,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio,year,quanter
55,600025,华能水电,0.7451,0.017,3.9127,0.0214,7.0806,2015,1
56,600794,保税科技,0.7355,0.0751,7.9288,0.1959,36.935,2015,1
57,002114,罗平锌电,0.7347,0.0373,,0.0681,7.3811,2015,1
58,600371,万向德农,0.7264,0.1045,11.6407,0.2255,23.4923,2015,1
59,601985,中国核电,0.7167,0.0198,2.1951,0.0252,17.1934,2015,1
60,601518,吉林高速,0.7165,0.0218,1.3717,0.0483,14.5348,2015,1
61,002622,融钰集团,0.7105,0.0082,0.9194,0.0324,3.2632,2015,1
62,300519,新光药业,0.7036,,1.6731,,,2015,1
63,000547,航天发展,0.7007,0.0257,1.2547,0.0786,14.9859,2015,1
64,000791,甘肃电投,0.6909,0.0091,,0.0125,7.2868,2015,1
65,002266,浙富控股,0.6886,0.0187,18.0283,0.0463,6.1764,2015,1
66,601828,美凯龙,0.6833,0.0194,1.3142,0.0383,12.8531,2015,1
67,000415,渤海金控,0.6824,0.017,4.2807,0.0201,6.2121,2015,1
68,600242,中昌数据,0.6817,0.0154,,0.0151,1.956,2015,1
69,600012,皖通高速,0.6776,0.037000000000000005,1.8374,0.151,47.5512,2015,1
70,000429,粤高速A,0.6732,0.0194,2.2229,0.0373,25.9524,2015,1
71,300695,兆丰股份,0.6539,0.0766,1.8094,0.1841,18.634,2015,1
72,000536,华映科技,0.6525,0.0943,17.9036,0.1556,16.5734,2015,1
73,600020,中原高速,0.65,0.0117,2.3946,0.0145,4.4951,2015,1
74,600035,楚天高速,0.6484,0.0232,0.9835,0.0411,23.203000000000003,2015,1
75,002357,富临运业,0.6392,0.0774,2.4356,0.1984,20.375999999999998,2015,1
76,002089,新海宜,0.6386,0.0391,4.4432,0.0757,8.78,2015,1
77,600886,国投电力,0.6381,0.0279,2.1171,0.0379,17.9274,2015,1
78,600714,金瑞矿业,0.6371,0.0593,171.40099999999998,0.0951,16.7852,2015,1
79,002866,传艺科技,0.6317,0.1346,3.7269,0.5136,51.3571,2015,1
80,002445,中南文化,0.6108,0.0318,6.8529,0.0677,6.8669,2015,1
81,300494,盛天网络,0.6092,0.0675,2.5893,0.9337,96.0226,2015,1
82,002038,双鹭药业,0.6016,0.0475,0.9341,1.2013,145.5999,2015,1
83,300363,博腾股份,0.5973,0.0922,5.465,0.1817,21.2573,2015,1
84,600236,桂冠电力,0.5941,0.0365,2.5669999999999997,0.0507,27.0858,2015,1
85,002515,金字火腿,0.5938,0.0326,4.0276,0.5196,58.7543,2015,1
86,002127,南极电商,0.5896,0.08800000000000001,11.2159,0.4469,45.2234,2015,1
87,002321,华英农业,0.5891,0.06,19.9112,0.0897,9.3391,2015,1
88,300475,聚隆科技,0.5838,0.0715,2.0541,0.2375,26.33,2015,1
89,603009,北特科技,0.5797,0.0998,7.9049,0.1894,20.9921,2015,1
90,600703,三安光电,0.5773,0.0311,1.3583,0.0995,25.2716,2015,1
91,600112,天成控股,0.5667,0.0136,6.2525,0.0256,2.6660000000000004,2015,1
92,603456,九洲药业,0.5578,0.0865,4.677,0.3424,37.2076,2015,1
93,600385,山东金泰,0.5572,0.5663,76.1418,0.8562,85.618,2015,1
94,000862,银星能源,0.5565,0.0184,,0.0228,14.1784,2015,1
95,603300,华铁科技,0.5563,0.0382,2.0005,0.0914,23.0658,2015,1
96,600900,长江电力,0.5556,0.0144,1.127,0.0357,12.3421,2015,1
97,000607,华媒控股,0.5529999999999999,0.0836,35.3272,0.2926,29.4698,2015,1
98,603029,天鹅股份,0.5502,,11.9269,,,2015,1
99,600168,武汉控股,0.5382,0.0188,1.6238,0.0431,10.0934,2015,1
100,603718,海利生物,0.5361,0.057999999999999996,1.3633,0.1829,26.7457,2015,1
101,600744,华银电力,0.5336,0.0597,8.0178,0.0664,17.7528,2015,1
102,000598,兴蓉环境,0.5291,0.027999999999999997,1.8102,0.07200000000000001,13.2653,2015,1
103,600027,华电国际,0.5208,0.0445,3.8359,0.0586,12.9452,2015,1
104,600269,赣粤高速,0.5196,0.0183,2.7412,0.0342,11.0938,2015,1
105,601158,重庆水务,0.5195,0.022000000000000002,1.4358,0.0632,11.8116,2015,1
106,000882,华联股份,0.5137,0.0147,19.2392,0.03,6.3156,2015,1
107,603568,伟明环保,0.5123,0.0297,1.1898,0.0462,25.2205,2015,1
108,603339,四方冷链,0.5122,,2.9397,,,2015,1
109,002643,万润股份,0.5031,0.0509,5.6452,0.6625,70.2094,2015,1
110,600007,中国国贸,0.501,0.0277,1.8056,0.0605,14.1494,2015,1
111,300488,恒锋工具,0.4997,,1.6033,,,2015,1
112,600695,绿庭投资,0.4988,0.0219,1.9953,0.1016,41.0386,2015,1
113,002447,晨鑫科技,0.4988,0.0092,3.3311,0.0267,8.1655,2015,1
114,600747,ST大控,0.4978,0.003,,0.0164,1.6444,2015,1
115,300224,正海磁材,0.4972,0.0487,3.8438,0.1905,19.7083,2015,1
116,600064,南京高科,0.4966,0.0192,1.0926,0.034,3.9598,2015,1
117,603167,渤海轮渡,0.4943,0.0355,2.2662,0.1449,50.056999999999995,2015,1
118,002457,青龙管业,0.4911,0.0234,,0.1041,10.8628,2015,1
119,600652,游久游戏,0.4909,0.0529,5.9125,0.1325,13.5913,2015,1
120,000718,苏宁环球,0.4887,0.0084,9.9003,0.0108,1.268,2015,1
121,600804,鹏博士,0.4877,0.0556,5.1352,0.0825,9.7246,2015,1
122,600520,文一科技,0.4872,0.031,,0.0966,11.1648,2015,1
123,300526,中潜股份,0.4853,,6.9424,,,2015,1
124,002646,青青稞酒,0.4833,0.0937,1.6364,0.6318,66.717,2015,1
125,600629,华建集团,0.4798,0.031,,0.1086,13.6592,2015,1
126,002477,雏鹰农牧,0.4788,0.0289,,0.0457,6.2646,2015,1
127,002501,利源精制,0.4764,0.0309,2.4205,0.0629,11.5218,2015,1
128,600883,博闻科技,0.4745,0.0019,0.0497,0.0208,4.1861,2015,1
129,002495,佳隆股份,0.4744,0.0252,2.5915,0.6006,60.0551,2015,1
130,002730,电光科技,0.4741,0.0326,9.4434,0.11199999999999999,11.4469,2015,1
131,002287,奇正藏药,0.473,0.0462,1.5004,0.4063,62.3861,2015,1
132,601991,大唐发电,0.4703,0.0238,7.8397,0.0301,10.4931,2015,1
133,002086,东方海洋,0.4701,0.0183,32.4627,0.036000000000000004,4.5197,2015,1
134,600021,上海电力,0.4697,0.0423,3.9866,0.0616,15.8089,2015,1
135,600220,江苏阳光,0.4629,0.0463,31.369,0.09699999999999999,10.2321,2015,1
136,002036,联创电子,0.4613,0.0484,,0.2827,28.6121,2015,1
137,002619,艾格拉斯,0.4593,0.0093,3.0848,0.0629,6.4915,2015,1
138,300434,金石东方,0.4585,0.0676,2.0982,0.3499,35.3162,2015,1
139,300628,亿联网络,0.4565,0.1743,1.2684,0.5241,52.9233,2015,1
140,300357,我武生物,0.4564,0.0534,1.1171,1.6768,185.5727,2015,1
141,002772,众兴菌业,0.4561,,1.2671,,,2015,1
142,600023,浙能电力,0.4559,0.042,2.9285,0.0846,26.6501,2015,1
143,600111,北方稀土,0.4548,0.0455,5.3823,0.1161,12.16,2015,1
144,600795,国电电力,0.4545,0.0246,2.6505,0.0344,6.9045,2015,1
145,600578,京能电力,0.4532,0.0301,2.142,0.0565,12.8331,2015,1
146,300517,海波重科,0.4528,,3.6967,,,2015,1
147,002113,天润数娱,0.4525,0.0159,49.0788,0.0771,7.7091,2015,1
148,002167,东方锆业,0.4489,0.0191,,0.0356,5.5249,2015,1
149,002298,中电鑫龙,0.4485,0.0231,35.5175,0.0593,7.207999999999999,2015,1
150,300293,蓝英装备,0.4484,0.0196,4.0336,0.03,3.0368,2015,1
151,601566,九牧王,0.4481,0.0486,1.9708,0.4039,40.7676,2015,1
152,601368,绿城水务,0.4479,0.0155,1.8696,0.0203,6.1769,2015,1
153,002388,新亚制程,0.4457,0.0621,106.7466,0.2298,23.7136,2015,1
154,002550,千红制药,0.4448,0.0313,1.2456,0.5178,68.8292,2015,1
155,600561,江西长运,0.4431,0.0608,6.2721,0.0942,12.5637,2015,1
156,002537,海联金汇,0.4396,0.08199999999999999,2.9945,0.1918,20.1471,2015,1
157,300533,冰川网络,0.4384,,0.841,,,2015,1
158,300323,华灿光电,0.4381,0.0191,,0.0346,6.9502,2015,1
159,300446,乐凯新材,0.43799999999999994,0.0868,1.021,0.3412,42.2,2015,1
160,000539,粤电力A,0.4371,0.0377,2.5247,0.0635,17.2031,2015,1
161,000676,智度股份,0.4366,0.0717,,0.0955,10.1802,2015,1
162,600377,宁沪高速,0.4364,0.0273,1.0364,0.1221,13.9255,2015,1
163,000018,神州长城,0.4345,0.0071,,0.0235,2.9073,2015,1
164,002568,百润股份,0.4313,0.0248,1.2536,0.8763,100.8488,2015,1
165,000150,宜华健康,0.4289,0.0203,20.583000000000002,0.0365,5.3408,2015,1
166,000531,穗恒运A,0.4282,0.0307,1.9736,0.0578,9.5509,2015,1
167,000931,中关村,0.428,0.0235,,0.0327,3.6428,2015,1
168,600355,精伦电子,0.4278,0.0607,25.5132,0.1846,18.9887,2015,1
169,300164,通源石油,0.4261,0.0254,,0.0923,21.0704,2015,1
170,600779,水井坊,0.4251,0.0648,2.3287,0.2359,29.5108,2015,1
171,300149,量子高科,0.4246,0.0397,2.7466,0.5603,57.7064,2015,1
172,600834,申通地铁,0.4241,0.0319,5.44,0.0761,14.0936,2015,1
173,000883,湖北能源,0.4226,0.0224,1.5097,0.040999999999999995,5.7475,2015,1
174,000027,深圳能源,0.4221,0.0265,2.4638,0.0571,7.053999999999999,2015,1
175,600368,五洲交通,0.42200000000000004,0.0249,12.6621,0.032,9.6933,2015,1
176,000059,华锦股份,0.4201,0.0894,,0.1252,15.9441,2015,1
177,300346,南大光电,0.4181,0.0096,1.3526,0.1437,26.9195,2015,1
178,002621,三垒股份,0.418,0.0134,1.2075,0.3247,32.4692,2015,1
179,300129,泰胜风能,0.41700000000000004,0.0396,5.4942,0.1074,11.1063,2015,1
180,600483,福能股份,0.4163,0.0319,4.5771,0.0574,34.8587,2015,1
181,002304,洋河股份,0.415,0.0833,1.1664,0.281,29.0497,2015,1
182,000671,阳光城,0.4123,0.0152,4.8448,0.0178,2.3442,2015,1
183,000019,深深宝A,0.4064,0.0219,,0.2058,23.7232,2015,1
184,600666,奥瑞德,0.4051,0.0625,5.6781,0.0785,8.9829,2015,1
185,300183,东软载波,0.4023,0.0276,0.9538,0.3039,33.283,2015,1
186,000506,中润资源,0.3977,0.0101,,0.019,2.0173,2015,1
187,002582,好想你,0.3972,0.0719,4.4206,0.2167,100.5366,2015,1
188,002080,中材科技,0.396,0.0476,11.562000000000001,0.0724,8.2488,2015,1
189,000511,烯碳退,0.3954,0.0298,,0.0472,5.1522,2015,1
190,000022,深赤湾A,0.395,0.0231,1.213,0.0822,11.7635,2015,1
191,000048,康达尔,0.3946,0.0678,18.9079,0.0956,9.7973,2015,1
192,600317,营口港,0.3936,0.0223,2.5454,0.0568,18.5664,2015,1
193,000966,长源电力,0.3921,0.0618,2.2203,0.0856,13.175,2015,1
194,300093,金刚玻璃,0.3898,0.0224,5.6034,0.0562,5.7962,2015,1
195,000665,湖北广电,0.3897,0.0305,2.2988,0.1021,10.9637,2015,1
196,601699,潞安环能,0.3892,0.0203,53.4684,0.0316,4.508,2015,1
197,600221,海航控股,0.3881,0.0291,3.4771,0.0403,10.592,2015,1
198,000899,赣能股份,0.3871,0.0452,1.6945,0.0734,12.9582,2015,1
199,300227,光韵达,0.3821,0.0328,11.0771,0.0942,11.9843,2015,1
200,000869,张裕A,0.3821,0.0718,1.3152,0.3183,36.5234,2015,1
201,300436,广生堂,0.382,0.1097,0.9932,0.4201,55.0718,2015,1
202,002391,长青股份,0.3808,0.048,3.2759,0.2526,68.4485,2015,1
203,002648,卫星石化,0.3798,0.0417,,0.0749,10.491,2015,1
204,603023,威帝股份,0.3794,,1.0775,,,2015,1
205,603808,歌力思,0.3794,0.0797,2.0134,0.4218,43.552,2015,1
206,603066,音飞储存,0.3791,,4.3989,,,2015,1
207,002481,双塔食品,0.3783,0.0242,2.0206,0.0664,7.7011,2015,1
208,002052,同洲电子,0.3751,0.0293,36.2132,0.0442,4.4639999999999995,2015,1
209,002795,永和智控,0.373,,2.6797,,,2015,1
210,601113,华鼎股份,0.3704,0.0358,,0.0655,7.7741,2015,1
211,000688,建新矿业,0.3697,0.0297,3.4223,0.1276,14.0391,2015,1
212,603005,晶方科技,0.368,0.0318,1.2705,0.1775,26.5723,2015,1
213,600256,广汇能源,0.3678,0.0142,3.3587,0.0214,4.1545,2015,1
214,002245,澳洋顺昌,0.3678,0.0546,2.2815,0.1811,26.3594,2015,1
215,002739,万达电影,0.3677,0.0972,1.8092,0.3551,35.7005,2015,1
216,002309,中利集团,0.3664,0.04,,0.0595,9.2559,2015,1
217,603377,东方时尚,0.3659,,2.0244,,,2015,1
218,002320,海峡股份,0.3649,0.0344,1.4902,0.2774,45.9807,2015,1
219,002612,朗姿股份,0.3646,0.0406,3.3001,0.1845,36.0493,2015,1
220,002658,雪迪龙,0.3645,0.0353,1.9669999999999999,0.2372,25.4752,2015,1
221,000025,特力A,0.3644,0.0208,68.7859,0.0505,8.7225,2015,1
222,002581,未名医药,0.3643,0.0438,1.3012,1.1714,126.3595,2015,1
223,600241,时代万恒,0.3639,0.0289,,0.037000000000000005,4.0587,2015,1
224,600647,同达创业,0.3585,0.0235,6.6904,0.0508,5.4223,2015,1
225,000526,紫光学大,0.3557,0.0111,1.3038,0.0531,5.3574,2015,1
226,300609,汇纳科技,0.354,0.0159,,0.1143,12.6475,2015,1
227,002770,科迪乳业,0.3529,0.0393,3.4574,0.0765,9.0755,2015,1
228,002118,紫鑫药业,0.3525,0.0094,8.0814,0.0185,2.1043,2015,1
229,600589,广东榕泰,0.3525,0.0253,8.3653,0.0554,9.9957,2015,1
230,600426,华鲁恒升,0.3519,0.0594,3.1302,0.1266,34.9418,2015,1
231,600599,熊猫金控,0.3517,0.0271,16.8503,0.1058,10.857000000000001,2015,1
232,603001,奥康国际,0.3515,0.0612,2.7248,0.3571,35.7147,2015,1
233,002354,天神娱乐,0.3498,0.0396,0.7496,0.0862,9.0098,2015,1
234,002526,山东矿机,0.3493,0.0236,27.9095,0.0625,6.3943,2015,1
235,002210,飞马国际,0.349,0.1446,45.9127,0.1522,15.2252,2015,1
236,001896,豫能控股,0.349,0.0214,2.0335,0.0321,10.6289,2015,1
237,002575,群兴玩具,0.3478,0.0256,5.8329,0.2998,30.724,2015,1
238,002399,海普瑞,0.34700000000000003,0.0248,1.3899,0.1459,114.2831,2015,1
239,002256,兆新股份,0.34700000000000003,0.0314,2.5825,0.0559,5.6052,2015,1
240,000722,湖南发展,0.3454,0.006,0.7129,0.0531,30.8372,2015,1
241,002168,深圳惠程,0.3442,0.006999999999999999,0.7379,0.0304,3.4608,2015,1
242,002523,天桥起重,0.3429,0.0216,11.6197,0.0926,9.3826,2015,1
243,002363,隆基机械,0.3429,0.0446,4.2658,0.121,12.8813,2015,1
244,002180,纳思达,0.3412,0.0529,0.5956,0.6053,60.5315,2015,1
245,300394,天孚通信,0.3405,0.0255,0.8161,0.2072,20.7191,2015,1
246,300529,健帆生物,0.3393,,0.9166,,,2015,1
247,603778,乾景园林,0.3376,,4.0655,,,2015,1
248,300031,宝通科技,0.3375,0.0451,1.9612,0.3295,34.5574,2015,1
249,603699,纽威股份,0.3349,0.0401,1.3397,0.1052,10.9211,2015,1
250,601872,招商轮船,0.3336,0.0163,1.1751,0.0324,8.8004,2015,1
251,600011,华能国际,0.3325,0.0387,1.8294,0.055,10.5729,2015,1
252,002009,天奇股份,0.3323,0.0307,7.6681,0.0521,5.3943,2015,1
253,002695,煌上煌,0.331,0.0596,4.5211,0.7506,81.0589,2015,1
254,000534,万泽股份,0.3294,0.0128,3.4296,0.0234,2.9451,2015,1
255,000403,ST生化,0.3283,0.0294,3.0892,0.0481,5.7387,2015,1
256,600978,宜华生活,0.3277,0.0246,2.1489,0.0657,7.0451,2015,1
257,002263,*ST东南,0.3277,0.0169,,0.0605,6.6117,2015,1
258,002466,天齐锂业,0.3265,0.0185,2.2211,0.0667,7.962000000000001,2015,1
259,600037,歌华有线,0.3262,0.0166,1.6212,0.0432,16.1419,2015,1
260,002476,宝莫股份,0.3252,0.0362,4.5601,0.2179,22.1077,2015,1
261,000605,渤海股份,0.3224,0.0207,11.4166,0.0383,7.2864,2015,1
262,300401,花园生物,0.3224,0.0148,1.662,0.3163,37.468,2015,1
263,300289,利德曼,0.3219,0.0303,2.5278,0.1058,14.5056,2015,1
264,300512,中亚股份,0.3168,,1.2174,,,2015,1
265,002393,力生制药,0.3165,0.0226,1.5663,0.2489,35.8187,2015,1
266,600586,金晶科技,0.3138,0.0245,,0.0429,5.5244,2015,1
267,600766,园城黄金,0.3138,0.0045,0.8277,0.0053,0.5468,2015,1
268,600157,永泰能源,0.3127,0.0083,11.9079,0.0136,2.6363,2015,1
269,002238,天威视讯,0.312,0.0332,1.778,0.1662,18.0589,2015,1
270,002711,欧浦智网,0.312,0.0533,3.6607,0.161,19.0641,2015,1
271,002595,豪迈科技,0.3117,0.0473,1.1062,0.2555,26.3514,2015,1
272,600611,大众交通,0.31,0.0186,1.5685,0.0486,5.4305,2015,1
273,000690,宝新能源,0.3085,0.0289,1.8411,0.055999999999999994,10.8726,2015,1
274,600179,安通控股,0.3083,0.0554,,0.0529,5.5652,2015,1
275,000089,深圳机场,0.3081,0.0181,2.3704,0.0514,9.4126,2015,1
276,600396,金山股份,0.306,0.0254,2.4309,0.0321,8.1422,2015,1
277,600575,皖江物流,0.3049,0.0486,7.0821,0.0978,17.637999999999998,2015,1
278,300207,欣旺达,0.3047,0.0698,16.5607,0.1092,12.9825,2015,1
279,002511,中顺洁柔,0.3042,0.0414,8.256,0.0892,22.3157,2015,1
280,000962,东方钽业,0.3022,0.0198,,0.0388,5.3466,2015,1
281,300473,德尔股份,0.3001,,1.7192,,,2015,1
282,600702,舍得酒业,0.3,0.0247,21.6206,0.06,6.0121,2015,1
283,000619,海螺型材,0.2989,0.0435,17.8162,0.1209,28.625,2015,1
284,300238,冠昊生物,0.2966,0.0179,1.3102,0.1488,52.071999999999996,2015,1
285,002762,金发拉比,0.2949,,1.4337,,,2015,1
286,002135,东南网架,0.2943,0.0253,11.9592,0.0328,3.5402,2015,1
287,300395,菲利华,0.294,0.0244,1.4913,0.2346,36.5623,2015,1
288,600873,梅花生物,0.2939,0.0415,4.8558,0.0683,7.4595,2015,1
289,603779,威龙股份,0.2937,,8.5535,,,2015,1
290,002487,大金重工,0.293,0.0148,2.9863,0.0571,7.9819,2015,1
291,300305,裕兴股份,0.2928,0.0253,2.0199,0.6641,152.4215,2015,1
292,600600,青岛啤酒,0.2928,0.0733,4.0215,0.1625,20.2467,2015,1
293,600190,锦州港,0.2911,0.0145,2.3749,0.028999999999999998,5.3522,2015,1
294,002283,天润曲轴,0.2904,0.0212,3.5347,0.0582,5.9048,2015,1
295,300335,迪森股份,0.2901,0.0352,1.8947,0.2084,23.8298,2015,1
296,002020,京新药业,0.2885,0.0446,2.3307,0.1357,14.8702,2015,1
297,000035,中国天楹,0.2885,0.0085,0.9679,0.0144,2.9699,2015,1
298,000858,五粮液,0.2869,0.0397,0.8439,0.32,32.8366,2015,1
299,300664,鹏鹞环保,0.2856,0.0106,1.0661,0.0215,3.5723,2015,1
300,002776,柏堡龙,0.2853,0.0865,1.4641,0.2391,24.2817,2015,1
301,002750,龙津药业,0.284,0.0186,0.9016,0.1202,15.447000000000001,2015,1
302,600026,中远海能,0.2837,0.0125,10.5419,0.0209,9.8934,2015,1
303,600123,兰花科创,0.2826,0.0132,,0.0246,5.4892,2015,1
304,002605,姚记扑克,0.2824,0.0431,1.7909,0.1409,14.5055,2015,1
305,000096,广聚能源,0.2819,0.0309,0.5127,0.2486,27.381,2015,1
306,600282,南钢股份,0.2816,0.0444,23.5703,0.0568,6.9989,2015,1
307,000050,深天马A,0.2801,0.04,5.4567,0.0813,14.5613,2015,1
308,600090,同济堂,0.278,0.0539,2.6578,0.1303,24.7205,2015,1
309,600897,厦门空港,0.2773,0.0246,1.0076,0.1223,12.2635,2015,1
310,600987,航民股份,0.275,0.0454,1.7891,0.1921,31.1957,2015,1
311,000681,视觉中国,0.2747,0.0167,1.3735,0.1713,17.164,2015,1
312,002425,凯撒文化,0.2744,0.0106,4.8413,0.0517,5.2447,2015,1
313,603936,博敏电子,0.2743,,7.4092,,,2015,1
314,002667,鞍重股份,0.2738,0.0136,1.2163,0.1033,13.1037,2015,1
315,000780,平庄能源,0.2726,0.0228,,0.1166,11.7632,2015,1
316,600381,青海春天,0.2716,0.0492,6.0403,0.2062,35.5519,2015,1
317,600199,金种子酒,0.2697,0.0432,6.3705,0.1386,15.9301,2015,1
318,300283,温州宏丰,0.2695,0.04,9.0098,0.1072,11.1676,2015,1
319,300431,暴风集团,0.26899999999999996,0.0408,,0.1588,16.0194,2015,1
320,002102,冠福股份,0.2685,0.0224,4.2184,0.0543,9.4594,2015,1
321,000861,海印股份,0.2679,0.0158,2.3574,0.027999999999999997,6.0468,2015,1
322,002138,顺络电子,0.2679,0.0248,1.4882,0.106,12.6641,2015,1
323,300736,百华悦邦,0.2671,0.1417,5.025,0.3785,40.6319,2015,1
324,600018,上港集团,0.2664,0.0209,1.0824,0.0622,10.7581,2015,1
325,600098,广州发展,0.2663,0.0333,3.3431,0.0701,21.6942,2015,1
326,600050,中国联通,0.2653,0.0363,6.2535,0.0638,6.9593,2015,1
327,600995,文山电力,0.2642,0.0492,1.5593,0.0953,15.7937,2015,1
328,002765,蓝黛传动,0.2638,,2.5985,,,2015,1
329,300467,迅游科技,0.2638,0.0677,0.73,0.2353,24.5197,2015,1
330,300322,硕贝德,0.2637,0.0412,,0.1074,11.4667,2015,1
331,603387,基蛋生物,0.2622,0.0698,0.6981,0.5813,61.5055,2015,1
332,002737,葵花药业,0.2616,0.05,1.9901,0.1403,20.2072,2015,1
333,600162,香江控股,0.2609,0.0157,3.7897,0.0189,2.5669999999999997,2015,1
334,600398,海澜之家,0.2589,0.0568,1.3674,0.0919,11.7748,2015,1
335,002594,比亚迪,0.2576,0.0427,25.6832,0.0623,7.6164,2015,1
336,000737,*ST南风,0.2576,0.0492,,0.0544,5.4476,2015,1
337,000628,高新发展,0.2565,0.0111,,0.0114,1.2106,2015,1
338,603369,今世缘,0.2561,0.0479,0.8096,0.2672,26.7156,2015,1
339,000683,远兴能源,0.2557,0.0195,8.0016,0.0353,5.0386,2015,1
340,002517,恺英网络,0.2551,0.0268,5.0099,0.1143,14.0046,2015,1
341,600395,盘江股份,0.255,0.0248,15.9711,0.0609,9.6611,2015,1
342,000088,盐田港,0.2549,0.0022,0.1984,0.0107,11.0326,2015,1
343,300113,顺网科技,0.2545,0.0321,1.1267,0.1679,17.3496,2015,1
344,000889,茂业通信,0.2544,0.0545,3.657,0.2049,20.6761,2015,1
345,002220,天宝食品,0.2543,0.0151,3.6084,0.0249,4.7781,2015,1
346,002492,恒基达鑫,0.2543,0.0066,1.6507,0.0244,5.4794,2015,1
347,600370,三房巷,0.2525,0.0406,3.7883,0.4157,41.5678,2015,1
348,002549,凯美特气,0.2523,0.0102,11.412,0.0348,4.3359,2015,1
