,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,year,quanter
68,300664,鹏鹞环保,0.12,,,2.4,,4857.66,,,04-27,2017,1
69,300698,万马科技,0.04,,,2.42,,449.83,,,04-27,2017,1
70,603709,中源家居,0.17,,,7.54,,1009.83,,,04-27,2017,1
71,603161,科华控股,0.29,,,5.01,,2909.51,,,04-27,2017,1
72,002864,盘龙药业,0.11,,,2.08,,689.01,,,04-27,2017,1
73,603396,金辰股份,0.29,,,4.55,,1637.62,,,04-27,2017,1
74,300721,怡达股份,0.16,,,1.92,,947.35,,,04-27,2017,1
75,002886,沃特股份,0.15,,,2.45,,884.29,,,04-27,2017,1
76,603527,众源新材,0.17,,,4.14,,1596.05,,,04-27,2017,1
77,300697,电工合金,0.14,,,4.19,,1671.0,,,04-27,2017,1
78,603825,华扬联众,0.03,,,0.51,,327.5,,,04-27,2017,1
79,603685,晨丰科技,0.33,,,7.08,,2501.6,,,04-27,2017,1
80,601949,中国出版,-0.07,,,-1.72,,-9781.15,,,04-27,2017,1
81,603619,中曼石油,0.3,,,8.0,,10656.04,,,04-27,2017,1
82,600903,贵州燃气,0.04,,,1.08,,2446.16,,,04-27,2017,1
83,603733,仙鹤股份,0.14,,,3.89,,7876.65,,,04-27,2017,1
84,603963,大理药业,0.24,,,8.29,,1834.19,,,04-27,2017,1
85,300684,中石科技,-0.09,,,-2.31,,-755.87,,,04-26,2017,1
86,300701,森霸传感,0.18,,,6.03,,1063.49,,,04-26,2017,1
87,300719,安达维尔,-0.04,19.32,,-1.12,,-443.15,25.26,,04-26,2017,1
88,603063,禾望电气,0.2,,,4.99,,7132.51,,,04-26,2017,1
89,300725,药石科技,0.23,,,5.01,,1260.45,,,04-26,2017,1
90,300743,天地数码,0.2,,,7.38,0.11,997.9,,,04-26,2017,1
91,603813,原尚股份,0.17,,,3.4,,1115.55,,,04-26,2017,1
92,603882,金域医学,0.02,,,0.64,,707.19,,,04-26,2017,1
93,603458,勘设股份,0.54,,,6.02,,5026.18,,,04-26,2017,1
94,300644,南京聚隆,0.16,,,1.92,,772.15,,,04-26,2017,1
95,300661,圣邦股份,0.32,,,5.33,,1437.9,,,04-26,2017,1
96,002930,宏川智慧,0.13,8.33,,2.17,,2432.4,15.92,,04-26,2017,1
97,300683,海特生物,0.4,,,4.34,,3088.97,,,04-26,2017,1
98,603712,七一二,-0.01,,,-0.4,,-579.26,,,04-26,2017,1
99,603897,长城科技,0.24,,,4.97,,3154.89,,,04-26,2017,1
100,603596,伯特利,0.17,,,7.45,0.13,6313.76,,,04-26,2017,1
101,603937,丽岛新材,0.13,,,2.83,,2009.54,,,04-26,2017,1
102,300677,英科医疗,0.28,,,3.77,,2058.79,,,04-26,2017,1
103,601838,成都银行,0.26,,,3.84,-3.97,85648.3,,,04-26,2017,1
104,300711,广哈通信,-0.02,,,-1.17,,-302.48,,,04-26,2017,1
105,603679,华体科技,0.1,,,2.73,,732.07,,,04-26,2017,1
106,300717,华信新材,0.21,,,3.74,,1000.23,,,04-26,2017,1
107,300736,百华悦邦,0.27,,,5.38,,1082.62,,,04-26,2017,1
108,603365,水星家纺,0.29,,,6.33,,5820.42,,,04-26,2017,1
109,002917,金奥博,0.12,,,4.08,,1042.66,,,04-26,2017,1
110,603880,南卫股份,0.15,,,4.48,,1157.98,,,04-26,2017,1
111,300692,中环环保,0.09,,,1.7,,719.87,,,04-26,2017,1
112,300710,万隆光电,0.11,,,1.86,,553.44,,,04-26,2017,1
113,300729,乐歌股份,0.24,,,4.47,,1541.09,,,04-26,2017,1
114,603356,华菱精工,0.08,,,2.38,,794.48,,,04-26,2017,1
115,603386,广东骏亚,0.07,,,4.0,,1079.28,,,04-26,2017,1
116,002892,科力尔,0.19,,,5.11,,1279.41,,,04-26,2017,1
117,300735,光弘科技,0.11,,,5.0,,3016.72,,,04-26,2017,1
118,002903,宇环数控,0.15,,,3.78,,1116.9,,,04-26,2017,1
119,603516,淳中科技,0.08,,,2.37,,578.38,,,04-26,2017,1
120,300711,广哈通信,-0.02,,,-1.17,,-302.48,,,04-26,2017,1
121,300677,英科医疗,0.28,,,3.77,,2058.79,,,04-26,2017,1
122,603679,华体科技,0.1,,,2.73,,732.07,,,04-26,2017,1
123,300717,华信新材,0.21,,,3.74,,1000.23,,,04-26,2017,1
124,300736,百华悦邦,0.27,,,5.38,,1082.62,,,04-26,2017,1
125,603880,南卫股份,0.15,,,4.48,,1157.98,,,04-26,2017,1
126,603365,水星家纺,0.29,,,6.33,,5820.42,,,04-26,2017,1
127,002917,金奥博,0.12,,,4.08,,1042.66,,,04-26,2017,1
128,300692,中环环保,0.09,,,1.7,,719.87,,,04-26,2017,1
129,300710,万隆光电,0.11,,,1.86,,553.44,,,04-26,2017,1
130,300729,乐歌股份,0.24,,,4.47,,1541.09,,,04-26,2017,1
131,300735,光弘科技,0.11,,,5.0,,3016.72,,,04-26,2017,1
132,603356,华菱精工,0.08,,,2.38,,794.48,,,04-26,2017,1
133,603386,广东骏亚,0.07,,,4.0,,1079.28,,,04-26,2017,1
134,002892,科力尔,0.19,,,5.11,,1279.41,,,04-26,2017,1
135,603196,日播时尚,0.07,,,2.61,,1279.9,,,04-25,2017,1
136,002875,安奈儿,0.45,,,8.9,,3395.35,,,04-25,2017,1
137,603612,索通发展,0.61,,,7.48,,10984.32,,,04-25,2017,1
138,002920,德赛西威,0.48,,,15.5,,21528.7,,,04-25,2017,1
139,603676,卫信康,0.06,,,4.28,,2009.62,,,04-25,2017,1
140,300732,设研院,0.63,,,5.21,,3401.89,,,04-25,2017,1
141,300689,澄天伟业,0.21,,,3.96,,1082.47,,,04-25,2017,1
142,002889,东方嘉盛,0.52,,,6.72,,5351.25,,,04-25,2017,1
143,002907,华森制药,0.06,-2.44,,4.58,,2163.94,-2.43,,04-25,2017,1
144,002912,中新赛克,-0.15,,,-1.33,,-770.47,,,04-25,2017,1
145,002883,中设股份,0.23,,,5.78,,917.45,,,04-25,2017,1
146,002918,蒙娜丽莎,0.35,,,5.1,,4144.15,,,04-25,2017,1
147,603557,起步股份,0.07,,,2.95,,2892.42,,,04-25,2017,1
148,300705,九典制药,0.12,50.0,,3.09,,1014.6,51.09,,04-25,2017,1
149,300722,新余国科,0.07,,,2.07,,449.17,,,04-25,2017,1
150,300741,华宝股份,0.41,,,4.91,,22479.81,,,04-25,2017,1
151,603283,赛腾股份,-0.13,,,-5.0,,-1539.02,,,04-25,2017,1
152,300716,国立科技,0.18,,,3.23,,1476.36,,,04-25,2017,1
153,603895,天永智能,0.42,5.6,,10.11,,2445.74,4.4,,04-25,2017,1
154,300703,创源文化,0.29,,,10.41,,1740.2,,,04-25,2017,1
155,300740,御家汇,0.2,,,6.39,,2448.76,,,04-25,2017,1
156,300709,精研科技,0.74,,,11.43,,4855.49,,,04-24,2017,1
157,603079,圣达生物,0.22,,,2.93,,1308.76,,,04-24,2017,1
158,600929,湖南盐业,0.06,,,2.67,,4669.4,,,04-24,2017,1
159,300685,艾德生物,0.27,,,5.21,,1648.58,,,04-24,2017,1
160,300720,海川智能,0.09,,,2.11,,467.95,,,04-24,2017,1
161,002902,铭普光磁,0.14,,,2.68,,1468.04,,,04-24,2017,1
162,300713,英可瑞,0.32,,,6.18,,1377.75,,,04-24,2017,1
163,603055,台华新材,0.15,,,5.18,,7430.81,,,04-24,2017,1
164,603289,泰瑞机器,0.11,,,3.59,,1686.53,,,04-24,2017,1
165,002926,华西证券,0.17,,,2.67,,34921.87,,,04-24,2017,1
166,603536,惠发股份,0.08,,,1.76,,724.25,,,04-24,2017,1
167,603725,天安新材,0.06,,,1.7,,705.44,,,04-24,2017,1
168,002919,名臣健康,0.17,,,3.49,,1020.89,,,04-24,2017,1
169,300700,岱勒新材,0.17,,,4.45,,1070.33,,,04-24,2017,1
170,603829,洛凯股份,0.06,,,2.13,,677.76,,,04-24,2017,1
171,300706,阿石创,0.18,,,5.04,,1048.5,,,04-24,2017,1
172,300723,一品红,0.25,,,8.52,,2964.9,,,04-24,2017,1
173,603580,艾艾精工,0.1,,,2.41,,524.17,,,04-24,2017,1
174,300715,凯伦股份,0.15,,,5.29,,815.9,,,04-23,2017,1
175,002913,奥士康,0.44,7.32,,3.48,,4740.31,7.26,,04-23,2017,1
176,300712,永福股份,0.16,,,3.99,,1709.28,,,04-23,2017,1
177,603083,剑桥科技,-0.17,,,-1.86,,-1245.28,,,04-23,2017,1
178,300718,长盛轴承,0.32,,,4.73,,2414.94,,,04-23,2017,1
179,300655,晶瑞股份,0.1,,,2.21,,648.34,,,04-23,2017,1
180,300655,晶瑞股份,0.1,,,2.21,,648.34,,,04-23,2017,1
181,002923,润都股份,0.25,,,4.52,,1842.32,,,04-23,2017,1
182,002916,深南电路,0.48,,,6.24,,10167.81,,,04-21,2017,1
183,002880,卫光生物,0.43,,,6.62,,3468.2,,,04-21,2017,1
184,002890,弘宇股份,0.28,,,4.72,,1410.02,,,04-21,2017,1
185,002900,哈三联,0.16,,,3.0,,2464.75,,,04-21,2017,1
186,002877,智能自控,0.06,,,3.28,,983.84,,,04-21,2017,1
187,002929,润建通信,0.19,,,3.31,,3178.86,,,04-21,2017,1
188,300654,世纪天鸿,0.02,,,0.67,,166.27,,,04-21,2017,1
189,002905,金逸影视,0.18,,,2.54,,2221.32,,,04-20,2017,1
190,002922,伊戈尔,0.18,28.57,,4.01,,1757.11,41.95,,04-20,2017,1
191,002910,庄园牧场,0.11,,,2.0,,1798.94,,,04-20,2017,1
192,002927,泰永长征,0.1,,,2.02,,707.56,,,04-20,2017,1
193,002915,中欣氟材,0.04,-38.83,,1.12,,308.55,-33.26,,04-20,2017,1
194,300708,聚灿光电,0.12,,,4.72,,2250.48,,,04-20,2017,1
195,300726,宏达电子,0.1,-38.13,,4.32,,3562.77,-35.78,,04-20,2017,1
196,603466,风语筑,0.25,,,4.68,,2750.31,,,04-20,2017,1
197,002908,德生科技,0.06,,,1.58,,560.95,,,04-20,2017,1
198,603500,祥和实业,0.12,,,3.01,,1104.76,,,04-20,2017,1
199,002925,盈趣科技,0.41,127.78,,20.01,,18690.51,331.48,,04-20,2017,1
200,002911,佛燃股份,0.11,,,3.3,,5612.95,,,04-20,2017,1
201,300690,双一科技,0.45,,,5.82,,2343.6,,,04-18,2017,1
202,300624,万兴科技,0.38,,,8.97,,2257.21,,,04-18,2017,1
203,603605,珀莱雅,0.36,,,9.18,,5395.79,,,04-18,2017,1
204,300738,奥飞数据,0.31,,,7.0,,1506.91,,,04-18,2017,1
205,603499,翔港科技,0.16,,,4.5,,1187.87,,,04-18,2017,1
206,603278,大业股份,0.21,,,5.36,,3219.51,,,04-17,2017,1
207,603707,健友股份,0.12,,,4.18,,5609.38,,,04-17,2017,1
208,603103,横店影视,0.29,,,11.42,,11521.17,,,04-17,2017,1
209,603773,沃格光电,0.69,,,8.88,0.63,4888.92,,,04-16,2017,1
210,603156,养元饮品,1.04,,,8.28,,51595.95,,,04-14,2017,1
211,300731,科创新源,0.24,,,7.78,,1559.23,,,04-13,2017,1
212,603916,苏博特,0.15,,5.02,3.04,0.08,3431.9,,,10-23,2017,1
213,603659,璞泰来,0.22,,2.92,7.68,0.06,7970.74,,,10-16,2017,1
214,300707,威唐工业,0.24,-13.59,4.45,5.6,0.06,1427.78,-11.91,,09-20,2017,1
215,603260,合盛硅业,0.45,,4.97,9.76,0.54,27129.6,,,09-19,2017,1
216,002906,华阳集团,0.17,,5.88,2.85,,6866.98,,,09-18,2017,1
217,603533,掌阅科技,0.1,,2.03,4.77,0.06,3568.97,,,08-30,2017,1
218,002899,英派斯,0.17,,4.99,3.5,-0.19,1546.41,,,08-28,2017,1
219,603277,银都股份,0.12,,2.04,5.95,-0.11,3944.15,,,08-21,2017,1
220,603183,建研院,0.17,,5.15,3.38,-0.58,1129.99,,,08-15,2017,1
221,300696,爱乐达,0.16,,5.69,2.81,0.22,815.82,,,08-09,2017,1
222,300695,兆丰股份,0.61,,9.92,6.37,0.51,3059.9,,,08-07,2017,1
223,002895,川恒股份,0.09,,4.29,1.97,-0.05,3153.78,,,08-07,2017,1
224,002893,华通热力,1.25,,4.85,28.53,-2.42,11273.8,,,08-07,2017,1
225,300454,深信服,0.05,,3.32,1.47,-0.25,1809.28,,,08-04,2017,1
226,603129,春风动力,0.3,87.5,,7.36,,2964.77,88.23,,07-31,2017,1
227,300693,盛弘股份,0.29,-17.14,,7.56,,1978.66,-17.37,,07-31,2017,1
228,300688,创业黑马,0.02,-125.0,,0.44,,77.59,-119.59,,07-27,2017,1
229,300691,联合光电,0.08,,6.14,1.35,-0.57,527.96,,,07-25,2017,1
230,603978,深圳新星,0.35,6.06,,3.16,,2126.94,6.4,,07-24,2017,1
231,603359,东珠景观,0.26,225.0,,3.57,,4439.76,208.22,,07-24,2017,1
232,300687,赛意信息,0.25,,,5.55,,1517.02,9.65,,07-21,2017,1
233,603860,中公高科,0.04,33.33,,0.61,,176.07,0.77,,07-19,2017,1
234,300686,智动力,0.12,-14.29,,3.19,,1082.27,-16.29,,07-17,2017,1
235,603259,药明康德,0.36,,6.34,5.94,0.12,33686.91,,,07-14,2017,1
236,603387,基蛋生物,0.41,,,,,4089.75,43.68,,07-14,2017,1
237,300681,英搏尔,0.4,48.15,,8.17,,2274.02,47.7,,07-12,2017,1
238,603357,设计总院,0.28,27.27,,8.36,,6898.57,29.5,,07-12,2017,1
239,300682,朗新科技,0.0,-100.11,,0.0,,2.81,-100.09,,07-12,2017,1
240,603233,大参林,0.33,3.13,,,,11723.91,2.26,,07-11,2017,1
241,300680,隆盛科技,0.13,0.0,,3.23,,659.63,1.07,,07-11,2017,1
242,601326,秦港股份,0.06,,2.33,2.47,0.14,28668.39,,,07-04,2017,1
243,001965,招商公路,,,,,,80517.11,,,07-04,2017,1
244,300678,中科信息,-0.01,-54.91,,-0.33,,-110.18,-54.93,,07-04,2017,1
245,002888,惠威科技,0.1,66.67,,,-0.08,626.95,67.63,,07-03,2017,1
246,300504,天邑股份,0.26,,3.34,7.95,-0.74,5116.9,,,06-30,2017,1
247,603617,君禾股份,0.32,18.52,3.29,10.2,0.38,2391.35,16.42,,06-30,2017,1
248,300673,佩蒂股份,0.23,,,3.43,,1361.1,,,06-28,2017,1
249,603938,三孚股份,0.32,52.38,,6.5,,3570.79,53.63,,06-27,2017,1
250,002887,绿茵生态,0.6,11.11,,4.91,,3611.34,10.86,,06-27,2017,1
251,300676,华大基因,0.26,23.81,,2.77,,9441.63,25.71,,06-27,2017,1
252,300675,建科院,-0.06,-63.85,,-2.49,,-700.99,-63.84,,06-26,2017,1
253,000511,烯碳退,-0.03,-4550.0,,-2.77,,-3089.17,-4676.71,,06-24,2017,1
254,603595,东尼电子,0.23,155.56,,6.71,,1749.26,159.14,,06-22,2017,1
255,300672,国科微,-0.32,-34.69,,-3.87,,-2692.27,-34.66,,06-20,2017,1
256,603757,大元泵业,0.49,63.33,,9.22,,3100.86,67.03,,06-20,2017,1
257,603730,岱美股份,0.38,,4.27,8.96,0.53,13788.31,,,06-19,2017,1
258,603316,诚邦股份,,,,,,1582.99,89.12,,06-16,2017,1
259,603933,睿能科技,0.53,206.94,,10.07,,4088.93,207.44,,06-15,2017,1
260,603331,百达精工,0.2,42.86,3.92,5.33,-0.12,1947.25,49.71,,06-15,2017,1
261,603326,我乐家居,-0.01,-80.0,,,,-175.69,-72.11,,06-14,2017,1
262,603980,吉华集团,0.25,-73.85,5.1,4.9,0.22,10003.92,-73.83,,06-14,2017,1
263,300671,富满电子,0.11,,,3.02,,832.92,93.67,,06-14,2017,1
264,300670,大烨智能,0.04,-15.92,,,,334.0,-15.84,,06-14,2017,1
265,002885,京泉华,0.25,66.67,,4.27,,1519.97,73.41,,06-13,2017,1
266,603767,中马传动,,,,,,2251.32,2.94,,06-12,2017,1
267,603801,志邦股份,0.17,51.07,,3.01,,2034.34,51.03,,06-12,2017,1
268,300669,沪宁股份,0.1,25.0,,2.68,,602.26,14.53,,06-09,2017,1
269,300667,必创科技,0.06,-300.0,3.22,1.73,-0.46,281.23,-315.37,,06-05,2017,1
270,300668,杰恩设计,0.33,26.92,4.47,7.64,-0.53,1037.34,25.34,,06-02,2017,1
271,002882,金龙羽,0.06,0.0,,,,2119.24,1.43,,06-02,2017,1
272,603335,迪生力,0.08,,2.13,4.02,0.11,1478.85,-1.64,,06-01,2017,1
273,002881,美格智能,0.09,,,3.1,,718.62,57.71,,05-31,2017,1
274,603200,上海洗霸,0.22,21.28,6.94,3.24,0.69,1222.53,21.28,,05-31,2017,1
275,300665,飞鹿股份,,,,,,128.1,471.33,,05-25,2017,1
276,603226,菲林格尔,0.12,20.0,5.02,2.3,-0.43,750.57,19.94,,05-24,2017,1
277,603879,永悦科技,0.08,0.0,,3.32,,882.15,7.88,,05-23,2017,1
278,300666,江丰电子,0.06,50.0,,3.26,,958.97,62.64,,05-23,2017,1
279,002879,长缆科技,0.23,-8.0,,3.21,,2331.48,-8.27,,05-22,2017,1
280,603197,保隆科技,0.51,30.62,,,,4518.35,30.61,,05-18,2017,1
281,300663,科蓝软件,-0.21,-36.36,,,,-2057.98,-36.79,,05-17,2017,1
282,300662,科锐国际,0.09,80.0,,,,1164.95,70.41,,05-17,2017,1
283,603269,海鸥股份,0.08,0.0,6.23,1.33,0.12,578.0,0.18,,05-16,2017,1
284,601878,浙商证券,0.09,28.57,,2.72,,26392.13,33.2,,05-16,2017,1
285,603758,秦安股份,0.16,-15.79,,3.6,,6069.41,-13.67,,05-16,2017,1
286,603496,恒为科技,0.23,,5.89,25.49,,1761.89,10.8,,05-16,2017,1
287,300653,正海生物,0.13,0.93,3.95,3.35,0.14,777.96,0.89,,05-15,2017,1
288,300652,雷迪克,0.25,56.25,4.39,5.86,0.15,1649.39,58.76,,05-15,2017,1
289,603286,日盈电子,,,,,,716.5,12.69,,05-15,2017,1
290,601952,苏垦农发,0.17,21.43,3.37,5.23,0.2,13725.47,22.27,,05-12,2017,1
291,002869,金溢科技,0.48,2.13,5.02,9.51,-1.37,4261.38,2.04,,05-12,2017,1
292,002870,香山股份,0.25,38.89,,5.69,,2034.61,33.08,,05-12,2017,1
293,603180,金牌厨柜,0.2,122.22,5.47,3.58,-1.01,1008.32,114.53,,05-11,2017,1
294,300660,江苏雷利,,,,,,6067.51,21.42,,05-11,2017,1
295,603086,先达股份,0.41,17.14,12.12,3.46,-1.02,2468.77,18.31,,05-10,2017,1
296,603113,金能科技,0.35,-1266.67,4.02,9.14,0.4,21039.87,-10826.45,,05-10,2017,1
297,002871,伟隆股份,0.21,23.53,5.49,3.55,,1096.0,24.85,,05-10,2017,1
298,300658,延江股份,0.3,3.45,,8.0,,2218.29,3.28,,05-09,2017,1
299,603926,铁流股份,0.3,15.38,5.85,5.35,-0.12,2742.48,18.67,,05-09,2017,1
300,300651,金陵体育,0.03,6.13,6.13,0.57,-0.48,196.64,6.08,,05-08,2017,1
301,300659,中孚信息,,,,,,-145.94,-39.39,,05-08,2017,1
302,603728,鸣志电器,0.1,31.28,3.14,3.04,-0.02,2347.9,31.31,,05-08,2017,1
303,603229,奥翔药业,0.1,0.0,,4.83,,1203.36,5.11,,05-08,2017,1
304,300656,民德电子,0.17,5.32,3.89,4.45,-0.09,756.9,5.31,,05-05,2017,1
305,603985,恒润股份,0.51,25.59,7.65,6.68,0.81,3042.07,25.59,,05-04,2017,1
306,300643,万通智控,0.06,50.0,1.39,3.84,0.07,850.3,57.11,,05-04,2017,1
307,300649,杭州园林,0.11,22.22,3.81,3.04,-0.46,547.53,21.42,,05-04,2017,1
308,002873,新天药业,0.3,,,5.08,,1539.39,,,05-04,2017,1
309,603855,华荣股份,0.04,100.0,2.97,1.13,-0.16,903.83,84.47,,05-03,2017,1
310,603501,韦尔股份,0.1,25.0,2.22,4.32,0.19,3596.67,26.78,,05-03,2017,1
311,300650,太龙照明,0.08,100.0,4.84,1.74,0.17,394.65,85.25,,05-02,2017,1
312,603680,今创集团,0.27,-10.0,,6.6,,10265.07,-8.48,,05-02,2017,1
313,603505,金石资源,0.04,33.33,2.64,1.41,0.08,663.71,28.24,,05-02,2017,1
314,300647,超频三,0.09,0.0,3.08,3.09,-0.14,841.71,9.3,,05-02,2017,1
315,002868,绿康生化,0.29,-14.71,3.31,9.32,0.25,2651.62,-14.17,,05-02,2017,1
316,300657,弘信电子,0.23,-560.0,6.27,3.79,0.34,1820.75,-578.25,,05-02,2017,1
317,601828,美凯龙,,,,,,103101.57,-2.04,,04-30,2017,1
318,603303,得邦照明,0.23,0.0,,3.14,,5479.45,34.66,,04-29,2017,1
319,600634,*ST富控,0.05,4900.0,,0.99,,2871.52,3434.04,,04-29,2017,1
320,600259,广晟有色,0.01,-104.0,,0.09,,171.9,-102.62,,04-29,2017,1
321,600651,飞乐音响,-0.06,-380.95,,-1.63,,-5811.48,-382.16,,04-29,2017,1
322,000899,赣能股份,0.07,-51.43,,1.51,,7270.97,-51.42,,04-29,2017,1
323,601166,兴业银行,0.88,7.32,17.59,4.7,-2.25,1682400.0,7.16,,04-29,2017,1
324,600671,天目药业,-0.03,-37.44,,-5.39,,-309.38,-37.43,,04-29,2017,1
325,000919,金陵药业,0.09,-9.92,,1.68,,4303.03,-9.97,,04-29,2017,1
326,600297,广汇汽车,0.18,31.91,,3.95,,97066.45,31.88,,04-29,2017,1
327,000426,兴业矿业,0.05,-1700.0,,1.89,,9267.04,-2582.05,,04-29,2017,1
328,000532,华金资本,0.01,-42.93,,0.5,,361.4,-43.08,,04-29,2017,1
329,000981,银亿股份,0.02,-15.5,,0.77,,5155.31,4.31,,04-29,2017,1
330,601636,旗滨集团,0.09,618.32,,3.98,,24547.87,644.37,,04-29,2017,1
331,601880,大连港,0.01,-53.09,,0.88,,15625.94,26.75,,04-29,2017,1
332,600773,西藏城投,0.02,18.75,,0.55,,1385.38,22.04,,04-29,2017,1
333,000613,大东海A,0.01,65.0,,3.19,,241.03,66.42,,04-29,2017,1
334,600791,京能置业,0.01,379.31,,0.41,,629.11,383.99,,04-29,2017,1
335,002047,宝鹰股份,0.05,25.0,,2.3,,6306.08,17.1,,04-29,2017,1
336,600060,海信电器,0.21,-49.63,,2.02,,26861.25,-49.53,,04-29,2017,1
337,000633,合金投资,-0.02,-22.75,,-4.25,,-757.13,-22.81,,04-29,2017,1
338,600825,新华传媒,0.01,-12.5,,0.28,,723.73,-18.25,,04-29,2017,1
