,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,year,quanter
81,002816,和科达,-0.05,,,-1.24,,-380.56,,,04-29,2016,1
82,603303,得邦照明,0.23,,,3.78,,4069.13,,,04-29,2016,1
83,603727,博迈科,0.3,,,5.03,,5208.15,,,04-29,2016,1
84,603833,欧派家居,0.11,,,2.13,,4164.77,,,04-29,2016,1
85,603966,法兰泰克,-0.05,,,-1.18,,-555.75,,,04-29,2016,1
86,603313,梦百合,0.29,,,7.67,,5135.56,,,04-29,2016,1
87,603358,华达科技,0.44,,,4.97,,5243.51,,,04-29,2016,1
88,601366,利群股份,0.15,,,4.1,,10332.99,,,04-29,2016,1
89,603689,皖天然气,0.14,,,3.34,,3476.4,,,04-29,2016,1
90,603319,湘油泵,0.19,,,3.18,,1157.47,,,04-29,2016,1
91,603886,元祖股份,-0.16,,,-17.15,,-2914.2,,,04-29,2016,1
92,603266,天龙股份,0.25,,,5.22,,1883.1,,,04-29,2016,1
93,603033,三维股份,0.17,,,1.71,,1123.58,,,04-29,2016,1
94,603668,天马科技,0.06,,,2.4,,939.56,,,04-29,2016,1
95,603717,天域生态,-0.27,,,-7.26,,-3437.71,,,04-29,2016,1
96,603823,百合花,0.17,,,4.84,,3066.33,,,04-29,2016,1
97,603633,徕木股份,0.07,,,1.37,,627.88,,,04-29,2016,1
98,601375,中原证券,0.04,,,1.54,,12680.99,,,04-29,2016,1
99,603839,安正时尚,0.28,,,5.17,,6066.28,,,04-29,2016,1
100,603929,亚翔集成,0.62,,,16.65,,9874.71,,,04-29,2016,1
101,603032,德新交运,0.05,,,2.39,,515.53,,,04-29,2016,1
102,601881,中国银河,0.11,,,2.1,,101144.56,,,04-29,2016,1
103,603955,大千生态,0.02,,,0.21,,141.61,,,04-29,2016,1
104,603385,惠达卫浴,0.13,,,1.56,,2735.52,,,04-29,2016,1
105,603058,永吉股份,0.06,,,3.97,,2105.17,,,04-29,2016,1
106,603708,家家悦,0.32,,,8.31,,8670.13,,,04-28,2016,1
107,603179,新泉股份,0.17,,,4.15,,2063.79,,,04-28,2016,1
108,002809,红墙股份,0.22,,,3.03,,1304.8,,,04-28,2016,1
109,603050,科林电气,0.04,,,0.26,,380.62,,,04-28,2016,1
110,603690,至纯科技,0.07,,,4.5,,1140.3,,,04-28,2016,1
111,603888,新华网,0.12,,,2.3,,1916.14,,,04-28,2016,1
112,603069,海汽集团,0.1,,,3.44,,2446.95,,,04-28,2016,1
113,603208,江山欧派,0.18,,,3.05,,1099.02,,,04-28,2016,1
114,603320,迪贝电气,0.13,,,3.5,0.27,1007.18,,,04-28,2016,1
115,603908,牧高笛,0.38,,,3.89,,1909.03,,,04-28,2016,1
116,603337,杰克股份,0.34,,,6.22,,5303.02,,,04-28,2016,1
117,603556,海兴电力,0.41,,,7.0,,11616.46,,,04-28,2016,1
118,603738,泰晶科技,0.14,,,2.71,,719.55,,,04-28,2016,1
119,603887,城地股份,0.22,,,4.4,,1580.81,,,04-28,2016,1
120,603078,江化微,0.25,,,3.29,,1105.19,,,04-28,2016,1
121,603323,吴江银行,0.15,,,2.33,,15500.4,,,04-28,2016,1
122,603360,百傲化学,0.19,,,5.04,,1860.92,,,04-28,2016,1
123,603656,泰禾光电,0.21,,,3.81,,1210.84,,,04-28,2016,1
124,601500,通用股份,0.04,,,1.25,,1987.74,,,04-28,2016,1
125,601611,中国核建,0.04,,,1.49,,9034.04,-29.41,,04-28,2016,1
126,603990,麦迪科技,-0.03,,,-0.96,,-178.81,,,04-28,2016,1
127,002839,张家港行,0.12,,,2.72,,19197.92,,,04-28,2016,1
128,300630,普利制药,0.09,,,3.18,,825.52,,,04-28,2016,1
129,603228,景旺电子,0.29,,,7.26,,10323.03,,,04-28,2016,1
130,603716,塞力斯,0.29,,,2.36,,1101.19,,,04-28,2016,1
131,603007,花王股份,0.05,,,1.2,,489.06,,,04-28,2016,1
132,002810,山东赫达,0.16,,,2.83,,1119.14,,,04-28,2016,1
133,603630,拉芳家化,0.23,,,4.22,,2978.72,,,04-28,2016,1
134,603179,新泉股份,0.17,,,4.15,,2063.79,,,04-28,2016,1
135,603708,家家悦,0.32,,,8.31,,8670.13,,,04-28,2016,1
136,002809,红墙股份,0.22,,,3.03,,1304.8,,,04-28,2016,1
137,603050,科林电气,0.04,,,0.26,,380.62,,,04-28,2016,1
138,603069,海汽集团,0.1,,,3.44,,2446.95,,,04-28,2016,1
139,603208,江山欧派,0.18,,,3.05,,1099.02,,,04-28,2016,1
140,603320,迪贝电气,0.13,,,3.5,0.27,1007.18,,,04-28,2016,1
141,603690,至纯科技,0.07,,,4.5,,1140.3,,,04-28,2016,1
142,603888,新华网,0.12,,,2.3,,1916.14,,,04-28,2016,1
143,603908,牧高笛,0.38,,,3.89,,1909.03,,,04-28,2016,1
144,603337,杰克股份,0.34,,,6.22,,5303.02,,,04-28,2016,1
145,300640,德艺文创,0.13,,,7.34,,757.34,,,04-28,2016,1
146,603556,海兴电力,0.41,,,7.0,,11616.46,,,04-28,2016,1
147,603738,泰晶科技,0.14,,,2.71,,719.55,,,04-28,2016,1
148,603887,城地股份,0.22,,,4.4,,1580.81,,,04-28,2016,1
149,603987,康德莱,0.13,,,2.8,,2051.42,,,04-28,2016,1
150,601128,常熟银行,0.14,,,3.45,,28366.3,,,04-28,2016,1
151,603768,常青股份,0.27,,,6.57,,4060.14,,,04-28,2016,1
152,603817,海峡环保,0.07,,,2.89,,2440.93,,,04-28,2016,1
153,002859,洁美科技,0.23,,,4.02,,1791.15,,,04-27,2016,1
154,300633,开立医疗,0.02,-11.5,,1.11,,635.74,-29.29,,04-27,2016,1
155,600919,江苏银行,0.26,,,4.04,,268734.8,,,04-27,2016,1
156,603977,国泰集团,0.15,,,4.19,,2447.7,,,04-27,2016,1
157,002865,钧达股份,0.12,,,2.14,,1083.55,,,04-27,2016,1
158,300555,路通视信,0.18,,,4.01,,1086.15,,,04-27,2016,1
159,300590,移为通信,0.26,27.6,,8.21,,1531.45,29.11,,04-27,2016,1
160,300626,华瑞股份,0.01,,,0.22,,50.52,,,04-27,2016,1
161,603298,杭叉集团,0.2,,,5.42,,10722.19,,,04-27,2016,1
162,603811,诚意药业,0.18,,,4.31,,1145.44,,,04-27,2016,1
163,300543,朗科智能,0.5,,,8.62,,2268.17,,,04-27,2016,1
164,300560,中富通,0.14,,,2.75,,740.11,,,04-27,2016,1
165,603090,宏盛股份,0.11,,,3.54,,840.96,,,04-27,2016,1
166,603186,华正新材,0.27,,,7.13,,2583.68,,,04-27,2016,1
167,603903,中持股份,-0.0,,,-0.0,,-33.75,,,04-27,2016,1
168,300584,海辰药业,0.09,,,2.24,,524.7,,,04-27,2016,1
169,603060,国检集团,0.04,,,1.71,,661.39,,,04-27,2016,1
170,002863,今飞凯达,0.08,,,2.64,,1377.0,,,04-27,2016,1
171,300554,三超新材,0.14,,,2.8,,536.65,,,04-27,2016,1
172,002799,环球印务,0.08,,,1.94,,623.79,,,04-27,2016,1
173,300606,金太阳,0.09,,,3.09,,634.11,,,04-27,2016,1
174,002851,麦格米特,0.1,,,2.2,,1281.66,,,04-27,2016,1
175,300559,佳发安泰,0.11,,,2.46,,597.24,,,04-27,2016,1
176,600909,华安证券,0.05,,,2.15,,14780.4,,,04-27,2016,1
177,002845,同兴达,0.2,,,3.79,,1417.97,,,04-27,2016,1
178,300618,寒锐钴业,0.05,,,1.62,,468.45,,,04-27,2016,1
179,300637,扬帆新材,0.1,,,13.08,,889.72,,,04-27,2016,1
180,603098,森特股份,0.07,,,2.3,,2256.01,,,04-27,2016,1
181,603138,海量数据,0.09,,,3.93,,520.3,,,04-27,2016,1
182,603189,网达软件,0.01,,,0.63,,237.23,,,04-27,2016,1
183,603389,亚振家居,-0.02,,,-0.65,,-263.42,,,04-27,2016,1
184,300551,古鳌科技,-0.23,,,-4.74,,-1263.61,,,04-27,2016,1
185,002813,路畅科技,0.18,,,3.48,,1614.69,,,04-27,2016,1
186,002848,高斯贝尔,0.23,,,5.13,,2916.49,,,04-27,2016,1
187,300621,维业股份,0.08,-11.11,,1.78,,814.21,-1.01,,04-27,2016,1
188,300539,横河模具,0.1,,,3.54,,742.42,,,04-27,2016,1
189,300556,丝路视觉,-0.21,,,-6.92,,-1721.66,,,04-27,2016,1
190,002819,东方中科,0.02,,,,,182.5,,,04-27,2016,1
191,603035,常熟汽饰,0.24,,,3.97,,5076.05,,,04-27,2016,1
192,002859,洁美科技,0.23,,,4.02,,1791.15,,,04-27,2016,1
193,300633,开立医疗,0.02,-11.5,,1.11,,635.74,-29.29,,04-27,2016,1
194,600919,江苏银行,0.26,,,4.04,,268734.8,,,04-27,2016,1
195,603977,国泰集团,0.15,,,4.19,,2447.7,,,04-27,2016,1
196,002865,钧达股份,0.12,,,2.14,,1083.55,,,04-27,2016,1
197,603811,诚意药业,0.18,,,4.31,,1145.44,,,04-27,2016,1
198,300555,路通视信,0.18,,,4.01,,1086.15,,,04-27,2016,1
199,300590,移为通信,0.26,27.6,,8.21,,1531.45,29.11,,04-27,2016,1
200,300626,华瑞股份,0.01,,,0.22,,50.52,,,04-27,2016,1
201,603298,杭叉集团,0.2,,,5.42,,10722.19,,,04-27,2016,1
202,603903,中持股份,-0.0,,,-0.0,,-33.75,,,04-27,2016,1
203,300543,朗科智能,0.5,,,8.62,,2268.17,,,04-27,2016,1
204,300560,中富通,0.14,,,2.75,,740.11,,,04-27,2016,1
205,603090,宏盛股份,0.11,,,3.54,,840.96,,,04-27,2016,1
206,603186,华正新材,0.27,,,7.13,,2583.68,,,04-27,2016,1
207,300584,海辰药业,0.09,,,2.24,,524.7,,,04-27,2016,1
208,603060,国检集团,0.04,,,1.71,,661.39,,,04-27,2016,1
209,002863,今飞凯达,0.08,,,2.64,,1377.0,,,04-27,2016,1
210,300554,三超新材,0.14,,,2.8,,536.65,,,04-27,2016,1
211,002799,环球印务,0.08,,,1.94,,623.79,,,04-27,2016,1
212,300606,金太阳,0.09,,,3.09,,634.11,,,04-27,2016,1
213,002851,麦格米特,0.1,,,2.2,,1281.66,,,04-27,2016,1
214,300559,佳发安泰,0.11,,,2.46,,597.24,,,04-27,2016,1
215,600909,华安证券,0.05,,,2.15,,14780.4,,,04-27,2016,1
216,300583,赛托生物,0.08,,,0.65,,660.34,,,04-26,2016,1
217,300600,瑞特股份,0.3,,,5.23,,2229.01,,,04-26,2016,1
218,002862,实丰文化,0.03,,,0.67,,171.72,,,04-26,2016,1
219,603858,步长制药,0.32,,,2.66,,19286.72,,,04-26,2016,1
220,002832,比音勒芬,0.62,,,9.03,,4985.25,,,04-26,2016,1
221,300541,先进数通,0.0,,,0.04,,14.95,,,04-26,2016,1
222,300577,开润股份,0.26,,,6.1,,1295.1,,,04-26,2016,1
223,603037,凯众股份,0.27,,,4.11,,1596.09,,,04-26,2016,1
224,300593,新雷能,0.15,,,4.14,,1338.75,,,04-26,2016,1
225,603615,茶花股份,0.14,,,3.35,,2537.91,,,04-26,2016,1
226,603881,数据港,0.12,,,5.46,,1893.81,,,04-26,2016,1
227,300599,雄塑科技,0.09,,,3.22,,1963.19,,,04-26,2016,1
228,300552,万集科技,0.28,,,5.56,,2263.86,,,04-26,2016,1
229,002867,周大生,0.26,,,7.01,0.11,10363.79,,,04-26,2016,1
230,603777,来伊份,0.3,,,4.83,,5335.54,,,04-26,2016,1
231,300523,辰安科技,0.05,,,0.9,,283.89,,,04-26,2016,1
232,300557,理工光科,-0.08,,,-1.32,,-333.62,,,04-26,2016,1
233,300576,容大感光,0.12,,,3.35,,745.91,,,04-26,2016,1
234,002855,捷荣技术,0.07,,,1.75,,1289.76,,,04-26,2016,1
235,601966,玲珑轮胎,0.27,,,5.91,,27355.2,,,04-26,2016,1
236,300562,乐心医疗,0.11,-56.0,,6.81,,1583.52,41.59,,04-26,2016,1
237,002842,翔鹭钨业,0.21,,,3.74,,1574.81,,,04-26,2016,1
238,300616,尚品宅配,-0.75,,,-10.57,,-6051.21,,,04-26,2016,1
239,002860,星帅尔,0.34,,,7.4,,2093.47,,,04-26,2016,1
240,300600,瑞特股份,0.3,,,5.23,,2229.01,,,04-26,2016,1
241,002862,实丰文化,0.03,,,0.67,,171.72,,,04-26,2016,1
242,002832,比音勒芬,0.62,,,9.03,,4985.25,,,04-26,2016,1
243,603858,步长制药,0.32,,,2.66,,19286.72,,,04-26,2016,1
244,300541,先进数通,0.0,,,0.04,,14.95,,,04-26,2016,1
245,300577,开润股份,0.26,,,6.1,,1295.1,,,04-26,2016,1
246,603037,凯众股份,0.27,,,4.11,,1596.09,,,04-26,2016,1
247,300593,新雷能,0.15,,,4.14,,1338.75,,,04-26,2016,1
248,603615,茶花股份,0.14,,,3.35,,2537.91,,,04-26,2016,1
249,300599,雄塑科技,0.09,,,3.22,,1963.19,,,04-26,2016,1
250,603881,数据港,0.12,,,5.46,,1893.81,,,04-26,2016,1
251,300552,万集科技,0.28,,,5.56,,2263.86,,,04-26,2016,1
252,002867,周大生,0.26,,,7.01,0.11,10363.79,,,04-26,2016,1
253,300557,理工光科,-0.08,,,-1.32,,-333.62,,,04-26,2016,1
254,300576,容大感光,0.12,,,3.35,,745.91,,,04-26,2016,1
255,002855,捷荣技术,0.07,,,1.75,,1289.76,,,04-26,2016,1
256,603777,来伊份,0.3,,,4.83,,5335.54,,,04-26,2016,1
257,300523,辰安科技,0.05,,,0.9,,283.89,,,04-26,2016,1
258,601966,玲珑轮胎,0.27,,,5.91,,27355.2,,,04-26,2016,1
259,300562,乐心医疗,0.11,-56.0,,6.81,,1583.52,41.59,,04-26,2016,1
260,002842,翔鹭钨业,0.21,,,3.74,,1574.81,,,04-26,2016,1
261,300616,尚品宅配,-0.75,,,-10.57,,-6051.21,,,04-26,2016,1
262,002860,星帅尔,0.34,,,7.4,,2093.47,,,04-26,2016,1
263,300635,达安股份,0.19,,,4.01,,1201.39,,,04-26,2016,1
264,600926,杭州银行,0.52,,,3.76,-3.28,121588.0,,,04-26,2016,1
265,300586,美联新材,0.13,,,2.9,,910.91,,,04-26,2016,1
266,300573,兴齐眼药,0.12,,,1.9,,748.19,,,04-26,2016,1
267,300627,华测导航,0.07,-331.67,,2.75,,621.39,-408.13,,04-26,2016,1
268,603177,德创环保,-0.06,,,-2.71,,-834.54,,,04-26,2016,1
269,603660,苏州科达,-0.0,,,-0.13,,-82.08,,,04-26,2016,1
270,300561,汇金科技,0.44,,,11.11,,2793.97,,,04-25,2016,1
271,300580,贝斯特,0.18,,,4.41,,2700.4,,,04-25,2016,1
272,002824,和胜股份,0.17,,,4.04,,1527.31,,,04-25,2016,1
273,603040,新坐标,0.14,,,3.49,,829.12,,,04-25,2016,1
274,002841,视源股份,0.23,,,11.79,,9416.25,,,04-25,2016,1
275,300615,欣天科技,0.25,,,8.21,,1507.02,,,04-25,2016,1
276,603388,元成股份,-0.07,,,-1.38,,-492.57,,,04-25,2016,1
277,002818,富森美,0.37,,,6.27,,14776.28,,,04-25,2016,1
278,603658,安图生物,0.14,,,7.28,,5426.44,,,04-25,2016,1
279,603991,至正股份,0.09,,,2.26,,477.86,,,04-25,2016,1
280,002823,凯中精密,0.23,,,5.43,,2500.2,,,04-25,2016,1
281,300631,久吾高科,0.04,,,0.53,,189.75,,,04-25,2016,1
282,300566,激智科技,0.14,,,3.16,,815.66,,,04-25,2016,1
283,002811,亚泰国际,0.16,,,3.62,,2170.51,,,04-25,2016,1
284,300601,康泰生物,0.17,,,9.16,,6214.06,,,04-25,2016,1
285,603538,美诺华,0.14,,,1.97,,1219.01,,,04-25,2016,1
286,300589,江龙船艇,-0.08,,,-4.23,,-547.74,,,04-25,2016,1
287,300595,欧普康视,0.37,,,7.28,,1905.93,,,04-25,2016,1
288,603089,正裕工业,0.28,,,6.52,,2217.93,,,04-25,2016,1
289,300612,宣亚国际,0.06,,,2.17,,310.16,,,04-25,2016,1
290,603579,荣泰健康,0.94,,,16.09,,4958.69,,,04-25,2016,1
291,300548,博创科技,0.27,,,5.51,,1697.58,,,04-25,2016,1
292,601595,上海电影,0.23,,,8.0,,6512.6,,,04-25,2016,1
293,300514,友讯达,0.07,,,2.56,-0.34,507.46,,,04-25,2016,1
294,300570,太辰光,0.16,,,4.0,,1541.63,,,04-25,2016,1
295,603031,安德利,0.15,,,2.59,,876.49,,,04-25,2016,1
296,300605,恒锋信息,0.05,,,1.51,,295.06,,,04-25,2016,1
297,603444,吉比特,1.03,,,10.77,,5496.36,,,04-25,2016,1
298,603639,海利尔,0.48,,,6.98,,4279.56,,,04-25,2016,1
299,601212,白银有色,0.01,,,0.38,,4304.04,,,04-25,2016,1
300,603330,上海天洋,0.33,,,4.74,,1501.18,,,04-25,2016,1
301,300546,雄帝科技,-0.17,,,-2.53,,-697.76,,,04-25,2016,1
302,603920,世运电路,0.16,,,6.12,0.17,4866.62,,,04-25,2016,1
303,603067,振华股份,0.06,,,1.6,,1070.28,,,04-25,2016,1
304,300603,立昂技术,-0.03,,,-1.03,,-237.16,,,04-25,2016,1
305,002866,传艺科技,0.1,-23.08,,3.51,0.08,1097.59,-10.03,,04-25,2016,1
306,603165,荣晟环保,0.3,,,9.66,,2830.35,,,04-25,2016,1
307,300591,万里马,-0.01,,,-0.55,,-132.95,,,04-25,2016,1
308,300609,汇纳科技,-0.14,102.57,,-5.27,,-1063.55,96.59,,04-25,2016,1
309,300561,汇金科技,0.44,,,11.11,,2793.97,,,04-25,2016,1
310,300580,贝斯特,0.18,,,4.41,,2700.4,,,04-25,2016,1
311,002824,和胜股份,0.17,,,4.04,,1527.31,,,04-25,2016,1
312,603040,新坐标,0.14,,,3.49,,829.12,,,04-25,2016,1
313,002841,视源股份,0.23,,,11.79,,9416.25,,,04-25,2016,1
314,300615,欣天科技,0.25,,,8.21,,1507.02,,,04-25,2016,1
315,603388,元成股份,-0.07,,,-1.38,,-492.57,,,04-25,2016,1
316,300567,精测电子,-0.01,-93.75,,-0.28,,-67.64,-92.77,,04-24,2016,1
317,603039,泛微网络,0.17,,,3.15,,835.86,,,04-24,2016,1
318,002828,贝肯能源,-0.12,,,-2.25,,-1057.29,,,04-24,2016,1
319,002821,凯莱英,0.36,,,3.66,,3283.53,,,04-24,2016,1
320,002826,易明医药,0.03,,,1.9,,477.14,,,04-24,2016,1
321,002843,泰嘉股份,0.1,,,2.65,,1026.86,,,04-24,2016,1
322,300648,星云股份,0.07,,,2.15,-0.05,379.67,,,04-24,2016,1
323,603041,美思德,0.25,,,4.99,,1905.97,,,04-24,2016,1
324,002830,名雕股份,-0.37,,,-6.22,,-1832.51,,,04-24,2016,1
325,603421,鼎信通讯,-0.01,,,-0.2,,-211.95,,,04-24,2016,1
326,603637,镇海股份,0.03,,,0.58,,194.89,,,04-24,2016,1
327,002853,皮阿诺,-0.09,,,-1.32,,-401.46,,,04-24,2016,1
328,603096,新经典,0.34,,,6.13,0.18,3433.49,,,04-24,2016,1
329,002812,创新股份,0.27,,,3.66,,2756.46,,,04-22,2016,1
330,603859,能科股份,-0.16,,,-3.22,,-1341.77,,,04-22,2016,1
331,002861,瀛通通讯,0.13,,,2.39,,1173.07,,,04-22,2016,1
332,300610,晨化股份,0.2,,,4.4,,1532.84,,,04-22,2016,1
333,603677,奇精机械,0.28,,,4.34,,1706.4,,,04-22,2016,1
334,300568,星源材质,0.58,,,9.47,,5259.35,,,04-22,2016,1
335,603203,快克股份,0.28,,,7.28,,1945.42,,,04-22,2016,1
336,002836,新宏泽,0.2,,,4.78,,1191.68,,,04-22,2016,1
337,300602,飞荣达,0.33,,,5.39,,2464.4,,,04-21,2016,1
338,002847,盐津铺子,0.26,,,9.42,,2461.8,,,04-21,2016,1
339,300538,同益股份,0.13,,,2.89,,531.54,,,04-21,2016,1
340,002835,同为股份,0.09,,,2.37,,722.95,,,04-21,2016,1
341,002840,华统股份,0.11,,,2.08,,1534.87,,,04-21,2016,1
342,603517,绝味食品,0.23,,,6.81,,8333.39,,,04-21,2016,1
343,300625,三雄极光,0.08,-59.25,,2.39,,1711.68,54.42,,04-21,2016,1
344,603038,华立股份,0.17,,,1.88,,827.63,,,04-21,2016,1
345,002827,高争民爆,0.05,,,2.07,,682.25,,,04-21,2016,1
346,300611,美力科技,0.17,-10.53,,3.09,,1157.37,3.52,,04-21,2016,1
347,002856,美芝股份,0.11,,,2.93,,855.37,,,04-21,2016,1
348,300629,新劲刚,0.05,,,1.31,,243.23,,,04-21,2016,1
349,603577,汇金通,0.13,,,2.32,,1112.97,,,04-21,2016,1
350,603393,新天然气,0.38,,,6.83,,4517.53,,,04-21,2016,1
351,300534,陇神戎发,0.16,,,2.51,,1031.98,,,04-21,2016,1
352,300545,联得装备,0.02,,,0.5,,110.25,,,04-21,2016,1
353,300613,富瀚微,0.73,,,14.68,,2426.89,,,04-20,2016,1
354,002846,英联股份,0.12,,,4.18,,1041.22,,,04-20,2016,1
355,002857,三晖电气,-0.08,,,-3.4,,-666.66,,,04-20,2016,1
356,300565,科信技术,0.17,,,5.75,,2018.99,,,04-20,2016,1
357,603239,浙江仙通,0.37,,,10.01,,3363.63,,,04-20,2016,1
358,603928,兴业股份,0.2,,,5.5,,3024.21,,,04-20,2016,1
359,300588,熙菱信息,-0.08,,,-4.25,,-577.08,,,04-20,2016,1
360,300642,透景生命,0.26,,,5.98,0.16,1185.86,,,04-20,2016,1
361,603139,康惠制药,0.12,,,1.99,-0.51,921.86,,,04-20,2016,1
362,603638,艾迪精密,0.11,,,3.28,,1413.9,,,04-20,2016,1
