,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio,year,quanter
0,603458,勘设股份,--,--,--,555.3925,--,--,2016,2
1,603505,金石资源,--,--,--,758.6761,--,--,2016,2
2,300514,友讯达,--,--,--,642.5077,--,--,2016,2
3,603517,绝味食品,--,--,--,-35597.7247,--,--,2016,2
4,603536,惠发股份,--,--,--,-275.2598,--,--,2016,2
5,603557,起步股份,--,--,--,2488.3497,--,--,2016,2
6,603586,金麒麟,--,--,--,1577.9035,--,--,2016,2
7,603660,苏州科达,--,--,--,152.9706,--,--,2016,2
8,603730,岱美股份,--,--,--,-6026.5104,--,--,2016,2
9,601619,嘉泽新能,--,--,--,146.3604,--,--,2016,2
10,603758,秦安股份,--,--,--,2440.7398,--,--,2016,2
11,603797,联泰环保,--,--,--,299.8192,--,--,2016,2
12,603801,志邦股份,--,--,--,-773.1,--,--,2016,2
13,300633,开立医疗,--,--,--,-3930.8043,--,--,2016,2
14,002836,新宏泽,--,--,--,-60021.6432,--,--,2016,2
15,300637,扬帆新材,--,--,--,-33611.2719,--,--,2016,2
16,300641,正丹股份,--,--,--,4567.0783,--,--,2016,2
17,603826,坤彩科技,--,--,--,7960.3888,--,--,2016,2
18,300647,超频三,--,--,--,67113.5441,--,--,2016,2
19,300651,金陵体育,--,--,--,5379.6564,--,--,2016,2
20,300655,晶瑞股份,--,--,--,1274.415,--,--,2016,2
21,300659,中孚信息,--,--,--,-3989.5448,--,--,2016,2
22,603878,武进不锈,--,--,--,945.4311,--,--,2016,2
23,300663,科蓝软件,--,--,--,-475.249,--,--,2016,2
24,002866,传艺科技,--,--,--,-1176.8319999999999,--,--,2016,2
25,300668,杰恩设计,--,--,--,-62597.0111,--,--,2016,2
26,601952,苏垦农发,--,--,--,3607.6493,--,--,2016,2
27,002870,香山股份,--,--,--,-1874.3852,--,--,2016,2
28,300672,国科微,--,--,--,3315.4811,--,--,2016,2
29,300677,英科医疗,--,--,--,2971.6433,--,--,2016,2
30,002879,长缆科技,--,--,--,-6359.4876,--,--,2016,2
31,300681,英搏尔,--,--,--,-92805.33099999999,--,--,2016,2
32,002883,中设股份,--,--,--,3559.4601,--,--,2016,2
33,300686,智动力,--,--,--,920.4859,--,--,2016,2
34,002887,绿茵生态,--,--,--,18588.0204,--,--,2016,2
35,603933,睿能科技,--,--,--,1177.9497,--,--,2016,2
36,300690,双一科技,--,--,--,-4739.7896,--,--,2016,2
37,002891,中宠股份,--,--,--,143057.3797,--,--,2016,2
38,300696,爱乐达,--,--,--,-5382.6398,--,--,2016,2
39,603976,正川股份,--,--,--,-28716.69,--,--,2016,2
40,603980,吉华集团,--,--,--,-3587.5933,--,--,2016,2
41,603033,三维股份,--,--,--,6168.3872,--,--,2016,2
42,603042,华脉科技,--,--,--,1461.8758,--,--,2016,2
43,603229,奥翔药业,--,--,--,5991.915,--,--,2016,2
44,603286,日盈电子,--,--,--,1365.0891,--,--,2016,2
45,603320,迪贝电气,--,--,--,2361.0891,--,--,2016,2
46,603335,迪生力,--,--,--,-25034.2829,--,--,2016,2
47,603383,顶点软件,--,--,--,-738.1755,--,--,2016,2
48,603389,亚振家居,--,--,--,5049.5532,--,--,2016,2
49,603501,韦尔股份,--,--,--,518.383,--,--,2016,2
50,603535,嘉诚国际,--,--,--,21568.4063,--,--,2016,2
51,603585,苏利股份,--,--,--,-3673.0311,--,--,2016,2
52,603595,东尼电子,--,--,--,1398.7169,--,--,2016,2
53,603617,君禾股份,--,--,--,2252.5052,--,--,2016,2
54,603628,清源股份,--,--,--,133774.3917,--,--,2016,2
55,601326,秦港股份,--,--,--,258.2189,--,--,2016,2
56,603757,大元泵业,--,--,--,8960.3336,--,--,2016,2
57,300623,捷捷微电,--,--,--,-1957.2054,--,--,2016,2
58,300640,德艺文创,--,--,--,-3060.8015,--,--,2016,2
59,603825,华扬联众,--,--,--,131.4556,--,--,2016,2
60,300645,正元智慧,--,--,--,-1130.2365,--,--,2016,2
61,300650,太龙照明,--,--,--,2103.01,--,--,2016,2
62,002857,三晖电气,--,--,--,890.5625,--,--,2016,2
63,300658,延江股份,--,--,--,2445.9658,--,--,2016,2
64,300662,科锐国际,--,--,--,-4920.2709,--,--,2016,2
65,002865,钧达股份,--,--,--,508.7611,--,--,2016,2
66,300667,必创科技,--,--,--,981.8276,--,--,2016,2
67,601949,中国出版,--,--,--,-11229.7491,--,--,2016,2
68,002869,金溢科技,--,--,--,-8058.9019,--,--,2016,2
69,300671,富满电子,--,--,--,1507.7794,--,--,2016,2
70,300676,华大基因,--,--,--,-4473.7587,--,--,2016,2
71,002878,元隆雅图,--,--,--,1624.2125,--,--,2016,2
72,300680,隆盛科技,--,--,--,1086.4527,--,--,2016,2
73,300685,艾德生物,--,--,--,-3199.8383,--,--,2016,2
74,002886,沃特股份,--,--,--,631.5202,--,--,2016,2
75,603929,亚翔集成,--,--,--,-49012.0666,--,--,2016,2
76,300689,澄天伟业,--,--,--,-16197.0837,--,--,2016,2
77,002890,弘宇股份,--,--,--,2871.3836,--,--,2016,2
78,603938,三孚股份,--,--,--,-10287.1528,--,--,2016,2
79,002895,川恒股份,--,--,--,1509.626,--,--,2016,2
80,603991,至正股份,--,--,--,483.981,--,--,2016,2
81,603050,科林电气,--,--,--,-1282.6097,--,--,2016,2
82,603063,禾望电气,--,--,--,-3501.2422,--,--,2016,2
83,603113,金能科技,--,--,--,588.5347,--,--,2016,2
84,603197,保隆科技,--,--,--,1929.8759,--,--,2016,2
85,603326,我乐家居,--,--,--,571.3306,--,--,2016,2
86,603359,东珠景观,--,--,--,3811.5807,--,--,2016,2
87,603380,易德龙,--,--,--,2442.7293,--,--,2016,2
88,603388,元成股份,--,--,--,560.9232,--,--,2016,2
89,603496,恒为科技,--,--,--,-50698.4114,--,--,2016,2
90,603533,掌阅科技,--,--,--,-364.12300000000005,--,--,2016,2
91,300554,三超新材,--,--,--,13355.3601,--,--,2016,2
92,603656,泰禾光电,--,--,--,-1400.2825,--,--,2016,2
93,603679,华体科技,--,--,--,5175.3602,--,--,2016,2
94,300588,熙菱信息,--,--,--,-1164.8755,--,--,2016,2
95,603708,家家悦,--,--,--,-1343.1878,--,--,2016,2
96,603728,鸣志电器,--,--,--,26775.0544,--,--,2016,2
97,603767,中马传动,--,--,--,1418.9503,--,--,2016,2
98,300631,久吾高科,--,--,--,-1013.2184,--,--,2016,2
99,300643,万通智控,--,--,--,-1092.8005,--,--,2016,2
100,603833,欧派家居,--,--,--,-77417.7412,--,--,2016,2
101,300649,杭州园林,--,--,--,-1802.0203,--,--,2016,2
102,603855,华荣股份,--,--,--,914.298,--,--,2016,2
103,300653,正海生物,--,--,--,-3932.0777,--,--,2016,2
104,002856,美芝股份,--,--,--,886.0058,--,--,2016,2
105,300657,弘信电子,--,--,--,118.4054,--,--,2016,2
106,300661,圣邦股份,--,--,--,-854.9084,--,--,2016,2
107,300666,江丰电子,--,--,--,891.5188,--,--,2016,2
108,002868,绿康生化,--,--,--,7123.5357,--,--,2016,2
109,300670,大烨智能,--,--,--,-14838.979,--,--,2016,2
110,002872,天圣制药,--,--,--,690.5124,--,--,2016,2
111,300675,建科院,--,--,--,-76.6317,--,--,2016,2
112,002877,智能自控,--,--,--,1395.2375,--,--,2016,2
113,300679,电连技术,--,--,--,-20447.0841,--,--,2016,2
114,002881,美格智能,--,--,--,764.9534,--,--,2016,2
115,300683,海特生物,--,--,--,-1915.0113,--,--,2016,2
116,002885,京泉华,--,--,--,-3130.6852,--,--,2016,2
117,300688,创业黑马,--,--,--,-1659.8583,--,--,2016,2
118,002889,东方嘉盛,--,--,--,-297.4315,--,--,2016,2
119,300693,盛弘股份,--,--,--,5265.316,--,--,2016,2
120,002893,华通热力,--,--,--,720.5279,--,--,2016,2
121,603978,深圳新星,--,--,--,3479.5195,--,--,2016,2
122,603036,如通股份,--,--,--,-1704.3988,--,--,2016,2
123,603081,大丰实业,--,--,--,3671.0803,--,--,2016,2
124,603129,春风动力,--,--,--,-1787.7686,--,--,2016,2
125,603183,建研院,--,--,--,-36233.3288,--,--,2016,2
126,603196,日播时尚,--,--,--,1149.9953,--,--,2016,2
127,603200,上海洗霸,--,--,--,-2079.1919,--,--,2016,2
128,603233,大参林,--,--,--,2114.5860000000002,--,--,2016,2
129,603305,旭升股份,--,--,--,-3530.2119,--,--,2016,2
130,603331,百达精工,--,--,--,523.9579,--,--,2016,2
131,603387,基蛋生物,--,--,--,-80201.0265,--,--,2016,2
132,603429,集友股份,--,--,--,9940.8637,--,--,2016,2
133,603488,展鹏科技,--,--,--,-20619.9906,--,--,2016,2
134,603538,美诺华,--,--,--,-3463.2306,--,--,2016,2
135,603602,纵横通信,--,--,--,1295.9361,--,--,2016,2
136,603619,中曼石油,--,--,--,1694.7719,--,--,2016,2
137,300570,太辰光,--,--,--,-1074.1085,--,--,2016,2
138,603707,健友股份,--,--,--,-34657.6095,--,--,2016,2
139,300604,长川科技,--,--,--,-2199.4225,--,--,2016,2
140,603776,永安行,--,--,--,3701.4551,--,--,2016,2
141,603787,新日股份,--,--,--,-1365.5231,--,--,2016,2
142,002832,比音勒芬,--,--,--,-3664.7766,--,--,2016,2
143,300638,广和通,--,--,--,4450.3811,--,--,2016,2
144,300642,透景生命,--,--,--,26507.9003,--,--,2016,2
145,300648,星云股份,--,--,--,24830.5204,--,--,2016,2
146,300652,雷迪克,--,--,--,4435.9134,--,--,2016,2
147,603860,中公高科,--,--,--,2014.7493,--,--,2016,2
148,300656,民德电子,--,--,--,-21634.5407,--,--,2016,2
149,002859,洁美科技,--,--,--,2202.347,--,--,2016,2
150,300660,江苏雷利,--,--,--,-5040.6074,--,--,2016,2
151,002863,今飞凯达,--,--,--,190.4533,--,--,2016,2
152,603879,永悦科技,--,--,--,4138.7615,--,--,2016,2
153,300665,飞鹿股份,--,--,--,514.9717,--,--,2016,2
154,300669,沪宁股份,--,--,--,-86455.2574,--,--,2016,2
155,002871,伟隆股份,--,--,--,-2479.2926,--,--,2016,2
156,002876,三利谱,--,--,--,202.3899,--,--,2016,2
157,002880,卫光生物,--,--,--,1095.4517,--,--,2016,2
158,300682,朗新科技,--,--,--,2100.731,--,--,2016,2
159,002884,凌霄泵业,--,--,--,-5388.6307,--,--,2016,2
160,603926,铁流股份,--,--,--,-7319.3132,--,--,2016,2
161,300687,赛意信息,--,--,--,16923.0375,--,--,2016,2
162,002888,惠威科技,--,--,--,-4760.9788,--,--,2016,2
163,300692,中环环保,--,--,--,405.09,--,--,2016,2
164,002892,科力尔,--,--,--,8256.4817,--,--,2016,2
165,603985,恒润股份,--,--,--,954.8583,--,--,2016,2
166,603043,广州酒家,--,--,--,-1215.9819,--,--,2016,2
167,603181,皇马科技,--,--,--,435.8302,--,--,2016,2
168,603226,菲林格尔,--,--,--,1126.8116,--,--,2016,2
169,603232,格尔软件,--,--,--,-2895.9841,--,--,2016,2
170,603269,海鸥股份,--,--,--,589.8779,--,--,2016,2
171,603316,诚邦股份,--,--,--,1196.2045,--,--,2016,2
172,603357,设计总院,--,--,--,45495.9309,--,--,2016,2
173,300333,兆日科技,39.0837,36.0458,2743.7393,-305.8648,98.2915,1.7085,2016,2
174,300377,赢时胜,75.5499,75.5499,4935.1852,-1330.1756,98.2804,1.7196,2016,2
175,300223,北京君正,101.2106,94.0371,596.7983,-579.2697,97.9626,2.0374,2016,2
176,002515,金字火腿,28.8981,19.2246,72.5236,-531.4359,97.8529,2.1471,2016,2
177,002621,三垒股份,40.4758,36.5843,1509.6563,-175.1299,97.8392,2.1608,2016,2
178,002348,高乐股份,19.2815,16.5266,1066.4012,-360.3497,97.2051,2.7949,2016,2
179,000831,五矿稀土,30.9312,13.9239,922.6397,1133.5968,96.9705,3.0295,2016,2
180,603696,安记食品,22.6834,20.0191,1717.1783,-1280.5385,96.9026,3.0974,2016,2
181,300485,赛升药业,26.8756,25.9354,277.7825,-18973.9484,96.9016,3.0984,2016,2
182,300149,量子高科,21.295,20.1889,435.1,-19921.9673,96.8234,3.1766,2016,2
183,600527,江南高纤,25.2555,16.3489,1216.7164,-406.1037,96.7615,3.2385,2016,2
184,600193,*ST创兴,5.1617,5.1617,435.1313,-2007.7612,96.6978,3.3022,2016,2
185,002038,双鹭药业,27.4451,25.6095,1060.0585,-3179.7412,96.6025,3.3975,2016,2
186,002015,霞客环保,19.5501,13.3909,447.1587,5051.7102,96.5262,3.4738,2016,2
187,300235,方直科技,23.394000000000002,22.3808,569.6003,-4712.305,96.4203,3.5797,2016,2
188,300494,盛天网络,24.4402,24.4259,2272.7929999999997,-1146.1317,96.2886,3.7114,2016,2
189,300445,康斯特,18.3062,16.2896,1341.4825,-874.1225,96.2194,3.7806,2016,2
190,300042,朗科科技,18.9809,17.8095,783.9283,-115.5746,96.0497,3.9503,2016,2
191,300305,裕兴股份,27.8693,26.7331,1247.4626,-721.6375,95.7712,4.2288,2016,2
192,300346,南大光电,40.3389,36.2832,887.6926,-8.8281,95.4865,4.5135,2016,2
193,300357,我武生物,20.0127,19.5459,998.9212,-2686.4824,95.4778,4.5222,2016,2
194,002575,群兴玩具,7.4376,5.9759,264.0681,-1737.4667,95.4525,4.5475,2016,2
195,300191,潜能恒信,19.5645,19.5645,1771.5145,-31.6956,95.3188,4.6812,2016,2
196,002280,联络互动,16.9676,16.6674,269.4844,-3313.2042,95.2605,4.7395,2016,2
197,000697,炼石有色,10.6262,10.3103,382.9662,501.4723,95.1064,4.8936,2016,2
198,600610,中毅达,19.2566,1.1675,20.0018,-1078.1112,95.02799999999999,4.9719999999999995,2016,2
199,002195,二三四五,11.5778,11.5649,766.1813,-358.9641,94.9729,5.0271,2016,2
200,300488,恒锋工具,16.509,14.3354,574.7223,-11089.6869,94.9723,5.0277,2016,2
201,000408,藏格控股,19.8206,19.8206,1982.0623,484.0913,94.9547,5.0453,2016,2
202,000503,国新健康,14.5694,14.5665,683.4744,1097.0279,94.9024,5.0976,2016,2
203,002007,华兰生物,12.9414,9.3505,190.047,-2687.0311,94.8274,5.1726,2016,2
204,300107,建新股份,10.4362,9.3435,377.1191,-589.1621,94.8067,5.1933,2016,2
205,002495,佳隆股份,7.6896,6.9465,617.8891,-2770.7564,94.8065,5.1935,2016,2
206,600506,香梨股份,23.5944,22.2947,456.1847,1884.8113,94.4815,5.5185,2016,2
207,000563,陕国投A,3.5488,3.5488,245.6363,--,94.4457,5.5543,2016,2
208,603099,长白山,8.3044,8.0722,649.6054,1215.9353,94.4303,5.5697,2016,2
209,002365,永安药业,11.824000000000002,10.886,173.1141,-2222.6563,94.3183,5.6817,2016,2
210,002351,漫步者,15.6252,13.9806,230.2065,80687.6124,94.2888,5.7112,2016,2
211,300394,天孚通信,12.152000000000001,11.2356,454.0081,-2129.2305,94.1759,5.8241,2016,2
212,300306,远方信息,12.594000000000001,11.9322,1110.3506,-110.2848,94.0298,5.9702,2016,2
213,300122,智飞生物,16.2889,14.8086,926.0262,-28.5004,93.9957,6.0043,2016,2
214,300267,尔康制药,11.200999999999999,7.8162,434.6784,-3663.2267,93.8798,6.1202,2016,2
215,300148,天舟文化,3.6076,3.4091,213.1048,-4045.2121,93.7686,6.2314,2016,2
216,000975,银泰资源,4.5232,4.2101,194.7144,5850.9771,93.7446,6.2554,2016,2
217,300406,九强生物,15.9321,14.3546,888.3979,-1651.3893,93.6109,6.3891,2016,2
218,300200,高盟新材,13.6672,12.2148,183.3511,-1327.4538,93.5614,6.4386,2016,2
219,600576,祥源文化,6.2946,6.2871,97.7347,-24459.1781,93.5083,6.4917,2016,2
220,600212,江泉实业,4.6019,4.5304,121.9077,83037.1304,93.4839,6.5161,2016,2
221,002148,北纬科技,6.6201,6.5144,310.5846,-1603.3724,93.448,6.5520000000000005,2016,2
222,000971,高升控股,3.1774,3.1774,169.5989,-13402.7581,93.4285,6.5715,2016,2
223,603969,银龙股份,14.9422,12.4706,354.10400000000004,-390.8586,93.3879,6.6121,2016,2
224,603040,新坐标,7.1146,4.7068,168.5763,-7580.6911,93.3218,6.6782,2016,2
225,300076,GQY视讯,11.0658,10.2605,673.8694,84.6161,93.303,6.697,2016,2
226,300518,盛讯达,27.2159,27.2154,2476.351,-6279.0479,93.2568,6.7432,2016,2
227,603688,石英股份,10.3328,8.6909,419.4536,-1918.7367,93.2277,6.7723,2016,2
228,000096,广聚能源,10.3934,10.1904,862.8057,-605.2066,93.193,6.807,2016,2
229,300099,精准信息,8.9638,7.6576,313.047,-36.8313,93.1834,6.8166,2016,2
230,300359,全通教育,5.0273,4.9719999999999995,191.7953,-2867.6465,93.1818,6.8182,2016,2
231,300417,南华仪器,13.1086,11.3379,731.9511,-315.4041,93.1372,6.8628,2016,2
232,000722,湖南发展,10.7975,10.2995,463.7099,4129.4208,93.0654,6.9346,2016,2
233,002410,广联达,7.4603,7.4102,670.2056,-1296.073,92.9709,7.0291,2016,2
234,002322,理工环科,6.5545,5.4373,351.9574,-599.9726,92.9587,7.0413,2016,2
235,300314,戴维医疗,8.4404,7.2115,234.3051,-4955.7951,92.9249,7.0751,2016,2
236,300139,晓程科技,7.2765,5.5296,211.5265,74.2397,92.9042,7.0958,2016,2
237,300474,景嘉微,17.0511,15.4169,839.4069,-56510.2803,92.8997,7.1003,2016,2
238,300018,中元股份,10.3244,9.448,545.0538,-449.0721,92.8966,7.1034,2016,2
239,300127,银河磁体,11.3198,10.0392,311.7654,-1519.4575,92.7573,7.2427,2016,2
240,002802,洪汇新材,13.6534,13.1676,1072.0093,-7886.1693,92.7123,7.2877,2016,2
241,002349,精华制药,5.6946,4.4287,271.0067,-1089.1957,92.6516,7.3484,2016,2
242,300481,濮阳惠成,9.3534,8.1121,270.8381,-1908.9098,92.6079,7.3921,2016,2
243,002141,贤丰控股,11.4114,10.5442,170.21200000000002,469.6961,92.5353,7.4647,2016,2
244,002540,亚太科技,9.6166,8.4207,107.4787,-23687.875,92.5299,7.4701,2016,2
245,002320,海峡股份,9.9814,9.8618,914.6747,16877.8454,92.5265,7.4735,2016,2
246,002224,三力士,8.6499,7.6861,508.8114,-1328.2639,92.4562,7.5438,2016,2
247,300371,汇中股份,8.8429,6.7529,371.7681,-619.6818,92.4545,7.5455,2016,2
248,002553,南方轴承,8.0208,6.8974,150.9116,-3370.2631,92.4245,7.5755,2016,2
249,603025,大豪科技,10.783,9.7094,131.9998,-15727.6811,92.3828,7.6172,2016,2
250,300508,维宏股份,10.1531,9.4778,851.7757,-4257.1906,92.3726,7.6274,2016,2
251,603508,思维列控,11.4695,10.4148,370.94599999999997,-1245.914,92.3466,7.6534,2016,2
252,300530,达志科技,14.9997,13.9589,1122.3825,-21874.2574,92.2614,7.7386,2016,2
253,300399,京天利,11.0112,10.804,537.6828,-1800.8470000000002,92.2513,7.7487,2016,2
254,300150,世纪瑞尔,11.3656,9.9794,672.1702,1.689,92.2426,7.7574,2016,2
255,600847,万里股份,11.2715,9.5376,316.0369,733.3014,92.234,7.766,2016,2
256,603398,邦宝益智,10.3398,9.2012,176.4744,-6056.7938,92.2248,7.7752,2016,2
257,300016,北陆药业,11.2527,9.7589,426.6353,-9696.8928,92.2083,7.7917,2016,2
258,600883,博闻科技,12.527000000000001,12.3369,738.0055,340.3022,92.0543,7.9457,2016,2
259,300214,日科化学,7.8692,6.7413,109.2432,-1247.0657,92.0444,7.9556,2016,2
260,002581,未名医药,9.1625,8.7037,570.0293,-5801.6835,92.0349,7.9651,2016,2
261,300239,东宝生物,9.6848,7.3297,447.5688,-3631.0211,91.8694,8.1306,2016,2
262,300428,四通新材,11.2899,9.3148,323.5009,-3238.2979,91.8161,8.1839,2016,2
263,603601,再升科技,10.4689,10.0723,903.1326,-7384.7146,91.7648,8.2352,2016,2
264,603518,维格娜丝,11.8469,9.3971,289.6815,-649.17,91.6636,8.3364,2016,2
265,300354,东华测试,13.3688,10.5367,448.9303,-212.6628,91.6165,8.3835,2016,2
266,300307,慈星股份,9.0327,7.5365,253.0732,-358.0985,91.5748,8.4252,2016,2
267,300077,国民技术,9.8432,9.046,179.2381,-975.4846,91.5706,8.4294,2016,2
268,000662,天夏智慧,3.253,3.1311,156.4067,-2382.4459,91.40700000000001,8.593,2016,2
269,000592,平潭发展,11.2256,6.9004,264.2117,-112.8726,91.3832,8.6168,2016,2
270,300183,东软载波,10.4063,9.8711,662.3906,-1294.4059,91.3727,8.6273,2016,2
271,002389,南洋科技,4.9616,4.0742,29.6646,1851.533,91.3522,8.6478,2016,2
272,002756,永兴特钢,9.4094,8.4623,219.7792,-5674.799,91.3389,8.6611,2016,2
273,600206,有研新材,12.452,9.8869,580.1244,-414.1174,91.3159,8.6841,2016,2
274,002188,*ST巴士,2.4033,2.1830000000000003,85.9171,-527.1302,91.3128,8.6872,2016,2
275,300519,新光药业,11.7697,11.0434,1044.4776,-21561.5584,91.2853,8.7147,2016,2
276,002749,国光股份,8.3856,6.8557,622.5614,-1784.5946,91.2771,8.7229,2016,2
277,601519,大智慧,7.7646,7.7623,370.0051,4088.7999,91.2432,8.7568,2016,2
278,002198,嘉应制药,5.1556,4.1728,47.7922,2784.7963,91.2307,8.7693,2016,2
279,603615,茶花股份,5.2789,3.3826,234.1655,-9416.718,91.206,8.794,2016,2
280,002691,冀凯股份,11.8456,6.7512,47.851000000000006,-2495.8408,91.1094,8.8906,2016,2
281,002127,南极电商,10.5911,10.1394,573.5788,-1514.3259,91.0724,8.9276,2016,2
282,002273,水晶光电,6.9958,6.1086,130.6224,-1730.0737,91.0535,8.9465,2016,2
283,300298,三诺生物,7.4796,6.9488,554.2636,-1823.155,90.9898,9.0102,2016,2
284,002459,天业通联,7.6698,6.5128,157.3205,-327.1002,90.9874,9.0126,2016,2
285,600059,古越龙山,7.1898,2.1631,57.8755,-5092.5614,90.9766,9.0234,2016,2
286,603309,维力医疗,7.8048,6.7973,191.1719,-1972.1028,90.9225,9.0775,2016,2
287,002667,鞍重股份,11.5704,9.6176,539.9032,429.977,90.9168,9.0832,2016,2
288,002412,汉森制药,5.7860000000000005,5.0026,210.1564,-18298.7267,90.8825,9.1175,2016,2
289,002632,道明光学,6.3812,4.9842,362.7456,-553.255,90.874,9.126,2016,2
290,002252,上海莱士,11.2104,9.7318,363.2037,-8353.1011,90.8249,9.1751,2016,2
291,603023,威帝股份,10.4099,9.4006,322.3053,-17079.8184,90.8022,9.1978,2016,2
292,002798,帝欧家居,8.6706,7.2069,517.4545,-2110.7178,90.7409,9.2591,2016,2
293,002762,金发拉比,8.3764,6.5685,591.7473,-621.6587,90.7009,9.2991,2016,2
294,000068,华控赛格,5.5396,5.2761,309.8467,1515.3082,90.6916,9.3084,2016,2
295,300154,瑞凌股份,10.5596,9.6696,849.4811,-184.6411,90.6759,9.3241,2016,2
296,002413,雷科防务,6.6081,5.9192,48.1492,-2034.5859,90.6718,9.3282,2016,2
297,002622,融钰集团,4.6967,3.5306,278.1432,-16.7396,90.5932,9.4068,2016,2
298,600890,中房股份,6.7088,6.6875,208.1569,2724.8695,90.5839,9.4161,2016,2
299,603819,神力股份,8.7024,6.1977,143.3797,-1806.0221,90.4812,9.5188,2016,2
300,002558,巨人网络,9.3045,9.3045,789.8255,-9576.9429,90.4652,9.5348,2016,2
301,603516,淳中科技,8.648,7.3772,522.6254,-37612.5443,90.4438,9.5562,2016,2
302,600171,上海贝岭,11.2005,10.7418,886.3775,-61.2153,90.3704,9.6296,2016,2
303,600276,恒瑞医药,9.1776,8.6584,517.4033,-1807.0563,90.3085,9.6915,2016,2
304,300634,彩讯股份,8.6274,8.3853,432.8781,-5398.0041,90.2481,9.7519,2016,2
305,300304,云意电气,9.5097,8.7293,553.0306,-1176.9458,90.2396,9.7604,2016,2
306,600382,广东明珠,5.2787,5.2537,30.0394,2444.8283,90.1872,9.8128,2016,2
307,002585,双星新材,4.504,2.8438,59.6818,-9288.4189,90.1237,9.8763,2016,2
308,300561,汇金科技,10.8157,8.392000000000001,545.9315,-41762.2773,90.1005,9.8995,2016,2
309,300403,地尔汉宇,8.2892,7.4455,525.6089,-805.2109,90.0737,9.9263,2016,2
310,603222,济民制药,6.9656,5.9176,212.2647,-901.2711,90.0349,9.9651,2016,2
311,002759,天际股份,4.0772,3.0474,70.6236,2752.0424,89.9741,10.0259,2016,2
312,002409,雅克科技,5.9754,4.8935,60.7559,-461.4392,89.9673,10.0327,2016,2
313,300553,集智股份,7.1962,6.0241,358.7575,-4902.0611,89.9076,10.0924,2016,2
314,002724,海洋王,6.6401,5.9383,413.8759,-70.5466,89.906,10.094,2016,2
315,002725,跃岭股份,5.0669,3.7837,233.7025,-634.8552,89.8592,10.1408,2016,2
316,002790,瑞尔特,7.4722,6.6576,157.0713,-10598.6959,89.8478,10.1522,2016,2
317,300525,博思软件,4.3898,4.0923,196.0606,-1718.3946,89.7948,10.2052,2016,2
318,000635,英力特,2.8647,2.3921,73.8825,-16903.5711,89.79299999999999,10.207,2016,2
319,002222,福晶科技,6.1724,3.6936,235.1624,-2870.7299,89.7171,10.2829,2016,2
320,603566,普莱柯,6.9688,6.5181,186.4244,-3484.3920000000003,89.6863,10.3137,2016,2
321,600573,惠泉啤酒,5.1738,3.8613,129.2016,3723.4276,89.6788,10.3212,2016,2
322,300458,全志科技,8.9818,7.7012,743.6444,-485.5759,89.6708,10.3292,2016,2
323,600311,荣华实业,6.6883,5.6882,544.1896,3888.8323,89.6332,10.3668,2016,2
324,002380,科远股份,8.0448,7.3383,435.5634,-405.7529,89.6109,10.3891,2016,2
325,300419,浩丰科技,4.8138,3.5665,201.3386,-1562.3523,89.5382,10.4618,2016,2
326,002432,九安医疗,7.8377,6.1015,551.2828,2836.2658,89.5243,10.4757,2016,2
327,300250,初灵信息,4.1824,3.5877,166.3513,-4521.1877,89.4938,10.5062,2016,2
328,300052,中青宝,5.5769,5.5769,326.2221,-283.74,89.4614,10.5386,2016,2
329,300285,国瓷材料,6.3911,5.6656,378.3296,-2547.7522,89.4397,10.5603,2016,2
330,300609,汇纳科技,8.7778,7.8872,413.5803,-672.4093,89.42200000000001,10.578,2016,2
331,300132,青松股份,4.5006,3.2109,164.4776,-1600.8628,89.4022,10.5978,2016,2
332,603037,凯众股份,6.9347,5.5124,188.0511,-5422.0087,89.4018,10.5982,2016,2
333,300236,上海新阳,5.2003,4.544,192.7655,2119.8427,89.3988,10.6012,2016,2
334,000019,深深宝A,4.4786,2.7928,149.1077,-9258.7723,89.3945,10.6055,2016,2
335,600616,金枫酒业,7.2152,3.0864,142.316,6810.6453,89.3892,10.6108,2016,2
336,300066,三川智慧,6.8887,6.1326,353.0087,-1337.0656,89.3681,10.6319,2016,2
337,603058,永吉股份,4.6983,4.2206,143.4622,-19330.5871,89.3215,10.6785,2016,2
338,002780,三夫户外,8.9467,5.4728,254.5309,447.9044,89.2722,10.7278,2016,2
339,300264,佳创视讯,8.8017,7.9827,185.5418,449.0338,89.2622,10.7378,2016,2
340,300446,乐凯新材,9.1638,8.4155,213.5077,-4694.2103,89.2351,10.7649,2016,2
341,300507,苏奥传感,8.4765,7.6012,361.8595,-4441.4068,89.2315,10.7685,2016,2
342,603199,九华旅游,2.1856,2.1157,120.8399,-9749.0683,89.2183,10.7817,2016,2
343,300501,海顺新材,8.0043,7.5621,236.0538,-6217.6234,89.1889,10.8111,2016,2
344,300459,金科文化,3.9875,3.8894,331.2843,-2659.9488,89.155,10.845,2016,2
345,300480,光力科技,11.6079,10.9084,566.0118,-1263.6154,89.146,10.854000000000001,2016,2
346,603027,千禾味业,5.9378,3.5194,296.9736,6597.5128,89.1348,10.8652,2016,2
347,002729,好利来,5.0843,4.1259,255.2647,855.5678,89.0888,10.9112,2016,2
348,000655,*ST金岭,2.7222,2.325,23.4094,-3211.8615,89.0229,10.9771,2016,2
