,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
748,000925,众合科技,-0.34,-405.45,,-9.21,,-10763.88,-415.08,,04-27
749,300005,探路者,0.3,-42.54,,7.51,,16560.51,-37.13,10派2,04-27
750,300382,斯莱克,0.91,8.33,,14.47,,10848.7,10.88,,04-26
751,603703,盛洋科技,0.12,-71.43,,5.24,,2730.29,-22.02,,04-26
752,002667,鞍重股份,-0.17,-440.0,,-3.11,,-2322.22,-472.82,,04-26
753,601989,中国重工,0.04,-126.57,,1.23,,69803.36,-126.63,,04-26
754,000627,天茂集团,0.44,144.44,,15.02,,177871.89,619.35,10派0.25,04-26
755,002057,中钢天源,0.17,109.48,,6.51,,3437.69,109.51,10派0.2,04-26
756,300430,诚益通,0.55,-6.78,,8.5,,5373.77,0.27,,04-26
757,300123,亚光科技,0.06,20.0,,1.78,,1827.0,35.5,,04-26
758,300462,华铭智能,0.35,2.94,,9.19,,4857.38,14.7,,04-26
759,002121,科陆电子,0.23,-47.68,,11.01,,27179.54,38.53,10派0.25,04-26
760,300171,东富龙,0.37,-40.32,,8.12,,23451.15,-39.35,10派1,04-26
761,603228,景旺电子,1.49,27.35,,34.39,,53745.9,27.22,,04-26
762,300527,华舟应急,0.39,0.08,,14.86,,15502.6,14.08,,04-26
763,300220,金运激光,0.05,-145.25,,2.4,,673.4,-145.29,,04-26
764,002201,九鼎新材,0.02,-71.43,,0.54,,479.15,-70.09,10转3,04-26
765,000863,三湘印象,0.58,427.27,,14.27,,70532.53,574.07,,04-26
766,002266,浙富控股,0.03,-25.0,,2.2,,6432.45,-9.34,10派0.1,04-26
767,300316,晶盛机电,0.23,91.67,,9.7,,20374.86,94.76,,04-26
768,300010,立思辰,0.35,80.26,,7.12,,28031.2,115.38,,04-26
769,002298,中电鑫龙,0.24,76.29,,4.7,,15579.78,134.82,10派0.4,04-26
770,600057,厦门象屿,0.36,28.57,,6.79,,42644.19,47.63,10派1,04-26
771,600461,洪城水业,0.3,-47.37,,8.28,,23237.47,22.6,10派1.8,04-26
772,002110,三钢闽光,0.98,-156.32,,21.68,,92653.47,-199.77,10派2,04-26
773,600165,新日恒力,-0.28,-517.91,,-21.89,,-19202.07,-516.63,,04-26
774,300549,优德精密,0.96,9.09,,21.04,,5200.11,18.16,,04-26
775,300289,利德曼,0.17,-57.5,,5.73,,6964.86,-55.7,,04-26
776,002254,泰和新材,0.1,-37.5,,2.99,,5883.82,-38.19,10派1,04-26
777,002287,奇正藏药,0.71,9.83,,17.47,,28986.16,9.42,10派3.9,04-26
778,002035,华帝股份,0.91,56.9,,20.22,,32752.16,57.67,10派3转6,04-26
779,002067,景兴纸业,0.29,2800.0,,10.33,,31882.91,2639.6,10派0.7,04-26
780,002719,麦趣尔,0.26,-60.32,,2.49,,2811.24,-60.54,,04-26
781,002091,江苏国泰,0.75,11.94,,19.17,,54073.86,125.28,10派2转3,04-26
782,002412,汉森制药,0.29,-13.37,,6.74,,8493.92,-13.4,10派5,04-26
783,603086,先达股份,1.64,-0.61,11.69,14.48,1.33,9822.68,-0.52,,04-26
784,603117,万林股份,0.19,0.0,,4.83,,8022.59,9.01,,04-26
785,000815,美利云,0.01,-97.87,,0.27,,353.05,-97.62,,04-26
786,300597,吉大通信,0.31,-3.13,,14.12,,5498.42,-4.77,,04-26
787,600698,湖南天雁,0.01,-121.33,,1.52,,999.63,-121.31,,04-26
788,002605,姚记扑克,0.26,1.53,,8.52,,9746.41,2.55,,04-26
789,300028,金亚科技,-0.06,-265.41,,-6.05,,-2109.83,-264.73,,04-26
790,002316,键桥通讯,0.01,-88.96,,0.3,,254.15,-89.02,,04-26
791,600059,古越龙山,0.15,-6.25,,3.19,,12212.67,-8.38,10派1,04-26
792,300405,科隆股份,0.2,-147.71,,2.34,,1573.25,-154.83,,04-26
793,600807,*ST天业,0.15,0.0,,7.6,,13537.25,20.72,,04-26
794,002064,华峰氨纶,-0.18,-220.0,,-9.53,,-30380.88,-219.55,,04-26
795,002707,众信旅游,0.26,-44.8,,13.1,,21486.49,15.08,,04-26
796,300437,清水源,0.23,-64.12,,6.73,,4523.68,15.63,,04-26
797,600522,中天科技,0.61,-38.46,,14.31,,158804.83,60.78,10派1,04-26
798,300485,赛升药业,1.08,-45.73,,13.04,,25840.59,23.48,,04-26
799,300178,腾邦国际,0.33,21.46,,12.12,,17828.9,22.52,,04-26
800,603168,莎普爱思,1.69,56.48,,27.63,,27571.74,56.63,10派4.7转4,04-26
801,300195,长荣股份,0.4,-31.03,,5.64,,13564.82,-17.67,,04-26
802,002160,常铝股份,0.23,13.0,,5.43,,15666.78,32.3,10派1,04-26
803,300585,奥联电子,0.85,28.79,,23.41,,5110.12,29.25,,04-26
804,300355,蒙草生态,0.35,-2.78,,14.15,,33931.3,113.13,,04-26
805,000571,新大洲A,0.04,-42.12,,1.49,,3284.92,-42.16,10派0.3,04-26
806,002679,福建金森,0.18,-33.33,,3.5,,2556.53,-31.0,,04-26
807,000650,仁和药业,0.3,-6.25,,14.56,,37238.03,-4.84,10派1,04-26
808,600883,博闻科技,0.06,-80.7,,2.16,,1422.77,-80.71,10派0.2,04-26
809,300183,东软载波,0.79,27.87,,14.62,,35647.28,29.16,,04-26
810,300506,名家汇,0.36,-34.55,,20.53,,10054.16,102.27,,04-26
811,000415,渤海金控,0.37,0.0,,7.79,,227680.2,74.54,10派0.5,04-26
812,000539,粤电力A,0.18,-70.97,,3.99,,93653.49,-71.07,10派0.8,04-26
813,300022,吉峰农机,0.03,-11.97,,4.81,,1176.04,-7.34,,04-26
814,300076,GQY视讯,-0.05,-350.0,,-2.06,,-2169.51,-542.8,,04-26
815,000678,襄阳轴承,0.03,-116.67,,1.06,,1165.25,-114.77,,04-26
816,002752,昇兴股份,0.29,-12.12,,12.42,,18269.34,38.62,,04-26
817,300189,神农基因,0.02,127.4,,1.19,,1703.69,127.84,10派0.05,04-26
818,002805,丰元股份,0.27,-25.0,,4.89,,2271.71,-13.66,10派0.55,04-26
819,000976,华铁股份,0.02,-33.33,,1.63,,3085.38,98.63,,04-26
820,002620,瑞和股份,0.72,33.52,,6.2,,9495.27,46.51,,04-26
821,601718,际华集团,0.32,6.67,,9.16,,122275.64,6.08,10派0.48,04-26
822,002673,西部证券,0.4,-43.99,,9.2,,112462.11,-42.99,10派1.1,04-26
823,300404,博济医药,0.02,-92.18,,0.48,,208.71,-91.87,,04-26
824,002724,海洋王,0.28,65.44,,7.04,,11123.91,65.47,,04-26
825,000683,远兴能源,-0.16,-500.0,,-7.95,,-51277.6,-1002.72,,04-26
826,300129,泰胜风能,0.3,15.38,,10.67,,21910.57,29.34,10派0.65,04-26
827,300468,四方精创,0.74,29.82,,9.37,,7563.28,49.36,,04-26
828,603999,读者传媒,0.29,-48.21,,5.21,,8425.25,-17.04,,04-26
829,002496,辉丰股份,0.12,-73.33,,5.25,,17440.01,0.87,10派0.5,04-26
830,300550,和仁科技,0.82,-4.65,,18.88,,5207.1,0.66,,04-26
831,002845,同兴达,1.36,38.78,,23.49,,9764.78,38.82,,04-26
832,300242,明家联合,0.29,11.54,,8.91,,18219.39,229.24,,04-26
833,601339,百隆东方,0.4,81.82,,8.62,,60497.57,86.69,,04-26
834,002288,超华科技,-0.07,-326.19,,-3.63,,-6193.43,-338.35,,04-26
835,002609,捷顺科技,0.31,24.0,,16.32,,18212.3,26.22,,04-26
836,300032,金龙机电,0.19,-60.42,,4.25,,13634.58,-58.31,10派1.01356,04-26
837,300053,欧比特,0.15,-45.28,,6.31,,8458.95,46.26,10派0.15,04-26
838,300377,赢时胜,0.42,-20.02,,6.0,,12103.94,107.2,,04-26
839,002678,珠江钢琴,0.16,6.67,,7.75,,15149.01,3.77,,04-26
840,600317,营口港,0.08,-1.81,,4.83,,49157.56,-1.71,10派0.23,04-26
841,300326,凯利泰,0.23,-33.25,,10.35,,15884.09,31.66,,04-26
842,300074,华平股份,0.13,110.55,,6.48,,7072.15,111.08,10派0.197342,04-26
843,300397,天和防务,-0.29,-36.96,4.81,-5.94,,-7069.57,27.78,,04-26
844,002361,神剑股份,0.2,-33.33,,9.49,,16891.43,44.58,10派0.5,04-26
845,603729,龙韵股份,0.52,-20.0,,3.87,,3487.13,-14.24,,04-26
846,300429,强力新材,0.46,-60.11,,15.27,,11601.56,34.1,,04-26
847,002088,鲁阳节能,0.45,80.0,,6.37,,10466.82,81.89,10派1转5,04-26
848,300445,康斯特,0.27,-50.49,,11.32,,4408.01,3.31,10派0.5,04-26
849,300477,合纵科技,0.32,-65.22,,11.13,,8779.37,0.34,10派1.5,04-26
850,300170,汉得信息,0.28,7.69,,12.72,,24138.2,12.67,,04-26
851,300509,新美星,0.81,-2.41,,12.26,,5959.16,20.37,,04-26
852,300203,聚光科技,0.9,63.64,,15.87,,40233.32,62.86,,04-26
853,603227,雪峰科技,-0.05,-115.59,,-1.69,,-2486.77,-124.76,,04-26
854,300526,中潜股份,0.49,-25.76,,9.77,,3567.26,-15.56,,04-26
855,300219,鸿利智汇,0.21,-16.0,,10.4,,13816.59,-9.21,,04-26
856,002248,华东数控,-0.76,10.03,,-30.79,,-23299.27,10.03,,04-26
857,300299,富春股份,0.29,38.1,,8.02,,10980.17,56.97,,04-26
858,000979,中弘股份,0.03,-50.0,,1.78,,15704.85,-45.28,10派0.1转4,04-26
859,300063,天龙集团,0.49,127.23,,6.7,,14234.46,205.74,10派0.5转15,04-26
860,002671,龙泉股份,0.07,16.67,,1.62,,3002.35,16.75,,04-26
861,300402,宝色股份,-0.49,-2550.0,,-15.42,,-9961.51,-2488.75,,04-26
862,600821,津劝业,-0.24,-2500.0,,-17.82,,-9876.79,-2038.54,,04-26
863,603032,德新交运,0.51,18.6,,21.53,,5076.03,18.0,,04-26
864,603828,柯利达,0.28,-40.43,,5.19,,4841.01,-12.22,,04-26
865,002093,国脉科技,0.09,84.33,,5.61,,7734.54,84.18,10派0.1,04-26
866,300466,赛摩电气,0.21,-54.35,,7.61,,5645.56,70.36,,04-26
867,300192,科斯伍德,0.15,7.14,,5.17,,3600.0,3.68,,04-26
868,300208,恒顺众昇,0.33,-28.26,,19.28,,25278.64,-25.35,,04-26
869,603300,华铁科技,0.13,-66.67,,4.94,,5426.13,-22.45,,04-26
870,002842,翔鹭钨业,0.76,8.57,,13.06,,5711.19,9.52,,04-26
871,300582,英飞特,0.68,-27.66,,16.06,,6688.02,-28.17,,04-26
872,300272,开能环保,0.27,17.8,,14.0,,9024.96,18.73,10派1,04-26
873,300599,雄塑科技,0.44,2.33,,15.7,,10012.41,1.46,,04-26
874,000403,ST生化,0.2,-29.39,,10.22,,5389.59,-30.51,,04-26
875,002270,华明装备,0.47,-34.72,,13.39,,23704.88,16.6,,04-26
876,000554,泰山石油,0.01,15.38,,0.47,,432.75,15.73,,04-26
877,300357,我武生物,0.8,9.59,,21.02,,12920.1,9.66,,04-26
878,000617,中油资本,0.76,-392.31,,10.72,,553542.19,-7366.13,,04-26
879,300084,海默科技,0.02,-36.14,,0.53,,707.58,-32.02,10派0.1,04-26
880,600467,好当家,0.03,-40.0,,1.46,,4311.63,22.51,10派0.1,04-26
881,000668,荣丰控股,-0.28,-264.71,,-6.53,,-4093.56,-260.58,,04-26
882,300439,美康生物,0.52,0.0,,13.04,,17749.47,10.06,,04-26
883,603069,海汽集团,0.23,-20.69,,7.44,,6283.88,-8.78,10派0.6,04-26
884,600863,内蒙华电,0.06,-50.0,,3.24,,33271.41,-52.41,10派0.23,04-26
885,300180,华峰超纤,0.22,-26.67,,4.31,,10054.81,-15.46,10派0.3,04-26
886,603266,天龙股份,1.08,20.0,,20.7,,8105.76,20.56,,04-26
887,002194,*ST凡谷,-0.3,-330.77,,-8.31,,-16526.29,-320.25,,04-26
888,000156,华数传媒,0.42,5.0,,6.33,,60219.71,12.87,10派1.4,04-26
889,601169,北京银行,1.16,-12.78,8.17,14.92,-0.35,1780200.0,5.72,10派2.5送2,04-26
890,300380,安硕信息,-0.14,-187.5,,-4.78,,-1949.26,-191.13,,04-26
891,600397,*ST安煤,-2.08,-7491.46,,-81.95,,-205618.16,-7478.79,,04-26
892,002392,北京利尔,0.12,-418.09,,5.04,,14750.69,-418.33,10派0.2,04-26
893,300137,先河环保,0.31,24.0,,7.36,,10531.2,21.42,,04-26
894,300460,惠伦晶体,0.17,-37.04,,4.35,,2874.79,-30.51,,04-26
895,300185,通裕重工,0.05,-61.54,,3.77,,16621.43,37.79,10派0.4,04-26
896,002488,金固股份,-0.27,-400.0,,-9.21,,-13816.43,-394.27,,04-26
897,300576,容大感光,0.57,1.79,,14.8,,3416.21,2.58,,04-26
898,600694,大商股份,2.39,6.22,,10.53,,70299.24,6.17,10派7.2,04-26
899,300013,新宁物流,0.2,-138.46,,5.08,,6098.36,-155.57,10派0.1,04-26
900,002845,同兴达,1.36,38.78,,23.49,,9764.78,38.82,,04-26
901,300242,明家联合,0.29,11.54,,8.91,,18219.39,229.24,,04-26
902,601339,百隆东方,0.4,81.82,,8.62,,60497.57,86.69,10派1.52,04-26
903,002288,超华科技,-0.07,-326.19,,-3.63,,-6193.43,-338.35,,04-26
904,002609,捷顺科技,0.31,24.0,,16.32,,18212.3,26.22,,04-26
905,300032,金龙机电,0.19,-60.42,,4.25,,13634.58,-58.31,10派1.01356,04-26
906,300053,欧比特,0.15,-45.28,,6.31,,8458.95,46.26,10派0.15,04-26
907,300377,赢时胜,0.42,-20.02,,6.0,,12103.94,107.2,,04-26
908,002678,珠江钢琴,0.16,6.67,,7.75,,15149.01,3.77,,04-26
909,603777,来伊份,0.69,-5.48,,11.71,,13411.47,1.92,,04-26
910,600444,国机通用,0.11,-50.0,,4.59,,1537.65,-49.08,,04-26
911,300118,东方日升,1.06,113.71,,20.29,,68884.59,113.67,10派1.5,04-26
912,002405,四维图新,0.15,-20.95,,5.91,,15656.91,20.29,10派0.37,04-26
913,000729,燕京啤酒,0.11,-46.89,,2.45,,31208.45,-46.9,10派0.36,04-26
914,300166,东方国信,0.53,29.27,,10.27,,32790.11,43.49,,04-26
915,300489,中飞股份,0.35,-52.83,,7.05,,3133.76,7.83,,04-26
916,002832,比音勒芬,1.66,7.79,,22.35,,13259.64,7.64,,04-26
917,002212,南洋股份,0.14,27.27,,3.8,,7027.58,24.65,10派0.18,04-26
918,000950,*ST建峰,-1.11,81.97,,-48.44,,-66446.5,80.94,,04-26
919,300311,任子行,0.25,-3.85,,9.32,,10954.94,67.58,,04-26
920,000519,中兵红箭,0.11,-54.28,,2.47,,13765.02,-44.62,,04-26
921,002293,罗莱生活,0.45,-22.05,,12.05,,31729.69,-22.63,10派2,04-26
922,300382,斯莱克,0.91,8.33,,14.47,,10848.7,10.88,,04-26
923,603703,盛洋科技,0.12,-71.43,,5.24,,2730.29,-22.02,,04-26
924,002667,鞍重股份,-0.17,-440.0,,-3.11,,-2322.22,-472.82,,04-26
925,601989,中国重工,0.04,-126.57,,1.23,,69803.36,-126.63,,04-26
926,000627,天茂集团,0.44,144.44,,15.02,,177871.89,619.35,10派0.25,04-26
927,002057,中钢天源,0.17,109.48,,6.51,,3437.69,109.51,10派0.2,04-26
928,300430,诚益通,0.55,-6.78,,8.5,,5373.77,0.27,,04-26
929,300123,亚光科技,0.06,20.0,,1.78,,1827.0,35.5,,04-26
930,300462,华铭智能,0.35,2.94,,9.19,,4857.38,14.7,,04-26
931,002121,科陆电子,0.23,-47.68,,11.01,,27179.54,38.53,10派0.25,04-26
932,300171,东富龙,0.37,-40.32,,8.12,,23451.15,-39.35,10派1,04-26
933,603228,景旺电子,1.49,27.35,,34.39,,53745.9,27.22,,04-26
934,300527,华舟应急,0.39,0.08,,14.86,,15502.6,14.08,,04-26
935,300220,金运激光,0.05,-145.25,,2.4,,673.4,-145.29,,04-26
936,002201,九鼎新材,0.02,-71.43,,0.54,,479.15,-70.09,10转3,04-26
937,000863,三湘印象,0.58,427.27,,14.27,,70532.53,574.07,,04-26
938,002266,浙富控股,0.03,-25.0,,2.2,,6432.45,-9.34,10派0.1,04-26
939,300316,晶盛机电,0.23,91.67,,9.7,,20374.86,94.76,,04-26
940,300010,立思辰,0.35,80.26,,7.12,,28031.2,115.38,10派0.299787,04-26
941,002298,中电鑫龙,0.24,76.29,,4.7,,15579.78,134.82,10派0.4,04-26
942,600057,厦门象屿,0.36,28.57,,6.79,,42644.19,47.63,10派1,04-26
943,600461,洪城水业,0.3,-47.37,,8.28,,23237.47,22.6,10派1.8,04-26
944,002110,三钢闽光,0.98,-156.32,,21.68,,92653.47,-199.77,10派2,04-26
945,600165,新日恒力,-0.28,-517.91,,-21.89,,-19202.07,-516.63,,04-26
946,300549,优德精密,0.96,9.09,,21.04,,5200.11,18.16,,04-26
947,300289,利德曼,0.17,-57.5,,5.73,,6964.86,-55.7,10派0.1,04-26
948,002254,泰和新材,0.1,-37.5,,2.99,,5883.82,-38.19,10派1,04-26
949,002287,奇正藏药,0.71,9.83,,17.47,,28986.16,9.42,10派3.9,04-26
950,002035,华帝股份,0.91,56.9,,20.22,,32752.16,57.67,10派3转6,04-26
951,002067,景兴纸业,0.29,2800.0,,10.33,,31882.91,2639.6,10派0.7,04-26
952,002388,新亚制程,0.03,200.0,,1.87,,1089.05,136.15,,04-26
953,002711,欧浦智网,0.34,-30.61,,15.48,,22217.11,36.77,,04-26
954,000669,金鸿控股,0.39,-22.98,,4.92,,19053.95,-23.0,10派1,04-26
955,300456,耐威科技,0.34,-46.48,,6.55,,5905.92,23.99,,04-26
956,603881,数据港,0.5,8.7,,20.78,,7822.88,8.44,,04-26
957,300488,恒锋工具,1.19,-1.57,,11.75,,7463.92,9.73,,04-26
958,002779,中坚科技,0.27,-63.51,,5.88,,3545.49,-27.33,,04-26
959,300230,永利股份,0.68,36.04,,9.32,,15355.43,63.49,,04-26
960,300571,平治信息,1.61,87.21,,35.17,,4842.6,87.88,,04-26
961,300262,巴安水务,0.36,74.18,,13.53,,14090.61,82.75,,04-26
962,002549,凯美特气,0.03,-137.5,,2.43,,2109.15,-146.34,10派1转1,04-26
963,600674,川投能源,0.8,-9.21,,18.16,,351649.4,-9.2,10派3,04-26
964,000923,河北宣工,0.01,165.0,,0.5,,209.16,199.82,,04-26
965,600317,营口港,0.08,-1.81,,4.83,,49157.56,-1.71,10派0.23,04-26
966,300326,凯利泰,0.23,-33.25,,10.35,,15884.09,31.66,,04-26
967,002104,恒宝股份,0.21,-61.32,,9.17,,14640.53,-60.53,,04-25
968,300461,田中精机,0.2,-45.95,,4.49,,1336.42,-39.29,,04-25
969,300154,瑞凌股份,0.16,-11.11,,4.77,,7325.3,-10.05,,04-25
970,600137,浪莎股份,0.14,-164.79,,3.01,,1345.88,-165.07,,04-25
971,002785,万里石,0.12,-14.29,,3.61,,2308.53,9.51,,04-25
972,002837,英维克,1.2,6.19,,28.56,,7180.56,5.9,,04-25
973,300315,掌趣科技,0.18,-5.26,,6.35,,50858.58,8.12,,04-25
974,002602,世纪华通,0.49,22.5,,11.96,,50345.57,23.44,,04-25
975,002008,大族激光,0.71,0.0,,15.05,,75426.21,0.98,10派2,04-25
976,300418,昆仑万维,0.47,27.03,,18.31,,53149.71,31.14,,04-25
977,002722,金轮股份,0.73,58.7,,8.26,,12481.67,102.65,,04-25
978,002738,中矿资源,0.29,-28.73,,9.25,,5340.67,9.06,10派1,04-25
979,600537,亿晶光电,0.31,-22.5,,12.45,,35920.57,53.86,10派1.53,04-25
980,000961,中南建设,0.12,-61.3,,3.22,,40772.13,16.05,10派0.15,04-25
981,002607,亚夏汽车,0.16,300.0,,4.38,,6587.41,336.34,,04-25
982,002676,顺威股份,0.08,700.0,,2.88,,3079.67,1350.49,,04-25
983,300100,双林股份,0.82,32.26,,14.35,,32675.31,34.27,10派0.2,04-25
984,600896,*ST海投,-0.57,-1525.0,,-23.53,,-45936.69,-2002.9,,04-25
985,600169,太原重工,-0.79,-8805.49,,-42.91,,-192031.2,-8784.47,,04-25
986,600959,江苏有线,0.23,-17.86,,6.98,,87404.18,12.89,10派1,04-25
987,600581,八一钢铁,0.05,-101.47,,5.74,,3710.32,-101.48,,04-25
988,600998,九州通,0.54,25.58,,8.29,,87674.18,26.23,,04-25
989,002210,飞马国际,1.58,507.69,,38.71,,153198.36,776.99,10派1.1转7,04-25
990,300293,蓝英装备,0.06,49.25,,2.32,,1543.18,42.1,,04-25
991,002291,星期六,0.05,-16.67,,1.14,,2083.96,-7.52,,04-25
992,002002,鸿达兴业,0.34,-40.96,,23.62,,81780.24,57.55,10派1,04-25
993,600851,海欣股份,0.07,-42.87,,2.06,,8996.53,-42.85,10派0.23,04-25
994,603886,元祖股份,0.69,7.81,4.45,26.8,1.19,12495.0,9.18,,04-25
995,002767,先锋电子,0.3,-50.0,,7.08,,4531.43,-13.92,,04-25
996,002456,欧菲科技,0.69,49.83,,10.87,,71882.59,50.24,10派1.1转15,04-25
997,300508,维宏股份,0.84,-27.05,,12.64,,4436.33,-14.17,,04-25
998,300525,博思软件,0.66,-8.5,,12.08,,3830.16,4.27,,04-25
999,000078,海王生物,0.19,-70.96,,11.87,,41839.57,-11.87,,04-25
1000,002870,香山股份,1.25,31.58,4.19,30.88,0.96,10412.58,31.95,,04-25
1001,300266,兴源环境,0.37,48.0,,8.28,,18578.17,82.38,,04-25
1002,000523,广州浪奇,0.08,14.29,,2.32,,3927.16,23.34,10派0.2,04-25
1003,300040,九洲电气,0.39,457.14,,7.62,,13051.44,549.36,10派1,04-25
1004,603031,安德利,0.68,-10.53,,10.72,,4554.93,-0.31,,04-25
1005,002413,雷科防务,0.1,-80.77,,3.89,,10531.28,-25.07,10派0.3,04-25
1006,002124,天邦股份,0.59,15.69,,30.04,,37288.93,238.18,10派1.25,04-25
1007,600143,金发科技,0.29,2.86,,8.62,,73728.82,3.59,10派1,04-25
1008,300497,富祥股份,1.61,-6.94,,25.94,,17390.94,85.8,,04-25
1009,300191,潜能恒信,0.04,-126.67,,0.97,,1136.35,-123.82,,04-25
1010,300513,恒泰实达,0.58,-14.99,,8.96,,3954.42,1.56,,04-25
1011,000796,凯撒旅游,0.26,-10.0,,12.13,,21258.81,3.3,10派1,04-25
1012,300530,达志科技,0.82,13.89,,14.26,,4807.81,26.56,,04-25
1013,002824,和胜股份,0.83,45.61,,19.09,,7501.55,45.87,,04-25
1014,002509,天广中茂,0.27,17.39,,9.81,,42107.09,300.1,,04-25
1015,000837,秦川机床,0.02,-106.34,,0.53,,1496.83,-106.34,,04-25
1016,601098,中南传媒,1.0,6.38,,14.98,,180471.29,6.47,10派5,04-25
1017,600290,华仪电气,-0.06,-154.55,,-1.17,,-4842.16,-180.53,,04-25
1018,300615,欣天科技,0.96,9.09,,30.73,,5741.25,9.02,,04-25
1019,300029,天龙光电,-0.29,-84.09,,-26.58,,-5701.03,-84.1,,04-25
1020,300351,永贵电器,0.45,32.2,,8.99,,16138.0,40.6,,04-25
1021,002317,众生药业,0.55,34.15,,16.2,,41436.9,39.65,,04-25
1022,300390,天华超净,0.05,-87.5,,2.01,,1606.79,-65.86,,04-25
1023,000616,海航投资,-0.3,-287.5,,-10.42,,-43530.9,-296.2,,04-25
1024,002708,光洋股份,0.14,59.01,,4.76,,6450.94,76.72,,04-25
1025,300470,日机密封,0.92,-47.73,,11.51,,9775.56,19.08,,04-25
1026,002193,如意集团,0.13,18.18,,2.16,,3276.79,91.42,10派0.2,04-25
1027,300260,新莱应材,0.12,485.58,,1.87,,1219.02,484.49,,04-25
1028,601226,华电重工,-0.08,-135.27,,-2.55,,-9189.6,-135.25,,04-25
1029,300002,神州泰岳,0.26,44.59,,10.18,,50733.17,44.4,10派0.26,04-25
1030,002054,德美化工,0.35,-52.05,,7.67,,14832.93,-51.51,10派1.2,04-25
1031,600448,华纺股份,0.02,-33.33,,1.22,,1028.0,-17.96,,04-25
1032,600475,华光股份,0.42,-3.22,,7.22,,10789.09,-3.2,,04-25
1033,600850,华东电脑,0.66,-30.9,,15.78,,27503.87,-10.18,10派2,04-25
1034,300152,科融环境,-0.18,-550.0,,-9.32,,-13184.07,-608.57,,04-25
1035,600529,山东药玻,0.74,32.14,,8.26,,18960.49,30.4,10派2,04-25
1036,002766,索菱股份,0.42,2.44,,7.66,,7654.18,17.28,,04-25
1037,000732,泰禾集团,1.37,11.18,,11.96,,170732.24,28.84,10派1,04-25
1038,000809,*ST新城,-0.29,31.82,,-7.7,,-24047.05,34.09,,04-25
1039,000046,泛海控股,0.6,36.36,,18.17,,310910.49,53.9,10派1.5,04-25
1040,300249,依米康,0.13,57.75,,6.24,,4442.85,203.16,,04-25
1041,300007,汉威科技,0.31,14.81,,7.24,,9062.95,15.24,,04-25
1042,300367,东方网力,0.42,-50.11,,15.08,,33471.07,34.69,10派0.4,04-25
1043,300061,康旗股份,0.4,90.48,,15.24,,10852.47,111.91,,04-25
1044,002171,楚江新材,0.42,133.89,,10.69,,18740.15,166.01,10派2,04-25
1045,000056,皇庭国际,0.1,11.11,,2.24,,11347.58,195.93,,04-25
1046,603355,莱克电气,1.25,31.58,,18.13,,50144.39,37.83,,04-25
1047,300270,中威电子,0.16,0.0,,7.24,,4355.57,2.31,,04-25
1048,300302,同有科技,0.31,-8.82,,20.17,,12876.12,95.4,,04-25
1049,000977,浪潮信息,0.29,-38.43,,7.57,,28702.47,-36.1,10派0.3,04-25
1050,300421,力星股份,0.45,-11.75,,8.03,,5813.78,7.34,,04-25
1051,600094,大名城,0.39,73.74,,12.7,,84025.03,83.77,10派0.5,04-25
1052,000725,京东方A,0.05,17.39,,2.4,,188257.17,15.05,10派0.3,04-25
1053,002776,柏堡龙,0.55,-58.33,,9.85,,11837.22,-2.44,,04-25
1054,002144,宏达高科,0.57,-19.72,,5.94,,10081.22,-19.22,10派1,04-25
1055,600202,*ST哈空,-0.47,-1398.35,,-23.46,,-18117.93,-1398.89,,04-25
1056,000020,深华发A,0.02,-181.09,,1.72,,545.77,-181.08,,04-25
1057,300551,古鳌科技,0.65,-28.97,,11.68,,3801.49,-25.02,,04-25
1058,300275,梅安森,-0.42,5.0,,-12.72,,-6989.81,5.22,,04-25
1059,300307,慈星股份,0.15,15.38,,3.21,,12421.27,20.97,,04-25
1060,600704,物产中大,0.67,11.67,,12.32,,215432.36,55.6,10派5转5,04-25
1061,300652,雷迪克,1.03,9.57,4.14,27.74,1.35,6790.92,9.48,,04-25
1062,601666,平煤股份,0.32,-135.24,,7.68,,75325.5,-135.24,,04-25
1063,601798,*ST蓝科,-0.39,-407.14,,-7.26,,-13737.96,-407.43,,04-25
1064,300426,唐德影视,0.45,-38.36,,18.85,,17911.54,59.43,,04-25
1065,600491,龙元建设,0.28,27.27,,6.99,,34842.37,69.96,10派0.35,04-25
1066,002101,广东鸿图,0.69,2.99,,8.8,,16608.65,29.06,10派1,04-25
1067,002117,东港股份,0.6,1.69,,15.11,,21914.37,1.35,10派3,04-25
1068,603939,益丰药房,0.66,15.51,,10.78,,22389.11,27.26,,04-25
1069,002470,金正大,0.32,-54.93,,12.03,,101694.68,-8.55,,04-25
1070,600601,方正科技,0.03,-40.32,,1.78,,6552.86,-40.42,10派0.1,04-25
1071,300232,洲明科技,0.29,-48.21,,14.03,,16645.3,46.57,,04-25
1072,300280,南通锻压,0.02,-64.36,,0.35,,223.65,-64.39,,04-25
1073,300607,拓斯达,1.43,24.35,,24.15,,7757.41,24.43,,04-25
1074,002278,神开股份,-0.3,-1100.0,,-9.75,,-10917.09,-1081.84,,04-25
1075,603559,中通国脉,0.63,1.61,,13.11,,4253.55,4.78,,04-25
1076,300344,太空智造,0.1,-137.84,,3.99,,2472.23,-137.83,10派0.2转4,04-25
1077,300360,炬华科技,0.71,-28.28,,21.63,,25549.01,8.2,,04-25
