,code,name,mbrg,nprg,nav,targ,epsg,seg,year,quanter
248,600006,东风汽车,-19.2727,109.2301,2.6943,-3.3272,280.0,3.6522,2015,1
249,600807,*ST天业,67.5993,109.0675,11.3387,27.2122,0.0,11.4749,2015,1
250,300336,新文化,51.718,108.1816,160.5495,224.0884,-20.354,163.0575,2015,1
251,000719,中原传媒,107.8327,107.4944,172.3204,190.8311,11.1111,174.979,2015,1
252,000819,岳阳兴长,19.4136,105.5606,5.1907,8.7276,34.2105,5.457000000000001,2015,1
253,600203,福日电子,126.0929,102.3677,144.084,77.6569,-15.0743,125.8383,2015,1
254,603088,宁波精达,20.1842,101.8344,,,66.6667,,2015,1
255,600285,羚锐制药,36.7494,101.2337,88.4256,68.9802,100.0,90.0511,2015,1
256,000042,中洲控股,108.6267,100.6171,14.1115,87.2189,0.3124,14.1161,2015,1
257,600739,辽宁成大,-23.2149,99.8515,41.1344,23.9881,112.3198,37.0971,2015,1
258,002699,美盛文化,3.5311,99.7971,9.1215,13.4821,-50.0,5.2588,2015,1
259,300252,金信诺,44.6483,98.7545,4.734,7.537000000000001,94.6927,4.921,2015,1
260,002068,黑猫股份,-16.4037,98.2837,48.0177,-6.1966,0.0,51.4883,2015,1
261,300315,掌趣科技,62.0094,97.6018,162.9853,156.577,0.0,160.1061,2015,1
262,002554,惠博普,37.09,96.7357,52.8691,61.4522,100.0,54.4674,2015,1
263,300412,迦南科技,79.4614,96.708,,,50.0,,2015,1
264,002079,苏州固锝,-5.6049,95.6369,1.7856,2.5853,33.3333,2.3126,2015,1
265,300237,美晨生态,83.1253,95.6367,109.6004,159.145,-55.5556,110.0689,2015,1
266,600129,太极集团,4.6483,95.4338,8.4947,12.7672,209.6774,9.095,2015,1
267,002632,道明光学,22.0819,95.4298,2.2895,1.5930000000000002,0.0,2.8351,2015,1
268,000728,国元证券,,95.3655,13.815,100.3226,94.7368,13.815,2015,1
269,000876,新希望,-10.615,94.1009,31.754,16.5132,56.25,36.4133,2015,1
270,600530,交大昂立,-27.8864,94.0856,57.7948,47.4926,150.0,64.3926,2015,1
271,002722,金轮股份,-5.8921,93.4153,5.0739,3.5226,75.0,5.0729,2015,1
272,000533,万家乐,15.9172,93.3976,5.1403,-1.8446,100.0,6.5575,2015,1
273,300028,金亚科技,-36.7558,93.289,-0.125,-16.8848,244.8276,3.2239999999999998,2015,1
274,600226,瀚叶股份,-22.9394,92.5127,4.0231,-6.4416,100.0,6.6499,2015,1
275,002169,智光电气,1.2208,92.0841,7.0259,16.1884,27.906999999999996,6.0428,2015,1
276,002437,誉衡药业,72.8382,91.9735,31.5857,92.6222,-28.6667,27.9827,2015,1
277,002403,爱仕达,0.7598,91.6782,0.3314,1.1688,100.0,3.1125,2015,1
278,600461,洪城水业,32.3593,91.1842,7.1771,5.2035,90.6287,7.202000000000001,2015,1
279,600674,川投能源,-7.1596,91.0107,43.2922,27.2645,82.2245,44.6787,2015,1
280,000040,东旭蓝天,54.1052,90.8898,2.3952,9.394,40.0,1.5819,2015,1
281,300144,宋城演艺,57.94,90.882,11.6268,13.1195,88.8889,11.0736,2015,1
282,300443,金雷风电,76.0349,90.7732,,,93.5484,,2015,1
283,300287,飞利信,81.8022,89.5052,124.9381,145.2442,-16.6667,123.0071,2015,1
284,300233,金城医药,16.9784,89.3653,11.1087,13.2604,76.4706,11.1087,2015,1
285,300291,华录百纳,782.8257,89.0975,247.8391,260.8569,-49.1525,248.4417,2015,1
286,600383,金地集团,16.0652,88.89399999999999,10.644,-0.3722,100.0,8.6392,2015,1
287,300214,日科化学,34.3937,88.8905,5.3871,3.7772,0.0,5.4128,2015,1
288,300008,天海防务,153.9641,88.3274,57.9131,116.8334,78.5714,60.4934,2015,1
289,601012,隆基股份,18.1243,88.0973,10.2822,25.9323,55.5556,9.3993,2015,1
290,601016,节能风电,28.1421,88.0653,,,89.4737,,2015,1
291,300149,量子高科,23.3667,87.8154,4.6399,7.3757,20.0,5.0111,2015,1
292,600662,强生控股,11.5117,86.2068,5.7676,-2.9168,35.1536,4.6564,2015,1
293,300067,安诺其,25.2951,85.5578,13.7801,22.3264,0.0,13.4396,2015,1
294,600521,华海药业,39.7713,85.081,10.5567,1.2757,85.7143,8.6564,2015,1
295,002214,大立科技,39.6044,83.22,3.1511,8.9136,60.0,3.1582,2015,1
296,600825,新华传媒,-21.0006,82.9902,1.5143,-4.8855,90.0,1.5706,2015,1
297,002336,人人乐,-6.0072,82.8449,-16.6907,-5.9788,82.6955,-16.6907,2015,1
298,000639,西王食品,65.2783,82.4318,7.0202,27.6445,85.7143,7.0202,2015,1
299,300117,嘉寓股份,33.5206,82.0422,3.1576,31.3736,0.0,3.1576,2015,1
300,002461,珠江啤酒,19.3021,81.8253,1.6388,7.9343,21.3483,1.5701,2015,1
301,300357,我武生物,13.8137,80.9123,6.9023,6.1913,15.3846,6.9031,2015,1
302,600020,中原高速,8.5277,80.7157,11.7724,17.9059,80.0,11.7186,2015,1
303,600048,保利地产,44.1009,80.1472,18.2724,11.6106,9.0909,19.2647,2015,1
304,603898,好莱客,21.7188,80.0967,,,50.0,,2015,1
305,002343,慈文传媒,15.0052,79.9086,0.9624,-0.9745,76.6497,1.9728,2015,1
306,603108,润达医疗,24.2886,79.8498,,,80.0,,2015,1
307,600074,*ST保千,29.5984,79.5824,50.3075,66.1687,0.0,80.0884,2015,1
308,002681,奋达科技,68.3445,79.5279,125.1232,142.8416,-9.2857,125.146,2015,1
309,600177,雅戈尔,24.6783,79.3564,25.7199,-2.6371,83.3824,26.8479,2015,1
310,600382,广东明珠,1.2974,78.497,63.9826,50.4575,90.4545,50.6495,2015,1
