,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,year,quanter
86,300717,华信新材,0.88,33.33,5.01,19.27,1.02,4227.88,33.46,,10-24,2015,4
87,300721,怡达股份,1.16,170.5,6.52,18.7,3.34,5757.43,170.5,,10-24,2015,4
88,300720,海川智能,0.59,1.72,3.68,17.01,0.68,3182.82,1.15,,10-24,2015,4
89,603083,剑桥科技,1.79,82.65,6.5,27.88,4.35,12282.98,66.87,,10-23,2015,4
90,603916,苏博特,0.8,471.43,4.55,19.46,0.33,17136.04,646.62,,10-23,2015,4
91,603278,大业股份,0.47,62.07,2.83,17.89,0.88,7255.25,62.04,,10-23,2015,4
92,300719,安达维尔,,,18.14,22.11,5.62,5371.12,21.89,,10-19,2015,4
93,603809,豪能股份,1.33,-23.16,,17.71,1.4,10660.11,-21.86,,10-18,2015,4
94,300716,国立科技,0.69,,4.62,16.67,0.04,4650.55,16.33,,10-18,2015,4
95,603507,振江股份,0.76,501.59,4.02,25.47,-0.66,5586.89,586.91,,10-17,2015,4
96,300718,长盛轴承,1.18,5.36,6.07,21.29,1.21,8879.19,5.78,,10-16,2015,4
97,603856,东宏股份,0.68,15.25,,14.34,0.75,10011.44,14.33,,10-16,2015,4
98,603937,丽岛新材,0.36,-7.69,,9.69,0.12,5651.62,-7.16,,10-12,2015,4
99,603912,佳力图,0.51,21.43,1.87,23.59,0.49,5102.94,20.34,,10-12,2015,4
100,300712,永福股份,0.57,-8.06,3.39,20.79,-0.06,5779.71,-8.2,,10-11,2015,4
101,300711,广哈通信,0.47,-2.08,1.91,24.13,0.31,4669.23,-0.02,,10-11,2015,4
102,300713,英可瑞,1.43,191.84,3.39,53.38,0.65,6058.15,189.72,,10-11,2015,4
103,603289,泰瑞机器,0.35,-20.45,2.58,14.4,-0.01,5348.83,-19.77,,10-10,2015,4
104,002910,庄园牧场,0.65,4.84,,13.0,1.0,7324.73,11.99,,10-10,2015,4
105,300715,凯伦股份,0.55,44.74,2.08,31.12,0.34,2852.53,61.61,,10-10,2015,4
106,603607,京华激光,,,3.79,26.54,0.64,5638.49,4.44,,09-28,2015,4
107,002909,集泰股份,0.54,,2.68,22.64,0.79,4895.4,77.22,,09-28,2015,4
108,603722,阿科力,0.87,97.73,3.26,30.96,1.09,5669.01,111.87,,09-27,2015,4
109,300710,万隆光电,0.79,17.76,4.89,15.2,-0.01,3902.21,20.21,,09-27,2015,4
110,603396,金辰股份,1.14,88.14,6.21,24.56,1.29,6463.93,88.14,,09-27,2015,4
111,002907,华森制药,0.21,,1.22,22.44,0.22,7383.62,25.67,,09-26,2015,4
112,603466,风语筑,0.7,,4.27,19.42,0.57,6574.78,1.84,,09-25,2015,4
113,002908,德生科技,0.91,15.96,3.2,32.81,0.93,9116.04,15.96,,09-25,2015,4
114,603683,晶华新材,0.53,-28.26,,13.74,0.79,4628.43,-21.54,,09-25,2015,4
115,300709,精研科技,1.81,,3.93,60.05,1.37,11970.29,267.16,,09-21,2015,4
116,603829,洛凯股份,0.38,-7.32,2.33,18.58,0.27,4327.35,4.57,,09-20,2015,4
117,002905,金逸影视,1.95,78.9,,45.16,4.76,24626.71,79.09,,09-20,2015,4
118,300707,威唐工业,0.65,-56.25,2.96,27.19,0.42,3636.01,16.35,,09-20,2015,4
119,300708,聚灿光电,0.12,-62.48,2.16,6.08,0.09,2341.73,-58.95,,09-19,2015,4
120,603499,翔港科技,0.57,,2.84,21.01,0.86,4268.89,-17.02,,09-18,2015,4
121,002906,华阳集团,0.45,-25.0,,8.49,,18117.63,-24.13,,09-18,2015,4
122,002903,宇环数控,0.3,25.0,2.98,10.6,0.01,2254.64,24.97,,09-18,2015,4
123,603110,东方材料,0.83,13.7,,25.78,0.65,6361.36,13.89,,09-18,2015,4
124,300706,阿石创,0.51,50.0,2.84,24.85,0.53,2634.05,65.47,,09-13,2015,4
125,603103,横店影视,0.86,,1.69,70.9,2.04,34437.16,190.55,,09-13,2015,4
126,603136,天目湖,0.9,-5.26,,22.21,3.07,5403.26,-5.08,,09-13,2015,4
127,300705,九典制药,0.55,-31.25,3.16,19.23,0.4,4464.28,18.13,10派1.4,09-12,2015,4
128,002902,铭普光磁,0.77,18.46,4.28,19.56,0.55,8093.38,18.54,,09-12,2015,4
129,603367,辰欣药业,0.7,12.9,,12.4,0.75,24685.49,12.13,,09-11,2015,4
130,601086,国芳集团,0.21,-22.22,2.15,11.4,0.22,10435.01,-22.48,,09-11,2015,4
131,603378,亚士创能,0.8,17.65,,28.21,0.88,11653.41,18.09,,09-11,2015,4
132,300703,创源文化,0.61,32.61,2.18,31.64,0.98,3631.88,30.41,,09-06,2015,4
133,300654,世纪天鸿,0.48,60.0,3.09,17.05,0.23,3393.59,60.91,,09-05,2015,4
134,603157,拉夏贝尔,1.23,-3.15,,19.56,2.19,61525.1,22.21,,09-05,2015,4
135,603363,傲农生物,0.1,,,13.24,0.43,3377.69,-20.98,,09-05,2015,4
136,002901,大博医疗,0.59,,,54.42,0.39,18850.72,35.33,,09-05,2015,4
137,002900,哈三联,1.05,10.53,4.6,24.44,1.27,16630.14,13.14,,09-04,2015,4
138,603922,金鸿顺,0.85,-28.57,4.17,22.56,1.84,8140.91,-28.96,,09-04,2015,4
139,603963,大理药业,1.0,-50.0,,18.72,1.53,6229.27,-37.75,,09-04,2015,4
140,603055,台华新材,0.09,-47.06,2.47,3.54,0.98,4139.59,-48.67,,09-01,2015,4
141,300701,森霸传感,0.6,20.0,2.39,26.08,0.55,3610.75,21.09,,08-31,2015,4
142,603106,恒银金融,0.68,,2.8,28.14,0.0,14133.37,121.79,,08-31,2015,4
143,603533,掌阅科技,0.1,-47.37,,19.21,0.34,2956.63,-48.54,,08-30,2015,4
144,300702,天宇股份,0.56,107.41,5.51,10.6,0.16,5035.48,108.6,,08-30,2015,4
145,002899,英派斯,0.85,,4.02,23.78,1.43,7617.74,2.5,,08-28,2015,4
146,603321,梅轮电梯,0.49,28.95,1.82,34.93,0.54,11210.47,26.78,,08-28,2015,4
147,603648,畅联股份,0.47,4.44,2.66,20.0,0.55,11913.81,13.16,,08-24,2015,4
148,300700,岱勒新材,0.49,-12.5,3.17,16.9,0.34,3056.1,-9.2,,08-22,2015,4
149,603386,广东骏亚,0.41,,,35.82,0.3,6215.25,43.38,,08-22,2015,4
150,002898,赛隆药业,0.55,109.72,1.78,36.79,0.42,6331.79,124.6,,08-21,2015,4
151,002897,意华股份,1.06,29.27,5.7,19.63,2.09,8474.07,29.64,,08-21,2015,4
152,603882,金域医学,0.38,,2.39,23.28,0.57,13143.08,320.5,,08-21,2015,4
153,603277,银都股份,0.5,38.89,,40.64,1.94,16796.8,38.89,10送32.94转1.7,08-21,2015,4
154,603527,众源新材,0.67,63.41,,22.21,1.03,6143.93,65.31,10派1.9,08-16,2015,4
155,300697,电工合金,0.45,,2.46,20.13,1.22,5334.64,-4.68,,08-16,2015,4
156,002896,中大力德,0.54,,3.77,12.43,0.99,3052.44,-13.77,,08-16,2015,4
157,300699,光威复材,0.64,255.56,4.39,15.68,0.74,17639.32,245.73,,08-15,2015,4
158,603183,建研院,0.68,7.94,4.15,18.12,0.54,4161.0,10.4,,08-15,2015,4
159,603500,祥和实业,0.99,,3.09,40.95,0.11,8928.49,80.7,,08-15,2015,4
160,300698,万马科技,0.34,580.0,1.46,27.31,1.03,3376.67,570.35,,08-14,2015,4
161,603079,圣达生物,1.45,98.63,,23.55,2.47,8670.29,98.02,,08-09,2015,4
162,300696,爱乐达,1.02,47.83,4.47,26.93,1.63,5039.48,48.86,,08-09,2015,4
163,603813,原尚股份,0.54,-22.86,4.25,14.6,0.7,3242.9,-23.25,,08-08,2015,4
164,002895,川恒股份,0.33,,,9.18,0.43,11734.08,126.32,,08-07,2015,4
165,603127,昭衍新药,0.8,0.0,3.39,26.82,1.73,4917.39,0.36,,08-07,2015,4
166,002893,华通热力,0.55,10.0,3.05,18.93,1.85,4957.9,10.85,,08-07,2015,4
167,300695,兆丰股份,2.25,12.5,8.34,28.06,2.82,11271.73,12.59,,08-07,2015,4
168,603557,起步股份,0.39,,,25.15,0.04,15062.78,43.2,,07-31,2015,4
169,300693,盛弘股份,0.73,,2.7,32.95,-0.3,4300.53,37.69,,07-31,2015,4
170,300692,中环环保,0.5,,5.01,11.05,-0.86,3281.82,3.05,,07-31,2015,4
171,002892,科力尔,0.9,20.0,2.83,34.25,1.19,5969.39,20.86,,07-31,2015,4
172,002891,中宠股份,0.74,516.67,,24.66,0.42,5568.56,514.44,,07-31,2015,4
173,603129,春风动力,0.71,-37.72,3.07,55.84,1.2,5928.5,-34.78,,07-31,2015,4
174,603181,皇马科技,0.75,-61.73,3.65,12.03,0.66,6470.49,-19.57,,07-31,2015,4
175,601949,中国出版,0.45,36.36,2.63,18.62,0.23,65659.67,37.73,,07-31,2015,4
176,603976,正川股份,0.75,-11.76,5.69,13.48,0.18,6069.9,-11.92,,07-31,2015,4
177,300688,创业黑马,0.11,-21.43,2.64,11.88,1.09,532.92,-25.55,,07-27,2015,4
178,300689,澄天伟业,0.54,5.88,4.35,13.24,0.88,2753.18,6.12,,07-27,2015,4
179,300690,双一科技,1.97,66.95,6.25,36.56,1.1,10233.56,67.06,,07-26,2015,4
180,603602,纵横通信,0.81,1.25,4.52,17.94,1.47,4852.89,1.1,,07-25,2015,4
181,300691,联合光电,0.74,25.42,4.89,18.3,0.29,4451.93,28.33,,07-25,2015,4
182,603359,东珠景观,0.93,16.25,6.09,17.54,1.64,15124.01,20.14,,07-24,2015,4
183,603721,中广天择,0.51,6.25,3.9,13.92,0.74,3809.5,5.97,,07-24,2015,4
184,603978,深圳新星,1.37,-18.45,8.83,16.83,1.42,8224.95,-18.32,,07-24,2015,4
185,603619,中曼石油,0.52,205.88,2.46,23.87,1.6,18855.88,209.82,,07-24,2015,4
186,300687,赛意信息,0.72,,3.06,36.18,0.09,4309.65,66.03,,07-21,2015,4
187,603458,勘设股份,1.15,-29.01,7.38,16.56,0.5,10663.14,-29.29,,07-20,2015,4
188,300685,艾德生物,0.35,,4.13,10.55,0.32,2108.52,10.17,,07-20,2015,4
189,002890,弘宇股份,1.2,122.22,5.26,24.45,1.0,5999.83,122.72,,07-20,2015,4
190,603535,嘉诚国际,0.64,3.23,,12.31,1.3,7216.39,3.24,,07-19,2015,4
191,300683,海特生物,1.09,-31.45,7.69,14.91,2.06,8334.65,-24.17,,07-19,2015,4
192,603860,中公高科,0.94,-4.08,5.09,19.66,1.13,4709.91,-4.05,,07-19,2015,4
193,603880,南卫股份,0.68,-4.23,2.94,21.8,1.21,5124.27,-4.0,,07-18,2015,4
194,300686,智动力,0.51,-19.05,2.97,18.71,0.2,4762.52,-19.77,,07-17,2015,4
195,603725,天安新材,0.48,128.57,3.2,16.33,0.55,5283.32,146.77,,07-14,2015,4
196,603825,华扬联众,0.65,-14.47,5.11,15.41,-1.98,7792.3,-14.64,,07-13,2015,4
197,300682,朗新科技,0.2,-44.44,1.98,9.35,0.07,7171.37,-43.45,,07-12,2015,4
198,300681,英搏尔,1.69,,3.56,90.96,0.11,9228.41,221.82,,07-12,2015,4
199,603357,设计总院,0.58,3.57,2.56,24.1,0.48,14016.67,12.21,,07-12,2015,4
200,300680,隆盛科技,0.54,68.75,3.51,16.22,0.02,2771.43,93.29,,07-11,2015,4
201,603233,大参林,1.23,25.51,2.84,51.71,1.3,39543.41,48.94,,07-11,2015,4
202,300679,电连技术,2.55,1.59,7.96,37.34,1.92,22593.99,8.97,,07-11,2015,4
203,002889,东方嘉盛,0.8,-13.98,,12.13,0.2,8182.7,-12.45,,07-10,2015,4
204,603063,禾望电气,0.92,35.29,3.23,33.42,0.07,33248.75,35.92,,07-10,2015,4
205,601326,秦港股份,0.27,-30.77,,11.18,0.46,134449.04,-32.1,,07-04,2015,4
206,300678,中科信息,0.54,0.6,4.06,14.19,0.1,4057.65,0.6,,07-04,2015,4
207,300677,英科医疗,1.0,,5.69,24.69,1.05,6422.0,101.61,,07-03,2015,4
208,002888,惠威科技,0.54,-3.57,3.51,16.52,0.98,3340.59,-2.01,,07-03,2015,4
209,601619,嘉泽新能,0.04,-5.31,,3.93,0.23,5201.94,3.09,,07-03,2015,4
210,603676,卫信康,0.62,,1.12,32.93,0.32,11293.47,5.81,,07-03,2015,4
211,603612,索通发展,0.55,-38.2,7.48,7.55,1.62,9964.63,-37.95,,06-28,2015,4
212,603707,健友股份,0.24,71.43,3.04,8.24,0.38,8755.35,73.41,,06-28,2015,4
213,300676,华大基因,0.77,600.0,8.6,9.2,0.91,26209.99,832.05,,06-27,2015,4
214,002887,绿茵生态,1.96,39.01,9.1,24.89,1.94,11735.61,56.57,,06-27,2015,4
215,002884,凌霄泵业,1.96,-1.01,9.92,21.18,2.92,11386.33,-1.06,,06-27,2015,4
216,603387,基蛋生物,1.06,39.47,2.71,49.9,1.23,10506.68,39.84,,06-26,2015,4
217,300675,建科院,0.21,3.92,2.38,9.2,-0.09,2333.1,3.94,,06-26,2015,4
218,603595,东尼电子,0.75,,2.51,40.52,0.68,5658.66,32.64,,06-22,2015,4
219,603757,大元泵业,1.03,,,30.88,1.36,6474.85,26.73,,06-20,2015,4
220,300672,国科微,0.55,,7.75,12.6,-0.88,4150.1,4.15,,06-20,2015,4
221,603730,岱美股份,0.88,41.94,6.97,29.34,2.0,31725.68,39.23,,06-19,2015,4
222,603305,旭升股份,0.22,,,31.98,0.55,8049.96,134.87,,06-19,2015,4
223,603933,睿能科技,0.63,3.35,3.88,17.74,0.35,4843.71,6.1,,06-15,2015,4
224,603331,百达精工,0.37,-21.28,3.14,12.67,0.81,3566.93,-15.38,,06-15,2015,4
225,300671,富满电子,0.36,,3.03,12.85,0.06,2770.51,8.42,,06-14,2015,4
226,300670,大烨智能,0.69,17.54,,32.99,0.43,5014.62,32.01,,06-14,2015,4
227,002885,京泉华,0.77,97.44,4.88,17.08,0.34,4648.06,100.25,,06-13,2015,4
228,603801,志邦股份,1.1,13.94,,28.25,1.34,13238.23,24.3,,06-12,2015,4
229,603617,君禾股份,0.48,9.09,2.43,19.96,0.97,3378.84,11.08,,06-12,2015,4
230,002886,沃特股份,1.12,59.93,,26.06,0.33,6323.02,81.09,,06-12,2015,4
231,300669,沪宁股份,0.38,,2.82,19.11,0.55,2397.92,-19.38,,06-09,2015,4
232,603938,三孚股份,0.74,-8.64,4.56,17.84,0.05,8365.06,-8.34,,06-08,2015,4
233,603043,广州酒家,0.66,3.13,2.41,30.46,0.77,23463.29,4.27,,06-07,2015,4
234,002883,中设股份,0.6,,3.18,23.64,-0.15,2412.75,-17.57,,06-06,2015,4
235,300667,必创科技,0.48,26.32,2.54,20.69,0.04,2425.46,26.64,,06-05,2015,4
236,002882,金龙羽,0.28,23.0,,14.68,0.07,9556.48,23.01,,06-02,2015,4
237,300668,杰恩设计,1.07,,2.83,47.27,1.03,3309.48,29.75,,06-02,2015,4
238,603335,迪生力,0.2,25.0,,14.11,0.32,3782.45,22.26,,06-01,2015,4
239,603380,易德龙,0.55,-9.84,,45.67,0.49,6526.77,-4.82,,06-01,2015,4
240,603679,华体科技,0.57,19.63,2.99,20.73,0.6,4255.87,19.65,,05-31,2015,4
241,002881,美格智能,0.4,17.65,2.27,19.75,0.02,3184.83,29.33,,05-31,2015,4
242,300665,飞鹿股份,0.63,-1.56,3.83,17.79,-0.13,3227.18,-1.57,,05-25,2015,4
243,603226,菲林格尔,1.03,60.94,,27.05,1.88,6722.81,61.18,,05-24,2015,4
244,603980,吉华集团,1.67,-20.31,4.9,40.97,1.64,66836.58,-20.34,,05-24,2015,4
245,300666,江丰电子,0.15,25.0,1.43,10.71,0.22,2384.48,24.94,,05-23,2015,4
246,603879,永悦科技,0.39,-7.14,2.21,19.25,0.59,4170.34,-3.95,,05-23,2015,4
247,002880,卫光生物,1.54,24.19,4.86,35.92,1.85,12485.51,24.18,,05-22,2015,4
248,002879,长缆科技,1.06,24.71,5.96,19.46,0.62,10938.0,25.44,,05-22,2015,4
249,603536,惠发股份,0.47,-30.88,4.17,11.87,1.28,4258.19,-30.02,,05-22,2015,4
250,300661,圣邦股份,1.56,17.46,4.89,35.37,1.68,7035.84,17.46,,05-18,2015,4
251,300663,科蓝软件,0.36,-7.69,3.96,9.45,-1.03,3527.89,2.4,,05-17,2015,4
252,300662,科锐国际,0.49,32.43,1.86,30.01,0.26,6583.17,30.29,,05-17,2015,4
253,002878,元隆雅图,0.74,15.63,,22.42,0.29,4165.95,15.14,,05-17,2015,4
254,603200,上海洗霸,0.77,-12.67,,14.54,0.25,4232.53,-12.67,,05-16,2015,4
255,603496,恒为科技,0.68,48.78,,26.27,0.17,5132.81,58.71,,05-16,2015,4
256,002877,智能自控,0.47,-20.34,3.09,16.12,0.08,4269.16,-20.76,,05-15,2015,4
257,603286,日盈电子,0.45,-37.5,3.28,13.11,0.6,2973.7,-37.35,,05-15,2015,4
258,002876,三利谱,1.35,16.38,6.29,23.75,0.72,8071.01,15.81,,05-12,2015,4
259,603042,华脉科技,0.47,31.16,3.68,13.49,0.69,4748.53,42.83,,05-11,2015,4
260,300660,江苏雷利,1.75,-11.62,,27.99,2.7,13248.36,-11.58,,05-11,2015,4
261,002875,安奈儿,0.95,-9.52,,27.54,0.76,7090.86,-10.21,,05-10,2015,4
262,603326,我乐家居,0.47,,2.02,26.8,0.67,5645.33,50.84,,05-10,2015,4
263,300658,延江股份,0.85,,2.34,41.0,1.01,6397.33,51.23,,05-09,2015,4
264,603316,诚邦股份,0.21,-16.0,2.39,9.03,0.31,3146.8,-18.66,,05-08,2015,4
265,603196,日播时尚,0.42,-8.93,2.44,17.47,0.42,7511.9,-8.92,,05-08,2015,4
266,300659,中孚信息,0.8,900.0,2.37,40.92,1.18,4902.83,963.96,,05-08,2015,4
267,300624,万兴科技,0.94,11.9,3.46,30.65,1.12,5647.47,12.68,,05-05,2015,4
268,300656,民德电子,1.07,56.64,2.67,59.56,0.91,4552.92,63.81,,05-05,2015,4
269,002873,新天药业,0.81,26.82,4.38,20.21,0.79,4201.05,26.83,10派1.9,05-04,2015,4
270,603855,华荣股份,0.52,-16.13,3.04,18.09,0.72,13032.58,-14.67,,05-03,2015,4
271,300655,晶瑞股份,0.43,,3.93,11.48,0.26,2841.38,-29.71,,05-03,2015,4
272,603197,保隆科技,0.77,63.47,5.65,14.71,1.16,6801.31,63.44,,05-02,2015,4
273,300657,弘信电子,0.45,-60.18,5.55,8.26,0.27,3489.02,-60.45,,05-02,2015,4
274,002872,天圣制药,1.21,7.08,9.94,12.93,1.34,19197.79,16.65,,05-02,2015,4
275,603383,顶点软件,1.35,66.67,6.36,27.97,1.8,8388.09,73.02,,05-02,2015,4
276,300653,正海生物,0.71,,2.99,33.8,0.76,4249.22,26.24,,04-28,2015,4
277,603180,金牌厨柜,0.95,18.75,4.02,26.33,3.78,4733.76,18.26,,04-27,2015,4
278,603776,永安行,1.3,17.12,6.01,24.21,2.91,9336.29,36.68,,04-27,2015,4
279,002871,伟隆股份,0.78,-22.0,5.25,15.18,1.13,3986.28,-21.58,,04-27,2015,4
280,603086,先达股份,1.65,-16.67,10.53,16.75,0.21,9874.11,-16.97,,04-26,2015,4
281,300652,雷迪克,0.94,11.9,3.36,32.57,0.85,6203.04,12.39,,04-25,2015,4
282,603758,秦安股份,0.66,10.0,,19.55,0.59,24688.19,17.63,,04-25,2015,4
