,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,year,quanter
97,300480,光力科技,0.02,,,0.39,,112.72,,,04-26,2015,1
98,002782,可立克,0.08,,,2.26,,1007.37,,,04-26,2015,1
99,603599,广信股份,0.35,,,3.53,,4995.41,,,04-26,2015,1
100,300478,杭州高新,0.05,,,1.02,,249.93,,,04-26,2015,1
101,300499,高澜股份,-0.09,,,-1.74,,-468.74,,,04-26,2015,1
102,603085,天成自控,0.08,,,2.66,,589.68,,,04-26,2015,1
103,603608,天创时尚,0.06,,,1.89,,1304.45,,,04-26,2015,1
104,300456,耐威科技,0.06,,,1.35,,357.3,,,04-26,2015,1
105,002773,康弘药业,0.17,,,4.22,,6816.32,,,04-26,2015,1
106,300476,胜宏科技,0.25,,,4.57,,2741.8,,,04-26,2015,1
107,603029,天鹅股份,0.04,,,0.58,0.46,269.1,,,04-26,2015,1
108,300502,新易盛,0.43,,,5.59,,2477.89,,,04-26,2015,1
109,603508,思维列控,0.35,,,5.27,,4168.05,,,04-26,2015,1
110,002777,久远银海,0.08,,,2.14,,505.01,,,04-25,2015,1
111,002788,鹭燕医药,0.22,,,3.23,,2093.39,,,04-25,2015,1
112,300462,华铭智能,0.03,,,1.51,,378.97,,,04-25,2015,1
113,002769,普路通,0.39,,,9.84,,4321.01,,,04-25,2015,1
114,300488,恒锋工具,0.23,,,3.44,,1127.95,,,04-25,2015,1
115,300493,润欣科技,0.09,,,3.05,,791.07,,,04-25,2015,1
116,601020,华钰矿业,0.01,,,0.3,,287.22,,,04-25,2015,1
117,300487,蓝晓科技,0.26,,,3.93,,1542.26,,,04-25,2015,1
118,603703,盛洋科技,0.06,,,1.48,,404.9,,,04-25,2015,1
119,603028,赛福天,0.05,,,2.15,,886.99,,,04-23,2015,1
120,300468,四方精创,0.13,,,2.82,,941.32,,,04-23,2015,1
121,300473,德尔股份,0.45,,,4.5,,3345.39,,,04-23,2015,1
122,300506,名家汇,0.11,,,4.13,,948.88,,,04-23,2015,1
123,603800,道森股份,0.14,,,4.29,,2167.21,,,04-23,2015,1
124,002772,众兴菌业,0.2,,,8.98,,4662.8,,,04-23,2015,1
125,300453,三鑫医疗,0.16,,,3.8,,968.46,,,04-23,2015,1
126,002768,国恩股份,0.29,,,5.26,,1734.13,,,04-22,2015,1
127,300509,新美星,0.19,,,4.2,-0.13,1127.01,,,04-22,2015,1
128,603919,金徽酒,0.33,,,10.31,,6956.39,,,04-22,2015,1
129,603885,吉祥航空,0.27,,,12.58,,26653.76,,,04-21,2015,1
130,300501,海顺新材,0.33,,,5.58,,1323.64,,,04-21,2015,1
131,300414,中光防雷,0.37,,,7.05,,2323.38,,,04-20,2015,1
132,300505,川金诺,0.07,,,1.44,,460.02,,,04-20,2015,1
133,002791,坚朗五金,-0.04,,,-0.6,,-690.76,,,04-20,2015,1
134,002767,先锋电子,0.14,,,3.8,,1069.24,,,04-20,2015,1
135,300484,蓝海华腾,0.25,,,4.95,,965.89,,,04-19,2015,1
136,300508,维宏股份,0.11,,,3.43,-0.02,515.06,,,04-18,2015,1
137,002775,文科园林,0.08,,,1.28,,695.68,,,04-15,2015,1
138,002793,东音股份,0.24,,,6.12,,1809.42,,,04-14,2015,1
139,603063,禾望电气,0.29,,3.05,9.91,-0.06,8643.1,,,11-13,2015,1
140,300625,三雄极光,0.2,,9.55,2.21,1.29,1108.47,,,11-13,2015,1
141,002893,华通热力,1.12,,3.68,36.09,-0.88,10111.77,,,11-13,2015,1
142,300661,圣邦股份,0.22,,4.53,4.95,-0.03,982.48,,,11-13,2015,1
143,300736,百华悦邦,0.18,,3.91,4.74,0.89,718.14,,,11-13,2015,1
144,300622,博士眼镜,0.07,,3.61,1.86,-0.02,446.59,,,11-13,2015,1
145,002886,沃特股份,0.14,,,5.09,0.12,679.17,,,11-13,2015,1
146,603042,华脉科技,0.19,,3.41,5.63,-0.24,1902.82,,,11-13,2015,1
147,300708,聚灿光电,0.01,,2.05,0.65,0.01,204.65,,,11-13,2015,1
148,300621,维业股份,0.09,,3.55,2.87,-0.25,822.52,,,11-13,2015,1
149,002879,长缆科技,0.15,,5.15,2.97,-0.24,1553.53,,,11-13,2015,1
150,300633,开立医疗,0.02,,1.26,2.0,-0.15,899.02,,,11-13,2015,1
151,300699,光威复材,0.05,,,1.34,0.64,1399.48,,,11-13,2015,1
152,603978,深圳新星,0.28,,7.74,3.67,0.56,1672.03,,,11-13,2015,1
153,300611,美力科技,0.19,,4.95,4.72,0.26,1117.97,,,11-13,2015,1
154,603387,基蛋生物,0.22,,1.88,12.44,0.15,2149.75,,,11-13,2015,1
155,002877,智能自控,0.04,,2.66,1.6,-0.05,401.54,,,11-13,2015,1
156,300628,亿联网络,0.9,,4.37,18.29,1.14,5042.47,,,11-13,2015,1
157,300695,兆丰股份,0.52,,6.65,5.49,0.93,2580.67,,,11-13,2015,1
158,603970,中农立华,0.17,,2.62,6.87,-1.71,1741.69,,,11-13,2015,1
159,300609,汇纳科技,-0.07,,2.2,-3.23,0.04,-541.01,,,11-13,2015,1
160,002866,传艺科技,0.13,,2.31,6.31,0.42,1219.9,,,11-13,2015,1
161,603196,日播时尚,0.06,,2.46,2.62,0.2,1143.89,,,11-13,2015,1
162,300627,华测导航,-0.03,,1.88,-1.4,-0.51,-201.66,,,11-13,2015,1
163,002900,哈三联,0.35,,4.19,8.61,0.21,5480.53,,,11-13,2015,1
164,300737,科顺股份,0.13,,1.93,7.14,-0.52,2385.61,,,09-29,2015,1
165,300654,世纪天鸿,0.0,,2.6,0.09,-0.86,16.53,,,08-24,2015,1
166,300607,拓斯达,0.07,,4.63,1.52,0.08,379.57,,,07-03,2015,1
167,300562,乐心医疗,0.25,,4.34,5.58,-0.57,1118.4,,,07-03,2015,1
168,300497,富祥股份,0.36,50.0,,6.69,,1961.95,51.02,,07-02,2015,1
169,300491,通合科技,0.07,,,2.16,,394.07,220.12,,06-26,2015,1
170,603116,红蜻蜓,0.21,31.25,,,,7189.25,30.05,,06-26,2015,1
171,300590,移为通信,0.2,,2.19,9.46,0.49,1186.18,,,06-26,2015,1
172,300494,盛天网络,0.09,-47.06,,2.85,,809.57,-47.64,,06-26,2015,1
173,002787,华源控股,0.15,25.0,,3.21,,1545.05,21.56,,06-26,2015,1
174,300496,中科创达,0.49,9.57,,10.35,,3709.91,9.55,,06-25,2015,1
175,601211,国泰君安,0.46,187.5,,6.4,3.56,283535.65,197.85,,06-25,2015,1
176,300490,华自科技,0.12,1100.0,,2.78,,897.06,1008.49,,06-25,2015,1
177,002781,奇信股份,0.27,,5.08,5.51,-0.42,4903.35,,,06-25,2015,1
178,603696,安记食品,0.12,,4.03,3.11,0.07,1110.82,,,06-25,2015,1
179,002779,中坚科技,0.16,23.08,,3.23,,1061.36,20.88,,06-25,2015,1
180,601211,国泰君安,0.46,187.5,,6.4,3.56,283535.65,197.85,,06-25,2015,1
181,300496,中科创达,0.49,9.57,,10.35,,3709.91,9.55,,06-25,2015,1
182,300490,华自科技,0.12,1100.0,,2.78,,897.06,1008.49,,06-25,2015,1
183,300511,雪榕生物,0.19,,4.74,4.07,0.34,2173.71,,,06-17,2015,1
184,601368,绿城水务,0.09,,2.66,3.54,0.17,5462.33,,,06-11,2015,1
185,002776,柏堡龙,0.4,,,7.53,,3169.34,51.1,,06-10,2015,1
186,300489,中飞股份,0.15,-24.02,,2.14,,520.0,-24.01,,06-10,2015,1
187,300483,沃施股份,0.28,-9.68,,5.36,,1277.43,-9.6,,06-10,2015,1
188,300482,万孚生物,0.31,,5.05,11.4,0.06,2017.37,,,06-10,2015,1
189,300481,濮阳惠成,,,,,,1146.02,11.63,,06-10,2015,1
190,300486,东杰智能,0.02,-125.0,,0.59,,223.24,-128.24,,06-10,2015,1
191,603117,万林股份,0.05,-16.67,,1.93,,1902.02,-13.05,,06-10,2015,1
192,603616,韩建河山,0.1,-5.97,,,,1055.73,-6.02,,06-10,2015,1
193,002770,科迪乳业,0.07,-12.5,,2.3,,1416.13,-11.08,,06-10,2015,1
194,300464,星徽精密,0.08,-11.11,4.26,0.02,-0.26,510.17,-6.55,,06-09,2015,1
195,603229,奥翔药业,0.21,,2.74,10.0,0.14,995.12,,,06-05,2015,1
196,603901,永创智能,0.19,18.75,5.34,3.5,-0.94,1428.99,17.87,,05-28,2015,1
197,603300,华铁科技,0.14,-6.67,,,,2115.66,-5.43,,05-28,2015,1
198,300465,高伟达,0.04,-200.0,3.59,1.05,-1.1,375.77,-188.68,,05-27,2015,1
199,002758,华通医药,0.22,15.79,,,,911.36,13.36,,05-26,2015,1
200,002757,南兴装备,0.16,4.15,,,,1318.07,4.2,,05-26,2015,1
201,603108,润达医疗,0.18,80.0,6.87,2.7,-0.88,1298.35,82.26,,05-26,2015,1
202,300471,厚普股份,0.47,-19.15,,,,2668.74,-19.17,,05-26,2015,1
203,002763,汇洁股份,0.51,15.91,,10.97,,8340.17,14.9,,05-25,2015,1
204,300472,新元科技,0.13,-285.71,,3.29,,642.19,-278.59,,05-25,2015,1
205,300477,合纵科技,,,,,,-1275.8,,,05-25,2015,1
206,300470,日机密封,0.41,-19.61,,4.75,,1649.07,-18.46,,05-25,2015,1
207,300475,聚隆科技,0.19,11.76,,4.92,,2891.7,10.78,,05-25,2015,1
208,300469,信息发展,-0.41,,,-13.6,,-2029.73,,,05-25,2015,1
209,300479,神思电子,0.22,450.0,,,,1327.58,495.8,,05-25,2015,1
210,603311,金海环境,0.09,12.5,1.89,4.89,0.05,1442.95,17.43,,05-15,2015,1
211,603718,海利生物,0.14,-6.67,2.09,,0.18,2900.9,-8.32,,05-14,2015,1
212,002756,永兴特钢,0.34,-8.11,11.37,3.01,0.79,5156.45,-6.28,,05-14,2015,1
213,603227,雪峰科技,-0.03,-72.45,,,,-659.57,-72.79,,05-14,2015,1
214,002755,东方新星,0.17,-5.56,4.56,3.81,-0.4,1296.61,-7.42,,05-14,2015,1
215,603355,莱克电气,0.25,4.17,4.45,,0.32,9154.87,5.61,,05-12,2015,1
216,603026,石大胜华,0.16,,,2.35,,2359.15,-23.62,,05-11,2015,1
217,300467,迅游科技,0.56,3.7,,,,1676.59,2.58,,05-11,2015,1
218,300466,赛摩电气,0.07,,,1.53,,405.78,,,05-11,2015,1
219,002759,天际股份,0.22,,,5.77,,1617.56,,,05-11,2015,1
220,300463,迈克生物,0.33,10.0,5.36,6.01,-0.37,4910.53,9.7,,05-11,2015,1
221,603568,伟明环保,0.17,30.77,,6.93,,7021.22,34.56,,05-11,2015,1
222,000972,*ST中基,-0.01,32.56,,-1.07,,-876.93,32.15,,05-04,2015,1
223,601228,广州港,0.03,-37.5,,,,13806.03,-35.26,,05-04,2015,1
224,000018,神州长城,-0.0,-80.0,,-0.3,,-39.08,-65.86,,04-30,2015,1
225,000036,华联控股,-0.01,-1242.86,,-0.46,,-867.73,-1233.0,,04-30,2015,1
226,600259,广晟有色,0.01,0.0,,0.33,,269.62,-19.66,,04-30,2015,1
227,000877,天山股份,-0.27,58.82,,-3.43,,-23510.16,55.43,,04-30,2015,1
228,600651,飞乐音响,0.04,500.0,,1.44,,4186.74,750.95,,04-30,2015,1
229,601369,陕鼓动力,0.06,20.0,,1.66,,10210.25,16.04,,04-30,2015,1
230,600297,广汇汽车,0.01,,,0.38,,369.16,16.39,,04-30,2015,1
231,000918,嘉凯城,-0.08,-11.11,,-3.45,,-14681.59,-6.68,,04-30,2015,1
232,601601,中国太保,0.54,54.29,13.66,4.1,0.7,490300.0,52.69,,04-30,2015,1
233,600315,上海家化,0.28,16.67,,4.87,,18981.84,16.01,,04-30,2015,1
234,601699,潞安环能,0.03,-69.61,,0.38,,7141.23,-69.48,,04-30,2015,1
235,000511,烯碳退,-0.0,-165.57,,-0.32,,-441.31,-162.43,,04-30,2015,1
236,600354,敦煌种业,-0.11,-29.19,,-7.88,,-5116.1,-29.01,,04-30,2015,1
237,002015,霞客环保,-0.06,-82.86,,,,-1475.4,-82.44,,04-30,2015,1
238,600773,西藏城投,0.02,-34.78,,0.44,,1083.76,-18.55,,04-30,2015,1
239,600791,京能置业,-0.04,-233.33,,-1.0,,-1619.64,-224.87,,04-30,2015,1
240,600520,文一科技,-0.07,-20.56,,-2.39,,-1119.75,11.89,,04-30,2015,1
241,600875,东方电气,0.05,-76.19,,0.52,,10771.44,-74.22,,04-30,2015,1
242,600146,商赢环球,-0.01,-40.0,,-1.66,,-243.76,-47.63,,04-30,2015,1
243,600559,老白干酒,0.16,45.45,,3.21,,2176.86,39.59,,04-30,2015,1
244,600183,生益科技,0.08,-6.32,,2.65,,11808.56,-2.82,,04-30,2015,1
245,600219,南山铝业,0.05,0.0,,0.53,,10157.78,13.91,,04-30,2015,1
246,600611,大众交通,0.08,70.83,,1.98,,12852.28,71.15,,04-30,2015,1
247,601058,赛轮金宇,0.06,-72.73,,0.76,,3195.14,-66.88,,04-30,2015,1
248,600629,华建集团,0.0,0.0,,0.07,,55.46,-29.97,,04-30,2015,1
249,002204,大连重工,0.01,0.0,,0.14,,892.74,65.55,,04-30,2015,1
250,000869,张裕A,0.77,14.93,,7.46,,53024.84,15.9,,04-30,2015,1
251,600648,外高桥,0.21,600.0,,2.67,,24060.85,612.84,,04-30,2015,1
252,000096,广聚能源,0.26,710.49,,7.17,,13863.19,709.18,,04-30,2015,1
253,000913,钱江摩托,0.01,0.0,,0.3,,626.74,18.68,,04-30,2015,1
254,000932,华菱钢铁,-0.06,31.47,,-1.68,,-17001.43,31.42,,04-30,2015,1
255,002269,美邦服饰,0.04,-63.64,,1.06,,3880.64,-63.58,,04-30,2015,1
256,600329,中新药业,0.16,14.29,,4.22,,11941.07,16.68,,04-30,2015,1
257,000959,首钢股份,-0.06,-6755.56,,-1.35,,-31665.43,-6697.46,,04-30,2015,1
258,600719,大连热电,0.37,76.3,,9.87,,7535.07,76.58,,04-30,2015,1
259,601808,中海油服,0.2,-33.33,,2.03,,97004.76,-31.2,,04-30,2015,1
260,600735,新华锦,0.04,-2.13,,1.61,,1043.62,1.86,,04-30,2015,1
261,601918,新集能源,-0.19,133.33,2.41,-7.58,-0.17,-49058.99,132.74,,04-30,2015,1
262,601939,建设银行,0.27,3.85,5.26,5.26,,6700500.0,1.86,,04-30,2015,1
263,600757,长江传媒,0.05,-37.5,,1.32,,6314.92,-34.46,,04-30,2015,1
264,600018,上港集团,0.07,4.59,,2.72,,150441.81,4.58,,04-30,2015,1
265,600775,南京熊猫,0.03,19.66,,0.99,,3171.44,19.59,,04-30,2015,1
266,600416,湘电股份,-0.04,-1850.0,,-31.0,,-2425.62,-1843.73,,04-30,2015,1
267,600793,宜宾纸业,-0.03,35.43,,-6.83,,-272.13,35.64,,04-30,2015,1
268,000615,京汉股份,0.47,23400.0,,12.04,,10008.01,29721.9,,04-30,2015,1
269,600827,百联股份,0.45,87.5,,4.73,,77118.03,85.02,,04-30,2015,1
270,603315,福鞍股份,0.13,5.56,,2.51,,998.03,5.74,,04-30,2015,1
271,600097,开创国际,-0.32,146.15,,-7.4,,-6559.65,153.41,,04-30,2015,1
272,600114,东睦股份,0.08,-27.27,,2.11,,2937.04,29.49,,04-30,2015,1
273,600131,岷江水电,0.05,20.51,,2.87,,2347.82,19.72,,04-30,2015,1
274,000707,*ST双环,0.01,-47.6,,0.38,,548.05,-48.38,,04-30,2015,1
275,600152,维科精华,-0.06,-35.41,,-3.08,,-1760.97,-35.43,,04-30,2015,1
276,600170,上海建工,0.08,-33.33,,2.01,,37465.73,14.7,,04-30,2015,1
277,000753,漳州发展,0.01,-85.0,,0.2,,286.45,-80.97,,04-30,2015,1
278,002145,中核钛白,-0.06,76.47,,-1.69,,-2654.38,92.33,,04-30,2015,1
279,600988,赤峰黄金,0.03,-40.0,2.7,1.42,-0.24,1951.31,38.07,,04-30,2015,1
280,000800,一汽轿车,0.08,-48.13,,1.56,,13766.58,-48.14,,04-30,2015,1
281,000821,京山轻机,0.07,-800.0,,2.19,,2391.7,-770.23,,04-30,2015,1
282,000038,深大通,-0.01,-33.33,,-0.02,,-55.05,-35.68,,04-30,2015,1
283,600241,时代万恒,-0.16,220.0,,-8.61,,-2918.56,221.81,,04-30,2015,1
284,000850,华茂股份,0.09,372.22,,2.12,,7988.82,361.75,,04-30,2015,1
285,600636,三爱富,-0.08,-213.64,,-1.91,,-3084.85,-213.57,,04-30,2015,1
286,601168,西部矿业,-0.02,-166.67,,-0.43,,-4963.8,-183.21,,04-30,2015,1
287,600261,阳光照明,0.1,-19.61,,3.53,,9656.94,20.31,,04-30,2015,1
288,600299,安迪苏,-0.38,-11.63,,-22.4,,-20072.42,-9.85,,04-30,2015,1
289,600690,青岛海尔,0.32,0.94,,4.36,,97933.22,12.9,,04-30,2015,1
290,002258,利尔化学,0.15,-11.76,,2.51,,2951.99,-13.06,,04-30,2015,1
291,000965,天保基建,0.03,0.0,,0.69,,2934.06,29.75,,04-30,2015,1
292,600356,恒丰纸业,0.06,-14.29,,1.09,,1804.41,4.32,,04-30,2015,1
293,600004,白云机场,0.27,23.96,,3.43,,30945.15,24.2,,04-30,2015,1
294,000558,莱茵体育,0.0,-108.25,,0.17,,281.85,-110.14,,04-30,2015,1
295,600380,健康元,0.12,48.2,2.97,4.01,0.12,17827.35,48.32,,04-30,2015,1
296,600398,海澜之家,0.19,18.75,,11.61,,86791.81,34.56,,04-30,2015,1
297,002022,科华生物,0.1,-26.22,,3.94,,5055.08,-26.25,,04-30,2015,1
298,600068,葛洲坝,0.11,-23.45,,2.43,,50908.77,0.99,,04-30,2015,1
299,000622,恒立实业,-0.02,50.0,,-3.23,,-637.41,44.11,,04-30,2015,1
300,600355,精伦电子,0.01,-150.0,,0.36,,148.63,-131.93,,04-30,2015,1
301,600739,辽宁成大,0.32,112.32,,3.36,,46327.17,122.44,,04-30,2015,1
302,601933,永辉超市,0.11,-42.11,,5.5,,36383.6,19.03,,04-30,2015,1
303,600000,浦发银行,0.6,4.53,13.7,4.47,-4.36,1119400.0,4.52,,04-30,2015,1
304,600022,山东钢铁,-0.03,-48.78,,-1.65,,-18996.84,-48.73,,04-30,2015,1
305,000581,威孚高科,0.43,2.38,,3.9,,43436.91,1.42,,04-30,2015,1
306,600779,水井坊,0.1,-156.57,,3.91,,4812.69,-156.3,,04-30,2015,1
307,000600,建投能源,0.3,-23.29,,5.87,,54368.11,11.35,,04-30,2015,1
308,600421,ST仰帆,0.0,-60.0,,1.39,,7.7,-72.71,,04-30,2015,1
309,600797,浙大网新,-0.03,50.0,,-1.73,,-2632.32,51.32,,04-30,2015,1
310,000620,新华联,0.01,0.0,,0.39,,1387.8,-8.52,,04-30,2015,1
311,600815,厦工股份,-0.1,-489.02,,-2.28,,-9176.2,-488.56,,04-30,2015,1
312,600083,博信股份,0.01,-162.5,,3.21,,126.27,-168.06,,04-30,2015,1
313,002069,獐子岛,-0.01,-125.0,,-0.84,,-942.16,-133.69,,04-30,2015,1
314,600831,广电网络,0.08,3.9,,2.48,,4491.5,3.93,,04-30,2015,1
315,600495,晋西车轴,0.0,8.11,,0.09,,268.24,72.36,,04-30,2015,1
316,600851,海欣股份,0.01,-165.75,,0.27,,1433.35,-165.75,,04-30,2015,1
317,600136,当代明诚,0.0,-112.0,,0.09,,15.46,-113.83,,04-30,2015,1
318,603729,龙韵股份,-0.05,-50.0,,-1.81,,-329.52,-31.47,,04-30,2015,1
319,600975,新五丰,-0.09,-0.0,,-4.3,,-2151.39,-3.25,,04-30,2015,1
320,600586,金晶科技,-0.03,-250.0,,-1.21,,-4725.52,-255.03,,04-30,2015,1
321,600995,文山电力,0.2,53.85,,6.75,,9741.16,57.59,,04-30,2015,1
322,002486,嘉麟杰,-0.02,-244.23,,-1.84,,-1872.41,-243.91,,04-30,2015,1
323,600603,广汇物流,-0.04,200.0,,-19.73,,-767.09,202.8,,04-30,2015,1
324,601015,陕西黑猫,0.06,200.0,,1.33,,3796.41,225.25,,04-30,2015,1
325,000826,启迪桑德,0.19,-4.5,,3.07,,16177.35,25.23,,04-30,2015,1
326,600620,天宸股份,0.13,13.81,,6.63,,5737.31,13.88,,04-30,2015,1
327,601111,中国国航,0.14,1300.0,,3.03,,167524.4,1707.01,,04-30,2015,1
328,000043,中航善达,-0.1,-241.89,,-1.96,,-6821.13,-241.85,,04-30,2015,1
