,code,name,mbrg,nprg,nav,targ,epsg,seg
0,600609,金杯汽车,20.1821,50580.3461,30.0687,-47.6768,-148.4211,279.4241
1,000923,河北宣工,1970.1821,24064.1168,2072.7238,863.5964,4921.6981,1507.5065
2,000571,新大洲A,84.2019,14411.9805,-0.2026,3.7183,-34.900999999999996,-0.892
3,600516,方大炭素,248.6204,13132.3664,68.4229,73.1959,5175.0,66.255
4,601101,昊华能源,9.2571,5629.7287,8.1735,1.4037,-5300.0,12.4828
5,000016,深康佳A,53.8363,5418.6486,147.0451,36.6269,5189.9244,175.5194
6,300338,开元股份,187.6704,4201.6028,180.3039,212.6854,1994.0171,179.2122
7,300006,莱美药业,29.4738,3575.6899,2.9049,10.315,655.5556,4.0005
8,600760,中航沈飞,1585.6044,3510.7988,1176.635,1453.5845,537.5,1524.0039
9,600781,辅仁药业,1070.2094,3387.6289,976.6923,676.1664,840.0,1146.0054
10,603799,华友钴业,97.4322,3145.1941,38.9892,56.6955,2361.5385,38.5113
11,600528,中铁工业,-68.9986,3094.4838,128.0764,-43.6539,447.8261,134.1328
12,600581,八一钢铁,69.4351,3047.8638,52.0256,68.9256,3075.0,52.0256
13,000736,中交地产,176.6736,2919.4765,51.4393,88.8669,5100.0,43.7467
14,300391,康跃科技,216.8422,2841.8333,157.3545,163.1918,1138.0,158.3233
15,600793,宜宾纸业,160.2873,2809.3028,173.6782,0.131,2807.6159,173.6782
16,600971,恒源煤电,41.3041,2666.009,21.5648,5.1618,2650.0,22.0014
17,300081,恒信东方,1.7748,2559.1431,95.6132,84.7219,430.61800000000005,98.7899
18,000717,韶钢松山,86.3488,2381.1339,548.3351,-3.7406,2500.25,548.3351
19,000567,海德股份,355.7988,2360.5945,34.6636,180.1194,2359.8985,34.6636
20,600010,包钢股份,73.016,2309.0349,4.4179,3.6784,1638.4615,4.4496
21,600189,吉林森工,167.1845,1907.2726,81.2696,52.0837,-25.0,78.3332
22,002723,金莱特,28.1502,1688.0576,1.9302,-0.6649,16.4306,1.9302
23,000976,华铁股份,-6.6614,1635.9527,14.5546,10.08,1450.0,14.5028
24,002061,浙江交科,469.5746,1630.9254,244.9194,444.7515,625.0,236.7163
25,300308,中际旭创,1690.8195,1506.3587,620.7604,1135.4632,900.0,620.7604
26,600307,酒钢宏兴,16.7935,1489.0614,3.9732,5.3581,409.0909,4.8142
27,000711,京蓝科技,292.3356,1484.5739999999998,45.401,113.256,616.6667,42.8156
28,600097,开创国际,55.6028,1465.3282,86.0946,3.7517,1175.0,87.0865
29,600569,安阳钢铁,22.6124,1382.1891,22.1144,2.2894,1211.7647,33.4426
30,000877,天山股份,41.5598,1382.1808,21.9181,-0.0309,165.4321,25.37
31,002164,宁波东力,2399.8365,1327.2023,213.5469,853.77,866.6667,212.7938
32,600881,亚泰集团,60.3407,1280.0436,33.3112,12.0682,350.0,29.6565
33,600031,三一重工,64.6691,1259.6451,12.4526,-5.3891,923.5955,12.2382
34,601003,柳钢股份,55.9345,1247.0792,55.3257,10.8688,1247.9112,55.3257
35,300122,智飞生物,201.06,1229.2474,16.5106,51.5388,1250.0,16.5106
36,000980,众泰汽车,1128.4802,1204.2675,676.8705,706.4837,346.3125,679.675
37,600640,号百控股,117.5008,1201.8276,57.2566,70.4622,900.0,68.8157
38,601388,怡球资源,42.9324,1149.3237,13.9437,10.5723,1500.0,13.9436
39,600963,岳阳林纸,28.0336,1131.864,49.5424,8.5197,833.3333,49.5424
40,002034,旺能环境,71.5894,1076.4856,294.8781,352.2851,510.0,297.6295
41,000702,正虹科技,9.6272,1066.197,4.0991,10.2843,694.7368,4.2726
42,600444,国机通用,-8.5579,1049.7788,65.6018,-6.8906,987.9048,48.9293
43,002346,柘中股份,7.4386,1018.4336,28.5883,27.2182,1080.0,28.6403
44,600615,丰华股份,-10.2554,978.7827,21.7258,0.516,1051.0204,21.7023
45,600393,粤泰股份,487.1244,977.395,22.9584,49.2276,253.8462,21.6436
46,000785,武汉中商,-0.3537,964.7642,41.1949,-1.2499,14100.0,46.1387
47,000557,西部创业,42.433,952.7507,2.2108,-0.1075,900.0,2.2304
48,002016,世荣兆业,116.7023,938.8707,37.9935,-0.9521,875.2809,38.3091
49,002577,雷柏科技,-12.9851,893.0055,0.6382,-0.5579999999999999,16.6667,1.2268
50,300176,鸿特科技,104.9524,880.1242,73.657,46.3144,880.1541,73.657
51,600573,惠泉啤酒,-7.8616,874.8052,1.9616,2.1472,900.0,2.0188
52,600282,南钢股份,55.5427,858.2508,128.9234,10.0106,779.7312,71.1629
53,603399,吉翔股份,60.1043,857.0225,13.7721,46.803000000000004,600.0,12.0255
54,601717,郑煤机,108.0091,828.1732,18.6173,63.0469,339.4737,11.6396
55,600231,凌钢股份,24.3731,801.0108,22.2918,-4.0759,860.0,22.2918
56,000885,同力水泥,50.4929,789.1187,-30.5579,28.3404,1260.8454,-16.2491
57,600673,东阳光科,45.2672,785.0546,14.3775,20.0161,377.2727,18.3103
58,600111,北方稀土,99.5629,767.8596,8.6739,31.8739,342.0,6.6171
59,603299,井神股份,20.8428,764.4708,8.488999999999999,0.4115,676.0175,8.4877
60,002486,嘉麟杰,21.3479,759.3863,2.1744,-9.3785,136.3636,2.8588
61,000759,中百集团,-1.0429,757.6721,7.837000000000001,-14.635,945.2632,0.7643
62,002024,苏宁易购,26.478,721.0209,19.6014,14.6605,462.5,20.1625
63,002526,山东矿机,61.355,694.5247,31.4732,14.909,568.0,33.9131
64,000830,鲁西化工,43.9624,671.9409,21.4149,10.8129,1276.6667,21.4753
65,300016,北陆药业,4.7463,666.3076,18.5806,19.3279,620.0,18.5806
66,300161,华中数控,21.2077,648.513,6.9532,5.0585,137.75,2.6328
67,600351,亚宝药业,41.6588,638.962,6.742000000000001,3.8774,789.5105,7.029
68,600291,西水股份,,635.1217,4.9797,-26.1853,6344.7059,9.3217
69,002109,兴化股份,-7.0492,632.7734,6.8336,-7.13,635.25,6.8336
70,600753,东方银星,1051.5759,623.4469,13.3083,6.3854,640.0,13.3083
71,002451,摩恩电气,-6.6573,623.3022,-2.6630000000000003,-7.9902,550.0,-2.6328
72,000918,嘉凯城,-59.0568,593.7092,39.8295,-26.6135,400.0,64.3593
73,300184,力源信息,417.2425,583.8967,222.1741,251.7511,344.3898,222.1741
74,300346,南大光电,74.8953,583.7852,2.1579,4.6951,348.6141,2.0348
75,000937,冀中能源,49.4739,581.8185,3.6207,5.1981,336.5217,3.8736
76,000528,柳工,60.7934,577.4283,3.0475,5.2174,555.2511,2.9822
77,300618,寒锐钴业,97.1561,575.0357,198.0205,170.5648,428.3784,198.0205
78,300123,亚光科技,78.2975,573.2015,296.4394,200.5121,333.3333,299.0935
79,600146,商赢环球,409.0934,571.555,5.8504,8.5714,316.6667,7.0527
80,002388,新亚制程,-0.2176,566.4778,110.2193,41.8513,366.6667,113.1989
81,000959,首钢股份,43.9655,558.8608,8.7461,5.4656,451.3193,8.3598
82,000815,美利云,43.2321,548.4159999999999,1.2609,-2.3327,300.0,1.276
83,002295,精艺股份,40.1738,540.5688,6.275,13.9011,544.1096,6.275
84,600133,东湖高新,24.8449,521.6311,92.2699,10.1175,526.9599,99.8108
85,600630,龙头股份,4.0454,520.8545,7.0682,5.4447,500.0,7.0294
86,000426,兴业矿业,143.8969,520.5643,10.4479,-4.419,432.3944,10.687999999999999
87,600160,巨化股份,36.3045,512.7315,4.2451,9.1747,450.0,3.9287
88,600782,新钢股份,64.0333,512.5509,52.9987,13.8433,503.8781,55.7196
89,600410,华胜天成,13.1491,512.066,3.6251,19.3279,448.1481,1.8358
90,002212,南洋股份,78.8095,506.4725,45.3899,7.6035,171.4286,45.2807
91,000524,岭南控股,2011.1313,504.892,313.553,420.3267,154.5455,308.9604
92,000779,三毛派神,12.3426,503.0664,36.215,-11.4919,503.6932,36.215
93,600596,新安股份,6.9678,501.5709,10.5924,13.3324,573.8179,11.8098
94,600250,南纺股份,-5.7258,498.4178,44.6635,5.7576,414.2857,37.1214
95,600586,金晶科技,29.6872,491.6917,3.3496,0.9695,281.9549,4.9996
96,300164,通源石油,104.2195,479.293,22.7446,29.5234,100.4,7.4147
97,600621,华鑫股份,265.2535,469.1245,236.2743,297.203,165.5172,231.7137
98,601100,恒立液压,104.0151,465.4659,9.5781,18.4077,454.5455,9.7176
99,002601,龙蟒佰利,148.032,463.6411,4.6493,15.5015,190.6977,4.431
100,600567,山鹰纸业,43.9634,462.9114,23.9451,34.3243,388.8889,23.7721
101,600614,鹏起科技,-13.8872,461.0487,8.6928,7.1741,340.0,6.4502
102,002600,领益智造,32.1426,459.7117,23.6805,16.5446,172.7273,24.4846
103,000525,红太阳,40.6125,456.2529,14.1283,16.1057,440.991,13.3486
104,000672,上峰水泥,57.3193,452.21,46.6515,3.0054,440.6111,52.9798
105,600638,新黄浦,56.7348,451.2695,4.1809,1.8762,531.3187,15.3276
106,603612,索通发展,66.9395,450.6883,79.5022,42.0529,442.8571,67.7311
107,000513,丽珠集团,11.4901,440.7421,58.0945,50.9862,308.5859,65.5819
108,000990,诚志股份,121.2368,438.395,3.5288,4.3215,122.4138,4.0736
109,002530,金财互联,106.2138,435.7945,7.1206,12.0714,193.75,6.2098
110,000695,滨海能源,66.5183,433.5059,48.6475,52.2145,150.8571,2.9728
111,000520,长航凤凰,16.898,423.037,19.3019,-1.2942,422.9167,19.3019
112,002617,露笑科技,132.4758,422.8829,12.0387,91.0666,366.6667,12.860999999999999
113,002622,融钰集团,62.3565,410.6082,7.2824,36.0957,350.0,5.8818
114,002515,金字火腿,131.7878,406.4555,48.0202,56.3111,266.6667,12.6425
115,300082,奥克股份,31.0957,403.8193,9.8279,18.4014,181.8182,7.2018
116,002566,益盛药业,10.1628,394.2925,5.3321,-0.6453,354.8872,3.5637
117,002485,希努尔,11.3159,391.5222,1.8578,-4.9246,391.4163,1.8545
118,300467,迅游科技,76.069,389.63599999999997,469.0242,379.222,154.1667,461.5031
119,600853,龙建股份,32.7691,386.5607,19.0882,35.0664,375.2747,16.0948
120,002068,黑猫股份,58.5753,382.7117,52.5132,20.811,356.25,55.8047
121,600380,健康元,10.8801,379.5457,45.8833,38.203,372.1107,37.1997
122,000859,国风塑业,2.4724,376.8443,2.3801,2.7786,228.2258,3.7286
123,600389,江山股份,-23.3639,375.3453,13.8925,-9.2841,375.2268,13.8925
124,000425,徐工机械,72.4629,374.9803,17.4508,13.1727,366.6667,17.4028
125,300177,中海达,33.325,368.8982,14.308,21.2244,255.0926,7.0293
126,002377,国创高新,308.2379,368.0529,449.2516,339.1284,700.0,515.5715
127,300434,金石东方,333.4664,363.9437,533.5713,546.6912,251.6249,526.0622
128,600764,中国海防,32.6233,363.3479,78.0223,30.5458,2966.8182,114.8735
129,600303,曙光股份,1.9399,362.2767,10.1399,-16.6945,370.0,10.7107
130,002145,中核钛白,58.9913,362.0594,16.8894,9.0537,388.0,16.8894
131,600428,中远海特,10.6324,349.756,0.9568,-0.185,362.5,1.453
132,603776,永安行,36.2028,343.1691,203.5993,92.8584,298.7654,203.8233
133,600395,盘江股份,55.3645,341.6348,4.3964,6.2415,349.1525,4.7766
134,600110,诺德股份,26.7473,341.0808,3.4505,9.5254,618.2609,10.2946
135,600173,卧龙地产,11.0686,338.9639,21.8448,40.0298,290.1168,14.7283
136,600789,鲁抗医药,3.7395,336.9455,5.8942,24.506,300.0,5.5304
137,300102,乾照光电,-1.6827,335.2001,8.4586,60.3695,328.5714,8.4586
138,600171,上海贝岭,10.3675,331.5916,29.1451,30.5308,333.3333,29.4847
139,002110,三钢闽光,59.0922,330.6072,50.8802,25.2546,195.9184,50.8802
140,000039,中集集团,49.2809,329.7263,10.4834,4.8065,478.5714,10.8412
141,000825,太钢不锈,19.4782,327.5502,18.1995,2.6308,303.4826,19.8653
142,300227,光韵达,64.3208,327.1081,80.1238,53.8989,256.2341,82.2422
143,000537,广宇发展,450.3064,326.1494,194.5561,295.506,92.5373,320.3804
144,600279,重庆港九,187.375,325.0538,11.2975,11.1764,536.3636,12.6036
145,000716,黑芝麻,19.7582,316.3142,49.2133,61.9791,600.0,48.9958
146,002309,中利集团,71.9411,315.5519,57.5093,27.7136,300.0,58.468
147,600345,长江通信,-56.3545,312.3451,10.6389,3.7725,312.5,20.1136
148,600161,天坛生物,-15.7732,311.225,30.4521,-36.6142,245.09799999999998,38.5339
149,002046,轴研科技,249.9343,310.1961,61.9771,59.8318,-11.5,53.9093
150,002282,博深工具,37.687,309.1422,119.2201,128.5029,275.0,119.2201
151,600966,博汇纸业,14.8603,307.7054,11.046,10.8402,325.2324,20.5531
152,000983,西山煤电,46.1188,307.5096,9.3469,7.3757,261.5832,9.0605
153,002611,东方精工,205.5224,305.5583,349.7852,304.4129,233.3333,405.3228
154,300038,梅泰诺,179.5444,303.6994,358.9621,205.0168,165.28099999999998,403.7606
155,600808,马钢股份,51.68899999999999,303.6172,23.3543,8.9758,235.9649,20.9043
156,600222,太龙药业,22.5619,297.5602,0.5519,5.9359,27.1429,0.3405
157,002205,国统股份,31.3574,296.8198,16.9856,17.8359,19.2509,1.7367
158,600449,宁夏建材,18.0662,296.2025,7.35,-6.2469,488.7231,7.385
159,002057,中钢天源,235.3871,296.0222,129.6267,139.1985,206.9026,129.5817
160,000605,渤海股份,108.1846,291.9036,109.1217,63.1463,109.0909,94.6765
161,600720,祁连山,16.7074,291.2586,6.3902,-4.9065,244.9674,9.5293
162,300276,三丰智能,90.8898,285.9627,285.8727,363.5015,325.9446,290.1915
163,600768,宁波富邦,6.3246,285.796,109.7334,-20.1702,286.8613,109.7334
164,000725,京东方A,36.1486,284.3401,13.3327,24.8489,301.8519,7.7634
165,300107,建新股份,61.8044,282.703,7.9737,14.8942,279.2857,7.9737
166,300093,金刚玻璃,70.4845,282.254,2.5635,20.6065,300.0,2.5655
167,600308,华泰股份,26.3555,279.6099,9.5398,-4.173,269.8718,9.6945
168,002136,安纳达,39.5065,276.7054,32.6729,2.2163,285.2301,32.5255
169,300261,雅本化学,82.5747,275.04200000000003,85.6357,67.9961,348.3553,88.9518
170,002755,东方新星,105.1683,274.8748,14.8453,25.486,120.0,1.9197
171,600267,海正药业,8.6106,274.3825,-2.0394,4.2303,-110.0,-0.4833
172,000068,华控赛格,38.7704,274.2177,36.4209,113.4161,227.2727,5.2229
173,002469,三维工程,115.0295,273.3183,1.5942,9.7333,450.0,0.5874
174,600348,阳泉煤业,50.3312,272.5728,11.3596,0.4185,277.7778,10.9146
175,601866,中远海发,1.9442,270.0953,24.4094,10.8387,297.1429,22.8385
176,000420,吉林化纤,57.6043,269.0811,3.2254,33.7487,55.1971,3.1687
177,000960,锡业股份,2.9349,268.3899,36.5127,7.4853,396.4324,39.1794
178,600507,方大特钢,56.2651,267.3815,76.6013,1.6444,284.0,83.8033
179,600246,万通地产,41.058,264.7617,5.0242,-5.9202,145.6091,5.3301
180,000517,荣安地产,146.8233,263.613,15.2616,18.8046,263.6752,14.7351
181,300340,科恒股份,161.8327,262.2859,10.5376,59.2337,213.84099999999998,10.5203
182,601225,陕西煤业,53.7106,259.0574,31.4151,12.5074,271.4286,28.6817
183,600801,华新水泥,54.4408,256.2567,15.6666,11.2028,363.3333,19.0592
184,002384,东山精密,83.1372,255.6801,183.7009,46.0714,217.6471,184.47299999999998
185,300349,金卡智能,97.5466,255.1802,9.3358,20.9663,208.3333,11.2358
186,603993,洛阳钼业,247.4683,252.7747,33.7019,10.9935,133.3333,103.6347
187,000680,山推股份,44.1902,251.9547,2.9292,3.2281,46.8571,2.5138
188,600141,兴发集团,8.3667,251.916,7.0388,1.695,202.9446,3.6474
189,600050,中国联通,0.2306,250.8858,33.1927,-6.8663,157.5342,74.6952
190,600328,兰太实业,30.1464,250.7998,19.2859,4.6539,148.9637,10.2218
191,300083,劲胜智能,25.0276,250.3589,9.5472,16.0109,255.5556,8.9433
192,600701,*ST工新,102.8843,249.6787,-1.3219,35.6814,42.8926,0.5746
193,000597,东北制药,17.9036,249.4294,4.6839,8.2029,400.0,5.1482
194,000898,鞍钢股份,45.6584,247.4923,11.2568,1.2888,247.5336,11.3431
195,601699,潞安环能,65.4575,247.3171,13.1145,14.9598,220.6897,15.2506
196,000564,供销大集,107.3337,247.1178,9.7697,23.4869,103.8095,8.8954
197,000807,云铝股份,42.376000000000005,246.61900000000003,10.8017,12.3721,400.0,6.8257
198,600230,沧州大化,50.0456,246.1636,85.0862,15.9478,245.7782,81.9192
199,600400,红豆股份,-10.7633,245.6828,2.9118,-44.6392,209.0909,10.66
200,300263,隆华节能,31.5357,245.4285,5.0917,10.1442,201.7341,1.3929
201,600746,江苏索普,24.6752,244.4562,14.6642,1.9514,244.4444,14.6642
202,600774,汉商集团,6.6554,243.9481,1.1561,-0.6036,41.3793,1.6207
203,600188,兖州煤业,48.2884,242.9151,51.3806,33.8306,227.9562,30.7358
204,300120,经纬电材,41.0328,242.3825,175.5364,252.1176,232.8982,199.2675
205,600671,天目药业,42.5598,242.2977,46.9079,40.8934,600.0,13.8062
206,600256,广汇能源,94.0101,239.3088,10.0511,3.3995,218.5279,4.4359
207,000657,中钨高新,25.8806,238.6827,4.2824,7.9041,860.8491,4.0248
208,300084,海默科技,79.7146,233.9981,4.7428,32.5158,63.4146,-1.5446
209,002341,新纶科技,24.4792,233.6795,0.8441,3.3666,155.3239,2.7309
210,000795,英洛华,12.4798,229.5916,5.06,3.9615,200.0,5.285
211,600260,凯乐科技,79.7768,227.6046,52.4235,33.8911,295.1701,57.5242
212,002334,英威腾,60.2975,226.3922,10.9992,24.6179,220.68599999999998,12.1437
213,002075,沙钢股份,63.6592,226.2923,27.5095,23.1766,219.0,23.7309
214,603165,荣晟环保,97.6746,225.7466,163.6418,60.1891,148.8372,163.6418
215,000066,中国长城,-86.2475,224.3144,-20.4791,-62.7967,716.0,140.9108
216,600025,华能水电,11.2149,223.5825,16.1903,3.6479,366.6667,17.1275
217,000060,中金岭南,25.9476,219.8359,26.6507,11.1953,206.6667,30.2095
218,600888,新疆众和,8.2792,216.1551,4.9274,4.513,136.0522,4.3903
219,002381,双箭股份,6.1506,215.985,-4.8388,-14.507,100.0,4.3152
220,002460,赣锋锂业,54.1231,215.5395,62.3433,110.0195,222.1933,62.2483
221,002685,华东重机,133.7089,213.6869,225.7317,211.2954,282.2472,232.4339
222,600711,盛屯矿业,62.608999999999995,212.7112,15.755999999999998,13.7026,223.8095,14.4481
223,600549,厦门钨业,66.3658,212.2656,7.765,21.6201,320.677,6.2767
224,002231,奥维通信,4.9847,211.1244,1.5356,14.0063,32.0197,1.5356
225,600500,中化国际,53.6426,210.1109,4.91,11.4972,933.3333,-3.264
226,000040,东旭蓝天,115.4769,207.9405,5.4318,67.1887,115.7895,4.7618
227,600190,锦州港,77.5198,205.7008,1.9762,27.3494,157.8211,2.065
228,002648,卫星石化,52.9125,204.5719,112.8668,36.6223,166.6667,113.1375
229,601001,大同煤业,23.9664,201.7353,13.5627,2.5552,227.2727,11.9064
230,300091,金通灵,54.6892,199.7098,59.7322,37.6776,163.6261,61.5726
231,600319,亚星化学,33.7814,199.5264,343.8755,-11.0557,0.0,343.8755
232,002753,永东股份,81.1006,199.21099999999998,33.4494,62.5186,99.4766,33.4494
233,300401,花园生物,27.5833,197.9096,70.1178,59.0195,200.0,70.1178
234,000788,北大医药,3.6544,196.7613,2.8918,1.6728,200.0,2.98
235,002166,莱茵生物,40.2161,196.0093,24.261,19.1538,193.75,24.2694
236,002105,信隆健康,26.2954,194.1956,7.542999999999999,4.378,61.038999999999994,9.2171
237,002031,巨轮智能,41.184,194.1817,10.4433,47.5099,102.7972,1.9634
238,603002,宏昌电子,35.9609,194.047,6.7856,9.3002,225.0,6.7856
239,002682,龙洲股份,99.8126,194.0154,76.7295,53.4554,152.6316,94.6838
240,600769,祥龙电业,161.3515,193.6358,9.0902,45.192,180.0,9.0514
241,600309,万华化学,76.4898,192.6367,67.7443,29.6715,140.5882,84.0528
242,600751,海航科技,739.8559,191.4525,4.8094,4.1456,152.4797,5.0224
243,300132,青松股份,45.5623,189.4368,14.7253,33.0019,189.5047,14.7253
244,002192,融捷股份,12.6402,188.5367,6.0436,18.0646,596.5,4.8546
245,300143,星普医科,-23.8695,187.07299999999998,10.7885,3.0447,95.4545,10.0494
246,600475,华光股份,57.9803,183.3397,161.6501,91.0887,71.4523,180.9679
247,300700,岱勒新材,134.8207,183.3273,126.6446,137.59,159.375,126.6446
248,300061,康旗股份,98.54700000000001,181.3337,8.9311,15.9687,42.5,8.4433
249,600961,株冶集团,8.7629,181.2055,29.697,-1.3381,175.0,27.5084
250,002379,宏创控股,48.0365,178.6554,3.265,-9.7942,178.4314,3.265
251,603773,沃格光电,109.5558,177.9967,39.5057,25.04,176.4151,39.5057
252,002632,道明光学,54.6206,176.4922,26.1629,40.702,162.5,27.936
253,600490,鹏欣资源,136.5704,175.3756,46.7949,69.2609,433.3333,46.2635
254,000042,中洲控股,6.635,174.847,17.4483,49.5798,133.7964,8.9501
255,300096,易联众,21.5412,174.813,3.1216,34.6194,68.0,2.1844
256,300410,正业科技,110.7754,174.6134,76.7514,84.2533,133.2889,76.0583
257,300331,苏大维格,127.1024,174.1945,4.8866,1.056,111.4118,5.2772
258,603595,东尼电子,119.0038,173.2745,189.6333,162.0339,138.8235,189.6333
259,300268,佳沃股份,8269.9179,172.5934,66.164,341.579,-58.4568,1.1633
260,600259,广晟有色,32.0348,172.078,1.3383,-1.8092,-30.0,1.1542
261,000505,京粮控股,716.975,169.356,4163.5921,339.0124,17.6471,3128.449
262,002443,金洲管道,46.4439,168.1569,6.8578,-0.1199,158.3333,7.138999999999999
263,600758,红阳能源,7.4085,167.6187,7.9536,0.5729,169.2308,7.9394
264,002683,宏大爆破,24.0636,167.5014,5.9221,12.7772,155.5556,4.3847
265,002265,西仪股份,71.9024,165.8832,96.3843,85.9573,200.0,99.0139
266,300241,瑞丰光电,34.2846,164.8619,19.4843,26.636999999999997,132.9797,19.5475
267,603007,花王股份,102.9393,163.7819,28.0437,73.2293,-21.5385,18.4892
268,300437,清水源,75.6851,163.2157,18.1922,106.7802,125.9582,1.4211
269,300418,昆仑万维,41.7252,160.1897,178.6019,91.2672,89.3617,176.3215
270,600727,鲁北化工,18.3645,160.1215,7.0151,-1.6089,144.4444,7.0151
271,601007,金陵饭店,12.4318,159.0057,3.9906,-3.3042,148.2014,4.8227
272,600331,宏达股份,13.4062,158.3028,6.6193,-7.3418,60.6013,4.3831
273,600360,华微电子,17.1239,157.6431,4.6994,10.6901,116.6667,4.6724
274,002496,辉丰股份,-32.3406,157.5289,9.0358,8.8611,125.0,9.6562
275,002549,凯美特气,58.5962,156.7808,-0.2234,4.058,177.3333,-0.4823
276,000021,深科技,-5.702999999999999,156.5003,11.9198,41.6656,152.5051,11.3746
277,600283,钱江水利,20.3308,155.8986,19.7035,-11.3832,23.5294,5.6317
278,000338,潍柴动力,62.6569,155.2202,26.4652,15.6396,39.3443,11.0316
279,600406,国电南瑞,111.9782,155.1461,136.2173,162.2452,31.6667,118.9687
280,300219,鸿利智汇,63.8212,155.0995,47.1764,49.4019,142.8571,47.428000000000004
281,600527,江南高纤,20.3012,154.7048,52.8821,48.9649,200.0,52.8821
282,002193,如意集团,31.6848,154.4151,6.3802,3.6229,107.6923,1.9595
283,300180,华峰超纤,74.1105,154.4106,85.023,72.2932,104.5455,84.818
284,600488,天药股份,63.4109,153.9231,25.6471,42.6856,80.303,10.093
285,600884,杉杉股份,51.0665,153.7699,28.755,51.327,97.5248,28.1343
286,300205,天喻信息,18.9724,153.6937,9.7838,10.5438,13.6364,10.6477
287,002599,盛通股份,66.3983,152.8147,123.7928,68.5915,7.4074,123.6321
288,300073,当升科技,61.6958,151.9689,18.0951,25.9141,25.9724,18.0951
289,600502,安徽水利,208.9289,151.8395,108.1895,267.0835,76.4706,110.8513
290,002431,棕榈股份,34.4898,151.6868,27.0401,14.7968,133.3333,28.7952
291,300451,创业软件,110.1454,151.5189,173.92700000000002,138.19,125.8065,181.1423
292,600409,三友化工,28.1715,151.4773,42.6156,14.7078,134.0771,43.8484
293,603318,派思股份,44.1766,150.4491,120.0208,64.1313,150.0,120.491
294,600316,洪都航空,-31.2528,150.3678,-3.1268,-10.2487,177.9221,-3.1277
295,601588,北辰实业,57.2417,149.8281,9.0828,24.3059,88.8889,8.0475
296,002535,林州重机,28.6625,149.513,-0.7373,16.4309,100.0,-1.0303
297,002383,合众思壮,95.4829,149.4459,5.5325,69.8272,-28.94,5.3981
298,002517,恺英网络,15.2009,149.4015,49.7202,50.3898,12.0,42.2324
299,002582,好想你,96.4662,149.0714,2.7219,2.1359,0.0,2.7913
300,300601,康泰生物,110.3804,149.0369,45.7163,38.0919,130.4348,45.7163
301,601168,西部矿业,-1.4356,148.9873,-2.3605,0.4054,175.0,-0.2214
302,002596,海南瑞泽,56.1684,148.8114,7.1263,26.6041,-18.1818,7.2718
303,000552,靖远煤电,33.686,148.4982,9.3484,8.5213,149.226,9.3512
304,002366,台海核电,104.1043,148.4561,50.371,38.8764,30.0,54.8147
305,300415,伊之密,39.2038,148.3098,27.2695,31.0426,42.2222,27.4509
306,000639,西王食品,66.4584,147.9753,-0.5178,15.2053,153.3333,17.6339
307,600126,杭钢股份,41.6857,145.8864,11.6544,-4.3204,115.625,11.5855
308,600736,苏州高新,11.8049,144.5544,49.5135,28.9899,84.6154,39.05
309,002335,科华恒盛,36.2909,144.3978,13.2442,23.1435,131.3433,13.8883
310,000548,湖南投资,359.0805,144.0892,5.6882,-12.3641,116.6667,6.8424
311,603598,引力传媒,49.0916,143.8223,17.6618,128.4661,108.3333,11.9963
312,601326,秦港股份,43.214,142.5455,15.0399,-1.9621,157.1429,17.2134
313,600210,紫江企业,1.8143,142.2077,0.023,-7.3371,147.2973,0.1388
314,002694,顾地科技,34.6796,140.8097,18.4252,22.4807,66.6667,12.1826
315,002586,围海股份,30.9207,140.524,154.6938,55.4593,69.2308,158.7952
316,600732,ST新梅,-77.0638,139.2714,15.133,-19.9919,211.8721,15.7584
317,300013,新宁物流,18.9343,139.07,3.6667,6.495,140.0,3.8064
318,000025,特力A,7.0924,138.1843,9.8496,18.0247,145.7923,7.5831
319,300355,蒙草生态,95.0315,138.0164,27.5151,77.6437,51.4286,27.8185
320,600511,国药股份,171.0564,137.4707,135.4218,172.459,35.56,132.2964
321,600512,腾达建设,16.9926,137.4541,8.668,40.7275,28.5714,2.0088
322,300422,博世科,77.1533,136.7342,26.996,70.6751,-16.2582,16.4141
323,000778,新兴铸管,-20.8848,136.5471,11.7661,-0.4854,130.0497,12.8764
324,002155,湖南黄金,52.2717,135.4031,6.1715,6.1159,108.3333,5.5955
325,000818,航锦科技,30.5233,135.0802,12.3309,42.635,125.1978,9.953
326,600641,万业企业,-34.2535,135.0496,34.5904,13.41,136.4677,34.5904
327,603260,合盛硅业,51.9043,134.6249,102.3069,91.2011,127.5229,104.8552
328,600622,光大嘉宝,30.4517,133.3191,2.9939,-6.3182,38.009,6.4924
329,600580,卧龙电气,13.1491,133.1957,8.4744,4.3138,159.4771,10.6801
330,600132,重庆啤酒,-0.6384,133.0425,-6.1997,4.1752,83.7838,-5.3895
331,000981,银亿股份,57.6528,132.8451,182.0146,74.4468,100.0,216.392
332,002427,*ST尤夫,107.7822,131.9322,-25.4353,37.3384,95.2381,-18.1581
333,002012,凯恩股份,9.1049,131.8617,2.5109,1.6457,250.0,1.7947
334,002045,国光电器,57.6083,131.3864,5.8496,38.6259,121.4286,7.1243
335,300354,东华测试,-0.2442,130.9246,0.7884,5.2387,130.7692,0.7884
336,002221,东华能源,63.5956,130.1542,15.3537,10.4138,101.9077,15.0505
337,300441,鲍斯股份,96.9184,129.9116,51.7525,79.0805,100.0,45.7075
