,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,year,quanter
127,600977,中国电影,0.48,,,15.84,,66846.62,,,10-29,2015,3
128,300539,横河模具,0.27,,,,,1951.1,,,10-29,2015,3
129,603313,梦百合,0.69,,,22.52,,12466.94,,,10-29,2015,3
130,300533,冰川网络,1.85,,,,,13862.63,,,10-29,2015,3
131,300550,和仁科技,0.42,,,,,2533.79,,,10-29,2015,3
132,603779,威龙股份,0.07,,,2.26,,1117.13,,,10-29,2015,3
133,300521,爱司凯,0.47,,,,,2827.39,,,10-28,2015,3
134,300538,同益股份,0.74,,,,,3114.09,,,10-28,2015,3
135,601811,新华文轩,0.41,,,7.48,,47024.3,,,10-28,2015,3
136,300527,华舟应急,0.08,,,,,2761.86,,,10-28,2015,3
137,300543,朗科智能,1.17,,,,,5269.54,,,10-28,2015,3
138,300515,三德科技,0.32,,,,,2370.46,,,10-28,2015,3
139,603909,合诚股份,0.5,,,14.16,,3786.01,,,10-28,2015,3
140,002807,江阴银行,0.35,,,,,54577.9,,,10-28,2015,3
141,300526,中潜股份,0.35,,,,,2208.28,,,10-28,2015,3
142,603663,三祥新材,0.26,,,11.7,,2618.71,,,10-28,2015,3
143,300542,新晨科技,0.11,,,,,727.33,,,10-28,2015,3
144,603726,朗迪集团,0.8,,,13.75,,5650.76,,,10-28,2015,3
145,603999,读者传媒,0.29,,,6.21,,6274.91,,,10-28,2015,3
146,002812,创新股份,0.96,,,,,9627.12,,,10-28,2015,3
147,300513,恒泰实达,0.02,,,,,123.68,,,10-28,2015,3
148,601966,玲珑轮胎,0.21,,,4.81,,20871.28,,,10-28,2015,3
149,603131,上海沪工,0.51,,,12.43,,3861.65,,,10-28,2015,3
150,603569,长久物流,0.61,,,26.32,,22049.39,,,10-28,2015,3
151,300519,新光药业,1.43,,,,,8586.87,,,10-28,2015,3
152,300536,农尚环境,0.5,,,,,3553.92,,,10-28,2015,3
153,300474,景嘉微,0.38,,,,,7541.16,,,10-28,2015,3
154,300507,苏奥传感,1.18,,,,,5906.11,,,10-28,2015,3
155,300495,美尚生态,0.51,-68.95,,,,7638.97,-6.66,,10-28,2015,3
156,603608,天创时尚,0.35,,,9.3,,7401.98,,,10-28,2015,3
157,300530,达志科技,0.59,,,,,3117.06,,,10-28,2015,3
158,601128,常熟银行,0.36,,,9.83,,72948.2,,,10-28,2015,3
159,300518,盛讯达,0.9,,,,,6305.1,,,10-28,2015,3
160,300535,达威股份,0.68,,,,,3042.16,,,10-28,2015,3
161,300523,辰安科技,-0.09,,,,,-562.61,,,10-28,2015,3
162,603716,塞力斯,,,,,,4189.44,,,10-28,2015,3
163,601997,贵阳银行,1.36,,,20.84,14.93,245100.4,,,10-28,2015,3
164,300529,健帆生物,0.37,,,,,13534.73,,,10-28,2015,3
165,603822,嘉澳环保,0.52,,,7.44,,2854.65,,,10-28,2015,3
166,002780,三夫户外,0.22,,,,,1089.58,,,10-28,2015,3
167,002798,帝欧家居,0.35,,,,,2254.0,,,10-28,2015,3
168,603986,兆易创新,1.61,,,25.38,,12097.93,,,10-28,2015,3
169,603160,汇顶科技,0.56,,,23.64,,22451.36,,,10-28,2015,3
170,300505,川金诺,0.26,,,,,1851.39,,,10-28,2015,3
171,300522,世名科技,0.82,,,,,4099.11,,,10-28,2015,3
172,603919,金徽酒,0.56,,,17.5,,11712.17,,,10-28,2015,3
173,603528,多伦科技,1.5,,,48.67,,23270.81,,,10-28,2015,3
174,300510,金冠电气,0.39,,,,,2542.09,,,10-28,2015,3
175,603958,哈森股份,0.47,,,13.22,,7618.84,,,10-28,2015,3
176,603393,新天然气,1.06,,,27.73,,12748.73,,,10-28,2015,3
177,300516,久之洋,0.64,,,,,5720.87,,,10-28,2015,3
178,300503,昊志机电,0.3,,,,,2716.04,,,10-27,2015,3
179,603031,安德利,0.43,,,8.56,,2577.13,,,10-27,2015,3
180,300531,优博讯,0.55,,,,,3294.95,,,10-27,2015,3
181,300548,博创科技,0.52,,,,,3221.94,,,10-27,2015,3
182,603888,新华网,0.98,,,0.22,0.5,15220.89,,,10-27,2015,3
183,603421,鼎信通讯,0.37,,,16.0,,14354.52,,,10-27,2015,3
184,603936,博敏电子,0.35,,,7.99,,4394.06,,,10-27,2015,3
185,002781,奇信股份,0.65,,,,,11638.56,,,10-27,2015,3
186,603028,赛福天,0.21,,,8.32,,3501.62,,,10-27,2015,3
187,601163,三角轮胎,0.95,-27.48,,18.28,,56900.5,-27.48,,10-27,2015,3
188,300511,雪榕生物,0.11,,,,,1220.87,,,10-27,2015,3
189,300546,雄帝科技,0.69,,,,,2753.51,,,10-27,2015,3
190,603027,千禾味业,0.43,,,11.96,,5101.75,,,10-27,2015,3
191,603339,四方冷链,0.6,,,13.9,,9274.57,,,10-27,2015,3
192,603031,安德利,0.43,,,8.56,,2577.13,,,10-27,2015,3
193,603101,汇嘉时代,0.37,,,11.51,,6621.83,,,10-27,2015,3
194,300503,昊志机电,0.3,,,,,2716.04,,,10-27,2015,3
195,002801,微光股份,1.38,,,,,6096.52,,,10-27,2015,3
196,300502,新易盛,1.23,,,,,7138.58,,,10-27,2015,3
197,300537,广信材料,0.38,,,,,2822.97,,,10-27,2015,3
198,603029,天鹅股份,0.33,,,4.89,,2325.34,,,10-26,2015,3
199,603798,康普顿,1.02,,,26.22,,7645.0,,,10-26,2015,3
200,601595,上海电影,0.52,,,22.53,,14648.24,,,10-26,2015,3
201,300525,博思软件,0.27,,,,,1366.23,,,10-26,2015,3
202,603658,安图生物,0.52,,,34.89,,19754.54,,,10-26,2015,3
203,601020,华钰矿业,0.29,,,13.75,,13708.55,,,10-26,2015,3
204,300500,启迪设计,0.6,,,,,2720.11,,,10-26,2015,3
205,002810,山东赫达,0.45,,,,,3219.54,,,10-26,2015,3
206,601127,小康股份,0.16,-20.0,,5.58,,12175.15,-19.76,,10-26,2015,3
207,300534,陇神戎发,0.67,,,,,4344.1,,,10-26,2015,3
208,603007,花王股份,0.51,,,14.31,,5146.32,,,10-26,2015,3
209,603868,飞科电器,0.88,,,40.84,,34686.16,,,10-26,2015,3
210,002808,苏州恒久,0.31,,,,,2823.48,,,10-26,2015,3
211,002796,世嘉科技,0.64,,,,,3817.77,,,10-26,2015,3
212,300549,优德精密,0.59,,,,,2947.19,,,10-26,2015,3
213,600926,杭州银行,1.4,,,11.29,,313287.4,,,10-26,2015,3
214,002795,永和智控,0.6,,,,,4529.66,,,10-25,2015,3
215,002782,可立克,0.14,,,,,4608.57,,,10-25,2015,3
216,300541,先进数通,0.25,,,,,2229.67,,,10-25,2015,3
217,002811,亚泰国际,0.47,,,,,6384.95,,,10-25,2015,3
218,603067,振华股份,0.21,,,5.66,,3496.9,,,10-25,2015,3
219,603515,欧普照明,0.47,,,15.71,,24766.99,,,10-25,2015,3
220,603258,电魂网络,0.88,,,39.11,0.77,15782.46,,,10-25,2015,3
221,300517,海波重科,0.35,,,,,2677.7,,,10-25,2015,3
222,002803,吉宏股份,0.3,,,,,2606.55,,,10-25,2015,3
223,300545,联得装备,0.52,,,,,2780.03,,,10-25,2015,3
224,002815,崇达技术,0.68,,,,,24445.98,,,10-25,2015,3
225,002802,洪汇新材,0.42,,,,,3363.32,,,10-25,2015,3
226,002799,环球印务,0.25,,,,,1861.47,,,10-24,2015,3
227,002817,黄山胶囊,0.66,,,14.58,0.18,4281.89,,,10-24,2015,3
228,603090,宏盛股份,0.38,,,12.7,,2855.36,,,10-24,2015,3
229,002816,和科达,0.3,,,7.96,0.07,2226.62,,,10-24,2015,3
230,603508,思维列控,1.37,,,19.74,,16474.61,,,10-24,2015,3
231,603667,五洲新春,0.44,,,10.12,0.48,6709.31,,,10-24,2015,3
232,300532,今天国际,0.22,,,,,1367.37,,,10-22,2015,3
233,002806,华锋股份,0.3,,,,,1772.71,,,10-21,2015,3
234,002805,丰元股份,0.28,,,,,2060.65,,,10-21,2015,3
235,603996,中新科技,0.54,,,10.02,,8065.94,,,10-21,2015,3
236,002809,红墙股份,0.91,,,,,5455.49,,,10-21,2015,3
237,300553,集智股份,0.62,,,15.5,0.37,2220.41,,,10-20,2015,3
238,300552,万集科技,-0.2,,,-4.87,-1.81,-1620.23,,,10-20,2015,3
239,002783,凯龙股份,1.1,,,,,6860.43,,,10-20,2015,3
240,002793,东音股份,0.83,,,,,6245.27,,,10-19,2015,3
241,002800,天顺股份,0.41,,,,,2296.61,,,10-18,2015,3
242,603377,东方时尚,0.73,,,43.33,,26991.34,,,10-15,2015,3
243,603737,三棵树,0.61,,,9.38,,4551.53,,,10-15,2015,3
244,603777,来伊份,0.46,,,8.32,0.58,8217.8,,,10-11,2015,3
245,603959,百利科技,0.22,,,9.32,0.13,3774.87,,,04-26,2015,3
246,603922,金鸿顺,0.72,,3.86,19.19,0.93,6931.89,,,04-01,2015,3
247,603380,易德龙,0.31,,,28.14,0.36,3688.38,,,04-01,2015,3
248,603701,德宏股份,0.75,,4.54,17.07,0.77,4413.73,,,03-28,2015,3
249,300693,盛弘股份,0.15,,2.19,7.97,-0.21,855.8,,,03-25,2015,3
250,002888,惠威科技,0.34,,3.34,10.77,0.52,2127.65,,,03-18,2015,3
251,002791,坚朗五金,0.84,,7.68,11.51,-0.74,14206.66,,,03-10,2015,3
252,300484,蓝海华腾,0.99,,5.74,18.75,-0.59,3864.17,,,03-09,2015,3
253,002792,通宇通讯,1.51,,8.33,19.76,0.29,18072.74,,,03-09,2015,3
254,300506,名家汇,0.35,,2.85,13.12,-0.31,3161.64,,,03-07,2015,3
255,603036,如通股份,0.34,,3.84,9.11,0.29,5139.71,,,02-26,2015,3
256,603977,国泰集团,0.41,,3.29,11.99,0.34,6763.92,,,02-25,2015,3
257,002789,建艺集团,0.89,,9.22,9.66,-4.18,5422.78,,,02-23,2015,3
258,603882,金域医学,0.32,,2.37,24.12,0.32,10635.68,,,02-19,2015,3
259,601500,通用股份,0.23,,,8.74,0.34,12748.29,,,02-19,2015,3
260,603520,司太立,0.55,,4.68,11.52,0.78,4972.43,,,02-18,2015,3
261,002790,瑞尔特,0.91,,4.74,20.6,0.73,10920.03,,,02-17,2015,3
262,603617,君禾股份,0.37,,2.32,15.29,1.25,2543.39,,,02-05,2015,3
263,300501,海顺新材,1.1,,6.37,18.45,0.75,4416.1,,,01-22,2015,3
264,002788,鹭燕医药,0.8,,7.29,11.47,-3.55,7656.78,,,01-21,2015,3
265,601900,南方传媒,0.53,3.92,,13.97,,34199.62,18.84,,01-20,2015,3
266,300499,高澜股份,0.38,5.56,,6.27,,1887.24,3.64,,01-20,2015,3
267,002797,第一创业,0.38,,,,,75326.82,,,01-15,2015,3
268,601619,嘉泽新能,0.04,,1.11,4.69,0.14,5654.63,,,01-08,2015,3
269,001979,招商蛇口,,,,,,191046.55,11.13,,12-28,2015,3
270,601086,国芳集团,0.15,,1.75,8.67,0.19,7534.77,,,12-17,2015,3
271,300491,通合科技,0.44,12.82,,13.54,,2625.05,13.65,,12-16,2015,3
272,002777,久远银海,0.52,4.0,,12.44,,3099.64,3.3,,12-16,2015,3
273,300490,华自科技,0.42,7.69,,9.56,,3131.46,7.12,,12-16,2015,3
274,002787,华源控股,0.58,11.54,,12.17,,6133.83,12.73,,12-16,2015,3
275,300494,盛天网络,0.6,-35.48,,17.82,,5395.96,-35.49,,12-16,2015,3
276,002778,高科石化,0.45,4.65,,7.85,,2999.58,5.56,,12-16,2015,3
277,603778,乾景园林,0.57,42.5,,7.42,,3426.05,43.86,,12-16,2015,3
278,300528,幸福蓝海,0.27,,5.33,5.19,1.31,6280.53,,,12-11,2015,3
279,002786,银宝山新,0.47,6.82,,7.23,,4464.61,5.68,,12-04,2015,3
280,002785,万里石,0.09,28.57,,,,1309.56,18.57,,12-04,2015,3
281,300492,山鼎设计,0.27,-1450.0,,10.43,,1712.55,-1402.85,,12-04,2015,3
282,300497,富祥股份,1.19,46.91,,21.21,,6435.37,47.76,,12-04,2015,3
283,603866,桃李面包,0.62,29.17,,22.68,,24944.76,28.97,,12-04,2015,3
284,603225,新凤鸣,0.63,3.28,,,,32947.91,125.46,,12-03,2015,3
285,601155,新城控股,0.38,,6.35,6.24,0.51,44819.95,,,12-03,2015,3
286,601611,中国核建,,,,,,39972.14,-27.43,,12-01,2015,3
287,300496,中科创达,1.35,0.95,,27.68,,10123.05,0.96,,11-23,2015,3
288,603696,安记食品,0.41,-10.87,,10.04,,3713.5,-9.38,,11-23,2015,3
289,603398,邦宝益智,0.7,27.27,,24.73,,5041.2,27.27,,11-23,2015,3
290,300493,润欣科技,0.32,-11.11,,10.89,,2887.23,-10.84,,11-23,2015,3
291,002779,中坚科技,0.62,-13.89,,11.97,,4111.77,-13.38,,11-23,2015,3
292,603444,吉比特,2.58,,,35.91,2.51,13750.04,,,11-23,2015,3
293,600751,海航科技,0.05,1130.0,,1.19,,14257.52,3915.02,,10-31,2015,3
294,000407,胜利股份,0.03,-52.63,,1.18,,2102.86,-43.67,,10-31,2015,3
295,000426,兴业矿业,0.02,-93.64,,0.8,,2198.67,-87.26,,10-31,2015,3
296,000937,冀中能源,0.0,-97.06,,0.01,,169.02,-95.86,,10-31,2015,3
297,600787,中储股份,0.22,-7.93,3.46,6.45,0.23,40613.89,-7.93,,10-31,2015,3
298,600432,退市吉恩,-0.4,1900.0,,-8.22,,-64746.56,4420.5,,10-31,2015,3
299,600074,*ST保千,0.1,244.83,,19.81,,19291.12,652.82,,10-31,2015,3
300,002610,爱康科技,0.13,-50.0,,4.13,,9693.65,20.41,,10-31,2015,3
301,000532,华金资本,0.07,16.67,,3.64,,2507.07,21.52,,10-31,2015,3
302,600822,上海物贸,-1.25,-138466.67,,-76.0,,-61765.04,-141825.33,,10-31,2015,3
303,600091,ST明科,-0.41,24.24,,-63.52,,-13841.99,25.34,,10-31,2015,3
304,002626,金达威,0.19,-62.75,,7.71,,11163.99,-24.14,,10-31,2015,3
305,002016,世荣兆业,0.06,15.0,,2.67,,4444.97,51.04,,10-31,2015,3
306,002353,杰瑞股份,0.13,-88.07,,1.58,,12468.47,-87.99,,10-31,2015,3
307,000613,大东海A,-0.02,268.75,,-7.94,,-644.62,271.2,,10-31,2015,3
308,600892,大晟文化,-0.05,-2037.04,,-57.01,,-330.21,-2057.7,,10-31,2015,3
309,002064,华峰氨纶,0.15,-62.5,,7.74,,25374.85,-15.89,,10-31,2015,3
310,600960,渤海汽车,0.05,-83.87,,1.26,,2555.7,-69.84,,10-31,2015,3
311,600183,生益科技,0.24,-20.0,,7.81,,33814.07,-19.5,,10-31,2015,3
312,002725,跃岭股份,0.29,-63.75,,5.35,,4668.57,-40.19,,10-31,2015,3
313,002417,深南股份,0.06,-117.14,,4.04,,1723.56,-118.03,,10-31,2015,3
314,600611,大众交通,0.26,13.04,,6.01,,41312.41,15.57,,10-31,2015,3
315,601021,春秋航空,3.09,41.1,,21.04,,120235.6,82.88,,10-31,2015,3
316,002759,天际股份,0.44,-2.22,,9.29,,3663.06,12.31,,10-31,2015,3
317,600629,华建集团,0.22,-822.58,,12.75,,7802.32,-815.0,,10-31,2015,3
318,601238,广汽集团,0.42,20.0,,7.42,,270169.76,18.9,,10-31,2015,3
319,600685,中船防务,-0.69,5.73,,-10.25,,-94708.63,54.11,,10-31,2015,3
320,600329,中新药业,0.45,28.57,,10.73,,33503.11,30.45,,10-31,2015,3
321,600719,大连热电,-0.08,-40.44,,-2.3,,-1646.84,-39.98,,10-31,2015,3
322,000061,农产品,0.03,-22.66,,0.95,,4634.31,-22.59,,10-31,2015,3
323,002245,澳洋顺昌,0.19,-34.37,,12.23,,18067.82,50.91,,10-31,2015,3
324,600775,南京熊猫,0.12,20.14,,3.52,,11290.36,20.22,,10-31,2015,3
325,600037,歌华有线,0.38,37.46,,5.96,,43074.79,45.5,,10-31,2015,3
326,600416,湘电股份,0.02,-60.0,,0.49,,1100.97,-66.82,,10-31,2015,3
327,000538,云南白药,2.06,10.16,,17.49,,214215.13,10.15,,10-31,2015,3
328,002005,德豪润达,0.04,-16.54,,1.1,,6125.01,-13.06,,10-31,2015,3
329,600546,山煤国际,-0.04,-200.0,,-1.34,,-8871.93,-223.91,,10-31,2015,3
330,600170,上海建工,0.24,-35.14,,7.65,,142508.71,6.55,,10-31,2015,3
331,002390,信邦制药,0.1,-44.44,,5.35,,13098.73,51.76,,10-31,2015,3
332,002422,科伦药业,0.38,-66.96,,5.06,,55060.51,-33.32,,10-31,2015,3
333,600616,金枫酒业,0.11,-21.43,,2.87,,5522.68,-17.57,,10-31,2015,3
334,600241,时代万恒,-0.29,101.46,,-14.6,,-5375.51,107.12,,10-31,2015,3
335,000758,中色股份,0.28,291.67,,5.99,,27788.52,294.65,,10-31,2015,3
336,600653,申华控股,0.0,-101.68,,0.15,,274.29,-101.65,,10-31,2015,3
337,002149,西部材料,-0.39,-55100.0,,-7.95,,-6723.32,-52527.22,,10-31,2015,3
338,601328,交通银行,0.7,1.45,6.79,10.61,,5204000.0,1.01,,10-31,2015,3
339,600690,青岛海尔,0.56,-62.37,,14.61,,343132.41,-18.62,,10-31,2015,3
340,000826,启迪桑德,0.73,20.07,,11.19,,61675.71,20.41,,10-31,2015,3
341,000043,中航善达,-0.25,146.31,,-4.99,,-16921.5,146.34,,10-31,2015,3
342,601788,光大证券,1.73,564.58,,20.16,,599969.44,567.69,,10-31,2015,3
343,600745,闻泰科技,-0.02,-150.0,5.38,-0.37,-0.78,-951.83,-182.64,,10-31,2015,3
344,600004,白云机场,0.81,25.0,,10.48,,92627.73,24.35,,10-31,2015,3
345,600380,健康元,0.28,43.7,,9.56,,44041.49,45.28,,10-31,2015,3
346,600763,通策医疗,0.76,33.33,,17.72,,12244.53,34.69,10转10,10-31,2015,3
347,601989,中国重工,-0.02,-118.46,,-0.74,,-44144.67,-120.08,,10-31,2015,3
348,000930,中粮生化,-0.53,-1658.82,,-19.47,,-51157.0,-1676.07,,10-31,2015,3
349,603010,万盛股份,0.59,31.11,,10.97,,5941.9,74.7,,10-31,2015,3
350,000505,京粮控股,-0.08,-71.43,,,,-3418.68,-71.23,,10-31,2015,3
