,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
41,603970,中农立华,0.17,,,4.93,,1743.27,,,04-27
42,002878,元隆雅图,0.19,,,4.68,,1049.65,,,04-27
43,603535,嘉诚国际,0.18,,,2.79,,2072.12,,,04-27
44,603722,阿科力,0.13,,,3.21,,839.75,,,04-27
45,603507,振江股份,0.28,,,4.99,,2678.02,,,04-27
46,300730,科创信息,-0.11,,,-4.24,,-735.53,,,04-27
47,603157,拉夏贝尔,0.26,,,3.86,,13025.6,,,04-27
48,300699,光威复材,0.23,,,4.49,,6483.06,,,04-27
49,603059,倍加洁,0.3,,,6.29,,1784.03,,,04-27
50,603871,嘉友国际,0.87,,,13.25,,5213.11,,,04-27
51,603721,中广天择,0.18,,,4.07,,1383.65,,,04-27
52,603506,南都物业,0.28,,,6.87,,1683.09,,,04-27
53,603110,东方材料,0.1,,,2.53,,798.98,,,04-27
54,600903,贵州燃气,0.04,,,1.08,,2446.16,,,04-27
55,300698,万马科技,0.04,,,2.42,,449.83,,,04-27
56,603709,中源家居,0.17,,,7.54,,1009.83,,,04-27
57,603161,科华控股,0.29,,,5.01,,2909.51,,,04-27
58,002876,三利谱,0.34,,,4.46,,2050.6,,,04-27
59,603488,展鹏科技,0.07,,,2.56,,1048.95,,,04-27
60,603963,大理药业,0.24,,,8.29,,1834.19,,,04-27
61,603976,正川股份,0.26,,,3.74,,2071.29,,,04-27
62,002896,中大力德,0.17,,,3.73,,1037.33,,,04-27
63,300634,彩讯股份,0.03,,,1.69,,1211.75,,,04-27
64,002931,锋龙股份,0.16,,,5.95,,1066.5,,,04-27
65,603136,天目湖,0.23,,,4.31,,1372.59,,,04-27
66,603367,辰欣药业,0.14,,,2.21,,5123.68,,,04-27
67,002872,天圣制药,0.35,,,3.04,,5580.4,,,04-27
68,603380,易德龙,0.12,,,6.21,,1428.06,,,04-27
69,603648,畅联股份,0.2,,,6.16,,5512.64,,,04-27
70,300737,科顺股份,0.04,,,1.53,,1936.13,,,04-27
71,603970,中农立华,0.17,,,4.93,,1743.27,,,04-27
72,002878,元隆雅图,0.19,,,4.68,,1049.65,,,04-27
73,603535,嘉诚国际,0.18,,,2.79,,2072.12,,,04-27
74,603722,阿科力,0.13,,,3.21,,839.75,,,04-27
75,603507,振江股份,0.28,,,4.99,,2678.02,,,04-27
76,300730,科创信息,-0.11,,,-4.24,,-735.53,,,04-27
77,603157,拉夏贝尔,0.26,,,3.86,,13025.6,,,04-27
78,300699,光威复材,0.23,,,4.49,,6483.06,,,04-27
79,603059,倍加洁,0.3,,,6.29,,1784.03,,,04-27
80,603871,嘉友国际,0.87,,,13.25,,5213.11,,,04-27
81,603880,南卫股份,0.15,,,4.48,,1157.98,,,04-26
82,603365,水星家纺,0.29,,,6.33,,5820.42,,,04-26
83,002917,金奥博,0.12,,,4.08,,1042.66,,,04-26
84,300692,中环环保,0.09,,,1.7,,719.87,,,04-26
85,300710,万隆光电,0.11,,,1.86,,553.44,,,04-26
86,300729,乐歌股份,0.24,,,4.47,,1541.09,,,04-26
87,300735,光弘科技,0.11,,,5.0,,3016.72,,,04-26
88,603356,华菱精工,0.08,,,2.38,,794.48,,,04-26
89,603386,广东骏亚,0.07,,,4.0,,1079.28,,,04-26
90,002892,科力尔,0.19,,,5.11,,1279.41,,,04-26
91,300727,润禾材料,0.05,,,1.85,,331.77,,,04-26
92,603042,华脉科技,0.27,,,5.73,,2710.42,,,04-26
93,002903,宇环数控,0.15,,,3.78,,1116.9,,,04-26
94,603516,淳中科技,0.08,,,2.37,,578.38,,,04-26
95,002921,联诚精密,0.23,,,3.34,,1404.14,,,04-26
96,300733,西菱动力,0.19,,,4.29,,2264.22,,,04-26
97,603056,德邦股份,-0.14,,,-4.76,,-11744.59,,,04-26
98,603321,梅轮电梯,0.03,,,1.2,,586.02,,,04-26
99,002891,中宠股份,0.29,,,6.6,,2212.45,,,04-26
100,002909,集泰股份,0.02,,,0.87,,216.76,,,04-26
101,300702,天宇股份,0.35,-30.0,,5.05,,3114.81,-30.46,,04-26
102,300739,明阳电路,0.26,,,5.38,,2446.68,,,04-26
103,603305,旭升股份,0.15,,,9.77,,5314.69,,,04-26
104,603329,上海雅仕,0.16,,,4.32,,1621.72,,,04-26
105,002897,意华股份,0.28,,,4.14,,2259.94,,,04-26
106,603856,东宏股份,0.11,,,1.87,,1599.04,,,04-26
107,300679,电连技术,1.08,,,9.18,,9682.66,,,04-26
108,300684,中石科技,-0.09,,,-2.31,,-755.87,,,04-26
109,300701,森霸传感,0.18,,,6.03,,1063.49,,,04-26
110,300719,安达维尔,-0.04,19.32,,-1.12,,-443.15,25.26,,04-26
111,603063,禾望电气,0.2,,,4.99,,7132.51,,,04-26
112,300725,药石科技,0.23,,,5.01,,1260.45,,,04-26
113,300743,天地数码,0.2,,,7.38,0.11,997.9,,,04-26
114,603813,原尚股份,0.17,,,3.4,,1115.55,,,04-26
115,603882,金域医学,0.02,,,0.64,,707.19,,,04-26
116,603458,勘设股份,0.54,,,6.02,,5026.18,,,04-26
117,300644,南京聚隆,0.16,,,1.92,,772.15,,,04-26
118,300661,圣邦股份,0.32,,,5.33,,1437.9,,,04-26
119,300683,海特生物,0.4,,,4.34,,3088.97,,,04-26
120,603305,旭升股份,0.15,,,9.77,,5314.69,,,04-26
121,603329,上海雅仕,0.16,,,4.32,,1621.72,,,04-26
122,002897,意华股份,0.28,,,4.14,,2259.94,,,04-26
123,300702,天宇股份,0.35,-30.0,,5.05,,3114.81,-30.46,,04-26
124,300739,明阳电路,0.26,,,5.38,,2446.68,,,04-26
125,603856,东宏股份,0.11,,,1.87,,1599.04,,,04-26
126,300679,电连技术,1.08,,,9.18,,9682.66,,,04-26
127,300684,中石科技,-0.09,,,-2.31,,-755.87,,,04-26
128,300701,森霸传感,0.18,,,6.03,,1063.49,,,04-26
129,300719,安达维尔,-0.04,19.32,,-1.12,,-443.15,25.26,,04-26
130,603063,禾望电气,0.2,,,4.99,,7132.51,,,04-26
131,300689,澄天伟业,0.21,,,3.96,,1082.47,,,04-25
132,002889,东方嘉盛,0.52,,,6.72,,5351.25,,,04-25
133,002907,华森制药,0.06,-2.44,,4.58,,2163.94,-2.43,,04-25
134,002912,中新赛克,-0.15,,,-1.33,,-770.47,,,04-25
135,002883,中设股份,0.23,,,5.78,,917.45,,,04-25
136,002918,蒙娜丽莎,0.35,,,5.1,,4144.15,,,04-25
137,603557,起步股份,0.07,,,2.95,,2892.42,,,04-25
138,300705,九典制药,0.12,50.0,,3.09,,1014.6,51.09,,04-25
139,300722,新余国科,0.07,,,2.07,,449.17,,,04-25
140,300741,华宝股份,0.41,,,4.91,,22479.81,,,04-25
141,603283,赛腾股份,-0.13,,,-5.0,,-1539.02,,,04-25
142,603895,天永智能,0.42,5.6,,10.11,,2445.74,4.4,,04-25
143,300716,国立科技,0.18,,,3.23,,1476.36,,,04-25
144,300703,创源文化,0.29,,,10.41,,1740.2,,,04-25
145,300740,御家汇,0.2,,,6.39,,2448.76,,,04-25
146,603196,日播时尚,0.07,,,2.61,,1279.9,,,04-25
147,002875,安奈儿,0.45,,,8.9,,3395.35,,,04-25
148,603612,索通发展,0.61,,,7.48,,10984.32,,,04-25
149,002920,德赛西威,0.48,,,15.5,,21528.7,,,04-25
150,603676,卫信康,0.06,,,4.28,,2009.62,,,04-25
151,300732,设研院,0.63,,,5.21,,3401.89,,,04-25
152,002919,名臣健康,0.17,,,3.49,,1020.89,,,04-24
153,603725,天安新材,0.06,,,1.7,,705.44,,,04-24
154,300700,岱勒新材,0.17,,,4.45,,1070.33,,,04-24
155,603829,洛凯股份,0.06,,,2.13,,677.76,,,04-24
156,300706,阿石创,0.18,,,5.04,,1048.5,,,04-24
157,300723,一品红,0.25,,,8.52,,2964.9,,,04-24
158,600929,湖南盐业,0.06,,,2.67,,4669.4,,,04-24
159,603580,艾艾精工,0.1,,,2.41,,524.17,,,04-24
160,603079,圣达生物,0.22,,,2.93,,1308.76,,,04-24
161,300709,精研科技,0.74,,,11.43,,4855.49,,,04-24
162,300685,艾德生物,0.27,,,5.21,,1648.58,,,04-24
163,300720,海川智能,0.09,,,2.11,,467.95,,,04-24
164,002902,铭普光磁,0.14,,,2.68,,1468.04,,,04-24
165,603289,泰瑞机器,0.11,,,3.59,,1686.53,,,04-24
166,002926,华西证券,0.17,,,2.67,,34921.87,,,04-24
167,300713,英可瑞,0.32,,,6.18,,1377.75,,,04-24
168,603055,台华新材,0.15,,,5.18,,7430.81,,,04-24
169,603536,惠发股份,0.08,,,1.76,,724.25,,,04-24
170,603083,剑桥科技,-0.17,,,-1.86,,-1245.28,,,04-23
171,300712,永福股份,0.16,,,3.99,,1709.28,,,04-23
172,300718,长盛轴承,0.32,,,4.73,,2414.94,,,04-23
173,300655,晶瑞股份,0.1,,,2.21,,648.34,,,04-23
174,002923,润都股份,0.25,,,4.52,,1842.32,,,04-23
175,002898,赛隆药业,0.01,,,0.64,,133.85,,,04-23
176,300715,凯伦股份,0.15,,,5.29,,815.9,,,04-23
177,002913,奥士康,0.44,7.32,,3.48,,4740.31,7.26,,04-23
178,002900,哈三联,0.16,,,3.0,,2464.75,,,04-21
179,002877,智能自控,0.06,,,3.28,,983.84,,,04-21
180,002929,润建通信,0.19,,,3.31,,3178.86,,,04-21
181,300654,世纪天鸿,0.02,,,0.67,,166.27,,,04-21
182,002916,深南电路,0.48,,,6.24,,10167.81,,,04-21
183,002880,卫光生物,0.43,,,6.62,,3468.2,,,04-21
184,002890,弘宇股份,0.28,,,4.72,,1410.02,,,04-21
185,002911,佛燃股份,0.11,,,3.3,,5612.95,,,04-20
186,002905,金逸影视,0.18,,,2.54,,2221.32,,,04-20
187,002922,伊戈尔,0.18,28.57,,4.01,,1757.11,41.95,,04-20
188,002910,庄园牧场,0.11,,,2.0,,1798.94,,,04-20
189,002927,泰永长征,0.1,,,2.02,,707.56,,,04-20
190,002915,中欣氟材,0.04,-38.83,,1.12,,308.55,-33.26,,04-20
191,300708,聚灿光电,0.12,,,4.72,,2250.48,,,04-20
192,300726,宏达电子,0.1,-38.13,,4.32,,3562.77,-35.78,,04-20
193,603466,风语筑,0.25,,,4.68,,2750.31,,,04-20
194,002908,德生科技,0.06,,,1.58,,560.95,,,04-20
195,603500,祥和实业,0.12,,,3.01,,1104.76,,,04-20
196,002925,盈趣科技,0.41,127.78,,20.01,,18690.51,331.48,,04-20
197,603499,翔港科技,0.16,,,4.5,,1187.87,,,04-18
198,300624,万兴科技,0.38,,,8.97,,2257.21,,,04-18
199,300690,双一科技,0.45,,,5.82,,2343.6,,,04-18
200,603605,珀莱雅,0.36,,,9.18,,5395.79,,,04-18
201,300738,奥飞数据,0.31,,,7.0,,1506.91,,,04-18
202,603278,大业股份,0.21,,,5.36,,3219.51,,,04-17
203,603707,健友股份,0.12,,,4.18,,5609.38,,,04-17
204,603103,横店影视,0.29,,,11.42,,11521.17,,,04-17
205,603773,沃格光电,0.69,,,8.88,0.63,4888.92,,,04-16
206,603156,养元饮品,1.04,,,8.28,,51595.95,,,04-14
207,300731,科创新源,0.24,,,7.78,,1559.23,,,04-13
208,603916,苏博特,0.15,,5.02,3.04,0.08,3431.9,,,10-23
209,603659,璞泰来,0.22,,2.92,7.68,0.06,7970.74,,,10-16
210,300707,威唐工业,0.24,-13.59,4.45,5.6,0.06,1427.78,-11.91,,09-20
211,603260,合盛硅业,0.45,,4.97,9.76,0.54,27129.6,,,09-19
212,002906,华阳集团,0.17,,5.88,2.85,,6866.98,,,09-18
213,603533,掌阅科技,0.1,,2.03,4.77,0.06,3568.97,,,08-30
214,002899,英派斯,0.17,,4.99,3.5,-0.19,1546.41,,,08-28
215,603277,银都股份,0.12,,2.04,5.95,-0.11,3944.15,,,08-21
216,603183,建研院,0.17,,5.15,3.38,-0.58,1129.99,,,08-15
217,300696,爱乐达,0.16,,5.69,2.81,0.22,815.82,,,08-09
218,002895,川恒股份,0.09,,4.29,1.97,-0.05,3153.78,,,08-07
219,002893,华通热力,1.25,,4.85,28.53,-2.42,11273.8,,,08-07
220,300695,兆丰股份,0.61,,9.92,6.37,0.51,3059.9,,,08-07
221,300454,深信服,0.05,,3.32,1.47,-0.25,1809.28,,,08-04
222,300693,盛弘股份,0.29,-17.14,,7.56,,1978.66,-17.37,,07-31
223,603129,春风动力,0.3,87.5,,7.36,,2964.77,88.23,,07-31
224,300688,创业黑马,0.02,-125.0,,0.44,,77.59,-119.59,,07-27
225,300691,联合光电,0.08,,6.14,1.35,-0.57,527.96,,,07-25
226,603978,深圳新星,0.35,6.06,,3.16,,2126.94,6.4,,07-24
227,603359,东珠景观,0.26,225.0,,3.57,,4439.76,208.22,,07-24
228,300687,赛意信息,0.25,,,5.55,,1517.02,9.65,,07-21
229,603860,中公高科,0.04,33.33,,0.61,,176.07,0.77,,07-19
230,300686,智动力,0.12,-14.29,,3.19,,1082.27,-16.29,,07-17
231,603387,基蛋生物,0.41,,,,,4089.75,43.68,,07-14
232,603259,药明康德,0.36,,6.34,5.94,0.12,33686.91,,,07-14
233,603357,设计总院,0.28,27.27,,8.36,,6898.57,29.5,,07-12
234,300682,朗新科技,0.0,-100.11,,0.0,,2.81,-100.09,,07-12
235,300681,英搏尔,0.4,48.15,,8.17,,2274.02,47.7,,07-12
236,603233,大参林,0.33,3.13,,,,11723.91,2.26,,07-11
237,300680,隆盛科技,0.13,0.0,,3.23,,659.63,1.07,,07-11
238,601326,秦港股份,0.06,,2.33,2.47,0.14,28668.39,,,07-04
239,001965,招商公路,,,,,,80517.11,,,07-04
240,300678,中科信息,-0.01,-54.91,,-0.33,,-110.18,-54.93,,07-04
241,002888,惠威科技,0.1,66.67,,,-0.08,626.95,67.63,,07-03
242,300504,天邑股份,0.26,,3.34,7.95,-0.74,5116.9,,,06-30
243,603617,君禾股份,0.32,18.52,3.29,10.2,0.38,2391.35,16.42,,06-30
244,300673,佩蒂股份,0.23,,,3.43,,1361.1,,,06-28
245,603938,三孚股份,0.32,52.38,,6.5,,3570.79,53.63,,06-27
246,002887,绿茵生态,0.6,11.11,,4.91,,3611.34,10.86,,06-27
247,300676,华大基因,0.26,23.81,,2.77,,9441.63,25.71,,06-27
248,300675,建科院,-0.06,-63.85,,-2.49,,-700.99,-63.84,,06-26
249,000511,*ST烯碳,-0.03,-4550.0,,-2.77,,-3089.17,-4676.71,,06-24
250,603595,东尼电子,0.23,155.56,,6.71,,1749.26,159.14,,06-22
251,300672,国科微,-0.32,-34.69,,-3.87,,-2692.27,-34.66,,06-20
252,603757,大元泵业,0.49,63.33,,9.22,,3100.86,67.03,,06-20
253,603730,岱美股份,0.38,,4.27,8.96,0.53,13788.31,,,06-19
254,603316,诚邦股份,,,,,,1582.99,89.12,,06-16
255,603331,百达精工,0.2,42.86,3.92,5.33,-0.12,1947.25,49.71,,06-15
256,603933,睿能科技,0.53,206.94,,10.07,,4088.93,207.44,,06-15
257,603326,我乐家居,-0.01,-80.0,,,,-175.69,-72.11,,06-14
258,603980,吉华集团,0.25,-73.85,5.1,4.9,0.22,10003.92,-73.83,,06-14
259,300671,富满电子,0.11,,,3.02,,832.92,93.67,,06-14
260,300670,大烨智能,0.04,-15.92,,,,334.0,-15.84,,06-14
261,002885,京泉华,0.25,66.67,,4.27,,1519.97,73.41,,06-13
262,603767,中马传动,,,,,,2251.32,2.94,,06-12
263,603801,志邦股份,0.17,51.07,,3.01,,2034.34,51.03,,06-12
264,300669,沪宁股份,0.1,25.0,,2.68,,602.26,14.53,,06-09
265,300667,必创科技,0.06,-300.0,3.22,1.73,-0.46,281.23,-315.37,,06-05
266,300668,杰恩设计,0.33,26.92,4.47,7.64,-0.53,1037.34,25.34,,06-02
267,002882,金龙羽,0.06,0.0,,,,2119.24,1.43,,06-02
268,603335,迪生力,0.08,,2.13,4.02,0.11,1478.85,-1.64,,06-01
269,603200,上海洗霸,0.22,21.28,6.94,3.24,0.69,1222.53,21.28,,05-31
270,002881,美格智能,0.09,,,3.1,,718.62,57.71,,05-31
271,300665,飞鹿股份,,,,,,128.1,471.33,,05-25
272,603226,菲林格尔,0.12,20.0,5.02,2.3,-0.43,750.57,19.94,,05-24
273,300666,江丰电子,0.06,50.0,,3.26,,958.97,62.64,,05-23
274,603879,永悦科技,0.08,0.0,,3.32,,882.15,7.88,,05-23
275,002879,长缆科技,0.23,-8.0,,3.21,,2331.48,-8.27,,05-22
276,603197,保隆科技,0.51,30.62,,,,4518.35,30.61,,05-18
277,300663,科蓝软件,-0.21,-36.36,,,,-2057.98,-36.79,,05-17
278,300662,科锐国际,0.09,80.0,,,,1164.95,70.41,,05-17
279,603269,海鸥股份,0.08,0.0,6.23,1.33,0.12,578.0,0.18,,05-16
280,601878,浙商证券,0.09,28.57,,2.72,,26392.13,33.2,,05-16
281,603758,秦安股份,0.16,-15.79,,3.6,,6069.41,-13.67,,05-16
282,603496,恒为科技,0.23,,5.89,25.49,,1761.89,10.8,,05-16
283,300652,雷迪克,0.25,56.25,4.39,5.86,0.15,1649.39,58.76,,05-15
284,603286,日盈电子,,,,,,716.5,12.69,,05-15
285,300653,正海生物,0.13,0.93,3.95,3.35,0.14,777.96,0.89,,05-15
286,002869,金溢科技,0.48,2.13,5.02,9.51,-1.37,4261.38,2.04,,05-12
287,002870,香山股份,0.25,38.89,,5.69,,2034.61,33.08,,05-12
288,601952,苏垦农发,0.17,21.43,3.37,5.23,0.2,13725.47,22.27,,05-12
289,603180,金牌厨柜,0.2,122.22,5.47,3.58,-1.01,1008.32,114.53,,05-11
290,300660,江苏雷利,,,,,,6067.51,21.42,,05-11
291,603086,先达股份,0.41,17.14,12.12,3.46,-1.02,2468.77,18.31,,05-10
292,603113,金能科技,0.35,-1266.67,4.02,9.14,0.4,21039.87,-10826.45,,05-10
293,002871,伟隆股份,0.21,23.53,5.49,3.55,,1096.0,24.85,,05-10
294,300658,延江股份,0.3,3.45,,8.0,,2218.29,3.28,,05-09
295,603926,铁流股份,0.3,15.38,5.85,5.35,-0.12,2742.48,18.67,,05-09
296,603229,奥翔药业,0.1,0.0,,4.83,,1203.36,5.11,,05-08
297,300651,金陵体育,0.03,6.13,6.13,0.57,-0.48,196.64,6.08,,05-08
298,300659,中孚信息,,,,,,-145.94,-39.39,,05-08
299,603728,鸣志电器,0.1,31.28,3.14,3.04,-0.02,2347.9,31.31,,05-08
300,300656,民德电子,0.17,5.32,3.89,4.45,-0.09,756.9,5.31,,05-05
301,300643,万通智控,0.06,50.0,1.39,3.84,0.07,850.3,57.11,,05-04
302,300649,杭州园林,0.11,22.22,3.81,3.04,-0.46,547.53,21.42,,05-04
303,002873,新天药业,0.3,,,5.08,,1539.39,,,05-04
304,603985,恒润股份,0.51,25.59,7.65,6.68,0.81,3042.07,25.59,,05-04
305,603501,韦尔股份,0.1,25.0,2.22,4.32,0.19,3596.67,26.78,,05-03
306,603855,华荣股份,0.04,100.0,2.97,1.13,-0.16,903.83,84.47,,05-03
307,603505,金石资源,0.04,33.33,2.64,1.41,0.08,663.71,28.24,,05-02
308,300647,超频三,0.09,0.0,3.08,3.09,-0.14,841.71,9.3,,05-02
309,002868,绿康生化,0.29,-14.71,3.31,9.32,0.25,2651.62,-14.17,,05-02
310,300657,弘信电子,0.23,-560.0,6.27,3.79,0.34,1820.75,-578.25,,05-02
311,603680,今创集团,0.27,-10.0,,6.6,,10265.07,-8.48,,05-02
312,300650,太龙照明,0.08,100.0,4.84,1.74,0.17,394.65,85.25,,05-02
313,601828,美凯龙,,,,,,103101.57,-2.04,,04-30
314,600004,白云机场,0.35,16.67,,3.54,,40784.65,17.95,,04-29
315,603668,天马科技,0.06,0.0,,1.81,,1186.21,26.25,,04-29
316,002024,苏宁易购,0.01,-125.0,,0.12,,7825.2,-126.43,,04-29
317,601901,方正证券,0.05,-50.0,4.36,1.13,0.24,40482.91,-52.24,,04-29
318,601988,中国银行,0.15,0.0,4.59,3.44,1.31,4664900.0,0.06,,04-29
319,600051,宁波联合,0.03,105.84,,0.44,,863.12,106.08,,04-29
320,000626,远大控股,0.16,-80.37,,3.33,,9590.25,-41.97,,04-29
321,600798,宁波海运,0.02,1791.67,,0.86,,2338.18,1755.2,,04-29
322,600068,葛洲坝,0.13,-6.43,,2.64,,74641.36,15.59,,04-29
323,002377,国创高新,-0.02,-19.62,,-1.18,,-908.83,-19.4,,04-29
324,000655,*ST金岭,0.03,-123.57,,0.76,,1981.71,-124.55,,04-29
325,002072,凯瑞德,-0.02,-75.38,,-2.97,,-280.89,-75.41,,04-29
326,600477,杭萧钢构,0.11,151.11,,5.43,,12054.78,229.36,,04-29
327,600833,第一医药,0.06,6.07,,1.87,,1402.69,6.0,,04-29
328,600496,精工钢构,0.01,-35.43,,0.57,,2168.53,-35.53,,04-29
329,600853,龙建股份,-0.01,-27.67,,-0.8,,-617.78,-27.55,,04-29
330,002425,凯撒文化,0.08,192.31,,1.12,,3843.18,224.85,,04-29
331,600137,浪莎股份,0.04,-2.7,,0.76,,345.94,-2.8,,04-29
332,000735,罗牛山,0.07,1126.23,,2.48,,8610.53,1516.37,,04-29
333,600886,国投电力,0.14,-25.1,,3.17,,93000.71,-25.07,,04-29
334,600158,中体产业,-0.02,11.11,,-0.8,,-1264.4,11.38,,04-29
335,600551,时代出版,0.23,2.78,,2.27,,11597.1,2.74,,04-29
336,600176,中国巨石,0.19,-40.55,,4.2,,47031.58,30.77,,04-29
337,603989,艾华集团,0.26,39.34,,4.2,,7638.72,39.5,,04-29
338,000791,甘肃电投,-0.14,-34.43,,-2.79,,-13738.24,-28.32,,04-29
339,600193,*ST创兴,0.01,350.0,,1.54,,402.46,280.03,,04-29
340,600587,新华医疗,0.11,0.0,,1.35,,4407.97,2.8,,04-29
341,600985,雷鸣科化,0.05,-16.67,,1.08,,1348.48,-8.32,,04-29
342,000831,五矿稀土,0.01,-153.8,,0.42,,832.55,-153.8,,04-29
343,603318,派思股份,0.01,-110.0,,0.52,,242.32,-120.64,,04-29
344,600641,万业企业,0.15,72.1,,2.65,,11735.52,72.13,,04-29
345,000889,茂业通信,0.07,-5.28,,1.97,,4568.54,-5.3,,04-29
346,002232,启明信息,0.0,82.35,,0.12,,127.22,84.45,,04-29
347,002554,惠博普,0.05,0.0,,2.35,,5120.4,84.49,,04-29
348,000333,美的集团,0.67,-27.17,,6.87,,435258.7,11.4,,04-29
349,601288,农业银行,0.16,0.0,3.95,4.37,,5571000.0,1.87,,04-29
350,002586,围海股份,-0.0,-132.08,,-0.08,,-126.73,-132.69,,04-29
351,000504,南华生物,-0.02,4.67,,-173.42,,-489.72,5.11,,04-29
352,601398,工商银行,0.21,0.0,5.46,3.95,,7578600.0,1.37,,04-29
353,603568,伟明环保,0.18,0.0,,6.1,,12061.92,45.69,,04-29
354,600322,天房发展,0.05,1543.33,,1.3,,5450.39,1531.32,,04-29
355,000524,岭南控股,0.06,162.5,,3.07,,3385.52,418.13,,04-29
356,600713,南京医药,0.07,21.82,,2.26,,5989.99,20.88,,04-29
357,002618,丹邦科技,0.02,-39.55,,0.47,,792.87,20.92,,04-29
358,000543,皖能电力,-0.02,-110.31,,-0.36,,-4002.83,-111.55,,04-29
359,000995,*ST皇台,-0.08,300.0,,-35.04,,-1339.87,257.11,,04-29
360,600170,上海建工,0.07,-12.5,,2.21,,50264.14,1.16,,04-29
361,600960,渤海活塞,0.07,120.0,,1.45,,6278.0,303.92,,04-29
362,600188,兖州煤业,0.36,607.75,,3.99,,174856.7,606.49,,04-29
363,600582,天地科技,0.0,-40.0,,0.08,,1155.51,-46.06,,04-29
364,000803,*ST金宇,-0.11,83.33,,-24.99,,-1364.36,76.65,,04-29
365,600207,安彩高科,-0.02,,,-0.95,,-1786.19,-2544.02,,04-29
366,600999,招商证券,0.21,18.13,,2.27,,137451.62,36.23,,04-29
367,000042,中洲控股,0.04,-43.05,,0.44,,2585.83,-42.25,,04-29
368,600241,时代万恒,-0.04,-33.33,,-1.36,,-847.32,-36.09,,04-29
369,000066,中国长城,0.05,-446.94,,2.45,,15008.46,-871.16,,04-29
370,000883,湖北能源,0.07,11.48,,1.84,,44127.99,10.85,,04-29
371,603366,日出东方,0.02,-66.67,,0.44,,1682.0,-62.23,,04-29
372,600261,阳光照明,0.08,14.29,,3.62,,11638.21,15.68,,04-29
373,600653,申华控股,-0.04,-12.22,,-3.52,,-8245.72,-5.81,,04-29
374,000903,云内动力,0.14,38.78,,2.63,,11919.12,52.28,,04-29
375,603399,吉翔股份,0.0,-103.0,,0.08,,144.26,-102.89,,04-29
376,000411,英特集团,0.1,15.58,,2.76,,2125.28,15.62,,04-29
377,600299,安迪苏,0.12,-42.86,,2.58,,31655.28,-43.54,,04-29
378,600690,青岛海尔,0.29,8.78,,6.38,,173876.36,8.89,,04-29
379,002597,金禾实业,0.36,44.0,,7.83,,20085.96,41.2,,04-29
