,code,name,mbrg,nprg,nav,targ,epsg,seg
34,000632,三木集团,6.0667,1096.5202,-5.0317,20.6868,0.3846,-2.2880000000000003
35,600970,中材国际,-1.1745,1064.7559,51.0813,13.677999999999999,328.5714,45.0941
36,600191,华资实业,-88.1696,1047.113,19.6115,2.9099,1044.3609,19.6765
37,002099,海翔药业,86.8265,1040.8954,12.3961,15.9167,407.1429,12.5987
38,000698,沈阳化工,-8.2633,1028.3788,24.7841,27.7138,693.1034,24.6128
39,000931,中关村,-64.4708,1018.3526,25.9921,10.1833,997.549,28.0736
40,300059,东方财富,359.5883,1015.7883,335.0035,283.8645,695.4015,334.6043
41,002036,联创电子,253.7486,1010.5112,98.9005,214.2387,650.0,131.5683
42,002270,华明装备,100.5609,1005.5533,184.3589,164.8201,620.0,183.7271
43,300659,中孚信息,64.7521,963.9564,43.6076,42.8416,900.0,43.6076
44,000158,常山北明,35.5242,925.0712,119.6109,97.0384,610.0592,119.5081
45,600093,易见股份,1201.5266,894.0327,1227.7878,1170.6025,320.9091,1119.3476
46,600666,奥瑞德,-17.8983,886.9108,433.7557,184.2784,400.0,432.5944
47,300173,智慧松德,162.764,885.3901,4.8472,5.0375,85.7143,4.8472
48,300052,中青宝,-29.9139,870.5128,3.5341,-18.1944,-412.5,8.6379
49,600939,重庆建工,5.1007,858.5635,15.0219,7.3798,1100.0,13.5975
50,600310,桂东电力,69.8059,845.4304,-27.5496,-0.1802,226.9258,-29.8525
51,600604,市北高新,704.2674,836.6397,167.9759,167.4109,566.6667,124.0783
52,601872,招商轮船,136.613,816.9071,35.0577,11.0245,475.0,35.7505
53,002016,世荣兆业,220.3915,790.1749,-1.4341,11.3327,258.3333,8.7203
54,300206,理邦仪器,5.2337,785.4463,4.6057,7.1927,540.2032,2.0925
55,002568,百润股份,1395.8253,777.4688,53.5135,172.4726,55.5556,53.5135
56,002891,中宠股份,31.986,763.8380000000001,32.3828,20.4832,516.6667,30.3795
57,002103,广博股份,60.5777,759.403,117.2027,83.6786,675.0,119.1084
58,300077,国民技术,31.6886,748.1407,3.7487,11.6678,700.0,3.7506
59,300156,神雾环保,302.9961,748.0596,18.7033,28.8322,309.0909,21.004
60,600556,ST慧球,96.1408,744.8774,1587.6093,128.7503,550.0,1562.6549
61,002157,正邦科技,-0.4082,736.2649,46.6841,33.5281,550.0,55.7762
62,300698,万马科技,53.1592,722.4578,56.9086,6.223,580.0,58.9555
63,603916,苏博特,-23.6913,646.4601,32.7105,13.6342,471.4286,32.5745
64,002714,牧原股份,15.307,642.9742,80.7805,71.5712,272.7273,80.7805
65,603507,振江股份,109.8646,597.1036,167.274,64.8093,501.5873,167.274
66,600113,浙江东日,122.5768,577.1121,-27.3571,-17.3661,480.0,-19.2762
67,300738,奥飞数据,125.8965,570.6337,648.9781,296.7145,458.3333,648.9781
68,600365,通葡股份,332.3601,553.6062,11.4964,33.9006,0.0,0.3723
69,002044,美年健康,201.9334,534.5933,623.3729,555.4888,13.6364,689.1542
70,002523,天桥起重,82.6219,531.0684,59.9358,92.0799,325.0,63.33
71,000078,海王生物,13.4191,519.9942,20.2227,32.5026,1896.3077,25.4832
72,601890,亚星锚链,-1.8504,511.9773,4.6971,1.0872,189.0454,5.5222
73,600458,时代新材,80.1849,508.1559,60.5339,27.283,457.1429,61.5977
74,600381,青海春天,4587.5281,489.7351,470.0835,47.2238,40.3861,622.8056
75,002583,海能达,27.0944,485.1853,14.1466,26.4154,166.6667,14.1466
76,002640,跨境通,370.5056,480.506,11.5414,41.6144,12.5,11.6604
77,000667,美好置业,122.2326,467.6427,7.5223,9.655,469.0476,7.8556
78,600330,天通股份,12.6611,466.3317,130.5425,52.3841,342.8571,136.6874
79,002196,方正电机,27.6219,462.0223,174.5483,117.1223,371.4286,174.4164
80,002160,常铝股份,17.2777,453.4288,161.5893,65.2082,233.3333,161.5893
81,300174,元力股份,47.7031,449.6448,24.2958,46.4295,280.8725,4.725
82,600891,秋林集团,1259.86,415.8901,218.6426,200.2061,200.0,224.5592
83,000820,神雾节能,-20.2899,412.2874,14.7201,1.207,298.0,14.7201
84,600829,人民同泰,412.3845,405.3421,-33.894,28.971999999999998,248.7627,-31.991999999999997
85,000025,特力A,-34.6807,398.9144,334.2346,44.9376,227.234,352.4535
86,600651,飞乐音响,137.6505,398.8137,11.7453,51.0141,339.0805,12.4513
87,600288,大恒科技,-19.9272,395.5038,1.8637,-3.0469,3.9474,1.9965
88,300742,越博动力,735.6905,384.7168,978.3535,630.2384,,978.3535
89,600769,祥龙电业,5.0918,380.8779,16.919,-9.9243,566.6667,17.4328
90,000833,贵糖股份,64.5369,377.9,210.732,174.5676,120.0,210.732
91,000507,珠海港,-5.4406,375.8593,5.8251,2.1304,358.9862,3.1992
92,002922,伊戈尔,-0.9388,370.2965,54.0943,7.8174,389.6552,54.6166
93,000567,海德股份,5.9033,368.6627,-8.0833,-27.4494,274.878,11.9111
94,002298,中电鑫龙,7.8201,366.9945,135.7273,124.3918,275.1381,133.5902
95,300612,宣亚国际,46.2658,366.6449,52.6141,32.9718,518.75,60.9934
96,300676,华大基因,16.4951,364.8151,116.2726,90.8752,600.0,160.9745
97,600645,中源协和,48.6784,363.023,45.4455,16.5197,440.0,50.4621
98,000707,*ST双环,-2.9452,358.7759,0.7267,10.3198,53.6145,0.5022
99,600303,曙光股份,9.2534,356.0379,0.0875,20.6887,750.0,4.6575
100,600211,西藏药业,-17.1028,348.9962,17.3152,-32.5019,336.8056,21.0458
101,300552,万集科技,61.468,346.2923,19.2692,21.1285,344.4444,19.2692
102,000806,银河生物,3.7949,346.0561,145.365,22.4535,174.7989,145.7545
103,603626,科森科技,170.3256,340.759,90.4536,129.6013,340.7095,90.4536
104,300118,东方日升,78.1538,339.6224,12.4525,44.5576,337.0044,12.3026
105,600185,格力地产,73.5605,337.7721,19.2275,11.3068,338.8889,18.8414
106,600637,东方明珠,609.4452,335.2225,479.0665,441.9866,117.3827,459.3226
107,300119,瑞普生物,35.4816,324.2774,2.4987,18.44,305.0,-0.4489
108,002594,比亚迪,37.4822,324.1551,24.6927,22.8456,522.2222,27.3158
109,600236,桂冠电力,80.783,321.4251,151.8414,96.0248,108.5,220.7412
110,002413,雷科防务,-6.2961,320.8502,76.3908,45.9156,246.6667,76.3908
111,600399,抚顺特钢,-16.4123,318.9353,9.7642,11.5208,158.6667,9.7642
112,002130,沃尔核材,-0.4766,316.5098,42.3267,38.1516,316.6667,43.1824
113,002083,孚日股份,-7.507999999999999,316.0559,7.9234,-1.4080000000000001,325.0,7.9604
114,002407,多氟多,2.3551,310.513,41.9737,20.9051,750.0,44.4516
115,600704,物产中大,380.8222,302.2793,203.1049,140.6685,46.2345,223.7966
116,300099,精准信息,-7.8073,297.8582,1.5563,1.0725,373.913,0.2515
117,002124,天邦股份,-17.7485,295.8249,81.5089,4.3903,218.75,96.4853
118,000796,凯撒旅游,730.8341,294.5879,167.2787,179.1801,102.8276,203.3709
119,000670,盈方微,114.8012,291.8941,5.6506,-4.5748,144.7619,15.5891
120,300023,宝德股份,266.6916,289.17400000000004,199.6554,809.5933,147.0588,190.2004
121,002596,海南瑞泽,58.3227,288.8819,61.9469,51.7921,262.5,62.4058
122,300299,富春股份,69.7943,287.7143,213.9893,191.3967,162.5,226.4688
123,002333,罗普斯金,-0.0141,283.8079,9.7629,-10.2099,290.4762,9.7629
124,002190,成飞集成,76.7132,282.6246,18.6268,38.5024,116.6667,4.1755
125,600053,九鼎投资,39.9075,278.0673,37.0561,82.3223,279.2609,31.9128
126,300032,金龙机电,147.326,277.2773,13.5308,21.9813,20.0,15.8561
127,300431,暴风集团,68.8504,276.9949,130.2725,197.4685,48.9362,123.5493
128,600151,航天机电,6.6845,275.4726,10.3859,23.6141,671.5084,10.1301
129,300116,坚瑞沃能,65.5899,274.9772,3.3356,0.4604,98.0392,3.1657
130,002195,二三四五,124.7286,267.8351,9.1773,12.4122,-30.4348,9.4131
131,300709,精研科技,115.837,267.1595,88.3471,93.5337,,88.3471
132,600727,鲁北化工,7.8529,267.02299999999997,2.5183,-0.4702,300.0,2.5183
133,002502,骅威文化,23.8675,264.3236,237.0123,236.5892,191.6667,237.9177
134,601788,光大证券,,262.5747,59.3656,71.45,252.9003,56.8542
135,603301,振德医疗,3.455,260.4441,148.1278,14.8794,,160.9432
136,603882,金域医学,30.0096,258.4397,145.0344,43.8274,,147.7735
137,000166,申万宏源,,254.6489,128.8926,139.1993,60.7843,133.3696
138,002374,丽鹏股份,93.3959,251.7816,6.2259,31.3358,131.25,6.4984
139,300136,信维通信,60.9436,250.9017,106.5431,86.0617,69.131,106.5431
140,300256,星星科技,131.4855,249.4892,97.463,108.9437,99.8363,100.7761
141,300699,光威复材,15.9364,245.7344,17.0166,11.4067,255.5556,17.0166
142,000096,广聚能源,-0.9966,242.5442,6.8377,9.05,250.0,6.8899
143,002053,云南能投,-11.2875,235.0561,100.9554,5.3809,63.7487,108.2542
144,002499,科林环保,-10.5831,232.53,3.1505,-17.7731,87.5,3.5059
145,300138,晨光生物,5.0075,230.7144,41.5091,32.0285,207.7849,40.6372
146,300297,蓝盾股份,90.6871,229.9351,75.4051,71.6552,-27.7778,74.2423
147,600084,中葡股份,-34.0429,229.3106,1.1621,-0.9982,,0.6372
148,000565,渝三峡A,17.2779,224.2523,21.9601,11.2876,26.9231,22.3438
149,300681,英搏尔,125.5183,221.8187,720.3415,177.3236,,720.3415
150,600683,京投发展,141.9867,219.0591,29.2574,-7.0262,433.3333,6.1762
151,300288,朗玛信息,160.9395,217.5714,7.8986,2.6158,-12.1212,11.4273
152,000545,金浦钛业,-3.4113,214.6043,8.6991,19.4056,0.0,8.6991
153,000036,华联控股,99.2641,214.2356,7.6065,41.4718,101.634,8.7796
154,600751,海航科技,70.0068,213.8783,2.8598,1.6766,0.9490000000000001,2.0284
155,600958,东方证券,,212.6368,89.9318,93.3389,165.4545,90.4749
156,600894,广日股份,6.2595,212.0619,48.1946,30.9875,206.8783,47.6638
157,600664,哈药股份,-3.9537,210.8398,-14.6757,-15.25,130.7692,-14.3879
158,002076,雪莱特,81.4207,210.5344,139.2154,134.1872,72.1451,139.285
159,600229,城市传媒,-16.0613,210.2474,51.613,-16.7237,218.8947,66.0734
160,603619,中曼石油,24.156999999999996,209.81900000000002,27.1228,-0.8394,205.8824,27.1228
161,600095,哈高科,-39.8817,209.1933,1.1898,-5.3839,26.25,0.8279
162,300090,盛运环保,35.5487,208.5926,169.7589,97.7118,28.8745,169.6522
163,600419,天润乳业,80.2577,206.9754,132.799,118.75399999999999,266.6667,147.5645
164,002175,东方网络,66.4938,206.3126,12.5015,78.2729,41.7636,6.6475
165,600086,东方金钰,90.6549,205.0172,173.7369,56.198,-17.6303,177.7159
166,300504,天邑股份,95.3473,203.7959,39.9616,42.2709,210.0,39.9616
167,600818,中路股份,-0.9576,203.4055,34.8747,28.1472,300.0,28.6145
168,000835,长城动漫,-20.375,202.7555,-16.476,226.9329,207.6923,-16.4491
169,601108,财通证券,,200.6503,25.3194,73.437,,25.3194
170,300292,吴通控股,91.4058,200.5172,143.4649,110.0793,110.3448,143.4649
171,000821,京山轻机,11.2714,198.9388,51.3078,43.2658,300.0,53.4412
172,603596,伯特利,83.8606,198.9211,65.9128,43.607,-9.8039,65.0948
173,000801,四川九洲,48.9757,198.6197,48.3497,59.1331,127.3892,47.1786
174,002673,西部证券,,197.942,125.2872,101.404,30.6,126.7397
175,000627,天茂集团,-32.902,197.8474,19.7332,14.2621,190.3226,20.0584
176,000882,华联股份,-20.535999999999998,197.5621,-0.6271,2.5652,197.00599999999997,2.763
177,300021,大禹节水,47.0125,196.7467,13.2178,10.5208,195.3083,12.8291
178,002581,未名医药,168.9372,194.9272,186.0745,213.9462,-3.4483,178.1908
179,002221,东华能源,29.1547,194.4435,-2.7219,31.8424,169.9091,12.1031
180,603659,璞泰来,83.2642,194.0244,176.6985,118.2834,,288.0759
181,002343,慈文传媒,-46.9381,194.0102,-23.045,65.6968,177.3723,-11.1486
182,002416,爱施德,2.5837,193.1231,3.5197,17.1235,386.2069,3.9597
183,600305,恒顺醋业,8.1028,192.6225,18.3066,1.3607,203.7433,16.7256
184,603103,横店影视,78.8525,190.4541,139.4187,29.9618,,143.7306
185,002252,上海莱士,52.555,189.9874,24.2115,23.2055,15.5556,23.7959
186,300713,英可瑞,173.6758,189.7195,73.3237,149.4711,191.8367,73.3237
187,300208,恒顺众昇,73.5072,188.8232,43.2725,48.6948,21.0526,43.0539
188,002054,德美化工,92.962,187.0682,9.5325,-4.1261,143.3333,11.7692
189,603229,奥翔药业,30.4089,183.0801,140.4759,54.507,24.4444,140.4759
190,002736,国信证券,,182.1797,52.1739,51.4405,142.8571,52.1339
191,600109,国金证券,,181.8776,67.0676,114.4225,147.9876,66.9744
192,600999,招商证券,,181.3283,16.4333,50.7981,159.9945,16.4042
193,300265,通光线缆,14.2604,180.6449,9.9209,8.8505,12.5,9.9209
194,002261,拓维信息,16.8457,179.9191,220.8836,215.6922,242.8571,227.4049
195,002169,智光电气,115.1647,177.9577,87.4288,92.5097,125.5265,92.7788
196,300085,银之杰,222.5331,177.3519,8.8383,22.3521,23.2743,8.0649
197,000032,深桑达A,36.7232,176.0411,45.9164,49.2508,77.7778,54.7615
198,002382,蓝帆医疗,-1.7004,172.6671,13.1953,-6.6003,169.2308,13.4319
199,300353,东土科技,66.8995,172.2794,161.1986,160.5727,43.9764,160.0986
200,300068,南都电源,36.0971,171.5612,13.3201,42.4071,88.8889,8.4867
201,300345,红宇新材,17.5126,171.4101,31.9156,29.8461,-33.3333,28.8667
202,600909,华安证券,,171.1368,35.6653,65.5935,175.0,34.8532
203,000712,锦龙股份,-35.2695,170.9239,25.6347,30.6995,136.3299,32.1555
204,300721,怡达股份,4.4594,170.5,16.1831,-0.9205,170.49599999999998,16.1831
205,300159,新研股份,149.779,168.1211,399.8279,490.4746,-34.9032,404.5473
206,002643,万润股份,52.6056,166.285,86.75299999999999,88.7087,122.8571,88.3559
207,300350,华鹏飞,14.3238,165.6008,297.6318,171.0399,5.5556,305.9931
208,300319,麦捷科技,207.8923,165.3399,261.2847,335.5657,113.6364,258.0567
209,300641,正丹股份,30.1563,164.5605,19.7383,15.8857,166.6667,19.7383
210,000776,广发证券,,164.548,92.90899999999999,74.5512,120.0,95.70200000000001
211,300050,世纪鼎利,55.6953,164.2969,5.3793,2.58,130.0,5.2133
212,600369,西南证券,,163.2216,13.7639,23.2754,28.5714,13.5354
213,002562,兄弟科技,13.0309,162.7124,103.321,68.673,100.0,102.5681
214,300301,长方集团,53.9888,162.6635,94.9333,76.8063,-18.1673,78.6013
215,601881,中国银河,,160.5713,95.1513,67.007,122.0,96.0928
216,002356,赫美集团,63.0263,159.8471,8.1963,10.6254,-32.0,6.2718
217,600737,中粮糖业,30.5185,158.683,-0.139,2.1342,134.8101,-0.0114
218,600452,涪陵电力,-1.4713,158.6179,32.1187,47.1129,157.7778,32.1187
219,300359,全通教育,127.9742,158.1852,438.7658,493.6431,-6.5217,418.6782
220,000750,国海证券,,157.3674,92.9547,98.7886,136.6667,96.3193
221,002446,盛路通信,72.9763,157.3451,86.9208,93.2273,-3.0303,87.00399999999999
222,601375,中原证券,,154.9863,51.5582,47.3377,104.1667,41.0402
223,000928,中钢国际,-11.8435,154.7514,19.3006,25.5506,114.1979,19.6424
224,300302,同有科技,46.478,154.1178,13.5739,54.7665,41.6667,13.5739
225,300097,智云股份,92.2205,152.6494,166.0731,262.2048,126.3158,164.3821
226,002500,山西证券,,152.62,67.8059,75.2189,147.8261,71.5204
227,300341,麦迪电气,133.3847,152.0544,64.4724,68.8948,82.2896,63.9222
228,002869,金溢科技,75.9226,151.4844,39.8048,79.0087,125.7143,40.1177
229,000686,东北证券,,150.5145,34.0402,113.545,148.1481,31.2751
230,002253,川大智胜,18.2296,150.0534,56.0231,57.1183,204.5685,57.9009
231,002868,绿康生化,30.3734,148.3504,25.2025,0.6221,148.5714,25.2025
232,002638,勤上股份,-6.196000000000001,148.202,1.0249,-0.2608,84.6667,0.7402
233,603885,吉祥航空,22.7382,147.7291,63.4237,68.9889,12.7907,67.8146
234,603725,天安新材,21.0341,146.7794,26.2133,31.94,128.5714,26.2133
235,002635,安洁科技,157.1351,145.3521,79.8529,32.2194,17.1429,81.3888
236,600986,科达股份,116.6828,144.7953,389.0443,91.4211,43.75,401.8488
237,601878,浙商证券,,144.4994,28.885,57.8608,144.0,28.8105
238,600315,上海家化,9.5827,143.5132,50.5502,47.4509,147.0149,50.5622
239,002721,金一文化,26.9393,143.437,161.0122,140.3645,-41.4634,131.5355
240,601555,东吴证券,,143.0546,17.6977,40.2499,104.0816,17.4805
241,000716,黑芝麻,26.0481,141.2484,-4.0154,21.3068,97.1074,-4.0166
242,600260,凯乐科技,85.3094,141.1947,60.433,38.1446,116.8889,62.4604
243,000875,吉电股份,-9.4873,140.9438,4.2405,12.5745,57.4219,3.2108
244,300108,吉药控股,97.633,140.5794,9.0989,7.024,22.5806,9.0371
245,300366,创意信息,122.6227,140.0669,286.8016,237.4754,16.2917,284.2666
246,300176,鸿特科技,15.9611,139.69799999999998,5.8191,11.8223,139.7177,5.8191
247,002329,皇氏集团,49.0871,139.5771,65.0828,95.4691,-33.4491,66.6053
248,600708,光明地产,173.6677,139.3656,333.0068,798.5509,43.9168,398.1357
249,002288,超华科技,-12.8083,138.1208,44.1969,10.1854,55.5556,49.8523
250,601688,华泰证券,,137.8506,94.3734,66.2643,105.3676,95.61200000000001
251,600371,万向德农,-15.172,137.6915,-1.0061,-15.9306,50.0,-0.825
252,300730,科创信息,32.0544,136.2388,23.649,22.8074,145.0,25.5498
253,002917,金奥博,24.7359,134.9218,-0.319,-2.2077,,-2.2289
254,603305,旭升股份,86.5279,134.8657,56.9384,57.9178,,56.9384
255,603858,步长制药,12.7933,134.2078,63.1805,73.1606,167.1999,62.513999999999996
256,300343,联创互联,15.8492,134.0002,213.3058,171.2535,275.0,257.9274
257,603709,中源家居,37.0017,133.9645,51.0677,32.1906,,51.0677
258,300569,天能重工,5.9546,133.7472,37.2569,23.3786,134.5677,37.1326
259,300111,向日葵,10.9707,133.5387,4.7678,-2.383,166.6667,4.7724
260,600965,福成股份,22.1378,133.1965,75.05,62.7154,42.8571,75.2261
261,601211,国泰君安,,132.7907,114.8828,42.2922,99.0991,126.7444
262,300053,欧比特,120.2907,132.6803,88.7982,99.5948,112.0,89.69
263,600189,吉林森工,-4.9042,132.665,1.482,18.8372,366.6667,1.1081
264,603579,荣泰健康,41.6013,131.6363,60.1922,51.9765,126.6667,60.3021
265,601377,兴业证券,,131.2064,26.6808,54.8807,133.9171,26.1038
266,603660,苏州科达,24.7607,131.0955,22.6533,7.9816,125.1591,23.8443
267,300498,温氏股份,26.8062,130.6649,52.5775,29.1986,,53.0437
268,002094,青岛金王,20.7091,129.9348,27.0609,56.2465,86.6667,20.8356
269,300091,金通灵,5.3488,128.3189,6.0361,13.6886,138.806,3.8621
270,601901,方正证券,,127.6454,15.3229,77.6557,85.8172,15.2385
271,300280,南通锻压,-24.5199,127.134,0.6039,2.8568,107.17299999999999,0.713
272,600568,中珠医疗,-13.8511,126.4835,2.5411,-5.4711,63.7288,2.6627
273,600869,智慧能源,3.1646,126.3889,31.8755,7.5092,15.0054,33.5367
274,002895,川恒股份,30.4992,126.3153,9.8434,2.6806,,9.8434
275,000958,东方能源,229.2099,126.2416,179.3262,142.0849,102.5,172.8415
276,002419,天虹股份,2.3421,124.6883,20.7022,20.7443,125.3731,20.6209
277,002898,赛隆药业,33.3541,124.6048,51.688,39.7138,109.7154,51.688
278,002107,沃华医药,48.7192,124.1665,-13.3734,-0.0614,-9.0909,-24.6084
279,300326,凯利泰,108.1734,123.8186,20.2267,29.1898,-11.6783,11.8462
280,002043,兔宝宝,16.6292,123.5394,11.3226,7.1958,122.2222,11.7224
281,002890,弘宇股份,-3.4818,122.7165,22.4751,-9.3797,122.2222,22.4751
282,300450,先导智能,74.8889,122.181,153.6802,133.3219,35.5675,153.6802
283,603106,恒银金融,33.0145,121.7885,47.0358,32.0095,,47.0358
284,002920,德赛西威,39.1233,118.5029,47.1928,46.5275,,47.0911
285,600467,好当家,11.9957,117.4223,0.8235,8.33,66.6667,0.9867
286,000561,烽火电子,16.3124,117.3885,8.416,18.9137,116.6667,8.5651
287,002819,东方中科,20.2186,117.1415,8.9799,5.7913,117.57,9.2033
288,002926,华西证券,,115.7902,34.9141,61.1563,,34.9141
289,000488,晨鸣纸业,5.9693,115.7318,20.2875,37.2033,92.3077,21.2264
290,002010,传化智联,6.1707,114.8597,415.6543,230.9271,-54.5455,489.876
291,000421,南京公用,153.5065,114.5205,148.3456,189.4265,-14.7443,101.5046
292,300331,苏大维格,2.1985,114.5132,0.4513,1.1519,-44.4444,1.7386
293,002332,仙琚制药,0.3932,114.2692,75.2951,22.7073,81.8182,76.3409
294,600240,华业资本,70.1726,114.2274,19.1742,19.985,113.7931,19.2242
295,600218,全柴动力,5.2822,114.2263,61.2531,24.0844,69.2308,63.1859
296,600536,中国软件,12.3091,113.3155,21.0517,24.7492,71.4286,3.3641
297,002850,科达利,68.0253,113.0141,30.9562,43.5365,110.0,30.9562
298,002445,中南文化,54.5327,112.9617,107.3981,45.4085,-26.9231,108.7018
299,601766,中国中车,102.0581,112.5869,120.4401,107.016,10.2564,139.1978
300,603722,阿科力,31.0937,111.8713,36.8764,21.1921,97.7273,36.8764
301,000587,金洲慈航,-3.9619999999999997,111.7363,469.7365,567.9284,76.9231,479.8902
302,002309,中利集团,31.2988,110.7558,9.2894,24.7316,40.3846,8.4743
303,300247,乐金健康,51.0692,110.0242,118.6145,141.8175,90.1141,117.1893
304,002389,南洋科技,31.9806,110.0101,56.6043,30.0229,77.7778,57.1442
305,300737,科顺股份,13.2489,109.9071,73.77199999999999,39.8916,83.3333,73.77199999999999
306,600838,上海九百,-17.4321,109.8946,52.6585,45.0971,109.9362,52.6585
307,300673,佩蒂股份,25.1526,108.7484,23.1058,24.9837,104.0816,23.5062
308,603685,晨丰科技,52.7725,108.7073,40.2216,43.924,,44.482
309,300702,天宇股份,8.0704,108.5964,8.6702,22.2572,107.4074,8.6702
310,300267,尔康制药,28.1416,108.4068,153.7239,116.2233,4.7619,157.9763
311,600176,中国巨石,12.5497,108.4005,139.222,24.6234,107.1534,141.7412
312,600837,海通证券,,107.4303,61.8058,63.475,85.0,57.5301
313,600781,辅仁药业,6.2702,106.5817,11.9499,10.6629,128.5714,12.4687
314,300237,美晨生态,56.9683,106.3751,84.1004,53.8143,-66.6667,81.6245
315,600884,杉杉股份,17.5816,106.2095,15.6255,11.2622,90.8019,13.095
316,600029,南方航空,2.9119,106.2035,11.9686,-1.8171,116.6667,9.5967
317,002514,宝馨科技,24.581,105.6252,5.1477,14.5504,142.8571,5.5231
318,300014,亿纬锂能,11.5813,105.1822,73.8161,48.0492,80.9524,75.4195
319,300278,华昌达,300.5207,104.985,7.1978,64.3662,-25.0,7.2229
320,000783,长江证券,,104.9433,21.9718,46.6738,105.5556,20.6355
321,002528,英飞拓,85.1189,104.6607,10.2324,11.5658,39.0,10.2111
322,002657,中科金财,20.8662,104.6495,10.107000000000001,10.7809,-16.3934,10.0513
323,300336,新文化,65.315,104.5393,154.071,165.2648,-25.3968,155.7227
324,000009,中国宝安,12.8465,104.4019,20.6432,23.0172,150.0,36.4488
325,603008,喜临门,30.753,104.0663,16.5668,62.1871,103.3333,16.5786
326,300214,日科化学,9.0825,103.6256,6.792999999999999,11.6221,100.0,7.1075
327,600072,中船科技,-6.7521,103.5973,1.6009,-8.4246,113.6364,1.5559
328,002519,银河电子,29.8354,103.2531,-0.7685,50.2084,-22.8137,-1.2932
329,600157,永泰能源,36.3011,103.2367,90.3036,68.0232,-49.1274,105.2371
330,601908,京运通,127.7728,103.1008,61.6235,95.7676,0.0,61.2956
331,002042,华孚时尚,10.9398,103.0716,7.9622,6.0573,100.0,7.7715
332,000728,国元证券,,102.9834,14.9119,36.5188,102.8571,14.169
333,300296,利亚德,71.42,102.7194,117.8614,170.054,-7.6923,115.0352
334,300182,捷成股份,79.1653,102.7172,150.8792,157.2727,-30.5196,153.3024
335,300187,永清环保,-14.1841,102.2963,46.4824,48.4377,103.7037,46.1233
336,300677,英科医疗,12.8074,102.2713,146.5859,14.8647,,146.5859
337,603010,万盛股份,17.8098,102.1629,81.7832,62.681000000000004,63.4615,81.7832
338,002681,奋达科技,59.6079,102.0657,126.3565,124.6211,0.0,126.3595
339,300601,康泰生物,49.2407,101.5933,10.8434,-0.614,88.8889,10.8434
340,002349,精华制药,35.0635,101.4456,45.5636,32.8391,51.2418,47.1923
341,600537,亿晶光电,51.3837,101.0968,100.4863,25.3351,60.0,102.4273
