,code,name,mbrg,nprg,nav,targ,epsg,seg,year,quanter
59,000166,申万宏源,,621.81,161.1938,601.4651,,153.1935,2015,2
60,600958,东方证券,,610.274,111.9765,162.0383,547.3684,113.056,2015,2
61,300242,佳云科技,312.8212,602.1915,95.9218,173.9911,497.0149,95.9218,2015,2
62,601388,怡球资源,-17.4272,598.2959,-2.3787,3.2033,600.0,-2.3788,2015,2
63,002721,金一文化,33.7634,590.9868,143.6789,74.1843,950.0,135.1895,2015,2
64,600185,格力地产,-86.7424,583.8151,19.1845,26.8217,591.3043,19.4584,2015,2
65,600393,粤泰股份,87.2834,558.2994,4.2326,-6.8448,423.0769,5.1493,2015,2
66,601099,太平洋,,557.7885,43.9487,269.6374,242.1053,19.9656,2015,2
67,000718,苏宁环球,609.3287,556.5801,14.6872,-14.2016,554.1667,15.0267,2015,2
68,002619,艾格拉斯,5.8522,556.0598,431.9206,242.4456,200.0,454.3083,2015,2
69,000090,天健集团,54.0876,543.3698,21.7621,2.3943,543.3172,21.8283,2015,2
70,600326,西藏天路,86.6971,519.8628,8.7884,27.1843,-5335.0,8.4494,2015,2
71,600291,西水股份,84.3042,518.0568,109.5478,356.6942,154.9509,54.2843,2015,2
72,600836,界龙实业,22.4911,512.6132,66.1701,8.8085,-15.3846,101.6244,2015,2
73,600939,重庆建工,13.2834,511.1691,21.2429,-2.1034,650.0,21.1366,2015,2
74,600325,华发股份,11.8463,508.7544,11.6534,35.5138,435.7143,12.8064,2015,2
75,002736,国信证券,,503.1028,112.6349,316.4118,423.8095,112.6103,2015,2
76,600818,中路股份,-11.2672,500.3769,20.2492,9.7619,500.0,10.9067,2015,2
77,600884,杉杉股份,-0.0868,490.0905,42.4027,13.4925,413.1034,51.0624,2015,2
78,300721,怡达股份,-4.3821,479.7349,10.9907,0.4767,479.6875,10.9907,2015,2
79,600191,华资实业,-74.0714,478.3451,28.1401,24.1884,477.3619,28.2467,2015,2
80,600568,中珠医疗,-34.1925,478.2018,111.7906,64.5081,290.1361,129.6577,2015,2
81,000590,启迪古汉,70.5326,470.2777,-27.6737,9.8905,468.5393,-27.6737,2015,2
82,000850,华茂股份,-1.229,467.3762,112.0718,66.0346,389.6552,122.6195,2015,2
83,300077,国民技术,4.454,464.8913,1.114,7.1445,450.0,1.1147,2015,2
84,002160,常铝股份,17.4834,454.1822,325.4626,106.8481,248.0,325.4626,2015,2
85,000686,东北证券,,453.4902,32.9431,233.7853,447.0588,33.4556,2015,2
86,601555,东吴证券,,452.1853,92.8453,348.0644,300.0,92.4108,2015,2
87,000006,深振业A,311.5284,451.3015,8.7947,6.9121,425.2747,9.0351,2015,2
88,000852,石化机械,232.4226,450.7727,120.4893,286.918,-50.0,126.5858,2015,2
89,600999,招商证券,,436.8181,19.8919,240.3017,347.8663,19.7536,2015,2
90,000029,深深房A,100.245,436.3723,25.4573,1.6748,437.3178,23.7349,2015,2
91,000046,泛海控股,48.9562,433.8703,46.3434,126.8472,291.8919,13.9258,2015,2
92,600369,西南证券,,420.8236,22.7769,192.6199,405.0,20.5892,2015,2
93,300118,东方日升,84.7594,417.4682,39.207,49.3629,308.7629,37.0889,2015,2
94,002382,蓝帆医疗,-2.8132,416.3463,10.1333,-25.5772,385.7143,9.9341,2015,2
95,000776,广发证券,,415.337,110.8696,311.8842,364.2857,106.0268,2015,2
96,000929,兰州黄河,-11.7199,412.9601,24.2421,17.4869,1070.0,37.1396,2015,2
97,002500,山西证券,,409.3118,22.8562,233.8884,377.8,22.3312,2015,2
98,000565,渝三峡A,-6.3926,404.1852,25.7511,15.4364,402.8902,25.7511,2015,2
99,000626,远大控股,15.6083,402.5819,85.994,35.8408,434.4773,83.8906,2015,2
100,600637,东方明珠,669.9227,399.4227,597.2963,599.2896,77.4138,560.0795,2015,2
101,002252,上海莱士,50.6288,390.9244,188.808,172.86,101.3201,189.0503,2015,2
102,600100,同方股份,7.0382,385.7917,61.464,20.1061,1604.1885,66.3633,2015,2
103,300353,东土科技,30.4242,385.631,11.7773,11.6913,789.5349,6.5284,2015,2
104,300085,银之杰,380.3864,380.2778,62.4386,87.9466,76.7857,60.9824,2015,2
105,002103,广博股份,38.4161,378.8927,110.2486,79.061,323.0769,112.2249,2015,2
106,002499,科林环保,-14.6139,374.5116,0.7346,-4.6476,219.0909,5.0293,2015,2
107,600305,恒顺醋业,10.0661,371.2657,18.1796,-6.2362,336.6279,15.9369,2015,2
108,002080,中材科技,58.5324,368.7151,15.571,14.817,416.0314,16.035999999999998,2015,2
109,601377,兴业证券,,368.3446,30.0402,188.0225,144.0154,29.3891,2015,2
110,300174,元力股份,58.2902,366.0122,21.5424,40.7574,231.4732,3.0015,2015,2
111,601211,国泰君安,,361.8307,159.8608,241.4882,,152.8926,2015,2
112,002201,九鼎新材,11.9543,359.6203,3.3958,4.9871,300.0,3.3269,2015,2
113,601688,华泰证券,,349.7274,110.3505,422.9907,333.5479,111.9459,2015,2
114,000750,国海证券,,346.3897,19.997,189.4746,336.3636,19.5382,2015,2
115,300108,吉药控股,297.5653,340.8345,297.1921,400.3638,39.6429,292.0507,2015,2
116,300292,吴通控股,120.8807,340.48,317.6627,252.9979,257.1429,317.6627,2015,2
117,600110,诺德股份,-20.6434,337.0565,-10.1867,-3.8697,839.3939,-9.0696,2015,2
118,002601,龙蟒佰利,26.0348,335.9174,10.4642,41.5904,300.0,10.4366,2015,2
119,600649,城投控股,-8.2955,334.3953,38.391,23.8149,350.0,39.0463,2015,2
120,002054,德美化工,70.6718,334.0961,15.1165,17.066,328.5714,13.9085,2015,2
121,600026,中远海能,-7.4908,329.7377,17.4527,4.727,509.6,18.3344,2015,2
122,600129,太极集团,4.063,328.6379,-8.3101,8.9626,662.387,6.6384,2015,2
123,601881,中国银河,,318.9359,99.6801,350.4043,283.3333,100.7365,2015,2
124,600493,凤竹纺织,-1.7945,317.8262,0.2,-10.2961,312.0,0.2,2015,2
125,600666,奥瑞德,-3.5152,305.9925,327.0878,56.1843,177.7778,326.5893,2015,2
126,000758,中色股份,11.7322,303.9072,4.2431,11.0409,321.2766,8.9512,2015,2
127,600083,博信股份,101.1509,302.5436,42.5017,40.1555,366.6667,44.8917,2015,2
128,002562,兄弟科技,9.6026,295.0158,5.3463,-1.4646,150.0,4.6629,2015,2
129,600074,*ST保千,32.4045,294.7492,57.46,65.1828,87.5,88.8815,2015,2
130,000819,岳阳兴长,44.6638,287.3027,7.2919,11.6624,165.0,7.5263,2015,2
131,300092,科新机电,-22.4719,285.927,1.4459,-3.4609,0.0,2.5182,2015,2
132,002797,第一创业,,285.1209,13.9195,168.8052,-100.0,20.3386,2015,2
133,601901,方正证券,,284.1158,103.04700000000001,268.3281,173.3846,105.7593,2015,2
134,601872,招商轮船,141.9782,282.8604,40.0473,61.9773,120.29799999999999,3.5432,2015,2
135,600452,涪陵电力,6.1713,282.5115,35.974000000000004,34.9533,286.3636,35.974000000000004,2015,2
136,002336,人人乐,-6.0131,282.3004,-16.3438,-7.6216,282.0946,-16.3438,2015,2
137,600086,东方金钰,73.4962,277.5408,185.0373,42.178999999999995,218.9919,182.2637,2015,2
138,300567,精测电子,164.3209,274.1667,72.2172,84.30799999999999,-100.0,60.5915,2015,2
139,300045,华力创通,14.7986,273.866,7.4705,15.9913,-36.6667,8.5483,2015,2
140,000783,长江证券,,269.7935,24.4665,259.7477,271.4286,24.4537,2015,2
141,002202,金风科技,110.8997,266.8002,10.8919,30.5252,276.6911,10.3247,2015,2
142,600176,中国巨石,21.8484,262.3435,20.0511,6.3248,266.9993,20.9627,2015,2
143,600837,海通证券,,262.2447,66.9017,191.94099999999997,243.3333,61.8674,2015,2
144,600221,海航控股,-7.6008,258.9416,21.8045,6.9386,232.0707,14.8331,2015,2
145,300216,千山药机,21.7313,258.784,11.9457,81.9738,25.0,11.1531,2015,2
146,000712,锦龙股份,-11.9617,255.8155,23.5855,97.6994,150.0,29.7323,2015,2
147,300150,世纪瑞尔,8.1182,255.3258,6.7534,0.7208,50.0,6.1068,2015,2
148,002326,永太科技,68.2052,252.5779,66.119,68.9901,7.7519,68.7522,2015,2
149,300299,富春股份,60.2198,252.2664,212.0396,193.7808,100.0,218.4321,2015,2
150,600458,时代新材,154.7814,250.2547,-4.343999999999999,61.0949,244.4444,-4.7114,2015,2
151,002034,旺能环境,-35.8856,246.9794,-29.539,-46.3767,100.0,-11.7541,2015,2
152,300091,金通灵,20.3709,245.6369,3.1719,13.1722,233.3333,3.3236,2015,2
153,300101,振芯科技,37.9054,245.0978,11.4852,9.166,265.67900000000003,9.4051,2015,2
154,002196,方正电机,42.8571,243.3808,47.537,38.6469,191.57299999999998,45.7686,2015,2
155,601908,京运通,245.4798,239.99099999999999,4.9886,41.7205,220.0,4.5108,2015,2
156,600711,盛屯矿业,83.5937,237.3068,6.6809,29.9008,-20.0,5.1722,2015,2
157,600838,上海九百,-11.3273,234.0854,34.8188,14.7275,234.3023,34.8188,2015,2
158,601828,美凯龙,15.1391,232.7816,505.7221,165.4526,,558.6887,2015,2
159,600240,华业资本,284.5788,232.4638,19.9373,20.5081,226.5073,20.1484,2015,2
160,600807,*ST天业,40.2483,230.4929,49.5423,8.317,175.0,126.6819,2015,2
161,000936,华西股份,10.0778,229.4304,24.2598,18.2636,300.0,25.2735,2015,2
162,002377,国创高新,-0.0156,228.5459,1.5627,-4.612,13.3333,-2.4307,2015,2
163,000593,大通燃气,-0.9381,225.7366,1.5763,0.3079,212.5,1.5763,2015,2
164,000685,中山公用,5.2751,225.3062,41.7345,42.6652,86.1111,41.952,2015,2
165,600109,国金证券,,223.9063,107.9968,319.8607,46.7577,108.9259,2015,2
166,600139,西部资源,284.4681,219.8502,51.2671,150.003,93.2203,1.037,2015,2
167,000811,冰轮环境,19.1947,216.6497,17.4305,18.7819,200.0,12.7197,2015,2
168,600654,ST中安,-24.49,216.6484,83.5193,117.3309,120.0489,95.7131,2015,2
169,601198,东兴证券,,216.2944,96.5739,228.8529,,96.5705,2015,2
170,300148,天舟文化,29.3648,216.1368,9.6201,0.9382,89.7,9.6466,2015,2
171,300326,凯利泰,140.5811,215.9528,140.8174,132.9084,20.9362,115.6018,2015,2
172,600635,大众公用,17.4052,215.6061,35.2972,20.717,99.7337,40.4377,2015,2
173,000728,国元证券,,210.8753,18.9056,179.333,209.6774,18.9056,2015,2
174,300011,鼎汉技术,80.4011,210.0509,134.4453,204.1643,147.1724,134.1412,2015,2
175,603225,新凤鸣,3.697,209.7005,10.6232,11.8623,40.0,21.3554,2015,2
176,002616,长青集团,22.9237,209.50900000000001,52.4304,19.021,30.0,52.4304,2015,2
177,600289,*ST信通,33.6722,207.8268,3.2286,2.0118,141.2371,3.2159,2015,2
178,000623,吉林敖东,0.3825,205.3012,56.2935,50.0347,210.0,55.518,2015,2
179,000545,金浦钛业,4.263999999999999,204.8729,117.8455,96.805,114.2857,117.8455,2015,2
180,300071,华谊嘉信,41.8953,204.2631,94.9681,100.67399999999999,60.0,94.6326,2015,2
181,002333,罗普斯金,0.4663,203.0928,3.3254,6.7985,200.0,3.3254,2015,2
182,600727,鲁北化工,21.1068,202.7845,1.8993,2.9792,200.0,1.8993,2015,2
183,600111,北方稀土,35.2276,201.4621,2.1421,-10.9126,-37.3913,8.5077,2015,2
184,002261,拓维信息,1.3445,199.4711,88.995,98.7979,211.1111,98.1041,2015,2
185,600383,金地集团,-10.9684,198.4884,14.2535,-1.5514,200.0,10.7732,2015,2
186,300269,联建光电,92.4753,196.00599999999997,72.6909,72.1454,-16.6008,72.6737,2015,2
187,600713,南京医药,11.6491,195.9529,101.0137,21.8413,143.2432,120.4949,2015,2
188,600651,飞乐音响,45.6035,195.2038,141.7578,142.3707,176.9231,154.2991,2015,2
189,002374,丽鹏股份,107.9225,194.8258,130.9834,148.7839,87.5,135.5463,2015,2
190,600030,中信证券,,194.0411,45.1798,128.2619,205.4054,45.2032,2015,2
191,000863,三湘印象,-67.99,193.9461,59.9463,39.4369,100.0,64.1075,2015,2
192,002489,浙江永强,5.0826,192.1047,17.5966,17.6567,121.2121,17.5476,2015,2
193,300169,天晟新材,22.9553,191.0737,40.2198,23.491999999999997,80.6452,40.5826,2015,2
194,300222,科大智能,87.4472,189.9586,9.1589,16.6763,5.2632,8.1377,2015,2
195,600739,辽宁成大,-10.7973,187.4616,59.6309,39.6832,214.577,57.4621,2015,2
196,300113,顺网科技,78.727,187.3033,31.8069,36.4956,169.2308,30.1039,2015,2
197,300055,万邦达,166.6836,185.666,46.9066,95.6362,-11.265999999999998,45.2092,2015,2
198,002537,海联金汇,-17.2951,184.5911,8.8231,2.0380000000000003,50.0,5.4001,2015,2
199,002514,宝馨科技,44.2454,183.1276,90.7726,102.5182,120.0,87.5417,2015,2
200,600533,栖霞建设,144.6831,179.2341,9.3198,-9.6158,176.5152,10.345,2015,2
201,002657,中科金财,19.0751,178.9158,116.9034,81.255,-7.1429,116.8877,2015,2
202,300065,海兰信,-23.8037,178.1842,-0.24600000000000002,0.7236,100.0,3.2303,2015,2
203,300184,力源信息,118.2884,176.667,51.8785,85.0973,-4.5802,42.5421,2015,2
204,000416,民生控股,-83.601,175.937,9.2184,13.0016,611.7647,10.3671,2015,2
205,600687,刚泰控股,483.8256,175.2213,24.0164,147.0221,174.7573,24.0164,2015,2
206,002602,世纪华通,71.8955,172.5995,119.363,114.569,-30.0,119.92,2015,2
207,300049,福瑞股份,8.6031,172.2049,91.1624,67.2569,129.5082,61.1035,2015,2
208,300136,信维通信,43.0078,168.1116,12.7423,43.4767,-32.4702,12.7423,2015,2
209,000096,广聚能源,11.5294,167.8397,7.3287,14.179,165.5539,7.4008,2015,2
210,300050,世纪鼎利,70.3358,167.8182,40.2102,50.2966,112.5,39.5086,2015,2
211,000567,海德股份,422.2696,167.8119,-11.995,-25.6239,125.2983,7.2319,2015,2
212,600895,张江高科,-30.1136,166.4985,4.8469,-0.2988,157.1429,5.4484,2015,2
213,601011,宝泰隆,-12.1561,166.3543,68.0306,38.7186,82.71600000000001,48.3755,2015,2
214,002384,东山精密,27.4287,163.9625,100.7062,39.571999999999996,109.7902,100.3862,2015,2
215,600873,梅花生物,33.562,163.8111,7.8303,-0.1383,175.0,4.9779,2015,2
216,603885,吉祥航空,20.3989,163.5545,63.114,58.3353,165.7895,66.4989,2015,2
217,600614,鹏起科技,44.7843,162.882,195.6081,126.8715,125.0,237.8889,2015,2
218,300288,朗玛信息,150.8681,161.9845,61.0797,92.2819,-28.5714,69.1329,2015,2
219,000801,四川九洲,13.6822,159.9527,43.0849,33.0099,99.1137,41.6393,2015,2
220,600236,桂冠电力,18.8929,159.1945,16.6701,-5.4456,181.9149,19.6845,2015,2
221,002094,青岛金王,-14.6728,158.8867,14.9962,19.8702,89.8305,10.3947,2015,2
222,002389,南洋科技,54.2373,157.4054,40.7869,49.7119,100.0,37.4388,2015,2
223,600020,中原高速,81.4754,157.0365,62.6088,19.6267,154.683,62.5958,2015,2
224,002622,融钰集团,-14.1513,156.6923,-6.7185,15.2027,-10.0,-6.7185,2015,2
225,000040,东旭蓝天,44.0638,156.5322,3.6262,4.3857,100.0,2.7868,2015,2
226,002669,康达新材,78.3552,154.4489,15.9449,18.3253,145.8333,15.9449,2015,2
227,000883,湖北能源,15.9411,154.1089,22.0616,10.5577,36.3158,14.1028,2015,2
228,600229,城市传媒,-0.096,152.8288,10.7342,14.2131,200.0,10.6629,2015,2
229,600122,宏图高科,8.7944,152.2317,40.8371,20.8914,182.1118,39.6586,2015,2
230,603600,永艺股份,29.5895,152.1465,120.818,56.6768,96.0,120.818,2015,2
231,600812,华北制药,-19.3575,150.1253,0.8395,3.4461,200.0,1.2354,2015,2
232,002399,海普瑞,32.0777,149.2768,6.2127,6.7722,142.8571,6.3284,2015,2
233,002329,皇氏集团,33.3683,148.6598,86.6773,62.5037,81.6239,96.8419,2015,2
234,300043,星辉娱乐,-38.635999999999996,146.6909,20.2186,24.9698,0.0,10.4947,2015,2
235,000430,张家界,42.56100000000001,146.6789,20.4312,20.0142,142.3263,18.8525,2015,2
236,002466,天齐锂业,16.8244,146.0827,-17.8813,6.4698,101.5267,-8.8962,2015,2
237,002623,亚玛顿,17.9724,145.3953,2.9127,11.0421,141.6667,2.9127,2015,2
238,000977,浪潮信息,45.2358,137.8246,20.5071,22.5772,14.7842,20.0826,2015,2
239,600270,外运发展,6.9342,136.869,35.9622,40.6001,137.0156,35.9822,2015,2
240,600401,*ST海润,-42.928000000000004,136.8067,82.7409,4.2923,55.102,114.135,2015,2
241,603725,天安新材,20.9723,135.9844,19.7231,34.8945,,19.7495,2015,2
242,603722,阿科力,26.7143,135.6028,67.476,43.5984,113.6364,67.476,2015,2
243,300053,欧比特,134.6072,135.5063,89.1321,110.0091,101.3051,88.5191,2015,2
244,600605,汇通能源,-34.3209,132.5033,1.5546,26.8818,131.8182,1.5546,2015,2
245,300227,光韵达,-4.0498,132.4815,-1.5484,10.5337,186.9888,4.2586,2015,2
246,002302,西部建设,3.4210000000000003,130.7672,9.9659,14.3088,233.3333,9.2884,2015,2
247,002639,雪人股份,118.2193,129.6264,40.4469,63.7002,100.0,37.0568,2015,2
248,601021,春秋航空,15.0408,128.8097,98.3573,41.0177,80.0,98.3573,2015,2
249,603869,北部湾旅,21.355999999999998,127.5238,70.4046,43.1043,90.0,70.3739,2015,2
250,300232,洲明科技,40.0074,126.6473,18.2628,30.0342,16.6667,14.9672,2015,2
251,000839,中信国安,-2.6756,124.2675,22.2166,-10.1325,132.6572,22.9044,2015,2
252,601200,上海环境,225.8551,122.637,80.0272,80.9148,,80.1185,2015,2
253,600986,科达股份,31.5133,122.1908,8.4092,17.7942,7.5,7.7087,2015,2
254,300426,唐德影视,153.6711,121.4444,186.7576,52.1369,80.4878,187.4399,2015,2
255,600035,楚天高速,8.1887,121.4375,-1.0263,-33.2785,72.7273,9.9042,2015,2
256,002519,银河电子,10.9489,120.0568,71.8451,64.5495,-22.7273,70.0219,2015,2
257,300214,日科化学,30.695,119.8624,4.9789,5.3642,100.0,4.973,2015,2
258,600648,外高桥,38.8689,119.7027,11.2568,9.0471,111.3077,11.9671,2015,2
259,000719,中原传媒,117.9427,118.881,172.9803,190.463,22.8571,175.3352,2015,2
260,000671,阳光城,46.1217,118.3686,84.155,20.7473,38.8889,93.36,2015,2
261,002685,华东重机,256.58099999999996,117.4189,3.9991,17.1806,-39.6667,1.7212,2015,2
262,300056,三维丝,99.0124,117.0631,53.4453,62.7917,111.0553,53.3383,2015,2
263,601766,中国中车,84.9332,116.7951,130.4836,116.06,13.3333,152.0772,2015,2
264,601985,中国核电,52.9315,116.2227,48.1437,18.0152,135.5556,80.0087,2015,2
265,300007,汉威科技,118.6756,115.4164,106.1755,182.3763,57.1429,79.9567,2015,2
266,002221,东华能源,22.5085,114.8869,-10.0428,31.709,89.8734,4.2591,2015,2
267,600570,恒生电子,96.3388,114.8634,34.1639,48.0296,88.8889,31.1015,2015,2
268,000939,凯迪生态,2.1201,112.484,102.1841,129.5583,44.4444,125.75399999999999,2015,2
269,300072,三聚环保,123.2524,112.0175,40.4961,68.1991,69.4444,39.1388,2015,2
270,600770,综艺股份,-9.1754,111.9286,2.168,2.5836,100.0,-4.0324,2015,2
271,000767,漳泽电力,-12.8086,111.1132,18.430999999999997,3.2766,137.5,20.7174,2015,2
272,000938,紫光股份,27.9719,110.9239,33.0328,36.8801,136.5979,37.4981,2015,2
273,002090,金智科技,4.0431,110.0958,54.3246,34.1893,117.5448,57.8721,2015,2
274,600756,浪潮软件,16.914,109.9636,11.1809,18.8446,105.5556,11.427999999999999,2015,2
275,002502,骅威文化,-8.4219,109.9351,94.4092,101.6131,40.0,93.7847,2015,2
276,002652,扬子新材,19.503,109.2306,15.2139,88.1438,-27.2727,6.8222,2015,2
277,000665,湖北广电,103.3027,109.0192,117.0209,121.18299999999999,28.4615,117.0562,2015,2
278,300237,美晨生态,69.446,108.9378,109.5794,176.2627,-19.2308,109.8734,2015,2
279,300221,银禧科技,7.1886,108.6484,8.4059,23.2566,0.0,6.7328,2015,2
280,600285,羚锐制药,26.1896,108.5585,88.8576,60.7614,39.0909,90.476,2015,2
281,600981,汇鸿集团,6.0802,108.0715,5.989,7.0822,150.2165,7.0552,2015,2
282,002523,天桥起重,1.3704,107.5224,0.5456,3.9479,200.0,0.3329,2015,2
283,300224,正海磁材,74.9,105.8737,42.7154,40.3795,0.0,42.413000000000004,2015,2
284,300219,鸿利智汇,62.8344,105.1804,16.4783,52.5075,79.4072,13.8563,2015,2
285,002184,海得控制,10.5624,104.9733,5.5659,21.7049,160.9804,5.5094,2015,2
286,300267,尔康制药,10.1435,104.1872,33.0126,66.8039,0.0,31.6318,2015,2
287,600055,万东医疗,12.8728,104.052,2.009,23.9217,86.0,2.0419,2015,2
288,300450,先导智能,88.475,103.6034,163.0419,121.7491,92.8796,163.0419,2015,2
289,300190,维尔利,115.9555,102.7277,56.1902,106.5563,-18.75,56.1966,2015,2
290,600530,交大昂立,-25.1149,100.5865,49.6821,48.7624,169.1358,56.1955,2015,2
291,600686,金龙汽车,11.5128,98.5309,26.1283,24.1393,33.3333,55.6859,2015,2
292,300207,欣旺达,68.9989,98.0894,19.2532,32.0843,-18.4737,11.9753,2015,2
293,002542,中化岩土,181.446,97.6537,100.119,219.2375,-22.2222,98.6004,2015,2
294,002579,中京电子,10.1327,97.1672,4.1773,25.9891,33.3333,3.6976,2015,2
295,603227,雪峰科技,-3.3106,97.089,,,155.8824,,2015,2
296,300422,博世科,92.7868,96.6732,88.2526,69.0821,59.0909,88.2684,2015,2
297,600419,天润乳业,49.1487,96.352,10.2642,21.5671,130.0,8.8805,2015,2
298,600320,振华重工,-8.1743,96.0714,2.0892,-6.2959,150.0,2.0655,2015,2
299,002769,普路通,-1.4867,95.3516,,,95.8904,,2015,2
300,600064,南京高科,0.3987,95.3252,99.2974,38.2409,30.2734,106.876,2015,2
301,002300,太阳电缆,15.2555,94.6475,21.0643,23.2824,99.4018,21.4048,2015,2
302,000547,航天发展,10.6499,94.4529,16.0462,28.9406,77.7778,16.5095,2015,2
303,000050,深天马A,106.7035,92.7112,159.0534,136.179,60.0704,448.8202,2015,2
