,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,year,quanter
85,600807,*ST天业,-0.11,-1200.0,,-5.72,,-9837.95,-1721.47,,04-28,2018,1
86,600074,*ST保千,-0.05,-171.43,,,,-11656.35,-168.54,,04-28,2018,1
87,002387,黑牛食品,-0.25,291.24,,-3.4,,-19221.61,540.38,,04-28,2018,1
88,600462,九有股份,0.0,-43.75,,0.16,,48.05,-42.47,,04-28,2018,1
89,600485,信威集团,-0.17,88.89,,-5.0,,-49312.68,77.71,,04-28,2018,1
90,600843,上工申贝,0.08,-24.64,,2.1,,4549.13,-24.65,,04-28,2018,1
91,603876,鼎胜新材,0.16,77.78,,2.45,,5905.89,29.98,,04-28,2018,1
92,600503,华丽家族,0.01,-88.91,,0.27,,961.93,-88.9,,04-28,2018,1
93,002743,富煌钢构,0.03,50.0,,0.52,,1035.35,46.57,,04-28,2018,1
94,600861,北京城乡,0.06,-46.26,,0.76,,1773.88,-46.27,,04-28,2018,1
95,600126,杭钢股份,0.19,137.5,,2.99,,50304.5,143.33,,04-28,2018,1
96,600521,华海药业,0.16,14.29,,3.26,,16186.03,15.56,,04-28,2018,1
97,600877,ST嘉陵,-0.19,-334.25,,,,-13397.89,-334.3,,04-28,2018,1
98,002130,沃尔核材,0.02,15.0,,1.06,,2916.98,114.05,,04-28,2018,1
99,603126,中材节能,0.01,-47.48,,0.53,,838.52,-47.46,,04-28,2018,1
100,603926,铁流股份,0.19,-36.67,,1.92,,2260.81,-17.56,,04-28,2018,1
101,600539,*ST狮头,0.01,140.0,,0.4,,166.56,119.9,,04-28,2018,1
102,000755,*ST三维,-0.06,-80.0,,-4.37,,-2895.38,-79.22,,04-28,2018,1
103,600894,广日股份,0.02,-78.9,,0.3,,2045.12,-78.92,,04-28,2018,1
104,600165,新日恒力,0.0,-65.0,1.26,0.06,-0.01,48.56,-69.34,,04-28,2018,1
105,600939,重庆建工,0.03,50.0,,0.88,,5831.76,45.74,,04-28,2018,1
106,002483,润邦股份,0.04,-20.0,,1.17,,2891.71,38.33,,04-28,2018,1
107,603998,方盛制药,0.05,25.0,,2.35,,2336.66,31.13,,04-28,2018,1
108,600200,江苏吴中,0.03,-17.14,,0.71,,2094.1,-16.94,,04-28,2018,1
109,000018,神州长城,0.13,120.75,,9.69,,21852.36,120.66,,04-28,2018,1
110,600595,中孚实业,-0.1,-5100.0,,-3.37,,-18004.39,-5095.94,,04-28,2018,1
111,603301,振德医疗,0.26,-10.34,,3.46,,1970.68,-10.54,,04-28,2018,1
112,600219,南山铝业,0.03,0.0,,0.91,,29743.06,3.81,,04-28,2018,1
113,000036,华联控股,0.09,-86.11,,2.36,,10532.36,-86.11,,04-28,2018,1
114,600613,神奇制药,0.06,50.0,,1.22,,3017.31,40.95,,04-28,2018,1
115,002210,飞马国际,0.04,-42.86,,1.75,,7291.32,2.39,,04-28,2018,1
116,000881,中广核技,0.02,-30.92,,0.49,,2620.22,-30.8,,04-28,2018,1
117,603358,华达科技,0.51,4.08,,3.17,,8166.25,5.21,,04-28,2018,1
118,600650,锦江投资,0.14,3.88,,2.28,,7678.84,3.85,,04-28,2018,1
119,000901,航天科技,-0.03,-148.76,,-0.28,,-1045.66,-148.87,,04-28,2018,1
120,002564,天沃科技,-0.07,-269.55,,-2.04,,-5491.25,-269.45,,04-28,2018,1
121,600668,尖峰集团,0.3,-6.99,,3.89,,10434.46,-7.0,,04-28,2018,1
122,601222,林洋能源,0.08,0.0,,1.56,,14671.75,10.15,,04-28,2018,1
123,002259,升达林业,-0.01,24.35,,-0.65,,-1077.92,24.12,,04-28,2018,1
124,600687,刚泰控股,0.07,4.23,,1.79,,11005.41,3.99,,04-28,2018,1
125,600704,物产中大,0.18,54.18,,4.23,,83099.51,111.23,,04-28,2018,1
126,601558,ST锐电,-0.01,-50.0,,-6.17,,-7778.65,-46.85,,04-28,2018,1
127,002291,星期六,0.05,64.51,,1.04,,1923.78,66.67,,04-28,2018,1
128,600329,中新药业,0.23,32.18,,3.81,,17336.76,29.62,,04-28,2018,1
129,002612,朗姿股份,0.15,71.75,,2.23,,6033.21,71.75,,04-28,2018,1
130,600351,亚宝药业,0.08,52.6,,2.12,,6004.91,47.81,,04-28,2018,1
131,600737,中粮糖业,0.17,82.83,,4.72,,34504.08,82.71,,04-28,2018,1
132,002002,鸿达兴业,0.1,-22.8,,4.26,,25202.4,-17.15,,04-28,2018,1
133,600369,西南证券,0.05,1090.48,,1.35,,26185.23,996.26,,04-28,2018,1
134,600754,锦江股份,0.24,15.78,,1.82,,23043.5,15.78,,04-28,2018,1
135,600759,洲际油气,0.02,217.86,,0.78,,4025.17,218.5,,04-28,2018,1
136,601888,中国国旅,0.59,-19.26,7.73,7.97,,115982.79,61.48,,04-28,2018,1
137,600018,上港集团,0.07,44.42,,2.35,,165097.41,44.62,,04-28,2018,1
138,002665,首航节能,-0.01,-65.5,,-0.24,,-1757.7,-51.81,,04-28,2018,1
139,600037,歌华有线,0.12,-3.37,,1.34,,17153.25,-3.3,,04-28,2018,1
140,002360,同德化工,0.05,66.67,,1.95,,2053.25,87.7,,04-28,2018,1
141,603003,龙宇燃油,0.04,5.63,,0.42,,1719.08,4.54,,04-28,2018,1
142,603776,永安行,0.28,-24.32,,1.64,,2707.28,0.87,,04-28,2018,1
143,600079,人福医药,0.11,-21.43,,1.34,,17746.15,-10.21,,04-28,2018,1
144,603811,诚意药业,0.21,-4.55,,2.93,,1782.66,25.76,,04-28,2018,1
145,600469,风神股份,-0.18,-15.09,,-5.51,,-10280.9,-13.58,,04-28,2018,1
146,000671,阳光城,0.06,10.8,,1.17,,22446.4,6.19,,04-28,2018,1
147,603848,好太太,0.12,33.33,,4.29,,4766.48,53.78,,04-28,2018,1
148,002103,广博股份,0.02,-60.0,,0.74,,1321.44,-45.7,,04-28,2018,1
149,603076,乐惠国际,0.24,9.09,,2.34,,1824.21,47.39,,04-28,2018,1
150,603881,数据港,0.16,33.33,,3.69,,3367.38,40.32,,04-28,2018,1
151,600509,天富能源,0.06,-60.0,,1.13,,7388.74,-45.01,,04-28,2018,1
152,002749,国光股份,0.66,25.91,,5.59,,4927.41,25.92,,04-28,2018,1
153,603101,汇嘉时代,0.19,35.13,,1.7,,4458.8,35.11,,04-28,2018,1
154,002440,闰土股份,0.4,90.48,,4.28,,30647.48,91.63,,04-28,2018,1
155,600527,江南高纤,0.02,-14.36,,0.62,,1550.65,3.08,,04-28,2018,1
156,600883,博闻科技,0.01,-94.92,,0.3,,195.19,-94.94,,04-28,2018,1
157,300169,天晟新材,-0.01,-37.12,,-0.4,,-468.38,-37.3,,04-28,2018,1
158,002135,东南网架,0.05,25.0,,1.37,,5363.78,65.4,,04-28,2018,1
159,600152,维科精华,-0.01,-71.2,,-0.4,,-557.69,-56.94,,04-28,2018,1
160,600900,长江电力,0.13,4.55,,2.08,,283219.75,4.59,,04-28,2018,1
161,603178,圣龙股份,0.1,-41.18,,2.51,,2080.04,-17.15,,04-28,2018,1
162,600170,上海建工,0.06,-14.29,,2.08,,53283.43,6.01,,04-28,2018,1
163,603980,吉华集团,0.24,-4.0,,3.01,,12142.83,21.38,,04-28,2018,1
164,600188,兖州煤业,0.45,27.39,,4.01,,222753.6,27.39,,04-28,2018,1
165,002819,东方中科,0.03,-240.09,,1.15,,345.0,-240.14,,04-28,2018,1
166,002183,怡亚通,0.1,11.11,,3.43,,20750.93,11.65,,04-28,2018,1
167,600207,安彩高科,-0.01,-50.0,,-0.57,,-1073.59,-39.89,,04-28,2018,1
168,002504,弘高创意,-0.06,-418.0,,-7.15,,-6520.73,-386.28,,04-28,2018,1
169,000023,深天地A,-0.04,-146.25,,-1.19,,-486.36,-146.18,,04-28,2018,1
170,002199,东晶电子,-0.03,-746.34,,-1.41,,-646.06,-742.1,,04-28,2018,1
171,603309,维力医疗,0.03,-57.14,,0.69,,616.11,-58.52,,04-28,2018,1
172,000860,顺鑫农业,0.64,94.63,,5.03,,36578.8,94.61,,04-28,2018,1
173,601021,春秋航空,0.46,21.05,,3.93,,38549.99,27.12,,04-28,2018,1
174,603333,明星电缆,-0.01,-300.0,,-0.53,,-744.95,-291.34,,04-28,2018,1
175,600241,时代万恒,-0.05,25.0,,-1.08,,-1538.35,81.56,,04-28,2018,1
176,000887,中鼎股份,0.31,19.23,,4.85,,37671.49,20.24,,04-28,2018,1
177,600261,阳光照明,0.05,-37.5,,2.11,,7097.89,-39.01,,04-28,2018,1
178,600655,豫园股份,0.15,10.95,,1.95,,21816.82,11.09,,04-28,2018,1
179,601179,中国西电,0.03,-42.76,,0.9,,17549.88,-42.35,,04-28,2018,1
180,002552,*ST宝鼎,0.02,-166.67,,0.85,,505.18,-151.23,,04-28,2018,1
181,000157,中联重科,0.05,354.55,,1.0,,37676.39,345.51,,04-28,2018,1
182,600654,ST中安,-0.04,100.0,,-2.7,,-5766.94,118.39,,04-28,2018,1
183,600279,重庆港九,0.03,-12.54,,0.55,,2026.05,-14.7,,04-28,2018,1
184,601229,上海银行,0.56,-13.85,16.85,3.4,,439826.7,13.52,,04-28,2018,1
185,002263,*ST东南,,,,-0.3,,-645.77,169.2,,04-28,2018,1
186,002279,久其软件,0.01,-2.78,,0.28,,744.84,26.85,,04-28,2018,1
187,002600,领益智造,0.07,40.0,,4.68,,40719.64,603.38,,04-28,2018,1
188,600333,长春燃气,-0.04,-233.33,,-1.02,,-2212.27,-219.99,,04-28,2018,1
189,002616,长青集团,0.03,-56.66,,0.96,,2016.72,-20.67,,04-28,2018,1
190,000538,云南白药,0.77,10.0,,4.35,,80624.53,11.18,,04-28,2018,1
191,300023,宝德股份,-0.03,-302.78,,-0.99,,-924.2,-303.3,,04-28,2018,1
192,603616,韩建河山,0.01,161.29,,0.15,,238.46,158.75,,04-28,2018,1
193,600355,精伦电子,-0.01,-21.88,,-1.38,,-478.25,-23.99,,04-28,2018,1
194,600741,华域汽车,0.92,90.31,,6.84,,291131.98,90.45,,04-28,2018,1
195,601800,中国交建,0.21,10.53,,2.06,,343416.4,9.35,,04-28,2018,1
196,600000,浦发银行,0.46,-26.98,13.57,3.45,-1.66,1430500.0,-1.09,,04-28,2018,1
197,000587,金洲慈航,0.05,-50.0,,1.06,,10000.84,-7.74,,04-28,2018,1
198,600764,中国海防,0.01,-82.79,,0.27,,293.42,-79.13,,04-28,2018,1
199,603699,纽威股份,0.06,-14.29,,1.64,,4217.91,-18.92,,04-28,2018,1
200,002669,康达新材,0.04,-58.25,,0.6,,992.1,-58.07,,04-28,2018,1
201,600781,辅仁药业,0.29,823.57,,3.91,,18345.57,3188.65,,04-28,2018,1
202,603728,鸣志电器,0.07,-27.61,,1.33,,2264.38,-3.56,,04-28,2018,1
203,000627,天茂集团,0.07,133.33,,1.75,,33836.63,207.48,,04-28,2018,1
204,603008,喜临门,0.14,27.27,,1.92,,5336.42,23.63,,04-28,2018,1
205,600834,申通地铁,0.04,-13.62,,1.44,,2128.48,-13.63,,04-28,2018,1
206,603043,广州酒家,0.11,43.61,,4.01,,3858.77,43.7,,04-28,2018,1
207,600496,精工钢构,0.02,16.67,,0.64,,2533.14,16.81,,04-28,2018,1
208,600854,春兰股份,0.05,-443.54,,1.33,,2621.88,-442.32,,04-28,2018,1
209,603080,新疆火炬,0.15,-31.82,,2.17,,2102.52,-8.77,,04-28,2018,1
210,002444,巨星科技,0.11,10.0,,1.94,,11651.12,10.04,,04-28,2018,1
211,603912,佳力图,0.16,-20.0,,3.75,,2378.87,8.9,,04-28,2018,1
212,600157,永泰能源,0.04,377.91,,2.08,,51052.95,378.51,,04-28,2018,1
213,603958,哈森股份,0.17,-4.02,,3.15,,3622.32,-4.4,,04-28,2018,1
214,600551,时代出版,0.23,1.4,,2.42,,11762.92,1.43,,04-28,2018,1
215,603988,中电电机,0.05,-54.55,,0.93,,626.49,-29.99,,04-28,2018,1
216,002806,华锋股份,0.03,-36.41,,0.98,,376.94,8.52,,04-28,2018,1
217,000793,华闻传媒,0.01,-15.2,,0.21,,2116.26,-15.82,,04-28,2018,1
218,600967,内蒙一机,0.04,-12.2,,0.77,,6036.55,-13.22,,04-28,2018,1
219,002492,恒基达鑫,0.03,-36.24,,0.91,,1096.5,-4.4,,04-28,2018,1
220,000009,中国宝安,0.02,5.13,,0.35,,3523.36,5.26,,04-28,2018,1
221,600587,新华医疗,0.07,-36.36,,0.86,,2861.73,-35.08,,04-28,2018,1
222,000835,长城动漫,-0.05,-180.8,,-3.74,,-1773.48,-180.71,,04-28,2018,1
223,601006,大秦铁路,0.28,33.33,,4.04,,409659.55,29.59,,04-28,2018,1
224,600229,城市传媒,0.11,22.49,,3.38,,7956.04,22.55,,04-28,2018,1
225,600622,光大嘉宝,0.17,-19.05,,2.76,,15202.41,6.63,,04-28,2018,1
226,603338,浙江鼎力,0.4,-2.44,,3.13,,7010.95,4.38,,04-28,2018,1
227,600247,*ST成城,0.08,-108.46,,157.05,,2725.91,-108.46,,04-28,2018,1
228,002541,鸿路钢构,0.15,8.45,,1.28,,5197.33,8.41,,04-28,2018,1
229,600642,申能股份,0.07,-33.33,,1.31,,33671.2,-33.45,,04-28,2018,1
230,601127,小康股份,0.24,4.35,,4.58,,22064.24,9.4,,04-28,2018,1
231,000333,美的集团,0.8,19.4,,6.87,,525623.1,20.76,,04-28,2018,1
232,600661,新南洋,0.06,1.29,,1.15,,1799.29,12.08,,04-28,2018,1
233,000912,*ST天化,0.15,4706.45,,,,8735.64,4747.77,,04-28,2018,1
234,002251,步步高,0.19,10.3,,2.65,,16746.27,10.35,,04-28,2018,1
235,002573,清新环境,0.11,18.33,,2.72,,11634.4,22.3,,04-28,2018,1
236,000419,通程控股,0.08,33.22,,2.14,,4206.42,33.15,,04-28,2018,1
237,000931,中关村,0.01,-125.66,,0.5,,805.82,-125.67,,04-28,2018,1
238,601288,农业银行,0.17,6.25,4.25,4.31,,5873600.0,5.43,,04-28,2018,1
239,600303,曙光股份,0.02,-96.97,,0.45,,1389.0,-96.89,,04-28,2018,1
240,600643,爱建集团,0.11,28.09,,2.14,,17746.32,38.13,,04-28,2018,1
241,000893,*ST东凌,-0.01,34.33,,-0.35,,-679.75,33.15,,04-28,2018,1
242,603378,亚士创能,-0.09,-325.0,,-1.34,,-1718.73,-433.78,,04-28,2018,1
243,002558,巨人网络,0.17,-15.0,,3.91,,34236.21,1.0,,04-28,2018,1
244,000338,潍柴动力,0.24,-20.0,,5.29,,191963.45,62.69,,04-28,2018,1
245,600662,强生控股,0.01,-44.81,,0.33,,1067.14,-44.66,,04-28,2018,1
246,000913,钱江摩托,0.04,-20.0,,0.82,,2030.09,-6.68,,04-28,2018,1
247,601200,上海环境,0.21,-4.91,,2.69,,14696.87,-4.72,,04-28,2018,1
248,002252,上海莱士,-0.14,-408.89,,-5.68,,-68932.0,-410.19,,04-28,2018,1
249,000932,华菱钢铁,0.51,398.73,,13.81,,153394.46,398.74,,04-28,2018,1
250,600305,恒顺醋业,0.1,33.02,,3.21,,5925.94,32.96,,04-28,2018,1
251,600697,欧亚集团,0.32,10.34,,1.69,,5016.11,8.2,,04-28,2018,1
252,002928,华夏航空,0.22,2.46,,5.68,,8230.57,6.31,,04-28,2018,1
253,601398,工商银行,0.22,4.76,5.85,3.85,,7880200.0,3.98,,04-28,2018,1
254,603568,伟明环保,0.26,44.44,,7.42,,17775.5,47.37,,04-28,2018,1
255,000526,紫光学大,0.03,-67.12,,4.2,,300.7,-67.15,,04-28,2018,1
256,000978,桂林旅游,-0.01,50.0,,-0.15,,-221.85,44.07,,04-28,2018,1
257,601608,中信重工,0.0,-160.0,,0.02,,108.09,-146.68,,04-28,2018,1
258,603602,纵横通信,-0.04,-500.0,,-0.54,,-343.88,-498.62,,04-28,2018,1
259,600340,华夏幸福,0.74,25.42,,7.56,,228682.73,30.33,,04-28,2018,1
260,000999,华润三九,0.43,13.16,,4.21,,42291.42,12.87,,04-28,2018,1
261,601700,风范股份,0.03,-40.0,,1.1,,3288.01,-39.47,,04-28,2018,1
262,603630,拉芳家化,0.26,0.0,,2.61,,4494.23,31.94,,04-28,2018,1
263,600362,江西铜业,0.22,37.5,,1.62,,76595.86,41.52,,04-28,2018,1
264,002638,勤上股份,0.04,53.85,,1.05,,5473.8,24.75,,04-28,2018,1
265,000564,供销大集,0.03,39.46,,0.61,,18690.95,39.72,,04-28,2018,1
266,600747,ST大控,0.0,-166.67,,0.31,,605.51,-164.95,,04-28,2018,1
267,002333,罗普斯金,-0.06,158.14,,-1.91,,-2790.42,158.51,,04-28,2018,1
268,000595,宝塔实业,0.01,42.86,,0.94,,627.4,21.57,,04-28,2018,1
269,600770,综艺股份,0.0,-75.0,,0.09,,317.65,-69.15,,04-28,2018,1
270,600029,南方航空,0.25,56.25,,4.97,,254400.0,64.13,,04-28,2018,1
271,002354,天神娱乐,0.19,-76.54,,1.85,,17786.49,-24.64,,04-28,2018,1
272,603711,香飘飘,0.07,16.67,,1.46,,2830.08,35.04,,04-28,2018,1
273,600406,国电南瑞,0.02,100.0,4.63,0.49,,9430.14,427.96,,04-28,2018,1
274,601997,贵阳银行,0.51,21.43,11.32,4.57,-9.91,115985.9,19.95,,04-28,2018,1
275,600056,中国医药,0.4,29.39,,5.35,,42661.55,29.39,,04-28,2018,1
276,600432,退市吉恩,-0.13,30.0,,,,-20055.49,23.36,,04-28,2018,1
277,600806,退市昆机,-0.11,-0.91,,,,-5596.83,-5.06,,04-28,2018,1
278,603015,弘讯科技,0.06,20.0,,2.16,,2575.4,17.26,,04-28,2018,1
279,603800,道森股份,-0.01,-115.14,,-0.12,,-109.3,-115.02,,04-28,2018,1
280,603032,德新交运,0.0,-95.16,,0.04,,15.88,-95.2,,04-28,2018,1
281,600483,福能股份,0.14,7.69,,1.99,,21102.58,5.77,,04-28,2018,1
282,002726,龙大肉食,0.1,-41.18,,4.0,,7878.1,1.89,,04-28,2018,1
283,600502,安徽水利,0.08,77.78,,1.37,,10963.77,169.67,,04-28,2018,1
284,000707,*ST双环,-0.2,-391.49,,-28.45,,-9375.15,-391.49,,04-28,2018,1
285,600125,铁龙物流,0.1,44.12,,2.41,,12850.47,45.68,,04-28,2018,1
286,600876,洛阳玻璃,0.01,236.36,,0.42,,406.66,251.09,,04-28,2018,1
287,603123,翠微股份,0.09,20.83,,1.51,,4577.28,20.74,,04-28,2018,1
288,600145,*ST新亿,-0.0,700.0,,-0.18,,-113.96,551.63,,04-28,2018,1
289,603922,金鸿顺,0.2,-35.48,,2.28,,2565.76,-15.06,,04-28,2018,1
290,600538,国发股份,0.0,-103.0,,0.02,,12.19,-103.91,,04-28,2018,1
291,600559,老白干酒,0.17,88.89,,4.28,,7476.72,80.97,,04-28,2018,1
292,000780,平庄能源,-0.0,-81.82,,-0.09,,-404.09,-82.07,,04-28,2018,1
293,600936,广西广电,0.03,-25.0,,1.04,,4721.22,-23.54,,04-28,2018,1
294,600182,S佳通,0.07,-18.63,,2.53,,2212.24,-21.08,,04-28,2018,1
295,000800,一汽轿车,0.03,-67.71,,0.65,,5222.2,-67.71,,04-28,2018,1
296,600976,健民集团,0.19,58.33,,2.62,,2892.28,63.4,,04-28,2018,1
297,600594,益佰制药,0.13,0.79,,2.34,,10132.2,0.52,,04-28,2018,1
298,000821,京山轻机,0.08,207.69,,2.19,,4166.34,235.42,,04-28,2018,1
299,600218,全柴动力,0.07,-33.96,,1.24,,2397.54,-38.87,,04-28,2018,1
300,002699,美盛文化,0.05,-16.67,,1.4,,4901.82,57.31,,04-28,2018,1
301,000652,泰达股份,-0.01,-51.63,,-0.35,,-1309.78,-51.84,,04-28,2018,1
302,600081,东风科技,0.16,28.09,,3.82,,4876.93,28.14,,04-28,2018,1
303,603816,顾家家居,0.65,41.3,,6.47,,26843.98,42.9,,04-28,2018,1
304,600475,华光股份,0.27,0.04,,3.48,,15001.08,2.88,,04-28,2018,1
305,002717,岭南股份,0.09,-25.0,,2.39,,8776.44,83.49,,04-28,2018,1
306,000673,当代东方,0.12,608.43,,4.22,,9309.85,607.5,,04-28,2018,1
