,code,name,mbrg,nprg,nav,targ,epsg,seg,year,quanter
0,000937,冀中能源,71.8109,1170907.3246,4.0866,6.9191,935.2174,4.4787,2017,3
1,002468,申通快递,687.8760000000001,47953.3297,745.9526,411.1082,4613.3758,779.452,2017,3
2,603799,华友钴业,76.1888,41327.9603,117.5545,45.5564,9150.0,116.4112,2017,3
3,600291,西水股份,6441.7184,35366.7509,10.0238,-19.3668,6065.3117,13.6725,2017,3
4,002352,顺丰控股,11032.4437,24358.5439,4352.1959,6074.2665,1333.3333,4346.4399,2017,3
5,600693,东百集团,119.4427,12455.4024,19.922,7.3925,1610.0,12.6973,2017,3
6,000791,甘肃电投,12.8833,7798.8746,7.6726,-1.5125,3195.9459,7.9363,2017,3
7,000553,沙隆达A,1179.4568,7702.4082,731.2245,1112.5798,1879.7101,731.2245,2017,3
8,600231,凌钢股份,32.2806,7120.6885,21.0901,-0.061,3900.0,21.0901,2017,3
9,603318,派思股份,60.0248,6042.2449,17.3936,25.3529,1900.0,17.3548,2017,3
10,000528,柳工,61.4938,5184.8051,2.6510000000000002,2.6507,4337.5,2.6402,2017,3
11,600596,新安股份,9.6753,4262.5612,9.3025,8.667,-1910.7527,10.0053,2017,3
12,000725,京东方A,51.4081,4196.7764,27.7756,36.4095,4525.0,8.5322,2017,3
13,000407,胜利股份,41.9924,4170.3348,-2.0645,20.3407,295.6522,-9.6272,2017,3
14,300122,智飞生物,181.4643,4118.6621,11.821,33.2731,4145.2381,11.821,2017,3
15,600348,阳泉煤业,81.3054,3524.3779,13.0199,4.7446,860.0,12.154000000000002,2017,3
16,600516,方大炭素,206.0356,3514.9770000000003,42.2918,39.3874,2441.4847,40.9779,2017,3
17,000567,海德股份,531.1683,3373.6155,23.0817,756.8133,3357.9439,23.0817,2017,3
18,000564,供销大集,81.4568,3266.2054,9.8433,21.7587,1729.7872,8.3573,2017,3
19,300308,中际旭创,1278.8451,2943.6925,668.8113,1098.5933,2250.0,668.8113,2017,3
20,000885,同力水泥,71.4116,2917.3132,-29.7276,30.1517,26671.1111,-14.8933,2017,3
21,603299,井神股份,31.6494,2809.0117,6.434,0.2411,2317.4353,6.5281,2017,3
22,600111,北方稀土,98.9703,2653.2275,7.8353,39.4088,966.6667,6.8699,2017,3
23,300093,金刚玻璃,43.0133,2522.2412,2.0176,23.2042,,2.0189,2017,3
24,600390,五矿资本,458.8276,2377.8028,2433.0242,3630.7394,187.703,2345.5877,2017,3
25,600695,绿庭投资,-13.3592,2338.6422,5.2867,24.0585,1100.0,6.2847,2017,3
26,000517,荣安地产,425.7884,2244.3552,17.5674,28.5365,2251.5625,17.1297,2017,3
27,300340,科恒股份,216.6668,2142.899,81.1805,239.9326,1867.6370000000002,81.2516,2017,3
28,300153,科泰电源,42.4856,1942.5454,-1.0511,-5.7669,20.0,2.4262,2017,3
29,002346,柘中股份,-16.0505,1931.4339,16.7957,0.5865,1733.3333,16.6162,2017,3
30,600022,山东钢铁,26.4686,1781.773,2.4233,-2.7278,3775.8621,2.7382,2017,3
31,300338,开元股份,184.2106,1731.615,172.0833,193.75900000000001,1183.5766,172.3098,2017,3
32,600393,粤泰股份,777.4565,1656.3629999999998,28.684,57.5909,452.9412,17.6321,2017,3
33,600133,东湖高新,58.8998,1640.8187,53.1045,22.9614,2086.6264,56.3421,2017,3
34,600728,佳都科技,57.1885,1635.9874,17.963,42.1773,4700.0,19.4517,2017,3
35,300293,蓝英装备,494.6154,1610.1615,26.8864,255.7137,1379.2453,6.611000000000001,2017,3
36,002120,韵达股份,799.695,1602.2492,934.3901,746.0325,136.5854,956.8899,2017,3
37,002601,龙蟒佰利,271.7095,1481.661,7.2029,-17.8092,433.3333,8.2213,2017,3
38,300391,康跃科技,191.6086,1477.3114,153.4134,151.6295,973.6842,154.7339,2017,3
39,002164,宁波东力,1422.8328,1360.7144,207.3152,738.0198,1172.7273,206.2453,2017,3
40,600497,驰宏锌锗,33.6784,1338.7017,-8.0331,-5.9931,363.4884,-9.8912,2017,3
41,002162,悦心健康,21.3625,1324.3062,5.2663,0.5203,892.0,5.1195,2017,3
42,000797,中国武夷,56.5139,1320.2715,12.3657,14.737,233.3333,11.7138,2017,3
43,000525,红太阳,18.5941,1246.9232,9.809,20.9426,1241.1061,9.0351,2017,3
44,002530,金财互联,134.2924,1246.3048,416.2892,339.7298,694.7368,451.085,2017,3
45,600293,三峡新材,1003.3026,1227.5361,13.6072,29.6436,401.964,12.9209,2017,3
46,002435,长江润发,165.3494,1177.2412,503.9534,366.2148,400.0,498.60900000000004,2017,3
47,300461,田中精机,387.7023,1169.7022,44.9132,236.2298,560.0,15.8082,2017,3
48,002755,东方新星,127.955,1129.5764,15.6119,28.4012,600.0,4.5906,2017,3
49,600615,丰华股份,-6.1497,1107.6148,21.8433,2.2981,1170.4545,21.811999999999998,2017,3
50,002684,猛狮科技,170.4834,1094.0618,91.1252,102.0231,750.0,95.223,2017,3
51,000959,首钢股份,50.1592,1077.9468,5.0008,3.4015,1186.4865,3.9934,2017,3
52,600230,沧州大化,70.6404,1001.1795,103.3739,23.0308,1066.394,100.3917,2017,3
53,300206,理邦仪器,25.0757,993.3374,8.7359,2.424,506.3158,9.4003,2017,3
54,000980,众泰汽车,831.1349,989.1788,661.6923,867.4628,312.5,664.2801,2017,3
55,600160,巨化股份,36.0302,988.5381,5.6334,10.2999,882.0513,5.6775,2017,3
56,600389,江山股份,-38.2214,979.41,7.5098,-0.8594,980.5147,7.5098,2017,3
57,600963,岳阳林纸,17.4931,977.8884,47.0244,4.7257,730.0,47.0244,2017,3
58,002057,中钢天源,259.5381,945.4086,131.4965,139.9746,800.0,131.4521,2017,3
59,601003,柳钢股份,60.6423,915.4892,27.2846,10.8448,916.1826,27.2846,2017,3
60,600628,新世界,-0.7689,913.3121,12.9056,-2.6684,712.5,12.9167,2017,3
61,601678,滨化股份,36.7994,892.3824,16.8088,7.5882,291.6667,14.5174,2017,3
62,601666,平煤股份,81.3246,890.8074,26.8253,8.0569,960.2439,18.1513,2017,3
63,300370,安控科技,149.606,865.3613,14.627,60.2,39.2405,7.3832,2017,3
64,000672,上峰水泥,74.6865,862.8995,5.0224,6.0301,833.3333,6.8147,2017,3
65,600410,华胜天成,25.1752,833.066,5.1235,32.0872,502.8369,3.3067,2017,3
66,600031,三一重工,70.768,831.0984,6.5402,-1.3022,926.087,6.5863,2017,3
67,600282,南钢股份,53.1336,823.5457,116.456,13.177,708.7108,58.8616,2017,3
68,600303,曙光股份,15.7699,814.5458,13.5743,-14.4205,1040.0,14.5239,2017,3
69,300116,坚瑞沃能,645.3835,803.0538,14.2979,83.5088,112.3711,14.380999999999998,2017,3
70,600550,保变电气,4.3146,784.7491,29.2934,14.5291,300.0,47.364,2017,3
71,002232,启明信息,49.2467,773.805,2.8807,7.4676,4172.7273,2.3156,2017,3
72,300176,鸿特科技,79.0713,772.2889,44.7054,35.0927,772.3482,44.7054,2017,3
73,600395,盘江股份,75.7375,739.3406,15.2536,12.6665,745.6522,16.0494,2017,3
74,002377,国创高新,160.013,723.2359,434.4253,280.379,1032.3944,515.6298,2017,3
75,000683,远兴能源,39.8532,717.9876,-2.8533,-2.1657,550.0,-0.9275,2017,3
76,002288,超华科技,49.4645,713.9238,-1.9991,17.1779,680.0,-1.9991,2017,3
77,002388,新亚制程,15.3968,706.6984,110.2832,73.4273,598.5,113.5808,2017,3
78,002307,北新路桥,57.7846,699.4107,40.9946,29.6344,18.0851,22.4861,2017,3
79,300618,寒锐钴业,68.7106,694.6598,,,543.1818,,2017,3
80,000822,山东海化,56.0578,693.4902,14.5831,14.0281,742.8571,14.5737,2017,3
81,300157,恒泰艾普,193.7376,690.6926,2.7983,23.2412,1000.0,5.4007,2017,3
82,600971,恒源煤电,73.2632,688.6181,16.5694,2.4735,693.1667,16.9323,2017,3
83,000597,东北制药,12.2159,666.7943,4.5292,5.2054,1600.0,4.2144,2017,3
84,600331,宏达股份,29.5617,652.7608,8.3371,-2.2453,318.1102,6.1362,2017,3
85,600640,号百控股,120.6677,640.4101,59.4761,70.2849,464.0086,71.8455,2017,3
86,300184,力源信息,479.6781,638.0321,282.4685,320.5821,391.4195,282.4685,2017,3
87,603003,龙宇燃油,27.7561,636.8569,2.3307,8.3454,3067.7419,1.8969,2017,3
88,601015,陕西黑猫,114.0524,636.3837,9.8333,12.1668,125.0,11.9848,2017,3
89,300004,南风股份,4.27,629.066,6.3314,7.5848,550.0,6.2842,2017,3
90,600569,安阳钢铁,18.3994,627.0188,17.3567,5.1182,595.0596,20.0285,2017,3
91,601225,陕西煤业,94.0616,620.7406,34.6957,13.1985,710.0,29.8168,2017,3
92,000878,云南铜业,18.9534,620.4535,17.7674,15.9852,433.3333,4.5,2017,3
93,600641,万业企业,15.068,620.1497,49.1441,9.937999999999999,634.8924,49.1441,2017,3
94,002648,卫星石化,77.0827,615.0347,120.02799999999999,48.8484,550.161,119.8993,2017,3
95,601100,恒立液压,109.5133,607.0391,7.5789,14.4017,633.3333,7.642,2017,3
96,002061,浙江交科,32.1538,607.0037,79.926,-6.7606,564.0,79.926,2017,3
97,300102,乾照光电,3.5532,604.1039,7.1601,7.5808,604.3887,7.1601,2017,3
98,300331,苏大维格,122.944,589.8827,170.9554,166.99900000000002,350.0,175.9108,2017,3
99,600567,山鹰纸业,46.2592,582.3612,18.4913,17.0608,492.4528,18.2276,2017,3
100,300288,朗玛信息,559.1502,563.614,58.5228,157.4749,411.1111,22.1416,2017,3
101,000513,丽珠集团,13.9398,559.5391,64.9221,51.7036,394.2675,67.9423,2017,3
102,000983,西山煤电,62.2755,558.447,8.7511,7.4158,576.8634,9.3954,2017,3
103,002145,中核钛白,71.6732,558.4356,16.8507,16.7879,559.4502,16.8507,2017,3
104,600010,包钢股份,74.3852,558.3083,2.8546,2.4059,329.1667,2.813,2017,3
105,600444,国机通用,-4.3977,557.0606,10.4315,-6.9037,500.0,10.9814,2017,3
106,603612,索通发展,71.5592,546.8026,,,542.8571,,2017,3
107,000612,焦作万方,39.2486,542.3975,6.3962,12.1403,536.1111,6.3962,2017,3
108,601011,宝泰隆,81.8114,529.556,28.5113,19.2338,450.0,32.5009,2017,3
109,000960,锡业股份,6.8101,520.8633,36.0013,11.312999999999999,839.8438,38.1607,2017,3
110,600070,浙江富润,122.774,516.1456,134.2815,86.7638,1462.5,168.8688,2017,3
111,002136,安纳达,49.4393,512.2839,31.1543,8.7629,554.5147,31.1299,2017,3
112,002383,合众思壮,71.1271,497.6725,2.4342,50.0796,202.9463,2.4737,2017,3
113,000830,鲁西化工,43.6367,497.164,11.6221,12.3189,969.3548,11.8972,2017,3
114,002451,摩恩电气,-19.2709,493.251,-5.2177,-6.2919,513.3333,-5.1648,2017,3
115,600673,东阳光科,42.6936,486.608,6.2809,13.9332,351.7241,11.0562,2017,3
116,000420,吉林化纤,58.4287,475.6687,3.4805,22.3954,63.1783,3.4577,2017,3
117,002159,三特索道,11.1312,474.1808,-1.8304,12.4738,-266.6667,-3.9908,2017,3
118,600380,健康元,11.4046,472.5389,44.5385,34.9144,440.9603,35.387,2017,3
119,300143,星普医科,-17.474,469.8493,9.3315,1.5922,252.8481,8.9864,2017,3
120,002596,海南瑞泽,72.1089,469.2592,6.9752,25.9279,120.0,7.3053,2017,3
121,002582,好想你,196.4954,456.6933,3.1892,12.745,88.8889,2.9926,2017,3
122,300128,锦富技术,6.5073,455.0008,-7.1744,1.902,1258.6207,-9.7501,2017,3
123,002515,金字火腿,146.695,454.7698,35.8521,55.4294,366.6667,10.745999999999999,2017,3
124,002167,东方锆业,37.101,454.5956,3.2465,8.1928,500.0,2.9234,2017,3
125,603825,华扬联众,25.272,452.2151,,,625.0,,2017,3
126,600328,兰太实业,38.2007,452.1041,19.3418,2.9586,215.942,10.5217,2017,3
127,600400,红豆股份,14.367,445.3633,3.9558,-37.1873,342.8571,11.6988,2017,3
128,002295,精艺股份,43.9818,443.4574,5.8544,15.7531,443.8889,5.8544,2017,3
129,600283,钱江水利,22.0149,443.1395,21.0581,-8.8332,-133.3333,20.355999999999998,2017,3
130,600966,博汇纸业,19.6881,437.6319,7.8111,4.4219,469.9126,17.2565,2017,3
131,002097,山河智能,117.9733,435.6749,93.2462,78.7528,231.7181,76.28399999999999,2017,3
132,601326,秦港股份,54.0376,432.8095,,,466.6667,,2017,3
133,002265,西仪股份,80.2539,428.7129,97.6657,90.3813,394.9153,98.7736,2017,3
134,600782,新钢股份,65.6086,427.2486,17.7827,2.9911,145.0,18.5224,2017,3
135,300083,劲胜智能,31.8642,423.5209,8.9894,19.3762,383.3333,8.9166,2017,3
136,300227,光韵达,65.8452,412.8254,79.2048,50.107,316.125,81.5644,2017,3
137,600161,天坛生物,-3.887,408.8365,28.4402,-40.8496,333.3333,36.7182,2017,3
138,000524,岭南控股,2080.8408,408.4747,314.3812,457.8074,94.4444,309.3072,2017,3
139,000060,中金岭南,33.5426,400.5388,28.6523,14.0609,442.8571,30.9545,2017,3
140,600573,惠泉啤酒,-4.1012,398.8981,0.6003,4.9751,966.6667,0.6431,2017,3
141,002617,露笑科技,145.3546,391.4964,9.8763,109.2508,354.0,10.1092,2017,3
142,600188,兖州煤业,84.0438,380.6411,50.3145,29.7752,369.9807,28.0062,2017,3
143,300667,必创科技,45.961000000000006,379.7336,,,375.0,,2017,3
144,600586,金晶科技,20.4157,379.2956,4.6729,4.9279,300.0,5.0894,2017,3
145,002379,宏创控股,60.4674,373.4812,3.5072,-28.7272,283.0,3.5072,2017,3
146,002110,三钢闽光,63.0844,373.0272,37.3022,27.8448,174.8476,37.3022,2017,3
147,002442,龙星化工,48.6854,372.2188,5.4987,13.3053,374.18300000000005,8.0779,2017,3
148,300179,四方达,120.6231,369.1085,10.2946,14.4775,355.7047,10.4488,2017,3
149,600634,*ST富控,-72.2319,358.208,56.6104,-12.2078,71.4286,14.5687,2017,3
150,600428,中远海特,15.1186,357.2061,1.7235,0.5862,368.75,1.8272,2017,3
151,000425,徐工机械,78.1976,356.26800000000003,16.8964,14.1372,362.5,16.8669,2017,3
152,600110,诺德股份,71.9257,350.9009,3.1309,12.915,502.5424,9.173,2017,3
153,601600,中国铝业,53.0617,344.2039,5.2115,-0.5474,4400.0,0.4685,2017,3
154,600251,冠农股份,12.8352,337.5704,11.4471,17.7371,649.6774,5.7419,2017,3
155,002235,安妮股份,66.0553,334.1527,72.4835,46.8362,410.0,73.453,2017,3
156,600808,马钢股份,60.2382,332.8088,18.4563,8.0971,260.8519,16.8671,2017,3
157,603660,苏州科达,25.3761,330.3214,93.5157,69.3246,243.5334,93.7173,2017,3
158,000638,万方发展,2.7338,329.8207,12.9961,-25.3561,198.1481,12.3233,2017,3
159,300097,智云股份,124.9545,327.3143,52.5542,40.3037,92.7722,52.7178,2017,3
160,002016,世荣兆业,37.3212,326.1588,4.5025,0.5992,324.8258,4.9124,2017,3
161,600759,洲际油气,137.4273,321.9025,9.3454,10.3716,-558.9744,1.9937,2017,3
162,600260,凯乐科技,104.4352,320.9258,51.2465,40.1196,352.9412,53.9724,2017,3
163,002259,升达林业,-25.9829,317.9728,-1.8026,-28.3268,15.493,4.3033,2017,3
164,600308,华泰股份,32.1651,317.0883,7.4236,-8.0173,305.8824,7.5654,2017,3
165,000426,兴业矿业,187.533,314.4925,86.8009,100.7425,164.7349,86.8744,2017,3
166,600638,新黄浦,54.9179,313.9655,8.9157,-12.5,386.5833,15.4807,2017,3
167,600651,飞乐音响,20.6534,309.5423,20.0309,24.7684,373.8739,21.8159,2017,3
168,600960,渤海汽车,92.2644,306.7132,116.6451,96.9847,144.8571,114.0494,2017,3
169,300657,弘信电子,71.8261,306.2144,,,112.0,,2017,3
170,300038,梅泰诺,176.6607,303.7834,351.7287,263.1708,195.2575,397.2365,2017,3
171,603993,洛阳钼业,406.4745,301.4508,145.5071,123.7292,160.1156,109.0365,2017,3
172,000518,四环生物,30.2445,300.6644,13.4958,-13.9831,223.7624,6.1555,2017,3
173,002040,南京港,252.9979,300.0893,317.9256,348.9408,131.518,246.0709,2017,3
174,300061,康旗股份,144.1212,297.0899,521.4718,333.0618,111.7647,595.3629,2017,3
175,002121,科陆电子,37.6606,296.828,91.2931,30.6038,245.6559,97.0669,2017,3
176,002759,天际股份,114.5273,295.3173,487.6263,476.4792,109.7885,487.6263,2017,3
177,603698,航天工程,23.7948,295.2875,11.0241,-7.2162,281.8182,11.0241,2017,3
178,600345,长江通信,-50.8311,292.6611,1.5333,-3.301,284.6154,15.0982,2017,3
179,600801,华新水泥,56.5999,292.1249,9.3554,13.0588,536.3636,12.3101,2017,3
180,600580,卧龙电气,17.0708,291.6907,12.4468,12.1804,347.26199999999994,14.1436,2017,3
181,300374,恒通科技,150.216,290.6526,4.8211,17.0351,272.8013,9.8171,2017,3
182,600420,现代制药,230.1721,287.7103,322.5512,256.7281,5.1309,321.7619,2017,3
183,300401,花园生物,39.0608,287.4205,15.1141,9.9619,280.0,15.1141,2017,3
184,600565,迪马股份,14.5971,285.3295,19.7726,11.5216,340.0,21.1341,2017,3
185,002188,*ST巴士,31.5838,284.6888,6.1095,6.5782,288.8889,6.1223,2017,3
186,603165,荣晟环保,132.3132,284.1234,,,194.7368,,2017,3
187,600173,卧龙地产,20.7635,283.402,18.0491,32.7636,266.4286,12.3447,2017,3
188,600141,兴发集团,12.1586,279.8968,14.8841,1.9337,166.6667,12.857999999999999,2017,3
189,300364,中文在线,29.5347,278.1709,0.6348,17.7696,7.8512,0.5861,2017,3
190,600667,太极实业,178.2338,274.8959,207.8878,240.9307,311.7647,261.6124,2017,3
191,600171,上海贝岭,5.6023,267.8175,7.6321,7.6218,289.6552,7.7127,2017,3
192,600785,新华百货,0.7102,266.6687,3.7560000000000002,3.7732,149.7469,5.0861,2017,3
193,300410,正业科技,130.7929,265.6516,66.8537,89.4381,229.718,66.8537,2017,3
194,600862,中航高科,35.6237,262.7066,6.68,-2.2448,375.0,7.5233,2017,3
195,300603,立昂技术,247.3163,259.1639,63.2103,143.3705,181.1429,63.2103,2017,3
196,002335,科华恒盛,28.9078,257.6899,15.4244,26.6207,225.0,17.4676,2017,3
197,600495,晋西车轴,53.8422,257.5038,1.2897,7.7507,220.0,1.2897,2017,3
198,600561,江西长运,9.7777,256.6631,-2.8827,12.2009,44900.0,-5.9524,2017,3
199,300513,恒泰实达,24.5199,254.3521,16.8239,31.3956,-17.8947,6.2196,2017,3
200,002282,博深工具,14.2981,253.6736,4.9835,0.0947,275.0,4.9835,2017,3
201,000042,中洲控股,-24.8156,252.8238,10.6262,36.449,194.32,6.5038,2017,3
202,600633,浙数文化,-46.7535,249.3664,55.8145,30.471,255.6849,76.1239,2017,3
203,000898,鞍钢股份,47.4354,240.9514,7.7919,0.3857,236.2963,7.8143,2017,3
204,600501,航天晨光,3.5186,240.7089,3.8384,5.2305,-50.0,3.0093,2017,3
205,603227,雪峰科技,40.4795,237.6349,0.2785,-1.3291,2100.0,-0.1671,2017,3
206,300451,创业软件,133.8952,237.5646,194.8945,176.9156,190.0,196.3124,2017,3
207,002091,江苏国泰,346.7041,235.4059,344.7033,339.9792,-11.3636,277.2405,2017,3
208,603232,格尔软件,15.8903,234.9053,,,185.7143,,2017,3
209,300405,科隆股份,55.9535,234.4364,3.3559,3.9052,93.6224,3.1387,2017,3
210,002724,海洋王,19.5379,234.2012,8.8359,7.2443,122.8457,8.8359,2017,3
211,000055,方大集团,17.8893,232.6565,30.9368,14.9114,106.6667,35.0052,2017,3
212,600280,中央商场,43.7344,231.1394,14.3941,-1.078,242.8571,14.4294,2017,3
213,600475,华光股份,57.6574,229.9396,190.0634,104.4433,110.1936,203.9211,2017,3
214,000657,中钨高新,24.3016,227.695,4.9849,4.6891,468.0912,4.0239,2017,3
215,600888,新疆众和,-19.1438,226.9185,3.3907,-3.031,146.5887,2.9118,2017,3
216,002683,宏大爆破,29.4183,224.9346,6.327999999999999,10.562000000000001,229.9781,3.3759,2017,3
217,000605,渤海股份,103.0024,223.5389,109.9203,118.3407,66.4638,92.2149,2017,3
218,002094,青岛金王,97.8202,223.1291,56.7542,61.413000000000004,202.0958,49.3632,2017,3
219,300132,青松股份,41.3764,223.0389,13.3009,16.8269,222.8522,13.3009,2017,3
220,000778,新兴铸管,-13.1096,222.6887,14.095999999999998,8.1776,231.4607,15.3061,2017,3
221,600507,方大特钢,67.7982,220.7027,52.3993,28.0542,232.6648,57.5486,2017,3
222,002682,龙洲股份,110.6745,220.4243,74.6913,86.7957,190.9091,93.0135,2017,3
223,601001,大同煤业,51.5671,220.1583,13.11,0.6321,160.0,11.4862,2017,3
224,601898,中煤能源,44.1171,217.5467,5.2337,3.1459,157.1429,5.6462,2017,3
225,000998,隆平高科,20.4791,217.0831,9.382,14.8089,56.4951,6.7945,2017,3
226,300177,中海达,30.5362,215.9769,8.7429,25.293000000000003,86.9919,4.7892,2017,3
227,002045,国光电器,52.56399999999999,215.112,10.0762,41.6452,187.5,6.8358,2017,3
228,600619,海立股份,50.6118,214.0877,5.9406,20.6516,283.3333,5.8781,2017,3
229,000951,中国重汽,98.5266,213.0845,15.0086,56.0188,211.7647,15.944,2017,3
230,002067,景兴纸业,54.9155,211.7615,23.5714,13.1907,181.25,23.1982,2017,3
231,600309,万华化学,86.1416,211.4927,58.8824,21.6495,147.4138,75.6833,2017,3
232,601002,晋亿实业,29.4087,210.46,7.3171,5.4423,203.5714,7.223,2017,3
233,002313,日海通讯,1.3774,210.359,-7.6139,13.6999,475.0,0.4162,2017,3
234,300266,兴源环境,93.9137,209.1584,14.7271,72.789,25.7143,10.8585,2017,3
235,600711,盛屯矿业,51.1458,208.6974,8.6241,18.1054,224.359,10.8092,2017,3
236,000552,靖远煤电,39.2848,208.5134,9.5002,5.632000000000001,208.3491,9.503,2017,3
237,601717,郑煤机,94.177,208.0324,19.1929,40.5744,137.5,12.9829,2017,3
238,600112,天成控股,15.7466,205.076,1.5317,1.5923,205.5556,1.5559,2017,3
239,600527,江南高纤,26.2943,204.6822,1.1785,2.6383,206.38299999999998,1.1785,2017,3
240,600549,厦门钨业,79.7282,203.3696,4.5499,15.9184,281.6254,4.2835,2017,3
241,002105,信隆健康,37.8675,202.6755,8.1254,14.5452,98.3333,10.5357,2017,3
242,000630,铜陵有色,-6.6071,199.872,24.5829,16.119,280.0,22.2705,2017,3
243,600720,祁连山,21.9941,198.8799,6.9925,-11.1547,184.5333,9.604,2017,3
244,600721,百花村,-21.9836,198.872,41.098,6.3039,-55.6433,41.4458,2017,3
245,002075,沙钢股份,69.9851,198.7558,27.853,33.4708,181.2081,26.0959,2017,3
246,000818,航锦科技,31.2217,197.2872,9.3752,11.8108,183.5796,9.6256,2017,3
247,300013,新宁物流,20.6472,197.0754,16.2218,24.9029,191.4634,16.6774,2017,3
248,600746,江苏索普,32.5935,195.8914,12.3011,20.5812,195.8533,12.3011,2017,3
249,000006,深振业A,102.4308,195.2314,17.7015,-5.2656,196.2264,17.4052,2017,3
250,300708,聚灿光电,40.0337,193.1644,,,193.1707,,2017,3
251,300073,当升科技,58.1999,192.3179,20.6039,42.7253,46.1336,20.6039,2017,3
252,300355,蒙草生态,146.3512,191.4166,27.636,81.6477,80.0,27.8381,2017,3
253,600657,信达地产,113.8391,190.4253,10.2695,3.258,81.8182,9.9124,2017,3
254,300032,金龙机电,4.0885,190.2219,2.1356,17.7897,89.1717,1.4941,2017,3
255,603127,昭衍新药,44.3832,189.6364,,,175.0,,2017,3
256,002549,凯美特气,65.4132,188.5188,-2.1132,2.2732,145.2941,-2.3141,2017,3
257,603113,金能科技,85.3407,186.8095,,,171.4286,,2017,3
258,002443,金洲管道,50.4303,185.9083,5.3488,6.9818,162.5,5.4021,2017,3
259,002378,章源钨业,58.8164,185.4553,2.0687,6.4311,100.0,1.9768,2017,3
260,300349,金卡智能,93.8915,185.2921,175.2968,159.6616,142.2617,190.5888,2017,3
261,002753,永东股份,79.5987,183.5981,27.1244,66.292,89.0419,27.1244,2017,3
262,300377,赢时胜,36.6729,183.3556,3.1937,5.8876,-1.4912,2.0077,2017,3
263,002125,湘潭电化,20.9693,182.4549,5.1365,15.0385,84.12700000000001,4.7609,2017,3
264,600787,中储股份,98.5847,181.2887,15.985999999999999,9.407,180.8657,16.3726,2017,3
265,002149,西部材料,9.7066,181.03400000000002,5.4115,7.6531,81.9957,3.8138,2017,3
266,600449,宁夏建材,27.4759,180.528,6.1118,-2.7799,215.7895,5.7566,2017,3
267,300579,数字认证,15.1812,179.8295,136.6743,96.3281,96.2051,136.9916,2017,3
268,603225,新凤鸣,37.7075,176.8282,103.5168,19.5318,,121.2017,2017,3
269,000825,太钢不锈,25.5682,174.8161,9.7974,-4.3511,156.0811,10.6678,2017,3
270,600208,新湖中宝,7.0576,173.8278,34.1251,31.986,157.6923,35.045,2017,3
271,300415,伊之密,43.067,173.7416,24.2349,22.2111,51.6129,24.2096,2017,3
272,000709,河钢股份,47.0189,171.6236,3.7336,5.1757,135.4949,4.3493,2017,3
273,000545,金浦钛业,114.539,171.4234,8.4922,6.0277,171.4286,8.4922,2017,3
274,600515,海航基础,44.7352,170.7835,113.4209,13.1798,53.56,118.5052,2017,3
275,600531,豫光金铅,29.9205,170.3581,114.8545,17.9638,110.8187,119.9316,2017,3
276,300180,华峰超纤,87.161,170.1516,85.008,90.2763,123.5294,84.6317,2017,3
277,603383,顶点软件,35.6325,170.0882,,,126.3731,,2017,3
278,300366,创意信息,72.1197,169.2196,111.9457,109.8468,14.3078,112.0674,2017,3
279,300696,爱乐达,126.2512,168.7696,,,162.963,,2017,3
280,000703,恒逸石化,112.7426,168.6623,25.7876,7.3094,112.8205,18.2724,2017,3
281,600050,中国联通,-0.6572,168.1296,1.3925,-1.0903,167.9654,1.3679,2017,3
282,600466,蓝光发展,28.2815,167.8847,25.2457,33.4533,129.3756,15.5517,2017,3
283,600219,南山铝业,20.8137,166.808,33.0935,32.9713,-12.5,35.6254,2017,3
284,600210,紫江企业,1.8824,166.4707,4.1667,-9.9419,172.2222,4.4605,2017,3
285,002723,金莱特,31.6068,166.2139,3.2349,4.8852,176.1246,3.2349,2017,3
286,300567,精测电子,51.4823,165.1611,190.2616,110.5906,68.6747,196.3147,2017,3
287,000338,潍柴动力,77.369,164.9589,26.2448,55.2815,52.6316,22.6282,2017,3
288,600409,三友化工,32.614000000000004,164.5093,40.6863,16.5293,147.1772,41.9065,2017,3
289,002354,天神娱乐,70.7865,164.4619,61.7899,117.4788,-26.7241,58.4064,2017,3
290,600079,人福医药,21.7526,164.0751,29.3571,39.4576,204.1667,24.1731,2017,3
291,000573,粤宏远A,-33.7835,163.6357,10.6475,-13.7559,135.7702,11.0035,2017,3
292,300323,华灿光电,74.7783,163.4703,13.765,44.958999999999996,133.7938,13.765,2017,3
293,002845,同兴达,45.2724,162.0636,162.8423,80.9698,-3.5714,162.8423,2017,3
294,002341,新纶科技,50.0754,160.2044,111.18,19.2902,75.8146,119.5488,2017,3
295,002427,*ST尤夫,127.6769,160.1574,35.4777,168.9039,86.2069,12.1081,2017,3
296,603712,七一二,11.3627,159.4484,,,175.0,,2017,3
297,300511,雪榕生物,18.6201,159.0888,13.0573,62.8255,57.981,11.254000000000001,2017,3
298,000901,航天科技,242.8207,158.3082,152.118,174.4241,140.9513,164.1786,2017,3
299,002092,中泰化学,72.5205,157.9561,21.8733,21.2216,133.8405,19.0276,2017,3
300,000056,皇庭国际,154.2478,157.8956,13.6514,38.9814,100.0,4.2419,2017,3
301,002494,华斯股份,35.1961,157.577,41.9825,9.7948,70.1613,42.486000000000004,2017,3
302,600067,冠城大通,7.4584,157.1612,-6.7926,-0.6842,105.8824,0.1757,2017,3
303,002925,盈趣科技,114.3683,156.7529,,,157.8947,,2017,3
