,code,name,mbrg,nprg,nav,targ,epsg,seg
0,603399,吉翔股份,77.9235,82016.2612,17.4709,24.079,2500.0,15.5965
1,600083,博信股份,3111.4297,51381.4112,1.4368,68.8194,-1395.0,28.7323
2,002305,南国置业,-21.5072,35252.0618,0.5987,7.2037,93.1034,-0.5445
3,600256,广汇能源,196.0477,18651.0888,13.6413,5.4311,1650.0,8.3149
4,600784,鲁银投资,-7.7323,10246.3998,-12.0373,-15.8046,6900.0,-6.0635
5,300272,开能环保,18.4835,8692.7011,-1.3598,-41.1241,2490.9884,62.7517
6,600319,亚星化学,7.7469,5366.2027,451.9202,-15.364,,451.9202
7,000912,*ST天化,8.6968,5212.7403,-1161.3469,-21.8709,4706.4516,-1157.3347
8,600136,当代明诚,264.9991,4908.7558,12.9393,55.288000000000004,22500.0,7.5445
9,002696,百洋股份,29.0337,4716.6726,106.3421,87.4884,-1258.0,116.6565
10,002016,世荣兆业,610.7286,4699.1042,60.2034,-9.1923,4076.6667,60.3135
11,600429,三元股份,26.7149,4430.1895,17.4168,85.0065,2054.5455,2.32
12,600131,岷江水电,44.2612,4352.594,13.8034,0.0087,1360.0,13.276
13,002613,北玻股份,34.0839,3639.0964,4.7873,14.1567,3976.1905,1.2724
14,000553,沙隆达A,891.0288,3360.7336,883.7182,1202.3907,740.2427,883.7182
15,601360,三六零,477.3356,2927.0158,951.3231,773.8935,69.4915,971.5205
16,000040,东旭蓝天,29.3425,2910.2018,14.5843,54.1599,2903.7037,14.4504
17,600781,辅仁药业,897.6819,2733.9068,1002.8101,676.9278,823.5669,1176.5178
18,600516,方大炭素,408.4018,2699.4545,101.0469,96.9977,2374.5327,97.7873
19,600740,山西焦化,49.2934,2540.0879,250.7768,71.8696,1311.7647,321.5768
20,300080,易成新能,194.1288,2458.2658,-20.4045,3.1846,393.3333,-32.2867
21,600515,海航基础,-2.3194,2234.1325,-9.2575,-6.0837,2014.2857,-16.3038
22,300107,建新股份,176.0569,2233.2516,20.1523,23.5264,2211.1111,20.1523
23,002535,林州重机,85.7703,2218.4742,1.4335,13.4967,2164.2857,-0.2054
24,002798,帝欧家居,935.552,2178.1373,388.8867,580.7468,1750.0,388.8706
25,300052,中青宝,7.0255,2166.8367,-18.4163,4.4192,500.0,-19.6898
26,600216,浙江医药,61.6805,2149.8551,17.6506,19.0047,1533.3333,10.7458
27,000885,同力水泥,-43.7344,2123.0153,-32.9249,17.2814,51740.0,-20.7795
28,300423,鲁亿通,1171.2597,1967.0304,330.0274,708.7005,1333.3333,330.0274
29,300176,鸿特科技,184.0794,1564.3669,104.2104,53.7172,1564.0675,104.2104
30,601958,金钼股份,-24.2857,1562.8575,0.8893,-1.5926,1900.0,0.7187
31,002386,天原集团,35.1656,1511.1678,-0.9066,1.7845,250.0,2.9422
32,600708,光明地产,28.7965,1430.9117,21.0484,22.1678,806.0423,22.9963
33,601106,中国一重,75.2561,1350.2796,17.7609,11.1792,333.3333,17.8718
34,300276,三丰智能,264.8425,1345.3557,282.1945,394.9454,837.9747,294.1141
35,002034,旺能环境,14.0147,1306.3979,299.8421,367.9136,566.6667,303.0583
36,002428,云南锗业,26.2222,1270.3576,0.6023,-7.1764,50.0,0.6178
37,000560,我爱我家,642.7665,1268.9881,157.6766,172.1702,572.5806,152.2025
38,600361,华联综超,-3.3996,1231.356,4.0533,-5.5865,941.6667,4.1823
39,000850,华茂股份,19.9657,1220.3238,-5.7716,-4.4148,742.2414,-6.3585
40,002299,圣农发展,16.4499,1203.3239,6.3196,11.1407,371.8894,7.4692
41,002383,合众思壮,214.2159,1186.7329,6.8792,75.498,238.1643,6.7932
42,002164,宁波东力,4717.7573,1168.7703,217.05,807.8762,677.7778,216.2838
43,300038,梅泰诺,275.5142,1077.3432,57.4476,16.9165,730.814,61.6776
44,600369,西南证券,,1075.2868,0.9485,1.9389,1090.4762,1.3444
45,000042,中洲控股,39.4784,1065.2015,21.0771,36.6526,929.563,12.4675
46,002336,人人乐,-9.628,1050.8664,-21.0615,-4.7071,1052.4589999999998,-21.0699
47,002685,华东重机,64.2565,1030.0551,232.8479,189.4796,1560.0,241.2007
48,600665,天地源,36.0194,987.4581,9.2532,16.1756,897.0,9.1503
49,600406,国电南瑞,170.5481,955.8862,137.2374,164.1736,100.0,119.6011
50,300251,光线传媒,-34.2487,953.2196,44.4626,48.0017,1033.3333,45.7663
51,600579,天华院,31.4888,945.7917,-3.3026,0.3368,947.6189999999999,-3.3026
52,600963,岳阳林纸,35.0136,938.448,52.0344,8.6936,685.7143,52.0344
53,002133,广宇集团,120.0528,902.3919999999999,15.8582,-1.867,800.0,11.1589
54,000789,万年青,48.7869,895.6237,14.0466,3.8809,3366.9811,18.5669
55,601155,新城控股,154.2126,862.2461,61.5761,68.2512,650.0,42.0202
56,600027,华电国际,17.5977,859.9561,0.188,5.1741,6900.0,-0.4312
57,600725,ST云维,259.6013,828.2508,190.4833,108.9599,825.0,190.4833
58,300583,赛托生物,133.5093,814.9704,6.2713,18.3592,574.6305,6.6567
59,000301,东方市场,-8.3077,752.7710000000001,3.4760000000000004,-21.1589,770.9677,3.4818
60,002102,冠福股份,85.9576,701.9449,9.8273,14.4952,682.6772,9.982999999999999
61,002374,丽鹏股份,29.4509,693.8998,5.646,20.0659,831.5789,2.4845
62,002384,东山精密,25.2685,659.5932,192.518,49.6932,433.3333,193.1523
63,600801,华新水泥,16.317999999999998,656.0201,19.7071,-1.3845,483.3333,23.0729
64,300173,智慧松德,-9.3259,654.6312,3.2278,12.0433,780.0,3.2146
65,002642,荣之联,79.3735,627.1553,10.1229,24.3104,602.381,10.1271
66,300224,正海磁材,103.2584,613.9214,-1.5763,0.4768,200.0,-1.2395
67,002600,领益智造,24.5963,606.3078,106.4139,82.2037,40.0,108.85700000000001
68,300391,康跃科技,124.2185,599.5802,265.995,164.0968,337.5,266.9447
69,300688,创业黑马,7.6064,598.9783,113.0644,85.8576,250.0,115.1392
70,601168,西部矿业,5.6529,598.0347,3.9897,12.378,600.0,-0.228
71,002334,英威腾,16.9756,575.474,11.5199,34.4028,194.5946,12.7804
72,300492,山鼎设计,8.6714,575.3729,5.2047,9.406,100.0,5.892
73,600609,金杯汽车,9.8206,551.7080000000001,89.7037,-52.6163,-138.7755,1025.0887
74,002001,新和成,148.0034,549.2603,86.0603,64.1907,461.9048,86.1125
75,000718,苏宁环球,42.6915,546.2719999999999,8.8389,-9.8174,544.6043,10.2875
76,002709,天赐材料,14.9531,540.2955,62.551,62.5879,505.0,67.2997
77,600789,鲁抗医药,38.4594,531.6452,53.7063,45.2792,465.2174,56.4577
78,300409,道氏技术,437.6404,530.8061,72.1791,144.3436,275.0,28.913
79,000631,顺发恒业,14.2241,519.6059,14.5143,-17.8101,433.3333,14.655
80,600387,海越股份,112.3834,505.7817,98.0206,28.8086,214.2857,115.5424
81,000673,当代东方,67.0554,504.5969,-8.0858,15.8516,608.4337,-3.1785
82,002499,科林环保,-48.0791,498.6273,1.7719,20.881999999999998,411.4943,8.4728
83,601028,玉龙股份,31.3046,497.7186,3.946,-11.7486,400.0,4.0715
84,300554,三超新材,250.9424,496.4508,130.9075,110.4893,347.2542,130.9075
85,000981,银亿股份,136.8081,494.2878,103.1452,44.0374,550.8876,113.6754
86,002013,中航机电,18.8578,493.8408,21.1225,10.4212,58.8235,13.8635
87,300401,花园生物,171.6562,493.5483,83.5071,77.994,481.8182,83.5071
88,300462,华铭智能,15.9689,486.6592,10.3926,8.8425,566.6667,10.4748
89,002023,海特高新,0.9568,475.9401,-5.1868,7.3742,229.1667,-5.501
90,002061,浙江交科,326.586,460.8886,125.9829,327.2834,139.5833,118.6187
91,000862,银星能源,8.8177,443.9457,-6.5692,-7.2693,386.8421,-6.415
92,600658,电子城,229.5344,441.8482,10.3669,49.0318,550.0,7.2756
93,603588,高能环境,77.9866,437.861,15.2574,30.9243,370.0,12.3284
94,000932,华菱钢铁,11.1687,435.7792,70.6313,6.5413,398.7255,81.3557
95,603637,镇海股份,63.7887,435.0368,4.0249,14.1558,300.0,4.0249
96,300132,青松股份,64.6789,429.736,22.0018,41.5336,430.30300000000005,22.0018
97,300094,国联水产,20.2533,423.8452,11.264000000000001,25.7346,408.4746,11.264000000000001
98,300346,南大光电,139.381,421.3608,2.943,6.2071,320.5128,2.7161
99,600869,智慧能源,22.1003,420.44599999999997,-4.9512,23.7669,498.1132,-6.4968
100,002626,金达威,79.6298,419.3446,24.5332,11.6406,400.0,25.1203
101,002151,北斗星通,91.6356,419.1026,1.5798,19.405,-21.0,0.4588
102,601003,柳钢股份,25.493000000000002,416.2949,70.4045,-4.7839,416.0556,70.4045
103,601599,鹿港文化,11.2656,415.8717,-3.5993,26.0716,100.0,-2.6214
104,300618,寒锐钴业,218.6657,412.5171,61.8917,123.0035,141.8182,61.8917
105,000717,韶钢松山,15.8913,410.4187,511.4822,-6.2578,410.3597,511.4822
106,300472,新元科技,145.0853,405.8269,215.3321,207.6759,350.0,209.1936
107,603595,东尼电子,210.9553,402.6957,205.4162,190.0815,273.913,205.4162
108,300437,清水源,165.0693,402.3196,19.1199,107.3562,454.2373,4.9696
109,300398,飞凯材料,226.6374,401.1422,150.7946,145.3339,325.0,153.8083
110,000825,太钢不锈,7.5899,400.5475,22.8753,0.3216,357.1429,24.5754
111,600685,中船防务,-27.4272,398.6921,61.7194,-3.0474,31.5385,12.267000000000001
112,002639,雪人股份,26.1666,394.7868,-1.8335,4.1252,57.8947,-1.6783
113,600641,万业企业,250.9543,387.769,43.7278,13.4992,387.70599999999996,43.7278
114,002587,奥拓电子,172.7603,386.9842,15.228,42.8662,211.1111,13.9827
115,300300,汉鼎宇佑,44.5889,379.8312,-0.7374,-5.5511,401.2531,-0.1699
116,000155,川化股份,45.355,378.3352,31.908,140.2183,200.0,7.2617
117,600727,鲁北化工,-13.0457,377.0276,8.7606,4.7907,600.0,8.7606
118,600876,洛阳玻璃,217.105,374.4295,1.5563,142.0061,236.3636,1.5563
119,300200,高盟新材,75.2322,369.22900000000004,87.5892,99.0071,300.0,87.5892
120,002113,天润数娱,263.0191,369.1449,182.5789,186.388,290.0,182.5789
121,000880,潍柴重机,41.2178,365.4891,2.3195,15.0662,341.1765,2.8676
122,600173,卧龙地产,348.4808,364.11400000000003,27.9149,33.9222,302.1739,19.833
123,002579,中京电子,22.4594,361.3247,3.8435,24.0513,400.0,3.8435
124,300348,长亮科技,22.3906,357.4469,8.9577,10.2446,290.0,9.1369
125,000818,航锦科技,29.7122,356.3091,16.5935,47.4809,349.1726,14.1053
126,000632,三木集团,92.3471,354.3046,4.8146,-8.0638,278.4615,2.6035
127,300318,博晖创新,54.0193,353.3424,-25.0567,-1.6278,441.1765,-22.7598
128,000819,岳阳兴长,11.7987,351.9853,-2.8013,-3.2733,191.6667,-2.4834
129,600805,悦达投资,48.2866,351.5808,-5.0404,5.1545,380.0,-6.9014
130,002279,久其软件,106.4447,350.95300000000003,27.0789,78.0435,-2.7778,20.7649
131,000980,众泰汽车,917.6814,350.8406,672.2175,696.717,16.6667,674.9848
132,600596,新安股份,43.7243,345.9266,15.4989,12.1378,300.1088,16.3382
133,000975,银泰资源,760.7538,340.5031,103.8512,129.9003,369.7143,117.9234
134,300226,上海钢联,31.8015,337.9876,101.6818,52.118,246.6125,66.6408
135,300559,佳发安泰,134.346,335.7584,18.1335,26.4676,314.6341,11.5865
136,300205,天喻信息,-12.5332,335.6695,10.9677,14.1095,56.7742,10.777999999999999
137,002430,杭氧股份,22.53,333.6931,36.6688,4.3353,220.0,39.6117
138,002176,江特电机,118.3456,330.7189,13.7315,36.0067,333.3333,11.9071
139,300122,智飞生物,416.7305,330.4433,23.8455,79.3488,305.75,23.8455
140,600777,新潮能源,1551.6539,327.85900000000004,141.9907,239.835,155.102,141.9907
141,300467,迅游科技,319.181,325.5094,466.7579,354.0928,155.5556,456.3554
142,000603,盛达矿业,483.9284,324.716,18.4082,17.0265,400.0,15.6459
143,600260,凯乐科技,12.2199,320.5219,58.3832,29.1804,258.3333,63.3718
144,002898,赛隆药业,108.3173,319.2806,,,212.5,
145,000025,特力A,13.4966,318.2387,11.0877,19.3786,258.9404,8.8351
146,600851,海欣股份,12.5566,313.0854,-9.7891,-9.5495,80.9524,-9.7158
147,000597,东北制药,36.39,304.656,6.0876,13.7045,450.0,6.8927
148,600561,江西长运,-2.2514,304.6062,1.3129,1.7339,-180.0,1.1832
149,000016,深康佳A,65.8709,302.2372,148.3921,26.7697,112.844,175.0423
150,600129,太极集团,20.4279,297.0528,146.593,27.8391,287.03700000000003,146.1442
151,300601,康泰生物,176.2521,290.6082,47.512,60.6679,281.4286,47.512
152,002057,中钢天源,180.3489,290.3789,132.5209,144.944,180.0,132.4505
153,603516,淳中科技,78.1619,289.5436,,,237.5,
154,002118,紫鑫药业,91.8217,286.3133,12.8709,30.4262,266.6667,12.9093
155,603903,中持股份,26.1593,285.6928,10.559000000000001,52.5209,188.8087,10.1832
156,002599,盛通股份,70.3048,284.5928,12.6139,13.7193,50.0,12.5699
157,300120,经纬电材,235.2684,283.3095,175.5217,239.6753,183.2727,197.2528
158,000636,风华高科,35.1736,283.2802,2.1154,-8.6912,333.3333,1.7678
159,600346,恒力股份,176.8279,281.9931,222.6123,265.7144,180.0,228.4111
160,000735,罗牛山,-63.638999999999996,280.4153,9.5804,10.3895,284.6257,9.8182
161,300180,华峰超纤,65.2578,280.1003,86.9376,71.8733,166.6667,86.7329
162,600488,天药股份,115.5854,278.3855,26.823,44.4137,127.2727,10.8593
163,300243,瑞丰高材,16.9341,277.3308,8.8642,5.7306,350.0,8.8642
164,600157,永泰能源,-12.1894,275.8076,-1.0132,8.1931,377.907,4.3153
165,603616,韩建河山,7.5842,275.1698,-7.6541,0.1862,161.2903,-9.3656
166,002549,凯美特气,52.4215,271.7126,1.5030000000000001,10.7385,259.5238,1.1553
167,603878,武进不锈,70.8764,269.8245,5.3856,13.9823,300.0,5.3856
168,002332,仙琚制药,46.6207,269.5138,8.2009,47.4227,33.3333,6.7737
169,300422,博世科,140.8151,269.4709,28.8771,68.6543,41.6667,20.4618
170,300621,维业股份,48.9701,267.8627,14.9598,5.984,188.8889,14.9598
171,600724,宁波富达,28.2458,267.7764,-26.6437,-9.2373,211.0236,-32.0025
172,300214,日科化学,-52.2894,267.6158,18.6804,16.5914,300.0,18.6804
173,600648,外高桥,55.1244,266.3524,7.9110000000000005,7.0653,300.0,8.2287
174,000157,中联重科,20.5795,266.3073,1.9785,-9.0272,354.5455,3.0096
175,300700,岱勒新材,168.1165,265.6514,,,176.4706,
176,603318,派思股份,137.0718,264.2225,116.9781,42.9302,100.0,120.3602
177,000046,泛海控股,-82.81200000000001,262.5279,12.8175,13.0375,249.6411,13.4583
178,002282,博深工具,95.7186,261.7159,157.1833,145.1312,300.0,157.1833
179,600050,中国联通,8.5934,260.9188,33.9372,-4.6373,233.3333,75.6653
180,600580,卧龙电气,10.6773,258.7887,9.8239,0.8288,238.8679,12.0766
181,300510,金冠电气,140.4276,258.60200000000003,456.972,522.3418,166.6667,462.5981
182,600462,九有股份,350.0662,257.9414,32.2171,1003.2914,-43.75,1.8501
183,000032,深桑达A,25.9831,257.546,-8.8444,8.5247,150.6224,-11.2913
184,600988,赤峰黄金,27.3894,256.8109,12.1694,12.1931,100.0,12.1379
185,002477,雏鹰农牧,-3.514,255.0338,-7.8071,18.4759,215.7895,1.0067
186,300293,蓝英装备,579.7944,253.7292,32.9683,32.1933,149.635,9.3698
187,000952,广济药业,43.6267,247.5767,24.5516,8.1963,247.4227,24.416999999999998
188,600681,百川能源,215.7202,245.7631,89.3134,74.2218,211.1111,89.4751
189,000045,深纺织A,-18.7543,245.0044,2.5041,0.8453,29.4118,2.5531
190,002127,南极电商,619.9361,244.3683,97.4945,93.9017,150.0,99.3608
191,600797,浙大网新,17.4879,243.8854,97.6228,74.5283,200.0,97.3365
192,002189,利达光电,11.1149,243.801,3.9589999999999996,3.6097,142.8571,4.0422
193,300174,元力股份,154.9703,242.5904,9.4204,36.1032,124.4963,10.7221
194,603799,华友钴业,96.3577,242.3685,47.2959,76.6153,242.8571,46.8443
195,000520,长航凤凰,17.5799,241.907,23.5526,5.6169,238.0952,23.5526
196,600673,东阳光科,27.0927,240.2703,15.235999999999999,15.1969,211.7647,19.3399
197,002738,中矿资源,45.1686,240.0969,1.3463,12.8374,75.0,1.3467
198,000830,鲁西化工,31.9758,239.7952,27.2921,13.689,279.4326,27.499000000000002
199,600645,中源协和,2.8758,239.3628,2.8083,3.4079,328.5714,3.0494
200,600819,耀皮玻璃,16.0655,239.3178,0.8359,-3.0546,328.5714,0.3574
201,002721,金一文化,62.0491,233.592,86.5527,53.5634,200.0,114.4642
202,600738,兰州民百,48.2787,230.9978,50.1403,115.7583,55.3191,50.1403
203,300283,温州宏丰,33.7132,230.4733,1.2759,5.1579,200.0,1.7622
204,600098,广州发展,30.5654,228.6085,3.3848,8.5087,233.3333,6.1952
205,000786,北新建材,40.3559,224.9775,22.3598,11.8814,226.1905,22.6166
206,000831,五矿稀土,2.6510000000000002,224.3593,2.6335,2.3454,225.8824,2.5728
207,600010,包钢股份,22.1764,223.5009,5.3317,2.9366,127.8689,5.3744
208,002711,欧浦智网,22.2745,222.5693,14.548,13.5985,128.5714,14.4897
209,002447,晨鑫科技,191.7295,222.3026,-22.5271,-12.8922,334.7826,-19.6867
210,603959,百利科技,76.5067,216.6714,11.5797,16.1233,225.0,11.5797
211,600782,新钢股份,24.1942,215.0003,57.7128,14.913,173.0,60.7273
212,300727,润禾材料,72.9847,214.5906,,,120.0,
213,002596,海南瑞泽,39.6945,214.4279,39.0946,62.1282,50.0,39.2265
214,002088,鲁阳节能,15.2422,212.6897,13.3197,10.6184,106.3274,13.3197
215,603030,全筑股份,122.6095,211.7962,16.9783,31.1806,-40.0,12.6447
216,300459,金科文化,96.0794,211.7332,92.9283,101.6705,120.0,91.4312
217,600615,丰华股份,-0.638,211.5856,22.2421,18.3057,214.2857,22.2258
218,002458,益生股份,5.886,210.0725,-16.6144,11.5309,200.0,-17.2801
219,603505,金石资源,83.0512,206.4112,57.135,35.1955,125.0,57.2745
220,002343,慈文传媒,157.8177,202.5763,99.9028,29.3233,188.8889,98.2829
221,300059,东方财富,54.12,200.7178,15.8071,42.4403,198.7234,15.8394
222,300630,普利制药,94.7958,200.3799,16.7005,14.838,131.5455,16.7005
223,600096,云天化,-37.0403,200.1333,0.0242,-1.1732,215.4472,-5.165
224,600691,阳煤化工,6.5809,199.7357,10.4946,-1.3459999999999999,86.1789,4.1276
225,300121,阳谷华泰,46.9538,197.0509,123.31,69.5717,125.0,123.31
226,601011,宝泰隆,34.0523,194.6548,27.4959,9.2931,138.9937,32.3399
227,300309,吉艾科技,-5.2795,194.5879,18.4191,62.9851,200.0,21.3364
228,002719,麦趣尔,3.9676,194.3757,1.3758,0.9689,173.0,1.1153
229,000961,中南建设,98.6489,193.9471,7.2401,55.086000000000006,151.9704,8.8756
230,600592,龙溪股份,37.8371,193.5008,-0.004,6.0316,171.3656,0.0121
231,300426,唐德影视,99.7029,193.3068,17.3927,19.9363,200.0,17.9666
232,603027,千禾味业,-3.0129,193.1816,26.4045,32.461999999999996,43.7713,26.4045
233,002741,光华科技,37.5323,192.0722,42.755,61.2634,194.2623,41.8735
234,000680,山推股份,30.8301,191.4664,3.7675,4.3363,149.2647,3.2531
235,600618,氯碱化工,4.8678,189.5916,54.2709,-0.5692,190.1186,54.4098
236,300374,恒通科技,-22.5504,188.7151,73.592,49.626999999999995,133.3333,79.1138
237,000408,藏格控股,20.1784,187.8354,9.9958,15.9653,201.4286,10.554
238,000627,天茂集团,-11.0506,187.4674,29.8978,29.7803,133.3333,39.3999
239,000802,北京文化,178.4744,186.8827,8.2289,5.5913,155.0725,8.0111
240,601015,陕西黑猫,1.9127,185.5023,62.725,37.9083,100.0,97.8678
241,002167,东方锆业,1.4188,185.4585,-3.8976,-3.4607,100.0,-3.6671
242,000555,神州信息,37.2363,185.3455,6.4596,0.8333,59.375,6.5532
243,000753,漳州发展,1.2285,184.4992,1.406,-5.2532,170.0,3.4005
244,300649,杭州园林,591.547,183.5348,80.1878,30.0829,9.0909,80.1878
245,300653,正海生物,28.7853,181.2859,113.3222,107.0135,108.1727,113.3222
246,300203,聚光科技,42.7497,181.2127,12.2949,16.3352,163.3333,15.2975
247,000528,柳工,83.9285,180.84400000000002,8.385,24.8483,167.0124,3.5953
248,300325,德威新材,58.8213,178.8589,15.4948,32.6426,100.0,-0.486
249,600184,光电股份,142.6726,177.0082,1.3842,2.1676,400.0,1.6402
250,000833,贵糖股份,54.222,176.99,3.2425,7.7885,185.9756,3.032
251,600759,洲际油气,13.4245,175.9594,-3.8096,-9.4658,217.8571,-5.492000000000001
252,002371,北方华创,30.8547,174.3178,3.5203,25.6648,857.1429,3.9547
253,600055,万东医疗,11.2824,174.0329,2.4068,3.5379,16.6667,2.9781
254,002009,天奇股份,86.5321,174.0019,4.4171,13.7597,171.4286,6.5424
255,002233,塔牌集团,34.8988,173.4119,84.5446,50.8669,105.336,84.6613
256,300567,精测电子,62.6627,172.1756,24.5422,48.7886,125.9259,23.5076
257,300454,深信服,40.1207,171.8907,40.8151,29.6274,173.2,40.8151
258,600696,ST匹凸,-60.7619,171.1059,541.4755,72.60300000000001,100.0,503.7603
259,600502,安徽水利,247.3714,171.0903,117.2526,235.2999,77.7778,119.4592
260,000785,武汉中商,4.3166,170.4056,45.3056,2.6224,237.5,51.0481
261,300184,力源信息,130.0405,167.269,9.4344,0.225,69.8249,9.4344
262,002529,海源机械,0.3832,166.2352,1.5309,5.3042,166.0526,1.5309
263,601100,恒立液压,74.3787,165.1635,12.1251,20.3384,150.0,12.280999999999999
264,000836,鑫茂科技,12.9195,165.0445,8.2552,3.1601,355.2632,5.962999999999999
265,000150,宜华健康,41.0693,164.5739,-2.716,9.1057,112.7841,-3.5876
266,300411,金盾股份,41.6586,164.1516,483.3742,332.3491,58.3333,481.847
267,300151,昌红科技,18.6901,163.7505,2.1074,-1.8607,140.0,2.2527
268,002460,赣锋锂业,67.9737,162.7277,64.1984,82.2453,166.6667,64.2398
269,300035,中科电气,87.6838,161.2349,3.1431,21.5946,22.1477,3.1430000000000002
270,002544,杰赛科技,57.3362,160.7465,64.0,69.6843,116.0448,60.2833
271,603606,东方电缆,61.1161,160.4942,85.8837,49.5249,100.0,85.8837
272,000425,徐工机械,79.791,160.0183,18.774,16.82,141.3793,18.6588
273,300192,科斯伍德,134.2442,158.4409,22.5665,119.1225,34.1737,0.8237
274,603466,风语筑,100.8145,158.2182,,,96.0,
275,601001,大同煤业,11.5128,156.9548,15.6796,6.4703,600.0,13.8381
276,002645,华宏科技,30.6562,156.8757,8.6479,30.4987,141.908,8.7863
277,603626,科森科技,45.5834,156.1396,17.0062,47.7055,70.0,17.0062
278,000006,深振业A,-58.4677,154.4235,14.3321,-16.0774,175.6827,14.5818
279,300568,星源材质,43.2444,154.2469,4.7666,45.2512,62.068999999999996,6.9552
280,300571,平治信息,12.3746,153.6067,48.8149,92.36,9.0909,41.4592
281,000533,万家乐,906.3530000000001,152.8003,1.3243,48.3083,135.2941,0.4753
282,300637,扬帆新材,28.9957,152.7406,104.4785,46.5846,83.3333,104.4785
283,300227,光韵达,49.688,152.4245,80.855,57.763999999999996,108.589,82.7313
284,002905,金逸影视,13.1353,152.3394,,,90.01700000000001,
285,600664,哈药股份,-7.3805,152.2242,8.9124,-6.4435,200.0,8.541
286,002900,哈三联,177.2443,151.8725,,,81.25,
287,300400,劲拓股份,77.274,150.056,18.7424,28.6534,14.2857,18.6361
288,002602,世纪华通,60.3654,150.001,200.9118,165.6117,100.0,201.274
289,300261,雅本化学,102.7288,149.9337,106.2774,84.2555,-100.0,101.1464
290,002068,黑猫股份,23.8983,149.6192,55.1536,18.4558,111.1111,58.5589
291,600859,王府井,36.1583,149.1342,1.222,11.8284,138.7755,-1.7274
292,002075,沙钢股份,16.0401,147.7446,25.3212,15.8773,139.5833,27.6119
293,601717,郑煤机,192.0415,147.6535,9.8243,43.8974,120.0,3.4937
294,002341,新纶科技,48.1068,146.8591,4.7091,7.515,125.2212,4.8755
295,002451,摩恩电气,55.4195,146.3044,-1.6165,-11.306,145.4545,-1.5128
296,002803,吉宏股份,126.5272,146.3013,0.0585,39.3317,100.0,-1.8124
297,300532,今天国际,144.4578,145.1839,9.5115,20.1232,34.4538,9.4617
298,300256,星星科技,-21.9737,144.609,1.5299,12.9509,164.9007,1.4646
299,000690,宝新能源,41.516000000000005,144.3804,3.0051,17.0478,200.0,3.0060000000000002
300,600058,五矿发展,-6.1933,143.5021,49.2881,-7.4588,145.3488,50.8275
301,002632,道明光学,74.4721,142.2613,27.554000000000002,36.0484,133.3333,29.2806
302,300438,鹏辉能源,32.9279,142.2326,11.6713,36.0067,116.6667,11.7334
303,600126,杭钢股份,3.4116,141.8848,14.1095,-0.3465,137.5,14.2174
304,300044,赛为智能,0.603,141.8538,157.5589,95.5186,96.7413,168.2568
305,002565,顺灏股份,22.3331,141.7605,11.0316,5.3442,133.3333,12.8266
306,603111,康尼机电,102.2389,140.0492,261.5218,176.053,90.3114,271.6555
307,603268,松发股份,39.8438,139.6232,-8.7982,27.2924,62.5,4.2386
308,300626,华瑞股份,19.4454,139.5505,14.61,-7.4884,175.0,14.61
309,300545,联得装备,75.7854,139.3951,11.4958,47.0663,128.5714,11.4958
310,000821,京山轻机,105.4005,139.2942,47.7075,40.0589,207.6923,56.3812
311,603518,维格娜丝,142.4046,138.8921,45.6512,4.8275,85.0,48.5585
312,000505,京粮控股,644.5212,138.0747,3801.317,428.7427,66.6667,2604.3276
313,002154,报喜鸟,32.9384,137.1821,6.7537,4.1375,200.0,4.4682
314,002110,三钢闽光,27.1441,136.9069,55.3718,29.331999999999997,136.7003,55.3718
315,600376,首开股份,46.2802,135.4502,16.239,36.546,153.6232,-3.1519999999999997
316,001979,招商蛇口,32.0384,135.4146,25.316,37.8018,170.3704,27.3055
317,603996,中新科技,143.6612,135.0622,8.0428,66.0134,135.0785,8.0428
318,600392,盛和资源,47.0336,134.9912,5.461,2.6227,80.0633,6.3575
319,600599,熊猫金控,-35.1287,134.8544,3.4813,1.0345,36.2069,1.8719999999999999
320,600160,巨化股份,36.6162,134.4508,6.5574,14.2156,132.1839,6.2182
321,600403,大有能源,16.1973,134.3251,7.4747,16.9377,92.1011,7.9755
322,603367,辰欣药业,73.2612,134.2226,,,85.7143,
323,600426,华鲁恒升,39.8301,133.914,18.271,18.6522,79.7619,18.271
324,603856,东宏股份,79.0833,133.3147,,,72.7273,
325,000558,莱茵体育,-90.6461,133.1109,2.3376,3.8637,-22.6415,2.0433
326,603855,华荣股份,60.7604,133.0821,95.6112,29.3824,50.0,95.2083
327,002008,大族激光,11.1954,132.8945,39.5828,46.2477,142.8571,41.5799
328,300511,雪榕生物,106.3549,130.6987,14.543,45.1807,53.125,13.0142
329,603226,菲林格尔,27.2641,130.5091,129.9046,74.7928,66.6667,129.9046
330,603260,合盛硅业,55.25,130.4377,104.9385,76.3145,108.8889,107.4175
331,002682,龙洲股份,44.4785,130.254,6.7618,7.4187,0.0,5.5975
332,300213,佳讯飞鸿,34.6145,130.0264,21.23,30.4867,5.5,19.9236
333,300316,晶盛机电,53.2463,129.9625,9.3087,40.4885,126.9044,10.6726
334,002514,宝馨科技,83.8141,128.5615,-3.4624,10.2543,125.0,-3.4624
335,603877,太平鸟,14.6733,128.0935,10.5251,10.5015,133.3333,10.0334
336,603383,顶点软件,5.5229,127.8314,,,100.0,
337,600846,同济科技,38.3448,127.4548,4.4702,9.4876,140.0,10.5563
338,600323,瀚蓝环境,20.0282,127.2924,5.3298,5.8823,135.2941,9.3099
