,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
817,002188,*ST巴士,0.03,-200.0,,0.42,,839.04,-304.29,,04-30
818,600478,科力远,-0.04,-22.13,,-2.35,,-3482.39,51.26,,04-30
819,000850,华茂股份,0.01,-82.47,,0.3,,1401.93,-82.45,,04-30
820,600839,四川长虹,0.05,1131.58,,1.8,,21623.44,1148.64,,04-30
821,002531,天顺风能,0.08,-11.11,,3.54,,6965.15,80.16,,04-30
822,600502,安徽水利,0.09,0.0,,1.75,,4609.85,7.65,,04-30
823,000880,潍柴重机,0.02,-39.75,,0.52,,666.16,-31.65,,04-30
824,600859,王府井,0.41,-17.01,,2.52,,18725.43,-17.02,,04-30
825,600126,杭钢股份,0.05,-171.43,,1.43,,11140.04,-282.28,,04-30
826,600875,东方电气,0.0,-96.0,,0.02,,439.48,-95.92,,04-30
827,600892,大晟文化,0.14,-2221.21,,1.26,,1928.27,-4702.54,,04-30
828,600165,新日恒力,-0.03,-75.42,1.37,-2.1,-0.05,-2010.62,-37.77,,04-30
829,000428,华天酒店,-0.06,-14.29,,-1.82,,-5768.12,18.22,,04-30
830,000938,紫光股份,0.19,26.32,,1.88,,3966.15,27.0,,04-30
831,002274,华昌化工,0.01,-108.66,,0.14,,404.74,-110.96,,04-30
832,600978,宜华生活,0.09,12.5,,1.91,,13213.99,9.98,,04-30
833,002611,东方精工,0.02,0.0,,0.91,,1123.01,41.08,,04-30
834,000982,*ST中绒,-0.05,-2600.0,,-2.74,,-9109.37,-1772.62,,04-30
835,002306,*ST云网,-0.01,-85.71,,-55.23,,-838.0,-84.01,,04-30
836,000552,靖远煤电,0.05,-22.73,,0.85,,5230.26,-23.0,,04-30
837,600611,大众交通,0.06,-28.05,,1.06,,9250.89,-28.02,,04-30
838,002322,理工环科,0.02,-166.67,,0.28,,813.73,-197.53,,04-30
839,002659,凯文教育,-0.01,-0.0,,-0.57,,-341.72,-0.62,,04-30
840,600330,天通股份,0.06,233.33,,1.42,,5005.54,326.38,,04-30
841,002419,天虹股份,0.23,15.0,,3.28,,18367.31,15.66,,04-30
842,600352,浙江龙盛,0.09,-87.75,4.33,2.18,-0.59,30366.94,-73.95,,04-30
843,000760,斯太尔,-0.04,-0.0,,-2.32,,-3501.62,44.89,,04-30
844,600776,东方通信,0.01,-40.52,,0.57,,1685.15,-40.53,,04-30
845,000789,万年青,0.01,-93.98,,0.2,,524.4,-90.93,,04-30
846,000008,神州高铁,0.0,-96.21,,0.24,,1159.26,-79.46,,04-30
847,000809,*ST新城,-0.03,100.0,,-0.66,,-2124.45,204.41,,04-30
848,600811,东方集团,0.14,-9.31,,2.22,-0.29,23217.85,-9.34,,04-30
849,002183,怡亚通,0.16,45.45,,3.19,,16399.33,48.94,,04-30
850,000027,深圳能源,0.05,-62.63,,0.94,,20411.97,-43.95,,04-30
851,603123,翠微股份,0.07,-28.72,,1.2,,3486.28,-29.35,,04-30
852,000887,中鼎股份,0.21,31.25,,6.24,,23576.74,32.0,,04-30
853,000166,申万宏源,0.07,-63.16,,2.09,,104670.01,-59.22,,04-30
854,600882,广泽股份,-0.06,500.0,,-2.29,,-2434.56,797.59,,04-30
855,600153,建发股份,0.11,-15.38,,1.66,,31805.13,-11.99,,04-30
856,000416,民生控股,-0.02,-192.92,,-1.29,,-1118.06,-192.92,,04-30
857,000502,绿景控股,-0.08,416.13,,-8.79,,-1517.89,428.96,,04-30
858,600189,吉林森工,0.3,-300.0,,6.85,,9413.64,-306.98,,04-30
859,600984,建设机械,-0.04,-51.91,,-0.72,,-2240.87,26.8,,04-30
860,000990,诚志股份,-0.05,-747.14,,-0.7,,-1756.85,-760.42,,04-30
861,002312,三泰控股,-0.0,-95.56,,-0.07,,-327.2,-92.15,,04-30
862,600226,瀚叶股份,0.07,-32.3,,5.13,,7414.76,85.85,,04-30
863,601058,赛轮金宇,0.09,50.0,,2.21,,9515.79,197.82,,04-30
864,603568,伟明环保,0.18,5.88,,4.81,,8279.1,17.92,,04-30
865,000651,格力电器,0.53,-42.39,,6.43,,315981.61,13.85,,04-30
866,002715,登云股份,-0.05,-1141.67,,-1.0,,-414.17,-1047.39,,04-30
867,600336,澳柯玛,0.04,27.19,,2.89,,2966.94,27.01,,04-30
868,002103,广博股份,0.04,100.0,,0.75,,1225.34,255.82,,04-30
869,603861,白云电器,0.07,-11.35,,1.86,,2558.28,-11.44,,04-30
870,000713,丰乐种业,0.05,-30.04,,1.04,,1419.09,-30.04,,04-30
871,600746,江苏索普,0.0,-115.13,,0.3,,124.64,-115.02,,04-30
872,600006,东风汽车,0.06,-11.26,,1.88,,12131.04,-11.38,,04-30
873,002140,东华科技,0.04,-28.62,,0.87,,1733.4,-28.63,,04-30
874,600781,辅仁药业,0.03,-16.3,,1.53,,547.56,-16.24,,04-30
875,600423,*ST柳化,-0.22,144.44,,-11.9,,-8840.23,153.01,,04-30
876,603022,新通联,0.09,-40.0,,1.28,,716.55,-19.69,,04-30
877,000815,美利云,-0.07,-65.0,,-98.42,,-2299.54,-63.66,,04-30
878,002188,*ST巴士,0.03,-200.0,,0.42,,839.04,-304.29,,04-30
879,600478,科力远,-0.04,-22.13,,-2.35,,-3482.39,51.26,,04-30
880,600104,上汽集团,0.72,6.35,,4.42,,793571.87,6.27,,04-30
881,000869,张裕A,0.79,2.6,,6.93,,54280.67,2.37,,04-30
882,600120,浙江东方,0.28,47.37,,2.72,,14131.31,48.91,,04-30
883,000096,广聚能源,0.02,-92.38,,0.4,,809.28,-94.16,,04-30
884,600532,宏达矿业,-0.06,-3100.0,,-1.65,,-2936.77,-4425.94,,04-30
885,000913,钱江摩托,0.1,900.0,,2.22,,4343.3,593.0,,04-30
886,600887,伊利股份,0.26,-39.53,,7.48,,155373.88,19.26,,04-30
887,000932,华菱钢铁,-0.27,379.43,,-11.87,,-81531.6,379.56,,04-30
888,600195,中牧股份,0.19,-26.0,,2.64,,8137.31,-25.99,,04-30
889,000528,柳工,0.01,-79.6,,0.17,,1499.8,-79.56,,04-30
890,600588,用友网络,-0.15,36.36,,-3.99,,-21669.46,66.25,,04-30
891,002622,融钰集团,0.01,-66.67,,0.29,,350.75,-72.93,,04-30
892,000546,金圆股份,-0.03,-43.54,,-1.07,,-1986.29,-43.56,,04-30
893,000565,渝三峡A,0.03,-40.0,,1.54,,1203.82,43.72,,04-30
894,601100,恒立液压,0.01,0.0,,0.12,,401.52,-26.35,,04-30
895,002028,思源电气,0.08,-11.11,,1.18,,4887.78,-7.94,,04-30
896,600287,江苏舜天,0.05,10.25,,1.68,,2115.68,10.43,,04-30
897,600680,*ST上普,-0.01,-42.11,,-0.32,,-401.89,-43.42,,04-30
898,002702,海欣食品,0.05,-270.83,,1.69,,1275.07,-441.93,,04-30
899,600696,ST匹凸,-0.05,51.06,,-3.73,,-1848.53,64.23,,04-30
900,601727,上海电气,0.04,-27.95,,1.25,,46941.7,-27.92,,04-30
901,002423,中原特钢,-0.04,75.0,,-1.17,,-2120.93,74.71,,04-30
902,000712,锦龙股份,0.08,-63.64,,2.2,,7529.65,-62.01,,04-30
903,002118,紫鑫药业,0.02,100.0,,0.53,,1062.46,119.97,,04-30
904,002439,启明星辰,-0.01,-70.0,,-0.28,,-528.63,-46.71,,04-30
905,600004,白云机场,0.3,11.52,,3.31,,34579.11,11.74,,04-29
906,002771,真视通,0.15,-25.0,,2.2,,1208.8,0.41,,04-29
907,601958,金钼股份,-0.03,-2600.0,,-0.64,,-8128.09,-3213.17,,04-29
908,600422,昆药集团,0.22,-2.12,,2.55,,8538.0,13.13,,04-29
909,002203,海亮股份,0.08,7.26,,3.44,,13334.9,15.76,,04-29
910,600853,龙建股份,-0.02,-13.11,,-1.07,,-852.64,-13.16,,04-29
911,002219,恒康医疗,0.04,-55.49,,1.93,,7280.15,36.55,,04-29
912,002541,鸿路钢构,0.13,1.37,,1.33,,3370.75,1.37,,04-29
913,600869,智慧能源,0.04,-50.54,,2.06,,8666.88,4.05,,04-29
914,600531,豫光金铅,0.03,246.0,,2.22,,3063.09,611.93,,04-29
915,000912,*ST天化,-0.07,-4.11,,-5.36,,-3890.34,-9.42,,04-29
916,000420,吉林化纤,0.0,-106.53,,0.26,,256.24,-106.49,,04-29
917,600917,重庆燃气,0.06,20.0,,2.69,,9491.65,13.14,,04-29
918,000958,东方能源,0.31,14.81,,7.14,,17081.81,30.19,,04-29
919,600193,*ST创兴,0.0,-120.0,,0.28,,105.9,-117.07,,04-29
920,000526,*ST紫学,-0.01,-136.0,,-0.43,,-60.96,-136.17,,04-29
921,600212,江泉实业,0.03,-201.96,,1.97,,1332.59,-202.29,,04-29
922,601008,连云港,0.01,-60.0,,0.2,,628.4,-58.51,,04-29
923,600230,沧州大化,-0.22,-50.17,,-5.79,,-6369.41,-50.17,,04-29
924,000628,高新发展,0.01,-116.67,,0.34,,237.89,-122.53,,04-29
925,600679,上海凤凰,0.01,-740.91,,0.46,,567.37,-818.79,,04-29
926,002059,云南旅游,-0.02,108.75,,-0.73,,-1223.98,317.67,,04-29
927,002701,奥瑞金,0.31,14.81,,6.84,,30899.96,15.24,,04-29
928,600322,天房发展,0.0,-90.0,,0.07,,334.11,-90.68,,04-29
929,000678,襄阳轴承,-0.02,66.67,,-0.65,,-639.89,61.24,,04-29
930,002091,江苏国泰,0.15,36.36,,3.08,,5435.68,35.53,,04-29
931,002428,云南锗业,-0.02,-150.0,,-0.65,,-1036.15,-136.11,,04-29
932,600362,江西铜业,0.06,50.0,,0.46,,20137.17,49.27,,04-29
933,000718,苏宁环球,0.01,-28.0,,0.24,,2185.17,15.45,,04-29
934,600745,闻泰科技,0.01,-116.67,6.72,0.13,-0.32,576.73,-119.21,,04-29
935,603918,金桥信息,-0.06,-53.45,,-1.16,,-535.09,-37.92,,04-29
936,601985,中国核电,0.07,-29.35,,2.65,,100975.72,-6.19,,04-29
937,002160,常铝股份,0.01,-73.33,,0.23,,538.6,-56.24,,04-29
938,600056,中国医药,0.25,43.6,,4.64,,25550.08,43.65,,04-29
939,000799,酒鬼酒,0.09,48.46,,1.6,,2826.7,48.52,,04-29
940,600073,上海梅林,0.14,185.42,,4.23,,12818.7,184.48,,04-29
941,002497,雅化集团,0.02,-45.5,,0.94,,2090.12,6.46,,04-29
942,600821,津劝业,0.01,0.0,,0.33,,198.7,-17.34,,04-29
943,002192,融捷股份,0.0,-104.0,,0.1,,72.03,-107.49,,04-29
944,300287,飞利信,0.04,-20.0,,1.72,,5126.84,278.51,,04-29
945,002546,新联电子,0.04,-65.0,,1.64,,2453.78,0.47,,04-29
946,000899,赣能股份,0.15,-37.52,,3.97,,14965.7,-5.74,,04-29
947,600537,亿晶光电,0.16,700.0,,3.34,,9343.82,717.75,,04-29
948,600163,中闽能源,0.04,-127.08,,2.59,,3871.62,-137.38,,04-29
949,300029,天龙光电,-0.08,-562.3,,-7.39,,-1692.88,-563.53,,04-29
950,002594,比亚迪,0.32,540.0,,2.73,,85070.8,603.38,,04-29
951,002289,宇顺电子,-0.24,18.34,,-8.12,,-4447.93,18.35,,04-29
952,600235,民丰特纸,0.01,-125.0,,0.2,,251.86,-125.8,,04-29
953,002642,荣之联,0.01,-29.88,,0.13,,481.93,-26.57,,04-29
954,600628,新世界,0.03,-62.5,,0.55,,1383.02,-67.28,,04-29
955,601111,中国国航,0.2,42.86,,3.99,,243529.3,45.37,,04-29
956,002337,赛象科技,-0.01,-150.0,,-0.74,,-890.7,-190.54,,04-29
957,000595,宝塔实业,-0.01,-85.19,,-0.58,,-430.71,-81.64,,04-29
958,300433,蓝思科技,0.25,-63.42,,1.57,,16503.24,-59.32,,04-29
959,000633,合金投资,-0.03,105.65,,-6.5,,-980.84,104.87,,04-29
960,000665,湖北广电,0.16,6.67,,1.88,,10147.33,4.14,,04-29
961,600701,*ST工新,0.0,-107.14,1.78,0.16,0.0,140.81,-106.72,,04-29
962,603799,华友钴业,-0.07,-318.75,,-1.47,,-3490.59,-316.51,,04-29
963,002725,跃岭股份,0.08,-55.56,,1.4,,1258.93,-29.09,,04-29
964,601688,华泰证券,0.17,-51.65,,1.55,,124647.23,-38.15,,04-29
965,600734,实达集团,0.1,-367.02,,12.37,,3586.66,-367.24,,04-29
966,002112,三变科技,0.0,-60.0,,0.18,,87.04,-40.26,,04-29
967,600373,中文传媒,0.28,12.0,,3.83,,38125.38,19.19,,04-29
968,002765,蓝黛传动,0.13,0.0,,2.77,,2792.98,40.79,,04-29
969,601919,中远海控,-0.44,340.0,,-17.14,,-448379.01,335.7,,04-29
970,600391,航发科技,0.02,-300.0,,0.35,,595.9,-261.38,,04-29
971,000758,中色股份,0.07,12.37,,1.38,,6531.7,12.0,,04-29
972,600036,招商银行,0.73,7.35,15.03,4.96,-11.38,1835000.0,6.56,,04-29
973,000806,银河生物,-0.01,-130.1,,-0.63,,-1260.0,-141.11,,04-29
974,600078,澄星股份,0.02,48.25,,0.62,,1116.82,47.27,,04-29
975,000025,特力A,0.02,546.87,,0.71,,616.22,681.98,,04-29
976,600467,好当家,0.01,0.0,,0.27,,806.14,2.18,,04-29
977,000858,五粮液,0.77,31.9,,6.48,,290311.22,31.91,,04-29
978,002213,特尔佳,0.02,100.0,,0.91,,318.46,23.58,,04-29
979,000158,常山北明,-0.02,-63.16,,-0.5,,-2697.97,-33.66,,04-29
980,002245,澳洋顺昌,0.04,-25.46,,2.36,,3891.25,-24.63,,04-29
981,600151,航天机电,0.04,-153.77,,1.12,,4634.83,-153.74,,04-29
982,002567,唐人神,0.05,30.54,,0.99,,2380.67,52.13,,04-29
983,000413,东旭光电,0.09,12.5,,2.4,,34775.05,64.69,,04-29
984,600896,*ST海投,-0.09,-137.5,,-0.04,,-5124.81,-136.51,,04-29
985,603288,海天味业,0.3,-38.78,,8.77,,80976.32,10.38,,04-29
986,600187,国中水务,-0.01,-169.31,,-0.4,,-1018.93,-169.22,,04-29
987,002599,盛通股份,0.01,35.0,,0.28,,182.39,114.19,,04-29
988,600581,八一钢铁,-0.58,5.45,,,,-44740.91,6.3,,04-29
989,600206,有研新材,0.0,-73.33,,0.11,,296.34,-77.07,,04-29
990,601001,大同煤业,0.26,-244.44,,8.62,,43848.32,-247.06,,04-29
991,601126,四方股份,0.01,-48.74,,0.27,,994.98,2.81,,04-29
992,603606,东方电缆,0.02,-60.0,,0.83,,669.67,-8.68,,04-29
993,002663,普邦股份,0.01,-87.5,,0.22,,935.52,-66.61,,04-29
994,600652,游久游戏,0.01,-79.17,,0.39,,819.49,-79.65,,04-29
995,300438,鹏辉能源,0.25,13.64,,2.55,,2113.83,54.51,,04-29
996,002358,森源电气,0.05,-37.5,,1.96,,4289.78,30.56,,04-29
997,601288,农业银行,0.16,-5.88,3.64,4.68,0.59,5468800.0,1.06,,04-29
998,002390,信邦制药,0.03,-57.14,,1.0,,4360.87,31.95,,04-29
999,600316,洪都航空,-0.04,-5385.71,,-0.51,,-2653.18,-5517.06,,04-29
1000,000670,盈方微,0.02,319.23,,3.06,,1776.67,315.89,,04-29
1001,600706,曲江文旅,0.08,166.67,,1.63,,1364.21,156.93,,04-29
1002,002406,远东传动,0.05,-50.0,,1.34,,2951.34,4.13,,04-29
1003,002422,科伦药业,0.14,-51.72,,1.87,,20821.18,1.12,,04-29
1004,600739,辽宁成大,0.19,-41.02,,1.68,,29238.0,-36.89,,04-29
1005,601866,中远海发,-0.07,-445.54,,-4.6,,-85947.52,-445.17,,04-29
1006,000736,中交地产,-0.02,-235.71,,-0.33,,-560.27,-237.01,,04-29
1007,600761,安徽合力,0.15,0.0,,2.27,,9293.33,-0.47,,04-29
1008,600022,山东钢铁,-0.04,33.9,,-2.02,,-33291.76,75.25,,04-29
1009,002787,华源控股,0.2,33.33,,3.09,,2857.42,84.94,,04-29
1010,002154,报喜鸟,0.01,-91.67,,0.34,,949.27,-86.16,,04-29
1011,002475,立讯精密,0.16,-11.11,,3.54,,19926.16,30.6,,04-29
1012,603020,爱普股份,0.37,-4.25,,3.31,,5949.07,27.68,,04-29
1013,600831,广电网络,0.09,11.25,,2.59,,4999.4,11.31,,04-29
1014,002202,金风科技,0.14,46.7,,2.19,,37051.26,48.94,,04-29
1015,002523,天桥起重,0.02,100.0,,0.55,,966.98,199.61,,04-29
1016,600512,腾达建设,0.0,-75.0,,0.03,,53.63,-81.99,,04-29
1017,000890,法尔胜,0.01,12.77,,0.19,,202.41,13.9,,04-29
1018,600550,保变电气,0.01,-93.33,,4.29,,1317.63,-94.12,,04-29
1019,600175,美都能源,-0.04,-375.0,,-2.12,,-9438.28,-371.66,,04-29
1020,600098,广州发展,0.06,-29.46,,1.13,,16698.09,-29.5,,04-29
1021,600115,东方航空,0.2,60.45,,7.12,,260200.0,66.37,,04-29
1022,000070,特发信息,0.11,124.14,,2.22,,3492.39,159.27,,04-29
1023,002231,奥维通信,-0.02,20.98,,-0.94,,-617.15,21.09,,04-29
1024,600132,重庆啤酒,0.05,14.25,,2.18,,2521.07,14.11,,04-29
1025,000908,景峰医药,0.05,-8.2,,1.85,,4035.01,-3.29,,04-29
1026,603225,新凤鸣,,,,,,7827.6,-58.71,,04-29
1027,000927,一汽夏利,-0.1,-35.11,,-11.49,,-16688.55,-35.11,,04-29
1028,600965,福成股份,0.05,21.07,,2.47,,4076.76,86.97,,04-29
1029,002280,联络互动,0.05,-76.19,,2.24,,9727.17,62.78,,04-29
1030,000540,中天金融,0.21,35.99,,7.6,,99680.61,47.9,,04-29
1031,000584,哈工智能,-0.04,-160.32,,-1.31,,-2510.19,-160.34,,04-29
1032,002665,首航节能,0.02,-33.33,,0.42,,1162.13,52.29,,04-29
1033,000603,盛达矿业,0.04,-33.33,,2.11,,2041.49,-35.56,,04-29
1034,600654,ST中安,0.04,300.0,,1.89,,5546.07,223.22,,04-29
1035,600281,太化股份,-0.01,-44.12,,-0.94,,-486.93,-39.36,,04-29
1036,000623,吉林敖东,0.41,-37.88,,2.09,,36341.02,-38.07,,04-29
1037,600691,阳煤化工,0.01,-50.36,,0.26,,1198.27,-40.52,,04-29
1038,600708,光明地产,0.03,-46.57,6.05,0.5,-0.37,4002.66,37.93,,04-29
1039,000700,模塑科技,0.19,-15.31,,2.85,,6924.12,-6.69,,04-29
1040,600730,中国高科,-0.02,-122.22,,-0.63,,-888.14,-132.86,,04-29
1041,601799,星宇股份,0.31,25.41,,3.53,,7522.32,25.45,,04-29
1042,002429,兆驰股份,0.07,-10.55,,2.14,,10439.92,-10.74,,04-29
1043,600381,青海春天,0.03,7.12,,1.27,,2277.74,50.74,,04-29
1044,600764,中国海防,0.02,-34.38,,1.43,,696.33,-34.05,,04-29
1045,002789,建艺集团,0.31,-20.51,,2.85,,2104.49,-10.91,,04-29
1046,600052,浙江广厦,-0.01,-88.89,,-0.56,,-725.43,-90.28,,04-29
1047,603993,洛阳钼业,0.01,-83.33,,0.81,,14109.18,-53.67,,04-29
1048,002172,澳洋科技,0.05,-580.0,,3.19,,3304.33,-586.93,,04-29
1049,600085,同仁堂,0.19,4.92,,3.63,,26292.71,9.67,,04-29
1050,000836,鑫茂科技,0.01,-119.03,,1.04,,1712.13,-156.97,,04-29
1051,002204,大连重工,0.01,0.0,,0.11,,716.31,-19.76,,04-29
1052,002542,中化岩土,0.03,-50.0,,1.33,,3492.93,10.75,,04-29
1053,600515,海航基础,0.02,2200.0,,1.1,,972.92,2865.68,,04-29
1054,002236,大华股份,0.07,-22.22,,3.26,,21524.01,108.15,,04-29
1055,600138,中青旅,0.11,16.52,,1.69,,7910.9,16.55,,04-29
1056,002558,巨人网络,-0.26,-25.71,,-3.02,,-1722.75,-23.9,,04-29
1057,600159,大龙地产,0.03,-286.87,,1.0,,2153.27,-287.24,,04-29
1058,600552,凯盛科技,0.03,-59.76,,0.46,,1034.84,-57.04,,04-29
1059,600177,雅戈尔,1.1,76.3,,12.17,,244746.24,76.3,,04-29
1060,002590,万安科技,0.05,-37.5,,2.04,,2236.62,39.2,,04-29
1061,002285,世联行,0.03,-57.14,,1.72,,6132.79,21.82,,04-29
1062,002606,大连电瓷,0.11,-320.0,,2.87,,2181.94,-302.89,,04-29
1063,600213,亚星客车,-0.06,50.0,,-22.01,,-1313.32,34.04,,04-29
1064,000998,隆平高科,0.13,-9.4,,3.5,,15655.66,6.3,,04-29
1065,603518,维格娜丝,0.15,-46.43,,1.62,,2249.88,-45.05,,04-29
1066,600249,两面针,-0.08,-26.18,,-2.19,,-4578.49,-21.4,,04-29
1067,600642,申能股份,0.13,-15.23,,2.43,,58235.15,-15.24,,04-29
1068,300429,强力新材,0.29,-22.29,,3.78,,2320.03,3.71,,04-29
1069,600269,赣粤高速,0.08,-20.0,,1.45,,18718.4,-17.59,,04-29
1070,000629,*ST钒钛,0.0,-112.23,,0.47,,3986.61,-112.34,,04-29
1071,002381,双箭股份,0.04,-60.0,,1.01,,1525.24,-34.78,,04-29
1072,600306,商业城,-0.19,11.76,,,,-3399.59,9.85,,04-29
1073,002721,金一文化,0.04,-75.0,,1.26,,2620.6,-17.99,,04-29
1074,000685,中山公用,0.14,-68.18,,1.88,,20424.19,-40.32,,04-29
1075,600351,亚宝药业,0.09,-10.0,,2.57,,6972.85,1.78,,04-29
1076,600369,西南证券,0.06,-82.35,,1.8,,34381.95,-64.38,,04-29
1077,002450,康得新,0.25,-19.35,,4.23,,39903.63,36.15,,04-29
1078,600769,祥龙电业,0.0,-6.67,,3.62,,156.92,-6.56,,04-29
1079,002161,远望谷,0.0,-50.0,,0.1,,154.09,-45.48,,04-29
1080,600057,厦门象屿,0.07,0.0,,1.28,,7760.03,5.33,,04-29
1081,600432,*ST吉恩,-0.12,29.03,3.15,-3.82,,-19585.33,31.35,,04-29
1082,000821,京山轻机,0.0,-97.14,,0.06,,92.77,-96.12,,04-29
1083,600091,ST明科,-0.04,-50.0,,-2.2,,-1905.27,-29.15,,04-29
1084,002209,达意隆,0.01,-71.13,,0.16,,109.15,-71.18,,04-29
1085,600146,商赢环球,-0.01,-16.67,,-2.31,,-195.43,-19.83,,04-29
1086,002563,森马服饰,0.09,-68.97,,2.61,,24445.28,24.53,,04-29
1087,600538,国发股份,-0.01,-0.0,,-0.94,,-638.45,80.25,,04-29
1088,002258,利尔化学,0.07,-53.33,,3.0,,3956.97,34.04,,04-29
1089,600958,东方证券,0.08,-82.22,,1.23,,42309.83,-78.19,,04-29
1090,002595,豪迈科技,0.18,10.23,,4.68,,14396.49,10.17,,04-29
1091,603355,莱克电气,0.27,8.0,,4.21,,10966.12,19.78,,04-29
1092,600200,江苏吴中,-0.01,55.56,,-0.62,,-949.76,74.3,,04-29
1093,002627,宜昌交运,0.09,-17.12,,1.36,,1259.78,-17.15,,04-29
1094,000571,新大洲A,0.02,-26.01,,0.88,,1945.54,-25.97,,04-29
1095,000615,京汉股份,0.01,-97.87,,0.2,,322.54,-96.78,,04-29
1096,603688,石英股份,0.06,-31.87,,1.12,,1281.27,-31.93,,04-29
1097,600685,中船防务,0.0,-100.45,,0.01,,103.6,-100.51,,04-29
1098,600311,荣华实业,-0.04,-2250.0,,-3.23,,-2834.0,-2669.4,,04-29
1099,601600,中国铝业,0.0,-80.0,,0.05,,1919.8,-69.56,,04-29
1100,002766,索菱股份,0.09,-18.18,,1.6,,1558.07,2.51,,04-29
1101,600037,歌华有线,0.13,31.29,,1.59,,18458.2,71.63,,04-29
1102,000788,北大医药,0.01,-107.14,,0.6,,676.25,-107.85,,04-29
1103,600793,宜宾纸业,-0.12,349.22,,-27.77,,-1220.79,348.6,,04-29
1104,600439,瑞贝卡,0.04,-7.29,,1.57,,3709.83,-7.97,,04-29
1105,600810,神马股份,0.02,147.0,,0.45,,1094.52,97.47,,04-29
1106,600827,百联股份,0.24,-46.67,,2.67,,40618.24,-47.33,,04-29
1107,000045,深纺织A,-0.02,-332.56,,-0.47,,-1024.65,-336.11,,04-29
1108,600489,中金黄金,0.02,100.0,,0.61,,6034.59,236.31,,04-29
1109,000069,华侨城A,0.07,3.1,,1.57,,60086.14,16.43,,04-29
1110,600526,菲达环保,0.04,-20.0,,0.77,,1964.26,-8.48,,04-29
1111,600152,维科精华,-0.04,-35.5,,-1.93,,-1134.89,-35.55,,04-29
1112,600546,山煤国际,-0.03,,,-1.34,,-4992.43,-955.34,,04-29
1113,600897,厦门空港,0.34,12.78,,3.32,,10194.75,12.77,,04-29
1114,600188,兖州煤业,0.05,40.9,,0.62,,24749.9,13.61,,04-29
1115,002600,领益智造,0.01,-242.86,,0.27,,743.02,-272.03,,04-29
1116,000520,长航凤凰,0.0,47.06,,0.99,,254.78,44.17,,04-29
1117,002295,精艺股份,-0.02,-48.46,,-0.4,,-420.02,-38.78,,04-29
1118,002616,长青集团,0.1,-31.71,,2.06,,3335.58,33.21,,04-29
1119,000989,九芝堂,0.17,23.19,,3.4,,13115.5,220.45,,04-29
1120,600225,天津松江,-0.38,31.03,,-21.13,,-36015.21,72.13,,04-29
1121,601038,一拖股份,0.09,1.98,,1.96,,9248.54,1.96,,04-29
1122,600241,时代万恒,-0.06,-62.5,,-1.88,,-1325.82,-54.57,,04-29
1123,002343,慈文传媒,0.07,0.57,,1.83,,2050.18,48.72,,04-29
1124,002680,长生生物,0.13,1200.0,,1.84,,6102.12,9560.39,,04-29
1125,000622,恒立实业,-0.01,-40.0,,-2.55,,-386.21,-39.41,,04-29
1126,600674,川投能源,0.21,-40.36,,4.93,,92043.07,19.29,,04-29
1127,603699,纽威股份,0.09,-47.06,,2.72,,6688.44,-46.87,,04-29
1128,600690,青岛海尔,0.26,-18.63,,6.76,,159681.51,63.05,,04-29
1129,601515,东风股份,0.18,-14.29,,5.45,,20136.14,-13.19,,04-29
1130,000671,阳光城,0.03,-78.57,,1.03,,12433.51,-30.88,,04-29
1131,002086,东方海洋,0.01,-9.38,,0.07,,199.8,27.54,,04-29
1132,002091,江苏国泰,0.15,36.36,,3.08,,5435.68,35.53,,04-29
1133,002428,云南锗业,-0.02,-150.0,,-0.65,,-1036.15,-136.11,,04-29
1134,600362,江西铜业,0.06,50.0,,0.46,,20137.17,49.27,,04-29
1135,000718,苏宁环球,0.01,-28.0,,0.24,,2185.17,15.45,,04-29
1136,600745,闻泰科技,0.01,-116.67,6.72,0.13,-0.32,576.73,-119.21,,04-29
1137,600004,白云机场,0.3,11.52,,3.31,,34579.11,11.74,,04-29
1138,002771,真视通,0.15,-25.0,,2.2,,1208.8,0.41,,04-29
1139,601958,金钼股份,-0.03,-2600.0,,-0.64,,-8128.09,-3213.17,,04-29
1140,000996,中国中期,0.01,-48.86,,0.44,,258.74,-48.69,,04-29
1141,000563,陕国投A,0.05,-24.39,,1.91,,14475.85,92.43,,04-29
1142,600620,天宸股份,-0.01,-108.62,,-0.13,,-496.11,-108.65,,04-29
1143,002010,传化智联,0.02,-71.43,,0.67,,7266.76,103.17,,04-29
1144,601098,中南传媒,0.18,12.5,,2.84,,32925.39,11.46,,04-29
1145,600267,海正药业,0.01,-40.0,,0.09,,607.26,20.06,,04-29
1146,600658,电子城,0.01,-50.0,,0.26,,866.28,-32.96,,04-29
1147,600284,浦东建设,0.09,0.0,,1.18,,5976.79,0.06,,04-29
1148,002058,威尔泰,-0.04,23.33,,-2.96,,-532.55,22.69,,04-29
1149,002718,友邦吊顶,0.14,-17.65,,1.85,,1163.42,35.21,,04-29
1150,601636,旗滨集团,0.01,-68.05,,0.64,,3297.79,-3.87,,04-29
1151,600361,华联综超,-0.07,-133.33,,-1.59,,-4852.0,-134.68,,04-29
1152,600744,华银电力,0.01,-93.75,,0.52,,2025.22,-82.61,,04-29
1153,600028,中国石化,0.05,264.29,,0.91,,618500.0,267.06,,04-29
1154,002464,众应互联,0.06,-400.0,,0.96,,934.11,-368.72,,04-29
