code,name_x,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,Unnamed: 0_x,name_y,eps_2015q1,eps_yoy_2015q1,bvps_2015q1,roe_2015q1,epcf_2015q1,net_profits_2015q1,profits_yoy_2015q1,distrib_2015q1,report_date_2015q1,Unnamed: 0_y,name_x,eps_2015q2,eps_yoy_2015q2,bvps_2015q2,roe_2015q2,epcf_2015q2,net_profits_2015q2,profits_yoy_2015q2,distrib_2015q2,report_date_2015q2,Unnamed: 0_x,name_y,eps_2015q3,eps_yoy_2015q3,bvps_2015q3,roe_2015q3,epcf_2015q3,net_profits_2015q3,profits_yoy_2015q3,distrib_2015q3,report_date_2015q3,Unnamed: 0_y,name_x,eps_2015q4,eps_yoy_2015q4,bvps_2015q4,roe_2015q4,epcf_2015q4,net_profits_2015q4,profits_yoy_2015q4,distrib_2015q4,report_date_2015q4,Unnamed: 0_x,name_y,eps_2016q1,eps_yoy_2016q1,bvps_2016q1,roe_2016q1,epcf_2016q1,net_profits_2016q1,profits_yoy_2016q1,distrib_2016q1,report_date_2016q1,Unnamed: 0_y,name_x,eps_2016q2,eps_yoy_2016q2,bvps_2016q2,roe_2016q2,epcf_2016q2,net_profits_2016q2,profits_yoy_2016q2,distrib_2016q2,report_date_2016q2,Unnamed: 0_x,name_y,eps_2016q3,eps_yoy_2016q3,bvps_2016q3,roe_2016q3,epcf_2016q3,net_profits_2016q3,profits_yoy_2016q3,distrib_2016q3,report_date_2016q3,Unnamed: 0_y,name_x,eps_2016q4,eps_yoy_2016q4,bvps_2016q4,roe_2016q4,epcf_2016q4,net_profits_2016q4,profits_yoy_2016q4,distrib_2016q4,report_date_2016q4,Unnamed: 0_x,name_y,eps_2017q1,eps_yoy_2017q1,bvps_2017q1,roe_2017q1,epcf_2017q1,net_profits_2017q1,profits_yoy_2017q1,distrib_2017q1,report_date_2017q1,Unnamed: 0_y,name_x,eps_2017q2,eps_yoy_2017q2,bvps_2017q2,roe_2017q2,epcf_2017q2,net_profits_2017q2,profits_yoy_2017q2,distrib_2017q2,report_date_2017q2,Unnamed: 0_x,name_y,eps_2017q3,eps_yoy_2017q3,bvps_2017q3,roe_2017q3,epcf_2017q3,net_profits_2017q3,profits_yoy_2017q3,distrib_2017q3,report_date_2017q3,Unnamed: 0_y,name_x,eps_2017q4,eps_yoy_2017q4,bvps_2017q4,roe_2017q4,epcf_2017q4,net_profits_2017q4,profits_yoy_2017q4,distrib_2017q4,report_date_2017q4,Unnamed: 0,name_y,eps_2018q1,eps_yoy_2018q1,bvps_2018q1,roe_2018q1,epcf_2018q1,net_profits_2018q1,profits_yoy_2018q1,distrib_2018q1,report_date_2018q1
2796,世嘉科技,专用机械,江苏,107.86,0.3,1.03,188930.38,93798.78,25113.23,96351.6,9.4,0.07,11.49,2.33,20160510,12069.17,1.18,144.89,30.2,15.46,2.35,15288,33,世嘉科技,0.11,,,2.86,0.06,676.14,,,5月9日,59,世嘉科技,0.39,,,9.95,,2352.93,,,8月9日,208,世嘉科技,0.64,,,,,3817.77,,,10月26日,1220,世嘉科技,0.9,-5.26,,22.11,0.85,5389.19,-5.59,,4月25日,449,世嘉科技,0.11,0,4.42,2.53,-0.02,655.06,-3.12,,5月9日,3065,世嘉科技,0.35,-10.26,,7.12,,2189.45,-6.95,10派6,8月9日,2593,世嘉科技,0.51,-20.31,,9.37,,3534.42,-7.42,,10月26日,2008,世嘉科技,0.68,-24.44,,12.05,,4861.83,-9.79,,4月7日,3014,世嘉科技,0.06,-45.45,,1,,487.43,-25.59,,4月22日,2486,世嘉科技,0.18,-48.57,,2.95,,1444.26,-34.04,,8月19日,3457,世嘉科技,0.29,-43.14,,4.7,,2288.87,-35.24,,10月14日,3184,世嘉科技,0.32,-52.94,,5.29,,2569.25,-47.15,,3月20日,2602,世嘉科技,0.07,16.67,,0.67,,634.63,30.2,,4月25日
55,方大集团,其他建材,深圳,19.1,6.78,11.84,756252.25,439308,48695.43,7282.93,0.06,0.083,2.81,2.26,19960415,196156.88,1.66,13.34,45.19,38.75,15.13,63651,2654,方大集团,0.02,34.87,,1.25,,1550.43,35.02,,4月21日,456,方大集团,0.07,40,,4.07,,5131.76,25.87,,8月29日,2496,方大集团,0.1,18.75,,5.66,,7155.56,20.67,,10月24日,1122,方大集团,0.14,7.69,,8.42,,10727.24,10.59,10派1,4月26日,2399,方大集团,0.03,46.34,,1.67,,2218.88,43.11,,4月26日,3173,方大集团,0.07,0,,3.99,,5315.64,3.58,,8月2日,3012,方大集团,0.15,57.89,,7.9,,11425.65,59.68,,10月25日,2936,方大集团,0.91,550,,38.83,,69795.64,550.64,10派3.5转5,3月21日,2827,方大集团,0.09,200,,2.83,,6775.92,205.38,,4月25日,3337,方大集团,0.19,175.14,,9.37,,22800.33,328.93,,8月1日,160,方大集团,0.31,106.67,,14.91,,36121.98,216.15,,10月31日,1053,方大集团,0.97,6.59,,41.53,,114440.44,63.97,10派1.5,4月24日,2923,方大集团,0.08,-11.11,,2.99,,9837.76,45.19,,4月24日
55,方大集团,其他建材,深圳,19.1,6.78,11.84,756252.25,439308,48695.43,7282.93,0.06,0.083,2.81,2.26,19960415,196156.88,1.66,13.34,45.19,38.75,15.13,63651,2654,方大集团,0.02,34.87,,1.25,,1550.43,35.02,,4月21日,456,方大集团,0.07,40,,4.07,,5131.76,25.87,,8月29日,2496,方大集团,0.1,18.75,,5.66,,7155.56,20.67,,10月24日,1122,方大集团,0.14,7.69,,8.42,,10727.24,10.59,10派1,4月26日,2399,方大集团,0.03,46.34,,1.67,,2218.88,43.11,,4月26日,3173,方大集团,0.07,0,,3.99,,5315.64,3.58,,8月2日,3012,方大集团,0.15,57.89,,7.9,,11425.65,59.68,,10月25日,2936,方大集团,0.91,550,,38.83,,69795.64,550.64,10派3.5转5,3月21日,2827,方大集团,0.09,200,,2.83,,6775.92,205.38,,4月25日,3337,方大集团,0.19,175.14,,9.37,,22800.33,328.93,,8月1日,639,方大集团,0.31,106.67,,14.91,,36121.98,216.15,,10月31日,1053,方大集团,0.97,6.59,,41.53,,114440.44,63.97,10派1.5,4月24日,2923,方大集团,0.08,-11.11,,2.99,,9837.76,45.19,,4月24日
55,方大集团,其他建材,深圳,19.1,6.78,11.84,756252.25,439308,48695.43,7282.93,0.06,0.083,2.81,2.26,19960415,196156.88,1.66,13.34,45.19,38.75,15.13,63651,2654,方大集团,0.02,34.87,,1.25,,1550.43,35.02,,4月21日,456,方大集团,0.07,40,,4.07,,5131.76,25.87,,8月29日,2496,方大集团,0.1,18.75,,5.66,,7155.56,20.67,,10月24日,1122,方大集团,0.14,7.69,,8.42,,10727.24,10.59,10派1,4月26日,2399,方大集团,0.03,46.34,,1.67,,2218.88,43.11,,4月26日,3182,方大集团,0.07,0,,3.99,,5315.64,3.58,,8月2日,3012,方大集团,0.15,57.89,,7.9,,11425.65,59.68,,10月25日,2936,方大集团,0.91,550,,38.83,,69795.64,550.64,10派3.5转5,3月21日,2827,方大集团,0.09,200,,2.83,,6775.92,205.38,,4月25日,3337,方大集团,0.19,175.14,,9.37,,22800.33,328.93,,8月1日,160,方大集团,0.31,106.67,,14.91,,36121.98,216.15,,10月31日,1053,方大集团,0.97,6.59,,41.53,,114440.44,63.97,10派1.5,4月24日,2923,方大集团,0.08,-11.11,,2.99,,9837.76,45.19,,4月24日
55,方大集团,其他建材,深圳,19.1,6.78,11.84,756252.25,439308,48695.43,7282.93,0.06,0.083,2.81,2.26,19960415,196156.88,1.66,13.34,45.19,38.75,15.13,63651,2654,方大集团,0.02,34.87,,1.25,,1550.43,35.02,,4月21日,456,方大集团,0.07,40,,4.07,,5131.76,25.87,,8月29日,2496,方大集团,0.1,18.75,,5.66,,7155.56,20.67,,10月24日,1122,方大集团,0.14,7.69,,8.42,,10727.24,10.59,10派1,4月26日,2399,方大集团,0.03,46.34,,1.67,,2218.88,43.11,,4月26日,3182,方大集团,0.07,0,,3.99,,5315.64,3.58,,8月2日,3012,方大集团,0.15,57.89,,7.9,,11425.65,59.68,,10月25日,2936,方大集团,0.91,550,,38.83,,69795.64,550.64,10派3.5转5,3月21日,2827,方大集团,0.09,200,,2.83,,6775.92,205.38,,4月25日,3337,方大集团,0.19,175.14,,9.37,,22800.33,328.93,,8月1日,639,方大集团,0.31,106.67,,14.91,,36121.98,216.15,,10月31日,1053,方大集团,0.97,6.59,,41.53,,114440.44,63.97,10派1.5,4月24日,2923,方大集团,0.08,-11.11,,2.99,,9837.76,45.19,,4月24日
55,方大集团,其他建材,深圳,19.1,6.78,11.84,756252.25,439308,48695.43,7282.93,0.06,0.083,2.81,2.26,19960415,196156.88,1.66,13.34,45.19,38.75,15.13,63651,2654,方大集团,0.02,34.87,,1.25,,1550.43,35.02,,4月21日,456,方大集团,0.07,40,,4.07,,5131.76,25.87,,8月29日,2620,方大集团,0.1,18.75,,5.66,,7155.56,20.67,,10月24日,1122,方大集团,0.14,7.69,,8.42,,10727.24,10.59,10派1,4月26日,2399,方大集团,0.03,46.34,,1.67,,2218.88,43.11,,4月26日,3173,方大集团,0.07,0,,3.99,,5315.64,3.58,,8月2日,3012,方大集团,0.15,57.89,,7.9,,11425.65,59.68,,10月25日,2936,方大集团,0.91,550,,38.83,,69795.64,550.64,10派3.5转5,3月21日,2827,方大集团,0.09,200,,2.83,,6775.92,205.38,,4月25日,3337,方大集团,0.19,175.14,,9.37,,22800.33,328.93,,8月1日,160,方大集团,0.31,106.67,,14.91,,36121.98,216.15,,10月31日,1053,方大集团,0.97,6.59,,41.53,,114440.44,63.97,10派1.5,4月24日,2923,方大集团,0.08,-11.11,,2.99,,9837.76,45.19,,4月24日
55,方大集团,其他建材,深圳,19.1,6.78,11.84,756252.25,439308,48695.43,7282.93,0.06,0.083,2.81,2.26,19960415,196156.88,1.66,13.34,45.19,38.75,15.13,63651,2654,方大集团,0.02,34.87,,1.25,,1550.43,35.02,,4月21日,456,方大集团,0.07,40,,4.07,,5131.76,25.87,,8月29日,2620,方大集团,0.1,18.75,,5.66,,7155.56,20.67,,10月24日,1122,方大集团,0.14,7.69,,8.42,,10727.24,10.59,10派1,4月26日,2399,方大集团,0.03,46.34,,1.67,,2218.88,43.11,,4月26日,3173,方大集团,0.07,0,,3.99,,5315.64,3.58,,8月2日,3012,方大集团,0.15,57.89,,7.9,,11425.65,59.68,,10月25日,2936,方大集团,0.91,550,,38.83,,69795.64,550.64,10派3.5转5,3月21日,2827,方大集团,0.09,200,,2.83,,6775.92,205.38,,4月25日,3337,方大集团,0.19,175.14,,9.37,,22800.33,328.93,,8月1日,639,方大集团,0.31,106.67,,14.91,,36121.98,216.15,,10月31日,1053,方大集团,0.97,6.59,,41.53,,114440.44,63.97,10派1.5,4月24日,2923,方大集团,0.08,-11.11,,2.99,,9837.76,45.19,,4月24日
55,方大集团,其他建材,深圳,19.1,6.78,11.84,756252.25,439308,48695.43,7282.93,0.06,0.083,2.81,2.26,19960415,196156.88,1.66,13.34,45.19,38.75,15.13,63651,2654,方大集团,0.02,34.87,,1.25,,1550.43,35.02,,4月21日,456,方大集团,0.07,40,,4.07,,5131.76,25.87,,8月29日,2620,方大集团,0.1,18.75,,5.66,,7155.56,20.67,,10月24日,1122,方大集团,0.14,7.69,,8.42,,10727.24,10.59,10派1,4月26日,2399,方大集团,0.03,46.34,,1.67,,2218.88,43.11,,4月26日,3182,方大集团,0.07,0,,3.99,,5315.64,3.58,,8月2日,3012,方大集团,0.15,57.89,,7.9,,11425.65,59.68,,10月25日,2936,方大集团,0.91,550,,38.83,,69795.64,550.64,10派3.5转5,3月21日,2827,方大集团,0.09,200,,2.83,,6775.92,205.38,,4月25日,3337,方大集团,0.19,175.14,,9.37,,22800.33,328.93,,8月1日,160,方大集团,0.31,106.67,,14.91,,36121.98,216.15,,10月31日,1053,方大集团,0.97,6.59,,41.53,,114440.44,63.97,10派1.5,4月24日,2923,方大集团,0.08,-11.11,,2.99,,9837.76,45.19,,4月24日
55,方大集团,其他建材,深圳,19.1,6.78,11.84,756252.25,439308,48695.43,7282.93,0.06,0.083,2.81,2.26,19960415,196156.88,1.66,13.34,45.19,38.75,15.13,63651,2654,方大集团,0.02,34.87,,1.25,,1550.43,35.02,,4月21日,456,方大集团,0.07,40,,4.07,,5131.76,25.87,,8月29日,2620,方大集团,0.1,18.75,,5.66,,7155.56,20.67,,10月24日,1122,方大集团,0.14,7.69,,8.42,,10727.24,10.59,10派1,4月26日,2399,方大集团,0.03,46.34,,1.67,,2218.88,43.11,,4月26日,3182,方大集团,0.07,0,,3.99,,5315.64,3.58,,8月2日,3012,方大集团,0.15,57.89,,7.9,,11425.65,59.68,,10月25日,2936,方大集团,0.91,550,,38.83,,69795.64,550.64,10派3.5转5,3月21日,2827,方大集团,0.09,200,,2.83,,6775.92,205.38,,4月25日,3337,方大集团,0.19,175.14,,9.37,,22800.33,328.93,,8月1日,639,方大集团,0.31,106.67,,14.91,,36121.98,216.15,,10月31日,1053,方大集团,0.97,6.59,,41.53,,114440.44,63.97,10派1.5,4月24日,2923,方大集团,0.08,-11.11,,2.99,,9837.76,45.19,,4月24日
55,方大集团,其他建材,深圳,19.1,6.78,11.84,756252.25,439308,48695.43,7282.93,0.06,0.083,2.81,2.26,19960415,196156.88,1.66,13.34,45.19,38.75,15.13,63651,2654,方大集团,0.02,34.87,,1.25,,1550.43,35.02,,4月21日,456,方大集团,0.07,40,,4.07,,5131.76,25.87,,8月29日,2643,方大集团,0.1,18.75,,5.66,,7155.56,20.67,,10月24日,1122,方大集团,0.14,7.69,,8.42,,10727.24,10.59,10派1,4月26日,2399,方大集团,0.03,46.34,,1.67,,2218.88,43.11,,4月26日,3173,方大集团,0.07,0,,3.99,,5315.64,3.58,,8月2日,3012,方大集团,0.15,57.89,,7.9,,11425.65,59.68,,10月25日,2936,方大集团,0.91,550,,38.83,,69795.64,550.64,10派3.5转5,3月21日,2827,方大集团,0.09,200,,2.83,,6775.92,205.38,,4月25日,3337,方大集团,0.19,175.14,,9.37,,22800.33,328.93,,8月1日,160,方大集团,0.31,106.67,,14.91,,36121.98,216.15,,10月31日,1053,方大集团,0.97,6.59,,41.53,,114440.44,63.97,10派1.5,4月24日,2923,方大集团,0.08,-11.11,,2.99,,9837.76,45.19,,4月24日
55,方大集团,其他建材,深圳,19.1,6.78,11.84,756252.25,439308,48695.43,7282.93,0.06,0.083,2.81,2.26,19960415,196156.88,1.66,13.34,45.19,38.75,15.13,63651,2654,方大集团,0.02,34.87,,1.25,,1550.43,35.02,,4月21日,456,方大集团,0.07,40,,4.07,,5131.76,25.87,,8月29日,2643,方大集团,0.1,18.75,,5.66,,7155.56,20.67,,10月24日,1122,方大集团,0.14,7.69,,8.42,,10727.24,10.59,10派1,4月26日,2399,方大集团,0.03,46.34,,1.67,,2218.88,43.11,,4月26日,3173,方大集团,0.07,0,,3.99,,5315.64,3.58,,8月2日,3012,方大集团,0.15,57.89,,7.9,,11425.65,59.68,,10月25日,2936,方大集团,0.91,550,,38.83,,69795.64,550.64,10派3.5转5,3月21日,2827,方大集团,0.09,200,,2.83,,6775.92,205.38,,4月25日,3337,方大集团,0.19,175.14,,9.37,,22800.33,328.93,,8月1日,639,方大集团,0.31,106.67,,14.91,,36121.98,216.15,,10月31日,1053,方大集团,0.97,6.59,,41.53,,114440.44,63.97,10派1.5,4月24日,2923,方大集团,0.08,-11.11,,2.99,,9837.76,45.19,,4月24日
55,方大集团,其他建材,深圳,19.1,6.78,11.84,756252.25,439308,48695.43,7282.93,0.06,0.083,2.81,2.26,19960415,196156.88,1.66,13.34,45.19,38.75,15.13,63651,2654,方大集团,0.02,34.87,,1.25,,1550.43,35.02,,4月21日,456,方大集团,0.07,40,,4.07,,5131.76,25.87,,8月29日,2643,方大集团,0.1,18.75,,5.66,,7155.56,20.67,,10月24日,1122,方大集团,0.14,7.69,,8.42,,10727.24,10.59,10派1,4月26日,2399,方大集团,0.03,46.34,,1.67,,2218.88,43.11,,4月26日,3182,方大集团,0.07,0,,3.99,,5315.64,3.58,,8月2日,3012,方大集团,0.15,57.89,,7.9,,11425.65,59.68,,10月25日,2936,方大集团,0.91,550,,38.83,,69795.64,550.64,10派3.5转5,3月21日,2827,方大集团,0.09,200,,2.83,,6775.92,205.38,,4月25日,3337,方大集团,0.19,175.14,,9.37,,22800.33,328.93,,8月1日,160,方大集团,0.31,106.67,,14.91,,36121.98,216.15,,10月31日,1053,方大集团,0.97,6.59,,41.53,,114440.44,63.97,10派1.5,4月24日,2923,方大集团,0.08,-11.11,,2.99,,9837.76,45.19,,4月24日
55,方大集团,其他建材,深圳,19.1,6.78,11.84,756252.25,439308,48695.43,7282.93,0.06,0.083,2.81,2.26,19960415,196156.88,1.66,13.34,45.19,38.75,15.13,63651,2654,方大集团,0.02,34.87,,1.25,,1550.43,35.02,,4月21日,456,方大集团,0.07,40,,4.07,,5131.76,25.87,,8月29日,2643,方大集团,0.1,18.75,,5.66,,7155.56,20.67,,10月24日,1122,方大集团,0.14,7.69,,8.42,,10727.24,10.59,10派1,4月26日,2399,方大集团,0.03,46.34,,1.67,,2218.88,43.11,,4月26日,3182,方大集团,0.07,0,,3.99,,5315.64,3.58,,8月2日,3012,方大集团,0.15,57.89,,7.9,,11425.65,59.68,,10月25日,2936,方大集团,0.91,550,,38.83,,69795.64,550.64,10派3.5转5,3月21日,2827,方大集团,0.09,200,,2.83,,6775.92,205.38,,4月25日,3337,方大集团,0.19,175.14,,9.37,,22800.33,328.93,,8月1日,639,方大集团,0.31,106.67,,14.91,,36121.98,216.15,,10月31日,1053,方大集团,0.97,6.59,,41.53,,114440.44,63.97,10派1.5,4月24日,2923,方大集团,0.08,-11.11,,2.99,,9837.76,45.19,,4月24日
2676,顺威股份,塑料,广东,0,7.2,7.2,194848.17,121509.85,55369.05,6072.4,0.08,-0.023,1.41,3.13,20120525,19061.05,0.26,8.77,-358.73,14.69,-4.05,47222,2390,顺威股份,0.04,-42.86,,0.6,,646.58,-45.97,,4月23日,2438,顺威股份,0.14,-33.33,,2.04,,2193.9,-33.68,,8月14日,2453,顺威股份,0.06,-76,,0.96,,1017.81,-74.16,,10月26日,3460,顺威股份,0.01,-96.67,,0.2,,212.32,-95.6,,2月5日,1485,顺威股份,0.01,-75,,0.45,,479.86,-25.78,,4月28日,2564,顺威股份,0.07,-50,,2.56,,2735.51,24.69,,8月19日,2268,顺威股份,0.07,16.67,,2.6,,2780.03,173.14,,10月27日,982,顺威股份,0.08,700,,2.88,,3079.67,1350.49,,4月25日,2647,顺威股份,0.02,100,,0.6,,650.67,35.59,,4月25日,2082,顺威股份,0.02,-75,,1.15,,1257.95,-54.01,,8月23日,2870,顺威股份,0.01,-79.71,,0.94,,1018.95,-63.35,,10月25日,1062,顺威股份,-0.07,-183.38,,-4.55,,-4803.98,-255.99,,4月24日,2763,顺威股份,-0.02,-217,,-1.65,,-1683.45,-358.73,,4月24日
2676,顺威股份,塑料,广东,0,7.2,7.2,194848.17,121509.85,55369.05,6072.4,0.08,-0.023,1.41,3.13,20120525,19061.05,0.26,8.77,-358.73,14.69,-4.05,47222,2390,顺威股份,0.04,-42.86,,0.6,,646.58,-45.97,,4月23日,2438,顺威股份,0.14,-33.33,,2.04,,2193.9,-33.68,,8月14日,2453,顺威股份,0.06,-76,,0.96,,1017.81,-74.16,,10月26日,3460,顺威股份,0.01,-96.67,,0.2,,212.32,-95.6,,2月5日,1485,顺威股份,0.01,-75,,0.45,,479.86,-25.78,,4月28日,2564,顺威股份,0.07,-50,,2.56,,2735.51,24.69,,8月19日,2268,顺威股份,0.07,16.67,,2.6,,2780.03,173.14,,10月27日,982,顺威股份,0.08,700,,2.88,,3079.67,1350.49,,4月25日,2647,顺威股份,0.02,100,,0.6,,650.67,35.59,,4月25日,2082,顺威股份,0.02,-75,,1.15,,1257.95,-54.01,,8月23日,2870,顺威股份,0.01,-79.71,,0.94,,1018.95,-63.35,,10月25日,1104,顺威股份,-0.07,-183.38,,-4.55,,-4803.98,-255.99,,4月24日,2763,顺威股份,-0.02,-217,,-1.65,,-1683.45,-358.73,,4月24日
2676,顺威股份,塑料,广东,0,7.2,7.2,194848.17,121509.85,55369.05,6072.4,0.08,-0.023,1.41,3.13,20120525,19061.05,0.26,8.77,-358.73,14.69,-4.05,47222,2390,顺威股份,0.04,-42.86,,0.6,,646.58,-45.97,,4月23日,2438,顺威股份,0.14,-33.33,,2.04,,2193.9,-33.68,,8月14日,2453,顺威股份,0.06,-76,,0.96,,1017.81,-74.16,,10月26日,3460,顺威股份,0.01,-96.67,,0.2,,212.32,-95.6,,2月5日,1485,顺威股份,0.01,-75,,0.45,,479.86,-25.78,,4月28日,2564,顺威股份,0.07,-50,,2.56,,2735.51,24.69,,8月19日,2268,顺威股份,0.07,16.67,,2.6,,2780.03,173.14,,10月27日,982,顺威股份,0.08,700,,2.88,,3079.67,1350.49,,4月25日,2647,顺威股份,0.02,100,,0.6,,650.67,35.59,,4月25日,2082,顺威股份,0.02,-75,,1.15,,1257.95,-54.01,,8月23日,2902,顺威股份,0.01,-79.71,,0.94,,1018.95,-63.35,,10月25日,1062,顺威股份,-0.07,-183.38,,-4.55,,-4803.98,-255.99,,4月24日,2763,顺威股份,-0.02,-217,,-1.65,,-1683.45,-358.73,,4月24日
2676,顺威股份,塑料,广东,0,7.2,7.2,194848.17,121509.85,55369.05,6072.4,0.08,-0.023,1.41,3.13,20120525,19061.05,0.26,8.77,-358.73,14.69,-4.05,47222,2390,顺威股份,0.04,-42.86,,0.6,,646.58,-45.97,,4月23日,2438,顺威股份,0.14,-33.33,,2.04,,2193.9,-33.68,,8月14日,2453,顺威股份,0.06,-76,,0.96,,1017.81,-74.16,,10月26日,3460,顺威股份,0.01,-96.67,,0.2,,212.32,-95.6,,2月5日,1485,顺威股份,0.01,-75,,0.45,,479.86,-25.78,,4月28日,2564,顺威股份,0.07,-50,,2.56,,2735.51,24.69,,8月19日,2268,顺威股份,0.07,16.67,,2.6,,2780.03,173.14,,10月27日,982,顺威股份,0.08,700,,2.88,,3079.67,1350.49,,4月25日,2647,顺威股份,0.02,100,,0.6,,650.67,35.59,,4月25日,2082,顺威股份,0.02,-75,,1.15,,1257.95,-54.01,,8月23日,2902,顺威股份,0.01,-79.71,,0.94,,1018.95,-63.35,,10月25日,1104,顺威股份,-0.07,-183.38,,-4.55,,-4803.98,-255.99,,4月24日,2763,顺威股份,-0.02,-217,,-1.65,,-1683.45,-358.73,,4月24日
2676,顺威股份,塑料,广东,0,7.2,7.2,194848.17,121509.85,55369.05,6072.4,0.08,-0.023,1.41,3.13,20120525,19061.05,0.26,8.77,-358.73,14.69,-4.05,47222,2390,顺威股份,0.04,-42.86,,0.6,,646.58,-45.97,,4月23日,2438,顺威股份,0.14,-33.33,,2.04,,2193.9,-33.68,,8月14日,2453,顺威股份,0.06,-76,,0.96,,1017.81,-74.16,,10月26日,3460,顺威股份,0.01,-96.67,,0.2,,212.32,-95.6,,2月5日,1485,顺威股份,0.01,-75,,0.45,,479.86,-25.78,,4月28日,2564,顺威股份,0.07,-50,,2.56,,2735.51,24.69,,8月19日,2282,顺威股份,0.07,16.67,,2.6,,2780.03,173.14,,10月27日,982,顺威股份,0.08,700,,2.88,,3079.67,1350.49,,4月25日,2647,顺威股份,0.02,100,,0.6,,650.67,35.59,,4月25日,2082,顺威股份,0.02,-75,,1.15,,1257.95,-54.01,,8月23日,2870,顺威股份,0.01,-79.71,,0.94,,1018.95,-63.35,,10月25日,1062,顺威股份,-0.07,-183.38,,-4.55,,-4803.98,-255.99,,4月24日,2763,顺威股份,-0.02,-217,,-1.65,,-1683.45,-358.73,,4月24日
2676,顺威股份,塑料,广东,0,7.2,7.2,194848.17,121509.85,55369.05,6072.4,0.08,-0.023,1.41,3.13,20120525,19061.05,0.26,8.77,-358.73,14.69,-4.05,47222,2390,顺威股份,0.04,-42.86,,0.6,,646.58,-45.97,,4月23日,2438,顺威股份,0.14,-33.33,,2.04,,2193.9,-33.68,,8月14日,2453,顺威股份,0.06,-76,,0.96,,1017.81,-74.16,,10月26日,3460,顺威股份,0.01,-96.67,,0.2,,212.32,-95.6,,2月5日,1485,顺威股份,0.01,-75,,0.45,,479.86,-25.78,,4月28日,2564,顺威股份,0.07,-50,,2.56,,2735.51,24.69,,8月19日,2282,顺威股份,0.07,16.67,,2.6,,2780.03,173.14,,10月27日,982,顺威股份,0.08,700,,2.88,,3079.67,1350.49,,4月25日,2647,顺威股份,0.02,100,,0.6,,650.67,35.59,,4月25日,2082,顺威股份,0.02,-75,,1.15,,1257.95,-54.01,,8月23日,2870,顺威股份,0.01,-79.71,,0.94,,1018.95,-63.35,,10月25日,1104,顺威股份,-0.07,-183.38,,-4.55,,-4803.98,-255.99,,4月24日,2763,顺威股份,-0.02,-217,,-1.65,,-1683.45,-358.73,,4月24日
2676,顺威股份,塑料,广东,0,7.2,7.2,194848.17,121509.85,55369.05,6072.4,0.08,-0.023,1.41,3.13,20120525,19061.05,0.26,8.77,-358.73,14.69,-4.05,47222,2390,顺威股份,0.04,-42.86,,0.6,,646.58,-45.97,,4月23日,2438,顺威股份,0.14,-33.33,,2.04,,2193.9,-33.68,,8月14日,2453,顺威股份,0.06,-76,,0.96,,1017.81,-74.16,,10月26日,3460,顺威股份,0.01,-96.67,,0.2,,212.32,-95.6,,2月5日,1485,顺威股份,0.01,-75,,0.45,,479.86,-25.78,,4月28日,2564,顺威股份,0.07,-50,,2.56,,2735.51,24.69,,8月19日,2282,顺威股份,0.07,16.67,,2.6,,2780.03,173.14,,10月27日,982,顺威股份,0.08,700,,2.88,,3079.67,1350.49,,4月25日,2647,顺威股份,0.02,100,,0.6,,650.67,35.59,,4月25日,2082,顺威股份,0.02,-75,,1.15,,1257.95,-54.01,,8月23日,2902,顺威股份,0.01,-79.71,,0.94,,1018.95,-63.35,,10月25日,1062,顺威股份,-0.07,-183.38,,-4.55,,-4803.98,-255.99,,4月24日,2763,顺威股份,-0.02,-217,,-1.65,,-1683.45,-358.73,,4月24日
2676,顺威股份,塑料,广东,0,7.2,7.2,194848.17,121509.85,55369.05,6072.4,0.08,-0.023,1.41,3.13,20120525,19061.05,0.26,8.77,-358.73,14.69,-4.05,47222,2390,顺威股份,0.04,-42.86,,0.6,,646.58,-45.97,,4月23日,2438,顺威股份,0.14,-33.33,,2.04,,2193.9,-33.68,,8月14日,2453,顺威股份,0.06,-76,,0.96,,1017.81,-74.16,,10月26日,3460,顺威股份,0.01,-96.67,,0.2,,212.32,-95.6,,2月5日,1485,顺威股份,0.01,-75,,0.45,,479.86,-25.78,,4月28日,2564,顺威股份,0.07,-50,,2.56,,2735.51,24.69,,8月19日,2282,顺威股份,0.07,16.67,,2.6,,2780.03,173.14,,10月27日,982,顺威股份,0.08,700,,2.88,,3079.67,1350.49,,4月25日,2647,顺威股份,0.02,100,,0.6,,650.67,35.59,,4月25日,2082,顺威股份,0.02,-75,,1.15,,1257.95,-54.01,,8月23日,2902,顺威股份,0.01,-79.71,,0.94,,1018.95,-63.35,,10月25日,1104,顺威股份,-0.07,-183.38,,-4.55,,-4803.98,-255.99,,4月24日,2763,顺威股份,-0.02,-217,,-1.65,,-1683.45,-358.73,,4月24日
