,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
29,002791,坚朗五金,0.47,,,6.63,,7975.64,,,08-24
30,601966,玲珑轮胎,0.04,-92.86,,0.83,,3764.18,-93.25,,08-24
31,300513,恒泰实达,0.16,,,3.33,-0.5,906.32,,,08-24
32,300518,盛讯达,0.59,,,9.94,0.28,4114.18,,,08-24
33,300474,景嘉微,0.41,,,12.71,-0.24,4138.32,,,08-23
34,300484,蓝海华腾,0.7,,,13.64,-0.4,2746.89,,,08-23
35,002792,通宇通讯,0.8,,,16.08,,14464.1,,,08-23
36,601163,三角轮胎,0.63,,,12.61,0.46,38064.19,-26.78,,08-22
37,002800,天顺股份,0.23,,,5.17,,1295.41,,,08-20
38,603861,白云电器,0.13,,,3.8,,4672.9,,,08-19
39,300502,新易盛,0.88,,,11.25,-0.65,5141.55,,,08-19
40,002793,东音股份,0.66,,,15.89,,4946.76,,,08-19
41,603868,飞科电器,0.61,,,28.9,,24065.84,,,08-18
42,603515,欧普照明,0.26,,,8.81,0.03,13705.49,,,08-18
43,603959,百利科技,0.16,,,6.53,,2606.1,,,08-18
44,002795,永和智控,0.43,,,15.06,,3192.69,,,08-18
45,002799,环球印务,0.27,,,6.8,,1988.21,,,08-18
46,300522,世名科技,0.47,,,12.44,0.34,2343.38,,,08-18
47,601595,上海电影,0.36,,,15.82,0.65,10075.03,,,08-16
48,300510,金冠电气,0.25,,,6.03,-0.07,1657.17,,,08-16
49,603779,威龙股份,0.07,,,2.26,,1113.74,,,08-16
50,601020,华钰矿业,0.16,100.0,,7.6,,7410.18,86.87,,08-16
51,603958,哈森股份,0.52,,,14.87,,8580.89,,,08-13
52,600936,广西广电,0.19,,,10.51,0.14,26239.74,,,08-12
53,300507,苏奥传感,0.82,,,14.44,0.68,4075.59,,,08-12
54,002808,苏州恒久,0.19,,,6.24,0.06,1704.39,,,08-11
55,300535,达威股份,0.42,,,6.7,1.0,1866.81,,,08-11
56,002790,瑞尔特,0.57,,,12.83,,6871.4,,,08-10
57,300503,昊志机电,0.21,-25.0,,4.46,-0.08,1873.67,-11.31,,08-10
58,300512,中亚股份,0.7,,,15.54,-0.26,7094.55,,,08-10
59,002796,世嘉科技,0.39,,,9.95,,2352.93,,,08-09
60,300501,海顺新材,0.82,,,13.86,0.3,3284.84,,,08-08
61,300528,幸福蓝海,0.25,,,4.76,0.75,5747.37,,,08-05
62,603101,汇嘉时代,0.26,,,8.29,,4737.3,,,08-05
63,300527,华舟应急,0.17,,,7.03,-0.58,5875.73,,,08-04
64,603798,康普顿,0.63,,,17.05,,4749.26,,,08-03
65,300519,新光药业,0.92,,,21.78,1.23,5544.5,,,08-02
66,600919,江苏银行,0.47,,,8.4,,491797.4,,,08-01
67,300526,中潜股份,0.25,-19.35,,6.74,0.64,1598.32,-19.2,,08-01
68,300505,川金诺,0.21,,,4.43,-0.0,1436.04,,,07-29
69,300506,名家汇,0.25,,,9.39,-0.12,2217.09,,,07-28
70,002801,微光股份,0.87,,,10.99,,3849.71,,,07-28
71,002788,鹭燕医药,0.56,,,8.07,,5397.63,,,07-26
72,300523,辰安科技,0.16,,,3.93,-0.62,973.8,,,07-25
73,300520,科大国创,0.11,,,3.35,-0.5,752.07,,,07-07
74,001979,招商蛇口,0.33,,,10.79,,179523.5,,,03-06
75,603159,上海亚虹,0.23,,2.52,9.69,0.23,1749.75,,,02-04
76,300537,广信材料,0.28,,2.96,9.81,0.18,2078.14,,,01-22
77,300536,农尚环境,0.33,,3.48,9.95,-0.18,2302.53,,,01-22
78,300600,瑞特股份,0.73,,4.84,16.25,0.34,5456.33,,,01-22
79,300543,朗科智能,0.66,,4.86,13.98,0.56,2961.23,,,01-22
80,603608,天创时尚,0.27,,3.82,7.11,0.27,5642.89,,,01-22
81,300500,启迪设计,0.6,,7.32,8.45,-0.4,2697.96,,,01-21
82,603377,东方时尚,0.5,,,26.96,0.57,18407.89,,,01-20
83,601900,南方传媒,0.27,,,8.73,0.7,17586.96,,,01-20
84,300499,高澜股份,0.28,,5.74,5.12,-1.31,1430.75,,,01-20
85,300533,冰川网络,1.34,,5.82,23.96,1.07,10015.68,,,01-15
86,603596,伯特利,0.49,,2.39,22.73,0.5,7314.08,,,01-14
87,603367,辰欣药业,0.33,,,5.94,0.17,11626.15,,,01-14
88,300660,江苏雷利,1.02,,,16.79,1.75,7750.57,,,01-08
89,603260,合盛硅业,0.3,,3.48,9.21,0.56,18289.91,,,01-08
90,603326,我乐家居,0.06,,1.64,3.82,-0.12,710.44,,,01-08
91,300667,必创科技,0.1,,2.16,4.81,-0.15,518.51,,,01-08
92,603458,勘设股份,0.26,,6.33,3.99,-1.59,2411.03,,,01-08
93,603813,原尚股份,0.24,,3.61,6.78,0.44,1416.62,,,01-08
94,002818,富森美,0.52,,5.14,10.37,0.63,20456.12,,,01-08
95,300666,江丰电子,0.08,,1.37,6.22,0.01,1353.25,,,01-08
96,300579,数字认证,0.2,,2.89,6.91,-0.89,1220.21,,,01-08
97,300655,晶瑞股份,0.24,,4.69,6.49,0.27,1564.43,,,01-08
98,002890,弘宇股份,0.92,,4.97,19.28,0.45,4590.76,,,01-08
99,601949,中国出版,0.07,,2.32,3.09,-0.13,10267.07,,,01-08
100,603757,大元泵业,0.51,,,16.69,0.32,3227.39,,,01-08
101,603980,吉华集团,1.34,,5.04,33.98,0.52,53385.19,,,01-08
102,002827,高争民爆,0.23,,,10.56,0.33,3106.68,,,01-08
103,002819,东方中科,0.2,,3.33,6.15,0.02,1720.06,,,01-04
104,603987,康德莱,0.26,,,6.49,0.43,4176.71,,,12-31
105,300539,横河模具,0.18,,2.7,6.76,0.4,1292.12,,,12-29
106,603569,长久物流,0.92,,5.38,18.07,0.77,14934.08,,,12-28
107,603660,苏州科达,-0.23,,2.29,-9.52,,-4572.94,,,12-28
108,300554,三超新材,0.47,,4.46,11.06,0.25,1822.86,,,12-25
109,300642,透景生命,0.56,,3.37,17.61,0.64,2530.94,,,12-25
110,603933,睿能科技,0.34,,3.5,9.99,-0.33,2615.41,,,12-25
111,002887,绿茵生态,0.65,,7.93,8.7,0.76,3693.51,,,12-25
112,603648,畅联股份,0.26,,2.64,12.8,0.35,5979.92,,,12-25
113,300651,金陵体育,0.27,,4.98,5.61,0.29,1544.03,,,12-25
114,300690,双一科技,1.15,,5.44,22.72,0.11,6003.39,,,12-25
115,300641,正丹股份,0.24,,1.73,14.31,0.42,5257.34,,,12-25
116,603359,东珠景观,0.41,,5.16,8.19,-0.04,6396.78,,,12-25
117,300658,延江股份,0.29,,1.76,16.0,0.52,2185.34,,,12-25
118,603286,日盈电子,0.28,,3.11,7.45,0.36,1834.08,,,12-25
119,300649,杭州园林,0.1,,3.11,3.03,-0.36,477.01,,,12-25
120,603359,东珠景观,0.41,,5.16,8.19,-0.04,6396.78,,,12-25
121,300658,延江股份,0.29,,1.76,16.0,0.52,2185.34,,,12-25
122,603286,日盈电子,0.28,,3.11,7.45,0.36,1834.08,,,12-25
123,300649,杭州园林,0.1,,3.11,3.03,-0.36,477.01,,,12-25
124,300680,隆盛科技,0.34,,3.5,10.28,0.12,1748.26,,,12-25
125,002909,集泰股份,0.34,,2.47,14.89,0.42,3068.64,,,12-25
126,603809,豪能股份,0.81,,,11.09,0.5,6448.9,,,12-25
127,300703,创源文化,0.24,,1.81,13.66,0.33,1455.19,,,12-25
128,603916,苏博特,0.41,,3.5,10.66,0.14,8145.29,,,12-25
129,300548,博创科技,0.27,,4.4,6.01,0.16,1680.73,,,12-23
130,600908,无锡银行,0.26,,4.01,,3.59,42770.8,,,12-22
131,603825,华扬联众,0.12,,4.26,2.13,-0.12,1047.26,,,12-22
132,300530,达志科技,0.39,,4.5,9.09,0.35,2053.71,,,12-22
133,603717,天域生态,,,,,,1047.87,,,12-22
134,300529,健帆生物,0.22,,1.35,17.04,0.19,8012.32,,,12-22
135,601128,常熟银行,0.25,,3.91,6.7,-0.65,49209.5,,,12-22
136,002807,江阴银行,0.25,,4.21,5.98,-0.45,38190.5,,,12-21
137,002810,山东赫达,0.32,,5.16,6.37,0.21,2309.04,,,12-21
138,300676,华大基因,0.24,,8.05,2.72,0.28,7565.63,,,12-18
139,300653,正海生物,0.3,,2.56,20.96,0.22,1807.67,,,12-18
140,603963,大理药业,0.51,,2.89,12.31,0.74,3798.89,,,12-18
141,603226,菲林格尔,0.39,,3.18,12.0,0.69,2523.21,,,12-18
142,603110,东方材料,0.39,,,12.94,0.26,2973.07,,,12-18
143,002883,中设股份,0.32,,2.84,13.17,-0.18,1268.73,,,12-18
144,601997,贵阳银行,0.84,,,,,150787.2,,,12-18
145,600926,杭州银行,1.01,,12.65,,8.71,220410.5,,,12-17
146,300552,万集科技,0.08,,4.22,1.82,-1.57,610.57,,,12-17
147,603322,超讯通信,0.13,,3.41,3.99,-0.89,809.22,,,12-17
148,603016,新宏泰,0.3,,3.83,8.1,0.33,3313.69,,,12-17
149,601882,海天精工,0.06,,2.01,3.05,0.17,2874.61,,,12-17
150,603299,井神股份,0.08,,3.52,2.33,0.32,3825.39,-34.74,,12-16
151,002778,高科石化,0.27,,5.76,4.74,-0.12,1781.41,,,12-16
152,002777,久远银海,0.41,,3.3,9.94,-0.26,2444.57,,,12-16
153,300491,通合科技,0.27,,3.16,8.65,0.22,1635.11,,,12-16
154,603778,乾景园林,0.47,,,6.11,0.15,2803.7,,,12-16
155,300490,华自科技,0.31,,4.43,7.09,-0.1,2302.5,,,12-16
156,002787,华源控股,0.38,,4.86,8.06,0.06,3974.84,,,12-16
157,300494,盛天网络,0.41,,3.52,12.28,0.32,3661.33,,,12-16
158,300531,优博讯,0.38,,3.82,10.36,0.03,2255.25,,,12-15
159,300532,今天国际,0.36,,5.19,6.82,,2261.45,,,12-14
160,300643,万通智控,0.04,,1.08,4.55,0.08,624.37,,,12-11
161,300514,友讯达,0.17,,2.32,7.5,-0.53,1235.37,,,12-11
162,603289,泰瑞机器,0.14,,2.37,5.81,-0.17,2081.65,,,12-11
163,300650,太龙照明,0.26,,3.11,8.82,0.02,1183.14,,,12-11
164,601019,山东出版,0.29,,2.38,13.07,0.09,53005.37,,,12-11
165,300542,新晨科技,0.09,,5.06,1.77,-1.27,608.36,,,12-11
166,603067,振华股份,0.09,,3.74,2.46,0.15,1500.25,,,12-09
167,300648,星云股份,0.21,,3.14,8.58,0.05,1019.24,,,12-04
168,603996,中新科技,0.33,,5.43,6.19,-2.09,4886.51,,,12-04
169,603055,台华新材,0.07,,2.46,2.78,0.34,3267.6,,,12-04
170,603535,嘉诚国际,0.37,,5.39,7.51,0.69,4197.88,,,12-04
171,002785,万里石,0.02,,,0.71,-0.08,369.01,,,12-04
172,603866,桃李面包,0.36,,2.72,30.32,0.45,14477.19,,,12-04
173,300652,雷迪克,0.44,,2.86,16.74,0.58,2913.76,,,12-04
174,300492,山鼎设计,0.25,,2.75,9.51,-0.11,1551.71,,,12-04
175,300497,富祥股份,0.75,,5.6,13.75,1.02,4076.33,,,12-04
176,603508,思维列控,0.98,,7.18,14.48,1.09,11811.57,,,12-04
177,002782,可立克,0.2,,3.56,5.58,0.01,2511.48,,,12-04
178,300685,艾德生物,0.2,,3.67,7.45,0.17,1228.23,,,12-04
179,002781,奇信股份,0.41,,5.22,8.26,-1.27,7454.22,,,12-04
180,300648,星云股份,0.21,,3.14,8.58,0.05,1019.24,,,12-04
181,603996,中新科技,0.33,,5.43,6.19,-2.09,4886.51,,,12-04
182,603055,台华新材,0.07,,2.46,2.78,0.34,3267.6,,,12-04
183,601611,中国核建,,,,,,27925.35,-22.35,,12-01
184,601858,中国科传,0.08,,2.6,3.08,-0.02,5270.35,,,12-01
185,300547,川环科技,0.76,,5.62,15.55,0.48,3421.83,,,11-30
186,603131,上海沪工,0.33,,4.16,8.16,0.2,2498.74,,,11-27
187,603658,安图生物,0.29,,1.45,20.36,0.3,10900.79,,,11-27
188,603266,天龙股份,0.39,,4.17,9.75,0.54,2911.49,,,11-27
189,002812,创新股份,0.63,,,9.78,0.61,6284.91,,,11-27
190,603737,三棵树,0.43,,6.19,6.9,0.93,3198.36,,,11-27
191,002806,华锋股份,0.18,,3.53,5.36,0.44,1105.89,,,11-27
192,603639,海利尔,1.27,,5.93,22.84,-0.93,11469.89,,,11-27
193,601811,新华文轩,0.3,,5.91,5.3,0.27,34114.78,,,11-27
194,002809,红墙股份,0.55,,6.24,9.05,0.29,3301.45,,,11-27
195,603389,亚振家居,0.19,,2.19,8.46,0.06,3103.82,,,11-25
196,002811,亚泰国际,0.24,,3.79,6.3,-0.51,3250.98,,,11-25
197,603909,合诚股份,0.32,,3.62,9.23,0.09,2410.93,,,11-24
198,002802,洪汇新材,0.26,,3.17,8.47,0.34,2085.89,,,11-24
199,603007,花王股份,0.46,,,12.87,-0.06,4585.23,,,11-24
200,300525,博思软件,0.07,,3.95,1.68,-0.35,335.76,,,11-24
201,002923,润都股份,0.49,,3.68,13.6,0.44,3659.21,,,11-24
202,603663,三祥新材,0.14,,,6.45,0.09,1420.59,,,11-24
203,300493,润欣科技,0.22,,3.05,7.4,0.07,1959.18,,,11-23
204,603398,邦宝益智,0.39,,,35.39,0.49,2832.97,,,11-23
205,603936,博敏电子,0.26,,4.46,5.92,0.52,3218.92,,,11-23
206,002813,路畅科技,0.37,,4.92,7.85,-0.46,3347.04,,,11-23
207,002783,凯龙股份,0.76,,11.07,6.74,0.49,4774.23,,,11-23
208,603339,四方冷链,0.36,,4.16,9.0,0.7,5650.5,,,11-23
209,603800,道森股份,0.12,,2.99,3.99,0.09,1945.63,,,11-23
210,603999,读者传媒,0.23,,,4.2,-0.27,4195.51,,,11-23
211,300496,中科创达,0.9,,4.94,19.06,0.58,6772.39,,,11-23
212,603696,安记食品,0.27,,4.17,6.7,0.21,2432.95,,,11-23
213,002780,三夫户外,0.19,,4.14,4.58,0.17,926.77,,,11-23
214,002816,和科达,0.18,,,4.81,0.11,1322.37,,,11-23
215,002803,吉宏股份,0.19,,2.86,6.73,0.32,1676.85,,,11-23
216,603887,城地股份,0.37,,4.39,8.71,0.18,2690.99,,,11-23
217,002779,中坚科技,0.39,,5.28,7.72,0.29,2593.27,,,11-23
218,300700,岱勒新材,0.23,,2.9,8.14,0.31,1405.36,,,11-20
219,002798,帝欧家居,0.27,,5.43,5.09,0.3,1757.33,,,11-20
220,603079,圣达生物,1.59,,,25.54,1.24,9511.15,,,11-13
221,300635,达安股份,0.34,,4.2,8.93,-0.18,2072.69,,,11-13
222,300663,科蓝软件,-0.46,,3.15,-13.65,-1.52,-4542.89,,,11-13
223,603985,恒润股份,0.56,,5.51,10.34,1.02,3349.31,,,11-13
224,300662,科锐国际,0.24,,1.58,16.18,-0.46,3214.37,,,11-13
225,300670,大烨智能,0.39,,2.08,20.5,0.06,2534.27,,,11-13
226,300603,立昂技术,0.02,,,0.9,-0.31,185.41,,,11-13
227,300630,普利制药,0.19,,2.61,7.64,0.25,1759.31,,,11-13
228,603383,顶点软件,0.37,,5.38,10.61,0.02,2221.35,,,11-13
229,002884,凌霄泵业,0.99,,8.95,10.9,0.91,5751.34,,,11-13
230,603880,南卫股份,0.32,,2.58,10.8,0.53,2391.67,,,11-13
231,300626,华瑞股份,0.15,,2.97,5.03,0.92,1092.75,,,11-13
232,300637,扬帆新材,0.28,,2.65,11.15,0.5,2505.78,,,11-13
233,603711,香飘飘,0.2,,2.4,8.57,-1.18,7105.88,,,11-13
234,603938,三孚股份,0.42,,4.22,10.44,-0.09,4705.7,,,11-13
235,603357,设计总院,0.32,,2.36,13.51,0.08,7519.88,,,11-13
236,300620,光库科技,0.44,,1.89,21.33,0.17,1858.61,,,11-13
237,603157,拉夏贝尔,0.55,,,8.66,0.9,27635.1,,,11-13
238,300636,同和药业,0.54,,,18.9,0.5,2920.4,,,11-13
239,603767,中马传动,0.53,,4.6,11.78,0.76,5860.47,,,11-13
240,603880,南卫股份,0.32,,2.58,10.8,0.53,2391.67,,,11-13
241,300626,华瑞股份,0.15,,2.97,5.03,0.92,1092.75,,,11-13
242,300637,扬帆新材,0.28,,2.65,11.15,0.5,2505.78,,,11-13
243,603711,香飘飘,0.2,,2.4,8.57,-1.18,7105.88,,,11-13
244,603938,三孚股份,0.42,,4.22,10.44,-0.09,4705.7,,,11-13
245,601155,新城控股,,,,,,45907.37,,,10-30
246,601881,中国银河,0.69,283.33,,,,564280.68,319.05,,09-01
247,600369,西南证券,1.01,405.0,,15.99,,284249.98,424.54,10派1.2转10,08-31
248,000410,沈阳机床,-0.35,-2792.31,,-10.36,,-26641.83,-2841.07,,08-31
249,600520,文一科技,-0.08,-20.35,,-2.48,,-1314.61,-1.52,,08-31
250,600236,桂冠电力,0.27,181.91,,14.34,,60431.68,181.41,,08-31
251,600775,南京熊猫,0.1,3.01,,2.72,,8762.59,2.95,,08-31
252,603080,新疆火炬,0.37,,2.17,18.5,,3401.33,,,08-31
253,000993,闽东电力,0.08,-38.46,,1.88,,2803.19,-42.39,,08-31
254,000625,长安汽车,1.09,39.74,,18.44,,508526.65,40.16,,08-31
255,000652,泰达股份,0.01,-182.12,,0.77,,1828.29,-182.18,,08-31
256,600188,兖州煤业,0.1,-40.61,,1.64,,62921.3,-24.69,,08-31
257,000402,金融街,0.29,141.67,,3.52,,85880.12,132.41,,08-31
258,601985,中国核电,0.21,135.56,,10.68,,247288.45,149.53,,08-31
259,300418,昆仑万维,0.7,-36.36,8.73,8.88,-0.32,19482.51,-15.92,10转29.2448,08-31
260,600068,葛洲坝,0.27,-12.22,,6.52,,125513.44,-0.41,,08-31
261,000680,山推股份,-0.25,-766.4,,-7.79,,-30515.79,-766.23,,08-31
262,600988,赤峰黄金,0.19,18.75,,8.78,,12511.17,38.29,,08-31
263,600322,天房发展,0.03,-47.88,,0.71,,3264.06,-47.82,,08-31
264,600713,南京医药,0.09,143.24,,3.69,,8053.5,212.23,,08-31
265,000155,川化股份,-0.24,-52.94,,,,-11226.39,-52.91,,08-31
266,000939,凯迪生态,0.13,44.44,,2.21,,16306.87,94.46,,08-31
267,600182,S佳通,0.31,1.67,,9.32,,10688.05,3.1,,08-31
268,600235,民丰特纸,-0.04,-38.6,,-0.88,,-1227.75,-38.98,,08-31
269,601390,中国中铁,0.22,12.57,,4.68,,480434.9,18.31,,08-31
270,600415,小商品城,0.04,-42.86,,2.47,,22091.68,9.69,,08-31
271,000584,哈工智能,0.07,-70.06,,2.21,,4255.06,-70.07,,08-31
272,000651,格力电器,1.9,0.0,,12.1,,572075.37,0.05,,08-31
273,600689,上海三毛,-0.06,-25.68,1.77,-2.92,,-1112.66,-24.74,,08-31
274,600797,浙大网新,0.06,-400.0,,2.96,,4699.72,-369.39,,08-31
275,600815,厦工股份,-0.19,-13671.43,,-4.56,,-18156.62,-13483.66,,08-31
276,603161,科华控股,0.53,,4.17,15.92,,4378.51,,,08-31
277,000659,珠海中富,0.0,-95.71,,0.35,,390.55,-95.73,,08-31
278,300567,精测电子,,,,,,4003.14,260.05,,08-31
279,603993,洛阳钼业,0.09,-54.55,,3.15,,46302.45,-53.92,10转20,08-31
280,600728,佳都科技,0.03,-12.8,,1.21,,1466.73,-12.73,10转15,08-31
281,000965,天保基建,0.07,-63.16,,1.65,,7079.85,-52.1,,08-31
282,000982,*ST中绒,0.01,-92.31,,0.32,,1363.34,-87.8,,08-31
283,600500,中化国际,0.18,-33.33,,3.41,,37643.79,-31.99,,08-31
284,600575,皖江物流,0.04,33.33,,3.37,,11701.22,38.0,,08-31
285,600664,哈药股份,0.2,17.65,,4.45,,37516.71,17.11,10派10,08-31
286,601939,建设银行,0.53,1.92,5.21,10.09,1.28,13189500.0,0.94,,08-31
287,000520,长航凤凰,0.11,-61.17,,60.87,,10857.68,-41.76,,08-31
288,600186,莲花健康,-0.47,707.53,,-143.33,,-50082.63,708.1,,08-31
289,600597,光明乳业,0.16,-3.98,,4.44,,20108.05,-3.95,,08-31
290,000007,全新好,-0.03,89.41,,-2.12,,-744.21,89.72,,08-31
291,000859,国风塑业,-0.02,372.73,,-0.67,,-932.14,506.13,,08-31
292,600117,西宁特钢,-0.32,89.91,,-9.14,,-23559.05,88.67,,08-31
293,000657,中钨高新,-0.21,-34.38,,-3.92,,-13391.01,-32.65,,08-31
294,600619,海立股份,0.08,-20.0,,2.11,,5119.61,-22.28,,08-31
295,000767,漳泽电力,0.19,137.5,,7.48,,41739.97,120.17,,08-31
296,300028,金亚科技,-0.32,-918.41,0.6,-37.76,0.82,-8567.79,-928.03,,08-31
297,600783,鲁信创投,0.3,0.0,,6.6,,22393.07,1.09,,08-31
298,601601,中国太保,1.25,64.47,14.19,9.1,1.48,1129500.0,64.94,,08-31
299,601828,美凯龙,,,,,,213411.74,197.54,,08-31
300,000651,格力电器,1.9,0.0,,12.1,,572075.37,0.05,,08-31
301,600689,上海三毛,-0.06,-25.68,1.77,-2.92,,-1112.66,-24.74,,08-31
302,600728,佳都科技,0.03,-12.8,,1.21,,1466.73,-12.73,10转15,08-31
303,600797,浙大网新,0.06,-400.0,,2.96,,4699.72,-369.39,,08-31
304,600815,厦工股份,-0.19,-13671.43,,-4.56,,-18156.62,-13483.66,,08-31
305,603161,科华控股,0.53,,4.17,15.92,,4378.51,,,08-31
306,000659,珠海中富,0.0,-95.71,,0.35,,390.55,-95.73,,08-31
307,300567,精测电子,,,,,,4003.14,260.05,,08-31
308,603993,洛阳钼业,0.09,-54.55,,3.15,,46302.45,-53.92,10转20,08-31
309,000965,天保基建,0.07,-63.16,,1.65,,7079.85,-52.1,,08-31
310,000982,*ST中绒,0.01,-92.31,,0.32,,1363.34,-87.8,,08-31
311,600500,中化国际,0.18,-33.33,,3.41,,37643.79,-31.99,,08-31
312,600575,皖江物流,0.04,33.33,,3.37,,11701.22,38.0,,08-31
313,600664,哈药股份,0.2,17.65,,4.45,,37516.71,17.11,10派10,08-31
314,000859,国风塑业,-0.02,372.73,,-0.67,,-932.14,506.13,,08-31
315,601939,建设银行,0.53,1.92,5.21,10.09,1.28,13189500.0,0.94,,08-31
316,000520,长航凤凰,0.11,-61.17,,60.87,,10857.68,-41.76,,08-31
317,600186,莲花健康,-0.47,707.53,,-143.33,,-50082.63,708.1,,08-31
318,600597,光明乳业,0.16,-3.98,,4.44,,20108.05,-3.95,,08-31
319,000007,全新好,-0.03,89.41,,-2.12,,-744.21,89.72,,08-31
320,300028,金亚科技,-0.32,-918.41,0.6,-37.76,0.82,-8567.79,-928.03,,08-31
321,600117,西宁特钢,-0.32,89.91,,-9.14,,-23559.05,88.67,,08-31
322,000657,中钨高新,-0.21,-34.38,,-3.92,,-13391.01,-32.65,,08-31
323,600619,海立股份,0.08,-20.0,,2.11,,5119.61,-22.28,,08-31
324,000767,漳泽电力,0.19,137.5,,7.48,,41739.97,120.17,,08-31
325,601828,美凯龙,,,,,,213411.74,197.54,,08-31
326,600783,鲁信创投,0.3,0.0,,6.6,,22393.07,1.09,,08-31
327,601601,中国太保,1.25,64.47,14.19,9.1,1.48,1129500.0,64.94,,08-31
328,000639,西王食品,0.19,-26.92,,5.77,,7229.19,47.93,,08-31
329,600258,首旅酒店,0.18,-32.63,,3.59,,4191.26,-32.63,,08-31
330,600295,鄂尔多斯,0.11,-35.29,,1.52,,11068.88,-37.47,,08-31
331,600726,华电能源,0.12,-10.91,,7.28,,24088.28,-9.04,,08-29
332,002540,亚太科技,0.13,-40.7,,5.49,,13922.81,48.24,,08-29
333,601888,中国国旅,1.04,19.52,,9.59,,101638.74,19.47,,08-29
334,600039,四川路桥,0.11,-68.89,,3.6,,32463.78,-37.79,,08-29
335,000505,京粮控股,0.05,-127.78,,,,2149.26,-127.97,,08-29
336,000957,中通客车,0.2,-76.74,,4.44,,4825.82,-76.44,,08-29
337,600081,东风科技,0.38,7.16,,11.28,,11824.23,7.17,,08-29
338,000996,中国中期,0.05,66.9,,1.85,,1079.21,66.76,,08-29
339,600099,林海股份,0.01,-4.35,,0.31,,145.24,-3.79,,08-29
340,000587,金洲慈航,0.13,8.33,,5.35,,7175.84,4.87,,08-29
341,000656,金科股份,0.1,-74.77,,3.81,,46855.84,3.78,,08-29
342,002427,*ST尤夫,0.2,5.26,,5.89,,6508.72,43.5,,08-29
343,600227,赤天化,-0.15,-3.99,,-5.01,,-13934.5,-4.0,,08-29
344,600655,豫园股份,0.29,23.91,,5.35,,41010.67,24.18,,08-29
345,300317,珈伟股份,-0.05,-122.29,4.15,-1.12,-0.55,-655.17,-121.83,,08-29
346,000898,鞍钢股份,0.02,-73.75,,0.32,,15500.0,-73.14,,08-29
347,600747,ST大控,-0.03,-50.0,,-1.71,,-3598.07,-25.27,,08-29
348,601901,方正证券,0.36,173.38,4.08,9.15,2.62,292605.25,280.27,,08-29
349,000918,嘉凯城,-0.12,71.43,,-5.28,,-22254.62,75.81,,08-29
350,600026,中远海能,0.08,509.6,,1.22,,29914.56,602.14,,08-29
351,002577,雷柏科技,-0.02,-108.6,,-0.39,,-544.15,-108.62,,08-29
352,000425,徐工机械,0.0,-99.19,,0.04,,806.9,-98.95,10转20,08-29
353,000511,*ST烯碳,0.01,0.0,,0.81,,1141.83,-16.13,,08-29
354,600425,青松建化,-0.17,50.89,,-4.49,,-23265.59,50.7,,08-29
355,002304,洋河股份,2.11,-20.38,,15.2,,318486.25,11.57,,08-29
356,600121,郑州煤电,-0.17,232.03,,-4.16,,-17183.62,230.73,,08-29
357,000593,大通燃气,0.03,212.5,,1.24,,690.04,225.74,,08-29
358,002111,威海广泰,0.19,18.75,,4.52,,5779.99,20.12,,08-29
359,002432,九安医疗,-0.11,450.0,,-5.41,,-3996.03,425.33,,08-29
360,600810,神马股份,0.01,-91.67,,0.24,,567.14,-89.13,,08-29
